"","team_id","player_id","rank","player","k_7"
"1",418,75242,1,"Alex Storako","13.0"
"2",497,78557,2,"Hope Trautwein","12.8"
"3",8,25535,3,"Montana Fouts","11.6"
"4",391,15550,4,"Courtney Coppersmith","11.5"
"5",317,980,5,"Odicci Alexander","11.3"
"6",299,18275,6,"Morgan Day","10.7"
"7",414,80709,7,"Courtney Vierstra","10.6"
"8",683,6941,8,"Dawn Bodrug","10.6"
"9",529,85739,9,"Brooke Yanez","10.5"
"10",651,15787,10,"Georgina Corrick","10.3"
"11",716,38969,11,"Leanna Johnson","10.2"
"12",96,20333,12,"Hailey Dolcini","10.1"
"13",742,66090,13,"Keely Rochard","10.1"
"14",756,61582,14,"Gabbie Plain","10.0"
"15",71,29606,15,"Payton Gottshall"," 9.9"
"16",649,41879,16,"Tori Kniesche"," 9.7"
"17",110,23592,17,"Megan Faraimo"," 9.7"
"18",694,66480,18,"Ashley Rogers"," 9.6"
"19",418,4759,19,"Meghan Beaubien"," 9.6"
"20",817,9768,20,"Elle Buffenbarger"," 9.4"
"21",464,52429,21,"Kamryn Meyer"," 9.3"
"22",110,27172,22,"Rachel Garcia"," 9.3"
"23",646,43227,23,"Olivia Lackie"," 9.2"
"24",315,66375,24,"Nicole Rodriguez"," 9.0"
"25",8,41088,25,"Lexi Kilfoyl"," 9.0"
"26",193,74097,26,"Peyton St george"," 9.0"
"27",219,80598,27,"Izzy Vetter"," 8.9"
"28",430,84061,28,"Emily Williams"," 8.9"
"29",766,29491,29,"Morgan Goree"," 8.8"
"30",521,49765,30,"Kelly Maxwell"," 8.8"
"31",147,10803,31,"Valerie Cagle"," 8.7"
"32",509,84048,32,"Danielle Williams"," 8.6"
"33",654,66812,33,"Rachel Rook"," 8.6"
"34",522,39629,34,"Giselle Juarez"," 8.5"
"35",310,86379,35,"Kara Zazzaro"," 8.5"
"36",199,44517,36,"Alyssa Leblanc"," 8.4"
"37",87,65136,37,"Karli Ricketts"," 8.3"
"38",676,83757,38,"Kassidy Wilbur"," 8.3"
"39",600,80571,39,"Grace Vesco"," 8.2"
"40",433,19788,40,"Savannah Diederich"," 8.2"
"41",290,11921,41,"Kianna Carr"," 8.2"
"42",331,44507,42,"Jessica Lebeau"," 8.2"
"43",414,62369,43,"Brianna Pratt"," 8.1"
"44",301,71664,44,"Sydney Sickels"," 8.1"
"45",671,43443,45,"Kandra Lamb"," 8.1"
"46",234,2404,46,"Caylan Arnold"," 8.0"
"47",285,56061,47,"Kelly Nelson"," 8.0"
"48",671,22508,48,"Summer Ellyson"," 7.9"
"49",430,84296,49,"Annie Willis"," 7.8"
"50",659,32419,50,"Sarah Harness"," 7.8"
"51",371,67457,51,"Sydney Ruggles"," 7.8"
"52",459,70138,52,"Morgan Scott"," 7.7"
"53",164,41403,53,"Payton Kinney"," 7.7"
"54",700,22053,54,"Erin Edmoundson"," 7.7"
"55",688,66715,55,"Alexa Romero"," 7.7"
"56",739,63848,56,"Paige Rauch"," 7.6"
"57",457,61164,57,"Brittany Pickett"," 7.6"
"58",355,41437,58,"Emily Kirby"," 7.6"
"59",249,43751,59,"Sierra Lange"," 7.6"
"60",670,55071,60,"Jessica Mullins"," 7.5"
"61",792,82261,61,"Madyson Watson"," 7.5"
"62",454,38109,62,"Hannah James"," 7.5"
"63",189,77932,63,"Nicole Timmons"," 7.5"
"64",37,46724,64,"Shelby Lowe"," 7.5"
"65",1356,73019,65,"Shi Smith"," 7.4"
"66",255,55994,66,"Blake Neleman"," 7.4"
"67",504,58735,67,"Kailyn Packard"," 7.4"
"68",518,72630,68,"Allison Smith"," 7.3"
"69",370,80935,69,"Marina Vitalich"," 7.3"
"70",699,64691,70,"Naomi Reyes"," 7.3"
"71",465,8515,71,"Jenny Bressler"," 7.2"
"72",2707,36390,72,"Mia Hoveland"," 7.2"
"73",31,31369,73,"Mary Haff"," 7.2"
"74",28,67290,74,"Allison Royalty"," 7.2"
"75",316,6171,75,"Alyssa Bilodeau"," 7.2"
"76",315,82204,76,"Reagan Watkins"," 7.1"
"77",528,49940,77,"Mariah Mazon"," 7.1"
"78",700,86628,78,"Missy Zoch"," 7.1"
"79",312,20547,79,"Allison Doocy"," 7.1"
"80",236,2711,80,"Madie Aughinbaugh"," 7.1"
"81",68,21042,81,"Ali Dubois"," 7.1"
"82",487,27421,82,"Megan Garst"," 7.1"
"83",108,9170,83,"Kenedi Brown"," 7.1"
"84",490,56175,84,"Sydney Nester"," 7.1"
"85",697,34486,85,"Makinzy Herzog"," 7.1"
"86",769,22377,86,"Jayme Ellers"," 7.0"
"87",771,11702,87,"Abby Carlin"," 6.9"
"88",199,58521,88,"Emily Otto"," 6.8"
"89",10411,9216,89,"Mallie Brown"," 6.8"
"90",695,30586,90,"Alexis Groet"," 6.8"
"91",257,2795,91,"Mary wilson Avant"," 6.8"
"92",381,84185,92,"Nicole Williams"," 6.8"
"93",441,190,93,"Tristin Achenbach"," 6.8"
"94",128,48145,94,"Gianna Mancha"," 6.8"
"95",51,66196,95,"Gia Rodoni"," 6.8"
"96",156,38260,96,"Jessica Jarecki"," 6.8"
"97",490,78497,97,"Abby Trahan"," 6.8"
"98",620,1783,98,"Kierstin Anderson-glass"," 6.7"
"99",1004,38902,99,"Jordan Johnson"," 6.7"
"100",175,9840,100,"Addy Bullis"," 6.7"
