"","team_id","player_id","rank","player","rc"
"1",618,36488,1,"Olivia Howe"," 68.87"
"2",122,53004,2,"Sarah Miller"," 57.49"
"3",1454,27659,3,"Sara Gayer"," 54.93"
"4",8567,78995,4,"Alehia Tucker"," 51.14"
"5",296,72368,5,"Taylor Skraba"," 49.61"
"6",573,41326,6,"Lauren King"," 48.46"
"7",21,79404,7,"Haley Ullrich"," 48.36"
"8",30031,66802,8,"Ellie Ronning"," 47.74"
"9",296,23752,9,"Megan Fast"," 46.53"
"10",24317,18260,10,"Jordan Day"," 46.26"
"11",601,78804,11,"Emily Trotman"," 45.64"
"12",20220,51111,12,"Kara Mckenna"," 44.90"
"13",793,22855,13,"Sadie Erickson"," 43.68"
"14",745,28941,14,"Jessica Goldyn"," 43.15"
"15",1454,52111,15,"Heather Menzer"," 42.88"
"16",443,82603,16,"Brooke Wehr"," 42.23"
"17",1094,80140,17,"Savannah Vargas"," 42.01"
"18",1196,66217,18,"Alexa Rodriguez"," 41.73"
"19",160,61256,19,"Becky Pieroni"," 41.54"
"20",581,40387,20,"Hannah Keiper"," 40.98"
"21",633,76176,21,"Jennifer Sweeney"," 40.92"
"22",28593,14108,22,"Annie Clayton"," 40.38"
"23",296,69545,23,"Colleen Schmit"," 40.32"
"24",492,18766,24,"Katie Del re"," 39.94"
"25",120,44487,25,"Kaylee Learman"," 39.41"
"26",1050,36622,26,"Kalin Hubble"," 38.87"
"27",200,79333,27,"Alexis Tyrrell"," 38.77"
"28",200,75119,28,"Carley Stoker"," 38.48"
"29",21830,60555,29,"Katelyn Perry"," 38.41"
"30",662,77971,30,"Ashley Tinsman"," 38.22"
"31",200,49681,31,"Brooke Matyasovsky"," 38.10"
"32",798,65467,32,"Hannah Ritter"," 37.81"
"33",20220,78688,33,"Jenna Trewyn"," 37.78"
"34",1179,61051,34,"Katie Phillips"," 37.52"
"35",18,46978,35,"Ashley Lugo"," 37.03"
"36",1297,50911,36,"Erin Mcgrath"," 36.96"
"37",28749,70537,37,"Taylor Senter"," 36.80"
"38",805,57253,38,"Kaleigh O'brien"," 36.28"
"39",286,73290,39,"Megan Soderbloom"," 35.97"
"40",8911,48964,40,"Lexi Martin"," 35.82"
"41",42,45307,41,"Brianna Lewis"," 35.80"
"42",815,32353,42,"Alyssa Harhigh"," 35.76"
"43",597,36734,43,"Angela Huefpfel"," 35.66"
"44",296,28337,44,"Alyssa Gill"," 35.46"
"45",372,69872,45,"Sydney Schultz"," 35.29"
"46",1094,25505,46,"Claire Fountain"," 35.20"
"47",2694,82521,47,"Natalie Weber"," 35.18"
"48",30197,12059,48,"Kennedy Carruth"," 35.10"
"49",622,22103,49,"Kaleigh Edwards"," 35.00"
"50",1179,83924,50,"Kelsey Wilkinson"," 34.94"
"51",1454,77421,51,"Maddy Thomas"," 34.83"
"52",2751,80281,52,"Montana Vaught"," 34.43"
"53",750,71270,53,"Kaci Sherwood"," 34.17"
"54",30031,11736,54,"Briggs Carlson"," 34.14"
"55",531,20213,55,"Hannah Dobrinick"," 33.94"
"56",1094,62155,56,"Kamryn Potter"," 33.85"
"57",538,39384,57,"Maria Jones"," 33.81"
"58",582,16158,58,"Emily Cox"," 33.48"
"59",42,76947,59,"Aly Teixeira"," 33.32"
"60",28749,25852,60,"Abby Frazier"," 33.11"
"61",452,33485,61,"Grace Heath"," 32.93"
"62",16142,22424,62,"Nicole Elliott"," 32.80"
"63",662,9046,63,"Alexis Brown"," 32.39"
"64",114,6042,64,"Hannah Biddlecom"," 32.37"
"65",1450,55553,65,"Mackenzie Myers"," 32.27"
"66",807,45537,66,"Molly Likins"," 32.20"
"67",804,42531,67,"Tayler Kraemer"," 32.16"
"68",492,317,68,"Breanna Adams"," 32.09"
"69",1036,7139,69,"Kelsey Bollon"," 32.08"
"70",21,25827,70,"Emma Fraser"," 32.04"
"71",1050,65813,71,"Marissa Roberts"," 31.83"
"72",1226,56479,72,"Tori Nichols-kraft"," 31.50"
"73",1179,38737,73,"Katrina Johns"," 31.34"
"74",271,34534,74,"Karis Hessert"," 31.20"
"75",30197,76441,75,"Elizabeth Taggard"," 31.17"
"76",28749,69795,76,"Annie Schuck"," 31.04"
"77",30038,41210,76,"Zoe Kinakin"," 31.04"
"78",150,75237,78,"Skyler Stookey"," 30.89"
"79",517,54817,79,"Sydney Motylinski"," 30.73"
"80",1196,46089,80,"Peyton Loesch"," 30.38"
"81",20220,68067,81,"Grace Salaja"," 30.26"
"82",84,52803,82,"Ashtyn Miller"," 30.04"
"83",42,47337,83,"Josephine Lytton"," 30.00"
"84",46,8583,84,"Bridie Bricker"," 29.76"
"85",452,61194,85,"Maddie Pidgeon"," 29.73"
"86",745,28620,86,"Madison Glaubke"," 29.72"
"87",582,70282,87,"Mikayla Seay"," 29.58"
"88",582,69782,88,"Gretchen Schrubbe"," 29.48"
"89",344,27625,89,"Shaye Gauthier"," 29.46"
"90",601,41763,89,"Allie Klonowski"," 29.46"
"91",297,82546,91,"Madisyn Webster"," 29.40"
"92",938,64430,92,"Sarah Reinert"," 29.39"
"93",1355,84891,93,"Bri Wodtke"," 29.28"
"94",139,33021,94,"Kaitlyn Hasty"," 29.26"
"95",30084,39072,95,"Sarah Johnson"," 29.05"
"96",344,27623,96,"Brie Gauthier"," 29.01"
"97",745,72185,97,"Julia Sinnett"," 28.94"
"98",1451,2651,98,"Brooke Atkins"," 28.88"
"99",793,61570,99,"Abbey Place"," 28.70"
"100",1094,43254,100,"Katie Ladd"," 28.67"
