"","team_id","player_id","rank","player","whip"
"1",1036,25168,1,"Gina Followell",0.69
"2",411,81699,2,"Madison Walter",0.783
"3",146,86602,3,"Olivia Zoeller",0.784
"4",595,57022,4,"Elly Novak",0.811
"5",329,19860,5,"Taryn Digiacomo",0.837
"6",177,34019,6,"Cami Henry",0.838
"7",259,2716,7,"Emily August",0.839
"8",18,83745,8,"Jessica Wilcox",0.852
"9",60,71867,9,"Kayla Simacek",0.91
"10",1400,58532,10,"Sydney Ouellette",0.926
"11",297,35976,11,"Sydney Hood",0.956
"12",21830,48069,12,"Martina Maloch",0.964
"13",42,78120,13,"Hannah Tomasko",0.967
"14",8567,50339,14,"Kamryn Mccool",0.97
"15",1133,39307,15,"Jen Jones",0.979
"16",615,29710,16,"Julie Graf",0.984
"17",581,70860,17,"Emily Sharlach",0.989
"18",679,49434,18,"Jessica Masur",0.99
"19",745,70195,19,"Emily Seale",0.992
"20",20220,61913,20,"Lorrin Pondo",1.006
"21",578,40012,21,"Jada Karnes",1.023
"22",491,8314,22,"Beth Braswell",1.038
"23",807,39028,23,"Olivia Johnson",1.061
"24",46,11082,24,"Nikki Camarati",1.065
"25",1036,4888,25,"Nicki Becker",1.083
"26",10972,27713,26,"Kayla Gee",1.089
"27",601,78778,27,"Emily Trotman",1.091
"28",28593,9475,28,"Hailee Bryan",1.092
"29",161,27638,29,"Megan Gavin",1.104
"30",30197,12058,30,"Kennedy Carruth",1.122
"31",622,84586,31,"Lindsey Windsor",1.123
"32",16142,50970,32,"Alexa Mchugh",1.124
"33",21,79378,33,"Haley Ullrich",1.136
"34",59,84721,34,"Josie Wise",1.137
"35",1451,9208,34,"Madison Brown",1.137
"36",238,54195,36,"Ally Moran",1.162
"37",117,71014,37,"Brianna Shearer",1.167
"38",745,36952,38,"Hanna Hull",1.171
"39",973,35721,39,"Madison Hollis",1.178
"40",15,61416,40,"Ashley Pion",1.179
"41",8567,52989,41,"Sarah Miller",1.185
"42",2810,46281,42,"Lindsey Longuet",1.19
"43",125,44773,43,"Hailee Leger",1.192
"44",21852,26391,44,"Morghan Fulton",1.196
"45",372,15469,45,"Kendra Cooper",1.204
"46",802,77993,46,"Makenna Tkach",1.205
"47",588,10679,47,"Sarah Byrnes",1.206
"48",798,24444,48,"Madelyn Fink",1.209
"49",1451,47977,49,"Elizabeth Malczak",1.212
"50",2694,9942,50,"Alisha Burch",1.226
"51",30084,83036,50,"Nicole West",1.226
"52",548,52539,52,"Alexis Michon",1.232
"53",633,76152,53,"Jennifer Sweeney",1.235
"54",313,24812,54,"Beth Fleming",1.238
"55",120,58430,55,"Amanda Osterhus",1.242
"56",1196,19220,56,"Emalee Depa",1.243
"57",783,71711,57,"Jennifer Sieminski",1.249
"58",455,72752,58,"Hannah Smith",1.257
"59",30084,72749,59,"Haley Smith",1.261
"60",443,37008,60,"Madison Hummel",1.264
"61",139,79767,61,"Gracie Vallejos",1.271
"62",1094,17940,62,"Ashley Davis",1.28
"63",1179,40490,63,"Tayah Kelley",1.282
"64",313,61452,64,"Riley Piromalli",1.284
"65",150,77779,65,"Ellie Thurow",1.285
"66",715,35554,66,"Allie Holbrook",1.286
"67",815,59504,66,"Shyla Pastore",1.286
"68",28749,7806,68,"Kameron Bowling",1.291
"69",114,7462,69,"Ellie Borst",1.292
"70",263,16147,70,"Cheyanne Cox",1.297
"71",192,23257,71,"Nicolette Evans",1.298
"72",122,8268,72,"Sidney Brannam",1.306
"73",601,59610,73,"Jess Patterson",1.311
"74",300,30726,73,"Natalie Grubczak",1.311
"75",390,9945,75,"Caitlyn Burch",1.315
"76",462,52414,76,"Kailey Meyer",1.316
"77",24400,77973,77,"Bailey Tisdale",1.325
"78",296,46133,78,"Alex Loizon",1.33
"79",938,18546,79,"Ally Decker",1.333
"80",455,21123,79,"Hannah Duff",1.333
"81",452,54567,81,"Peyton Morrison",1.34
"82",14718,19676,82,"Kimberly Dick",1.344
"83",581,44454,83,"Hannah Leahy",1.347
"84",8490,65068,84,"Bailey Richey",1.351
"85",1203,30587,85,"Bayleigh Grogan",1.353
"86",424,2332,86,"Aly Armstrong",1.355
"87",200,75095,87,"Carley Stoker",1.365
"88",1196,63831,88,"Paige Rauhut",1.367
"89",76,64305,89,"Kelley Reichert",1.368
"90",1267,27184,90,"Sofia Garcia",1.378
"91",84,52788,91,"Ashtyn Miller",1.388
"92",190,14947,92,"Bailey Comeau",1.389
"93",1115,5929,93,"Lily Beurman",1.393
"94",385,45818,94,"Maddi Liston",1.399
"95",517,81746,95,"Stacey Walters",1.403
"96",1297,65865,96,"Kennedy Robillard",1.404
"97",618,36479,96,"Olivia Howe",1.404
"98",1355,16970,98,"Kaylee Culpepper",1.408
"99",21830,50016,99,"Emma Mcbrayer",1.411
"100",1064,55167,99,"Jennelle Munoz",1.411
