"","team_id","player_id","rank","player","era"
"1",259,2716,1,"Emily August",0.766
"2",8567,50353,2,"Kamryn Mccool",0.857
"3",146,86634,3,"Olivia Zoeller",0.969
"4",595,57038,4,"Elly Novak",0.975
"5",177,34027,5,"Cami Henry",1.029
"6",42,78146,6,"Hannah Tomasko",1.052
"7",1036,25173,7,"Gina Followell",1.114
"8",411,81728,8,"Madison Walter",1.12
"9",329,19864,9,"Taryn Digiacomo",1.136
"10",30197,12059,10,"Kennedy Carruth",1.187
"11",1133,39316,11,"Jen Jones",1.213
"12",615,29716,12,"Julie Graf",1.215
"13",601,78804,13,"Emily Trotman",1.294
"14",745,70218,14,"Emily Seale",1.326
"15",745,36961,15,"Hanna Hull",1.382
"16",297,35985,16,"Sydney Hood",1.397
"17",20220,61931,17,"Lorrin Pondo",1.401
"18",491,8314,18,"Beth Braswell",1.435
"19",578,40024,19,"Jada Karnes",1.457
"20",18,83775,20,"Jessica Wilcox",1.48
"21",581,70883,21,"Emily Sharlach",1.483
"22",10972,27718,22,"Kayla Gee",1.525
"23",60,71891,23,"Kayla Simacek",1.566
"24",21,79404,24,"Haley Ullrich",1.622
"25",21830,50030,25,"Emma Mcbrayer",1.646
"26",16142,50984,26,"Alexa Mchugh",1.657
"27",443,37017,27,"Madison Hummel",1.663
"28",1451,9208,28,"Madison Brown",1.671
"29",21830,48082,29,"Martina Maloch",1.688
"30",238,54210,30,"Ally Moran",1.709
"31",679,49448,31,"Jessica Masur",1.719
"32",1036,4888,32,"Nicki Becker",1.722
"33",120,58446,33,"Amanda Osterhus",1.728
"34",139,79793,34,"Gracie Vallejos",1.736
"35",263,16150,35,"Cheyanne Cox",1.746
"36",622,71043,36,"Savannah Sheats",1.748
"37",161,27643,37,"Megan Gavin",1.755
"38",807,39037,38,"Olivia Johnson",1.807
"39",1400,58548,39,"Sydney Ouellette",1.84
"40",30084,72773,40,"Haley Smith",1.85
"41",117,71037,41,"Brianna Shearer",1.854
"42",798,24449,42,"Madelyn Fink",1.909
"43",30084,83065,43,"Nicole West",1.914
"44",372,15472,44,"Kendra Cooper",1.934
"45",588,10679,45,"Sarah Byrnes",1.94
"46",2810,46294,46,"Lindsey Longuet",1.951
"47",424,2332,47,"Aly Armstrong",1.955
"48",1451,47990,48,"Elizabeth Malczak",1.982
"49",300,30732,49,"Natalie Grubczak",1.989
"50",455,72776,50,"Hannah Smith",2.03
"51",28593,9475,51,"Hailee Bryan",2.047
"52",783,71734,52,"Jennifer Sieminski",2.117
"53",125,44785,53,"Hailee Leger",2.135
"54",622,84618,54,"Lindsey Windsor",2.159
"55",973,35730,55,"Madison Hollis",2.195
"56",581,44466,56,"Hannah Leahy",2.226
"57",313,61470,57,"Riley Piromalli",2.227
"58",1050,50436,58,"Savannah Mccoy",2.23
"59",601,59626,59,"Jess Patterson",2.251
"60",815,59520,59,"Shyla Pastore",2.251
"61",14718,19680,61,"Kimberly Dick",2.258
"62",46,11082,62,"Nikki Camarati",2.285
"63",59,84753,63,"Josie Wise",2.315
"64",122,8268,64,"Sidney Brannam",2.319
"65",618,36488,65,"Olivia Howe",2.34
"66",8490,65090,66,"Bailey Richey",2.346
"67",114,7462,67,"Ellie Borst",2.353
"68",200,75119,68,"Carley Stoker",2.359
"69",1203,30593,69,"Bayleigh Grogan",2.367
"70",313,24817,70,"Beth Fleming",2.394
"71",8567,53004,71,"Sarah Miller",2.401
"72",802,78019,72,"Makenna Tkach",2.404
"73",633,76176,73,"Jennifer Sweeney",2.428
"74",1468,54471,74,"Bridget Morris",2.438
"75",192,23262,75,"Nicolette Evans",2.443
"76",492,317,76,"Breanna Adams",2.464
"77",2694,9942,77,"Alisha Burch",2.469
"78",24400,77999,78,"Bailey Tisdale",2.474
"79",1064,55182,79,"Jennelle Munoz",2.502
"80",15,61434,80,"Ashley Pion",2.573
"81",1355,16973,81,"Kaylee Culpepper",2.598
"82",452,54582,82,"Peyton Morrison",2.626
"83",938,18550,83,"Ally Decker",2.631
"84",28749,7806,84,"Kameron Bowling",2.636
"85",21852,26396,85,"Morghan Fulton",2.659
"86",1094,17944,86,"Ashley Davis",2.661
"87",76,64326,87,"Kelley Reichert",2.67
"88",1163,86000,88,"Alexa Young",2.678
"89",492,15561,89,"Gianna Corban",2.692
"90",1115,5929,90,"Lily Beurman",2.709
"91",715,35563,91,"Allie Holbrook",2.744
"92",390,9945,92,"Caitlyn Burch",2.761
"93",1196,19224,93,"Emalee Depa",2.765
"94",804,42531,94,"Tayler Kraemer",2.793
"95",662,60079,95,"Kirsten Pelletier",2.797
"96",84,52803,96,"Ashtyn Miller",2.802
"97",1179,61715,97,"Maddy Podnar",2.803
"98",192,69521,98,"Lexi Schmidt",2.816
"99",517,81775,99,"Stacey Walters",2.847
"100",455,21127,100,"Hannah Duff",2.852
