"","team_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"796",94,2022,"Reina Castillo",135.666666666667,185,33,22,34,14,"5.005",0.326,56.364,"4.457"
"797",129,2022,"Caitlyn Britton",34,39,20,0,21,4,"3.912",0.281,21.147,"4.459"
"798",275,2022,"Lindsay G poulos",39.3333333333333,51,23,6,16,2,"4.983",0.319,30.297,"4.459"
"799",169,2022,"Mikayla Santa cruz",110.666666666667,123,66,12,94,14,"4.491",0.273,79.111,"4.460"
"800",550,2022,"Marisol Gaona",22.3333333333333,34,12,0,8,2,"5.642",0.354,13.522,"4.460"
"801",167,2022,"Gabrielle Maday",102.333333333333,120,36,13,46,12,"3.967",0.287,50.173,"4.462"
"802",83,2022,"Hunter Vestal",25.6666666666667,47,12,0,11,3,"6.273",0.362,13.831,"4.465"
"803",355,2022,"Mckenzie Wagoner",61,47,33,4,38,7,"1.721",0.213,37.77,"4.466"
"804",540,2022,"Bella Fiortentino",45,71,17,3,16,5,"5.600",0.359,21.578,"4.467"
"805",257,2022,"Britton Rogers",87.6666666666667,91,57,3,77,12,"4.711",0.26,61.038,"4.476"
"806",380,2022,"Caitlyn Fallon",66,79,37,5,40,7,"4.561",0.29,43.197,"4.476"
"807",466,2022,"Makayla Webber",13,23,7,1,5,1,"6.462",0.39,9.769,"4.477"
"808",519,2022,"Kylie Coffelt",124.666666666667,184,41,4,55,18,"4.660",0.334,46.476,"4.478"
"809",488,2022,"S'niyah Stinson",55.6666666666667,65,51,6,34,1,"5.281",0.289,58.168,"4.484"
"810",288,2022,"Kenna Wilkey",126,112,49,20,102,20,"3.833",0.235,69.889,"4.487"
"811",446,2022,"Sarah Tuzinski",11,14,1,2,6,2,"3.182",0.292,4.273,"4.491"
"812",156,2022,"Sydney Hornbuckle",86.3333333333333,81,47,14,53,8,"3.243",0.243,61.938,"4.497"
"813",654,2022,"Marisa Davis",77.6666666666667,84,37,9,46,9,"3.605",0.267,47.082,"4.499"
"814",631,2022,"Liyah Lopez",15.6666666666667,34,5,3,2,1,"6.255",0.425,10.17,"4.506"
"815",7,2022,"Ashley Pye",56,67,38,5,25,3,"4.125",0.293,44.196,"4.507"
"816",231,2022,"Kendahl Dunford",166.333333333333,171,66,26,125,25,"3.914",0.261,93.028,"4.510"
"817",659,2022,"Madi Eberle",115,111,50,16,75,15,"3.043",0.251,66.965,"4.513"
"818",2699,2022,"Isabelle Waggner",79,98,33,7,22,7,"4.253",0.309,41.241,"4.514"
"819",334,2022,"Miranda Stoddard",71,86,14,7,34,12,"3.746",0.295,22.211,"4.527"
"820",72,2022,"Raegan Branon",65.6666666666667,72,38,8,38,6,"3.838",0.283,47.096,"4.532"
"821",488,2022,"Mariah Headen",44,60,17,6,20,5,"3.977",0.328,24.364,"4.536"
"822",410,2022,"Madie Fornwalt",76.6666666666667,92,37,6,41,9,"4.930",0.291,44.2,"4.539"
"823",30024,2022,"Brooke Saili",125.666666666667,153,38,15,127,28,"5.180",0.297,54.218,"4.541"
"824",191,2022,"Meghan Conroy",52.6666666666667,74,23,11,14,3,"4.386",0.343,35.405,"4.546"
"825",404,2022,"Mikayla Hoschak",91.3333333333333,132,40,11,50,11,"5.212",0.337,52.445,"4.546"
"826",111,2022,"Megan Casper",24.6666666666667,36,15,0,9,2,"3.689",0.333,16.459,"4.549"
"827",1104,2022,"Jacie Hambrick",98,106,45,4,59,14,"3.429",0.262,50.082,"4.553"
"828",553,2022,"Mya Hall",51,90,36,4,31,4,"7.412",0.386,41.765,"4.557"
"829",308,2022,"Lauren Mcconnell",69,86,39,6,32,6,"4.565",0.302,46.246,"4.559"
"830",5,2022,"Elizabeth Frederick",39.3333333333333,47,28,13,32,2,"5.517",0.292,42.195,"4.561"
"831",317,2022,"Alexis Bermudez",92,106,47,4,68,14,"3.728",0.288,52.152,"4.563"
"832",366,2022,"Lauren Menzina",86.3333333333333,101,36,3,30,10,"3.324",0.289,40.17,"4.566"
"833",48,2022,"Blake Holtorf",102.333333333333,129,33,2,52,17,"4.036",0.31,36.261,"4.569"
"834",97,2022,"Alexia Silvas",64.3333333333333,62,37,8,43,7,"3.917",0.247,45.964,"4.576"
"835",201,2022,"Rachel Kaufman",77.6666666666667,87,30,4,51,13,"4.326",0.287,35.12,"4.576"
"836",782,2022,"Alison Cooper",62,65,33,5,35,7,"3.161",0.267,39.048,"4.577"
"837",648,2022,"Karsen Ochs",51.3333333333333,74,20,5,27,7,"5.591",0.326,26.442,"4.582"
"838",229,2022,"Gabby Sacco",87,89,38,3,38,11,"2.897",0.263,42.023,"4.584"
"839",107,2022,"Haylei Archer",101,116,75,13,67,7,"4.574",0.282,89.149,"4.588"
"840",704,2022,"Aalijah Alarcon",132,183,37,12,72,22,"4.667",0.316,50.386,"4.589"
"841",660,2022,"Sydney Baalman",72.3333333333333,95,45,10,42,6,"6.000",0.318,56.313,"4.598"
"842",1004,2022,"Jorde Chartrand",20,23,7,0,21,5,"4.550",0.288,8.15,"4.600"
"843",669,2022,"Mckenzie Vaughan",16.3333333333333,21,6,1,12,3,"5.571",0.3,8.286,"4.604"
"844",83,2022,"Madison Roukey",41.6666666666667,58,16,1,25,7,"5.376",0.314,18.392,"4.608"
"845",529,2022,"Stevie Hansen",121.333333333333,105,31,12,119,29,"3.346",0.226,43.865,"4.609"
"846",368,2022,"Jennifer Slanovec",69.6666666666667,79,25,0,45,13,"4.321",0.284,26.134,"4.611"
"847",7,2022,"Elle Lunsford",81,115,29,9,32,10,"3.111",0.331,39.42,"4.622"
"848",665,2022,"Raquel Latta",136,186,26,3,48,24,"4.581",0.319,30.368,"4.628"
"849",2699,2022,"Jasmin Speth",33.6666666666667,43,15,4,17,4,"4.574",0.297,20.277,"4.628"
"850",647,2022,"Deasia Lowther",94.6666666666667,164,42,10,31,9,"7.838",0.378,53.732,"4.629"
"851",261,2022,"Ja'lynn Bonner",48.3333333333333,57,23,3,11,4,"4.634",0.288,27.179,"4.634"
"852",153,2022,"Mia Edwards",60.3333333333333,68,39,3,54,9,"5.569",0.278,43.127,"4.638"
"853",104,2022,"Ilona Sullivan",50,50,32,6,40,6,"4.900",0.258,39,"4.640"
"854",489,2022,"Jaden Davis",79,109,43,10,56,10,"5.582",0.318,54.38,"4.641"
"855",674,2022,"Tatum Boyd",17.6666666666667,26,2,3,7,3,"4.755",0.347,6.472,"4.664"
"856",361,2022,"Elena Valenzuela",97,137,29,22,38,11,"5.196",0.333,52.412,"4.668"
"857",180,2022,"Kailey Christian",11,12,6,0,3,1,"3.818",0.286,7.091,"4.673"
"858",670,2022,"Tori Mccann",11,13,6,2,6,1,"3.818",0.283,9.182,"4.673"
"859",419,2022,"Danielle Taitt",40.6666666666667,57,16,2,13,5,"4.820",0.337,19.402,"4.687"
"860",782,2022,"Caitlin Bingham",110.666666666667,130,41,2,61,19,"3.985",0.282,44.175,"4.695"
"861",572,2022,"Scarlet Anderson",21.3333333333333,30,9,2,5,2,"6.234",0.319,12.406,"4.697"
"862",30024,2022,"Katie Zuniga",116.666666666667,201,21,8,59,23,"5.400",0.379,30.723,"4.697"
"863",156,2022,"Julia Cabral",92.6666666666667,102,38,6,70,17,"4.910",0.267,45.101,"4.699"
"864",404,2022,"Hallie Siems",142.666666666667,184,67,31,100,18,"4.367",0.305,99.29,"4.699"
"865",519,2022,"Mackensie Kohl",201,245,83,10,136,35,"4.458",0.298,94.219,"4.699"
"866",29,2022,"Devyn Netz",136,130,46,10,83,24,"3.449",0.247,56.956,"4.709"
"867",2,2022,"Lauren Schiek",33.6666666666667,42,10,6,11,4,"4.574",0.3,17.248,"4.717"
"868",444,2022,"Madi Ogden",89.3333333333334,118,51,2,54,12,"4.937",0.307,54.321,"4.717"
"869",774,2022,"Jordan Kavanagh",29.3333333333333,31,18,6,15,2,"4.534",0.263,25.057,"4.718"
"870",308,2022,"Shaina Eyre",91,131,72,6,57,7,"5.385",0.338,79.44,"4.719"
"871",248,2022,"Cheyenne Van pelt",115,95,59,6,68,16,"3.530",0.222,65.826,"4.722"
"872",334,2022,"Izzy Harrison",23.6666666666667,23,17,0,24,4,"3.254",0.24,17.972,"4.724"
"873",529,2022,"Raegan Breedlove",23.6666666666667,31,7,2,12,4,"6.211",0.307,10.31,"4.724"
"874",361,2022,"Alyssa O'donnell",138,165,51,18,66,19,"4.007",0.294,70.196,"4.733"
"875",487,2022,"Sophie Golliver",46.6666666666667,50,28,4,26,5,"4.950",0.279,33.071,"4.736"
"876",28600,2022,"Kate Peters",104,114,43,4,40,14,"3.837",0.275,48.096,"4.737"
"877",220,2022,"Sam Lindsay",25.6666666666667,35,12,3,12,3,"5.182",0.33,16.364,"4.738"
"878",355,2022,"Naomi Jones",16.6666666666667,12,12,3,3,0,"2.100",0.194,15.72,"4.740"
"879",466,2022,"Ellie Garcia",118.333333333333,115,73,23,103,15,"4.614",0.256,96.972,"4.741"
"880",572,2022,"Noelle Sterner",18.3333333333333,19,10,0,13,3,"5.345",0.253,11.036,"4.745"
"881",72,2022,"Camryn Schaller",62.6666666666667,64,41,9,47,7,"5.697",0.269,51.021,"4.746"
"882",794,2022,"Abby Freismuth",26.3333333333333,34,21,4,13,1,"4.519",0.315,26.291,"4.754"
"883",380,2022,"Gabbie Siciliano",65.3333333333333,85,26,10,29,8,"5.679",0.312,37.301,"4.757"
"884",251,2022,"Kayla Dunn",103,108,64,18,112,17,"5.165",0.263,83.049,"4.759"
"885",178,2022,"Sydney Hoffman",83.3333333333333,117,30,4,24,11,"3.948",0.322,35.404,"4.764"
"886",332,2022,"Kendall Collier",22,50,14,5,9,1,"11.136",0.446,21.273,"4.764"
"887",169,2022,"Kate Mullally",67.6666666666667,79,47,6,45,7,"4.241",0.29,54.167,"4.765"
"888",14,2022,"Chloe Lewis",14.3333333333333,18,11,3,4,0,"4.884",0.277,15.256,"4.772"
"889",196,2022,"Logyn Estes",81.6666666666667,103,42,8,43,10,"5.057",0.304,51.261,"4.776"
"890",165,2022,"Maren Bernal",39,62,17,2,8,4,"5.385",0.358,20.59,"4.785"
"891",699,2022,"Naomi Reyes",36,44,17,8,27,5,"5.639",0.291,26.222,"4.789"
"892",306,2022,"Brianna Copeland",52.6666666666667,42,32,3,48,9,"4.519",0.226,35.797,"4.792"
"893",702,2022,"Morgan Max",48,43,38,17,51,4,"3.354",0.232,55.896,"4.796"
"894",149,2022,"Raelee Brabham",32,43,14,6,24,5,"6.344",0.314,21.344,"4.806"
"895",813,2022,"Nicole Conway",87.3333333333333,117,26,21,43,12,"4.889",0.325,48.34,"4.816"
"896",128,2022,"Angelina Devoe",12,12,5,1,1,1,"2.917",0.273,7,"4.817"
"897",735,2022,"Caitlyn Kowalski",59.6666666666667,90,32,5,48,10,"6.218",0.352,38.508,"4.830"
"898",691,2022,"Francys King",77.6666666666667,115,29,5,41,13,"6.579",0.337,35.481,"4.833"
"899",381,2022,"Mollie Charest",44.3333333333333,66,20,5,29,7,"4.579",0.353,26.489,"4.836"
"900",52,2022,"Claire Lehmkuhler",114.333333333333,145,57,11,47,13,"5.020",0.309,69.268,"4.840"
"901",719,2022,"Kylee Nash",48.3333333333333,70,25,2,27,7,"4.055",0.32,28.448,"4.841"
"902",306,2022,"Natalie Foor",28.6666666666667,42,14,1,20,5,"5.860",0.321,16.465,"4.842"
"903",402,2022,"Olivia Johnson",21.6666666666667,27,8,1,13,4,"4.846",0.297,10.246,"4.846"
"904",711,2022,"Madeline Harris",46,77,19,3,22,7,"7.304",0.367,23.674,"4.857"
"905",299,2022,"Amanda Fox",155.666666666667,149,86,15,129,26,"3.552",0.25,101.957,"4.860"
"906",371,2022,"Sydney Ruggles",43.3333333333333,64,26,5,32,6,"5.654",0.35,32.477,"4.869"
"907",97,2022,"Staci Chambers",40.3333333333333,61,21,7,31,6,"5.554",0.347,29.512,"4.879"
"908",769,2022,"Tess Juett",96.6666666666667,128,36,7,55,17,"5.431",0.315,44.324,"4.883"
"909",285,2022,"Peyton Morehouse",14,16,11,4,5,0,"7.000",0.296,16.143,"4.900"
"910",363,2022,"Reagen Kanagawa",54,65,41,1,41,7,"4.537",0.302,43.204,"4.900"
"911",28600,2022,"Laine Barefoot",84.3333333333333,121,30,2,40,15,"5.395",0.332,33.435,"4.902"
"912",664,2022,"Paige Kilgore",52.3333333333333,55,20,3,21,8,"3.344",0.266,24.051,"4.903"
"913",534,2022,"Amiyah Aponte",88.6666666666667,82,33,23,38,10,"3.474",0.246,56.925,"4.904"
"914",108,2022,"Sarah Reineman",35,45,17,1,9,4,"5.200",0.312,19.286,"4.914"
"915",2707,2022,"Camryn Stickel",81.6666666666667,110,26,8,39,14,"4.886",0.324,35.347,"4.922"
"916",1157,2022,"Emily Perrin",38,51,14,4,18,6,"4.605",0.309,19.342,"4.926"
"917",244,2022,"Lauralee Scott",59.3333333333333,90,37,3,24,6,"5.191",0.342,41.517,"4.928"
"918",419,2022,"Keri Munn",51.6666666666667,54,19,6,24,8,"3.252",0.265,26.045,"4.935"
"919",334,2022,"Sloan Gayan",37,41,16,6,12,4,"2.838",0.277,23.108,"4.941"
"920",545,2022,"Abby Edwards",11,20,5,3,11,2,"11.455",0.37,9.818,"4.945"
"921",487,2022,"Sidney Revels",57.3333333333333,59,16,5,30,11,"3.541",0.254,22.029,"4.947"
"922",620,2022,"Christina Crawford",130.333333333333,145,76,6,100,22,"4.995",0.279,83.113,"4.947"
"923",196,2022,"Jordan Hatch",77.6666666666667,95,45,4,72,15,"5.498",0.303,50.223,"4.949"
"924",317,2022,"Meredith Wells",29,28,15,2,8,3,"3.379",0.252,17.966,"4.952"
"925",220,2022,"Allie Bridgman",29.3333333333333,49,13,4,14,4,"5.250",0.368,18.67,"4.957"
"926",2,2022,"Riley White",84,115,23,7,35,15,"4.333",0.326,31.369,"4.960"
"927",410,2022,"Katelyn Thompson",77.3333333333333,83,51,8,35,7,"5.431",0.272,60.073,"4.960"
"928",464,2022,"Sydney Hampton",37,41,19,1,28,7,"5.108",0.268,21.108,"4.968"
"929",254,2022,"Hallie Adams",99.6666666666667,96,40,25,80,17,"4.074",0.251,65.963,"4.969"
"930",235,2022,"Haley Pittman",18.6666666666667,24,10,2,7,2,"3.375",0.308,13.286,"4.971"
"931",392,2022,"Kyra Pittman",11.6666666666667,13,4,0,4,2,"3.600",0.271,5.114,"4.971"
"932",457,2022,"Talia Hannappel",44.3333333333333,54,23,2,26,7,"4.579",0.295,26.218,"4.971"
"933",441,2022,"Allie Brock",152,193,54,29,72,22,"4.882",0.313,84.27,"4.972"
"934",572,2022,"Cameron Whiteford",68.6666666666667,91,42,2,36,9,"5.301",0.325,45.325,"4.978"
"935",771,2022,"Emily Price",34,75,19,9,24,4,"10.500",0.431,30.206,"4.988"
"936",164,2022,"Delaney Nagy",22.3333333333333,30,13,6,19,3,"5.328",0.319,20.343,"4.997"
"937",184,2022,"Olivia Warrington",37.6666666666667,59,18,2,33,8,"6.690",0.343,21.566,"5.002"
"938",648,2022,"Leah Powell",126.333333333333,141,64,9,68,19,"4.156",0.278,74.116,"5.012"
"939",17,2022,"Ta’niyah Fletcher",31.3333333333333,38,15,3,12,4,"3.574",0.295,19.213,"5.017"
"940",774,2022,"Mikayla Barnard",21,34,7,2,12,4,"7.000",0.34,10.619,"5.019"
"941",609,2022,"Calli Sutcliffe",10.6666666666667,14,12,0,4,0,"5.906",0.311,13.312,"5.025"
"942",29,2022,"Hanah Bowen",139.666666666667,136,61,14,111,28,"3.759",0.255,75.974,"5.028"
"943",694,2022,"Bailey Mccachren",45.6666666666667,47,22,8,24,6,"4.139",0.26,31.029,"5.028"
"944",703,2022,"Shealyn O'leary",24.6666666666667,37,12,1,26,6,"5.392",0.339,14.5,"5.035"
"945",31,2022,"Jenna Bloom",49.6666666666667,60,18,3,44,12,"3.805",0.293,22.208,"5.038"
"946",231,2022,"Brooklynn Linnemann",73.6666666666667,98,31,10,29,10,"5.226",0.316,42.33,"5.047"
"947",96,2022,"Casey Dixon",97.3333333333334,115,42,8,50,16,"4.315",0.294,51.182,"5.051"
"948",488,2022,"Joey Barkhimer",90,105,56,10,51,11,"4.044",0.292,67.167,"5.056"
"949",31,2022,"Callie Turner",24,24,25,2,15,1,"2.042",0.247,28,"5.067"
"950",624,2022,"Regan Dunn",90,114,50,20,63,12,"5.522",0.311,71.267,"5.067"
"951",627,2022,"Mckenna Braegelmann",40,47,29,4,35,6,"3.675",0.303,34.175,"5.075"
"952",483,2022,"Brittney Turner",114,174,61,13,49,14,"6.079",0.347,75.526,"5.084"
"953",706,2022,"Alexa Williams",56.3333333333333,60,54,6,40,4,"4.473",0.264,61.065,"5.098"
"954",253,2022,"Rylee Waldrep",125,153,36,10,69,26,"4.312",0.303,47.224,"5.104"
"955",101,2022,"Kayla Dominguez",13.6666666666667,14,10,7,7,0,"3.585",0.25,18.024,"5.107"
"956",388,2022,"Brianna Mccown",32,37,16,2,29,7,"3.937",0.285,19.156,"5.119"
"957",2743,2022,"Aaliyah Garcia",58,81,24,9,42,11,"6.034",0.315,34.397,"5.124"
"958",694,2022,"Ryleigh White",40.3333333333333,28,13,2,26,9,"3.298",0.19,15.694,"5.127"
"959",678,2022,"Jaime Tino",62.6666666666667,66,55,15,39,3,"4.803",0.275,71.053,"5.129"
"960",107,2022,"Anna Reimers",19.6666666666667,19,6,3,19,5,"4.627",0.241,9.966,"5.146"
"961",165,2022,"Shawnee Ronyak",63,85,53,12,37,4,"6.222",0.327,66.349,"5.146"
"962",459,2022,"Reese Byrd",94.6666666666667,90,38,18,58,16,"3.771",0.246,56.951,"5.146"
"963",813,2022,"Miranda Papes",35.6666666666667,71,21,5,16,4,"9.813",0.394,27.991,"5.148"
"964",650,2022,"Grace Garcia",77.3333333333333,88,48,5,64,14,"4.888",0.279,54.138,"5.154"
"965",703,2022,"Logan Hulon",20.3333333333333,22,6,1,15,5,"5.852",0.268,8.082,"5.154"
"966",302,2022,"Miranda Gomez",37.3333333333333,48,20,4,17,5,"4.500",0.312,25.286,"5.159"
"967",488,2022,"Icess Tresvik",35.6666666666667,30,29,4,52,8,"5.103",0.226,33.841,"5.176"
"968",414,2022,"Taylor Turner",46.3333333333333,57,21,4,38,10,"3.928",0.308,26.23,"5.184"
"969",648,2022,"Rachel Vaughan",28.3333333333333,32,18,3,5,2,"2.471",0.288,22.129,"5.188"
"970",272,2022,"Lauren Card",38,77,13,6,8,5,"7.921",0.401,21.026,"5.189"
"971",290,2022,"Morgan Thornton",39.3333333333333,51,22,7,21,5,"5.339",0.302,30.297,"5.197"
"972",52,2022,"Carson Goatley",114.666666666667,148,51,13,72,21,"4.884",0.315,65.291,"5.199"
"973",485,2022,"Cam Andersen",60.3333333333333,63,47,6,47,8,"5.685",0.26,54.044,"5.201"
"974",254,2022,"Emily Hodnett",55.6666666666667,59,35,4,39,9,"4.024",0.273,40.06,"5.202"
"975",129,2022,"Maddy Wallace",15.3333333333333,26,10,2,3,1,"8.217",0.377,13.696,"5.204"
"976",631,2022,"Kelsi Rice",10.6666666666667,13,2,2,4,2,"5.906",0.289,5.219,"5.212"
"977",178,2022,"Emma Glawson",32,59,14,2,5,4,"6.344",0.388,17.844,"5.213"
"978",198,2022,"Whitley Arnott",99,117,52,21,74,16,"4.667",0.298,74.182,"5.218"
"979",148,2022,"Taylor Betz",28.6666666666667,34,26,3,29,4,"5.128",0.276,30.186,"5.226"
"980",648,2022,"Skylar Trahan",36,34,16,6,34,8,"3.889",0.246,22.944,"5.233"
"981",550,2022,"Allicitie Frost",61,67,21,5,37,13,"4.590",0.272,27.098,"5.236"
"982",331,2022,"Kylie Ringler",30.6666666666667,32,9,2,25,8,"3.652",0.26,12.043,"5.237"
"983",316,2022,"Skylar Whitty",157.666666666667,172,70,12,81,28,"4.395",0.273,83.091,"5.241"
"984",731,2022,"Nya Laing",31.6666666666667,48,14,3,13,5,"5.747",0.343,18.516,"5.242"
"985",254,2022,"Sophie Mooney",48,58,27,2,40,10,"6.562",0.291,30.208,"5.254"
"986",590,2022,"Jenna Pfister",27.3333333333333,50,15,1,11,4,"8.707",0.4,17.829,"5.254"
"987",149,2022,"Maddie Redman",14,22,6,1,10,3,"5.000",0.361,8.571,"5.257"
"988",71,2022,"Hannah Davies",21.6666666666667,20,19,4,23,3,"5.169",0.241,23.923,"5.262"
"989",275,2022,"Madi Mays",14.6666666666667,24,6,2,4,2,"7.636",0.358,9.636,"5.264"
"990",419,2022,"Claire Woods",74.6666666666667,90,33,6,36,13,"4.219",0.296,40.205,"5.266"
"991",457,2022,"Hannah George",105.666666666667,110,56,7,73,20,"4.505",0.263,64.041,"5.268"
"992",559,2022,"Mo Wimpee",38.3333333333333,53,19,1,27,8,"6.574",0.331,21.383,"5.270"
"993",235,2022,"Marissa Mesiemore",24.6666666666667,20,17,1,11,3,"3.973",0.217,18.811,"5.278"
"994",331,2022,"Anilese Kelly",27.3333333333333,45,12,3,22,6,"4.866",0.36,16.646,"5.290"
"995",86,2022,"Marissa Calloway",18.6666666666667,36,4,2,8,4,"6.000",0.4,7.929,"5.293"
"996",201,2022,"Kaitlyn Reifsteck",56.3333333333333,45,28,9,26,8,"2.485",0.215,37.799,"5.293"
"997",312,2022,"Devyn Greer",48.6666666666667,65,29,3,23,7,"6.904",0.316,33.336,"5.297"
"998",316,2022,"Shelby Harpe",79,100,49,11,21,7,"5.937",0.312,61.266,"5.299"
"999",563,2022,"Skyler Dehart",70.6666666666667,80,14,20,26,12,"3.071",0.282,35.132,"5.315"
"1000",158,2022,"Racquel Reyes",71.6666666666667,72,36,13,34,10,"4.005",0.262,50.005,"5.316"
"1001",189,2022,"Paige Bedsworth",83.3333333333333,96,57,11,52,11,"4.704",0.295,69.152,"5.316"
"1002",782,2022,"Jordyn Pipkin",12,11,8,1,9,2,"4.083",0.239,9.917,"5.317"
"1003",2678,2022,"Kirsten Schmidt",25.3333333333333,58,20,4,12,2,"12.711",0.43,26.289,"5.321"
"1004",459,2022,"Graysen Hunter",26.3333333333333,31,14,2,5,3,"4.785",0.287,17.177,"5.324"
"1005",178,2022,"Mayanah Mcintosh",41.3333333333333,72,42,6,18,1,"9.992",0.389,49.742,"5.327"
"1006",156,2022,"Danielle Serna",55.6666666666667,53,26,15,45,10,"3.772",0.252,41.952,"5.328"
"1007",493,2022,"Savy Williams",41.6666666666667,60,22,4,17,6,"6.048",0.323,27.44,"5.328"
"1008",502,2022,"Erin Caviness",66,98,38,0,51,14,"5.091",0.332,39.485,"5.339"
"1009",494,2022,"Morgan Mcconnell",71.6666666666667,102,29,5,30,13,"5.470",0.328,35.423,"5.344"
"1010",201,2022,"Tieghan Morio",50,55,33,11,31,6,"5.460",0.278,45.1,"5.360"
"1011",732,2022,"Halle Morris",27,40,12,2,7,4,"7.000",0.377,15.481,"5.363"
"1012",30095,2022,"Ashtyn Bauerle",32.3333333333333,56,8,5,17,7,"6.928",0.384,14.732,"5.369"
"1013",305,2022,"Hailey Griffin",33,34,24,5,27,5,"5.091",0.272,30.03,"5.370"
"1014",288,2022,"Saleen Flores",40.6666666666667,47,32,0,20,5,"3.959",0.272,33.156,"5.375"
"1015",169,2022,"Alexis Wiggins",57.3333333333333,68,37,2,51,12,"5.006",0.283,40.186,"5.383"
"1016",7,2022,"Olivia Brown",19.3333333333333,29,10,2,2,2,"6.155",0.345,13.5,"5.400"
"1017",229,2022,"Ashley Stephenson",10.6666666666667,15,5,2,1,1,"5.250",0.366,8.406,"5.400"
"1018",503,2022,"Claire Norred",105,140,72,17,54,12,"5.733",0.317,90.333,"5.400"
"1019",669,2022,"Gracie Johnston",12,14,4,4,7,2,"7.000",0.304,9.167,"5.400"
"1020",620,2022,"Megan Baniecke",74.3333333333333,118,37,7,32,12,"6.969",0.358,45.587,"5.413"
"1021",678,2022,"Marissa Baxter",40.6666666666667,41,18,3,9,6,"4.303",0.27,22.008,"5.425"
"1022",550,2022,"Annie Lemos",34.6666666666667,44,19,1,10,5,"5.654",0.319,21.269,"5.429"
"1023",371,2022,"Andie Broniewicz",78.6666666666667,112,39,3,34,14,"4.805",0.335,43.424,"5.451"
"1024",189,2022,"Nicole Timmons",103.333333333333,113,70,14,72,16,"4.471",0.277,85.094,"5.458"
"1025",287,2022,"Madison Cotton",82,121,51,9,36,11,"6.232",0.333,61.476,"5.461"
"1026",1014,2022,"Mckenna Kelly",33,38,22,5,16,4,"5.303",0.295,28.152,"5.461"
"1027",277,2022,"Chloe Borges",63.3333333333333,77,32,5,30,11,"5.195",0.314,38.216,"5.463"
"1028",665,2022,"Annelise Corona",78.3333333333333,118,58,6,54,12,"8.311",0.334,65.506,"5.464"
"1029",648,2022,"Bailey Betenbaugh",77.3333333333333,64,46,11,71,16,"3.983",0.216,57.828,"5.465"
"1030",563,2022,"Emily Spingarn",70,92,30,10,37,13,"3.000",0.318,41.314,"5.471"
"1031",624,2022,"Brailey Wasik",68.3333333333333,79,52,5,39,9,"5.224",0.283,58.156,"5.473"
"1032",706,2022,"Jamie Gilbert",105,117,58,9,69,20,"5.133",0.271,68.114,"5.476"
"1033",380,2022,"Alexandra Gruitch",64.6666666666666,106,41,11,30,8,"6.928",0.361,53.639,"5.493"
"1034",128,2022,"Grace Jewell",31.3333333333333,38,19,3,17,5,"4.691",0.286,23.213,"5.496"
"1035",366,2022,"Emma Hutchinson",82.3333333333333,82,50,4,38,13,"3.231",0.263,54.996,"5.497"
"1036",294,2022,"Mareena Ramirez",51,63,21,8,49,13,"5.353",0.301,30.235,"5.498"
"1037",367,2022,"Chardonnay Harris",47,54,19,9,34,10,"5.213",0.278,29.149,"5.506"
"1038",315,2022,"Lexi Androlevich",29.6666666666667,33,19,2,24,6,"5.191",0.275,22.112,"5.535"
"1039",630,2022,"Ashley Goard",18.6666666666667,28,15,3,4,1,"6.750",0.333,19.5,"5.561"
"1040",771,2022,"Savannah Rodriguez",53.6666666666667,76,33,9,43,10,"6.261",0.33,43.416,"5.568"
"1041",198,2022,"Sara Muir",29.6666666666667,48,19,6,10,3,"5.427",0.358,26.618,"5.569"
"1042",5,2022,"Emily Farlin",17,19,8,1,6,3,"4.529",0.279,10.118,"5.576"
"1043",545,2022,"Makenzie Stiles",16.3333333333333,22,8,1,7,3,"6.429",0.306,10.347,"5.584"
"1044",169,2022,"Jena Lawrence",31.6666666666667,43,25,6,22,4,"6.189",0.321,32.358,"5.589"
"1045",257,2022,"Lauren Mathis",53,61,42,4,56,11,"4.887",0.281,47.151,"5.589"
"1046",99,2022,"Shelby Frutoz",47.3333333333333,53,28,9,19,6,"5.028",0.277,38.12,"5.590"
"1047",503,2022,"Emily Dato",110.666666666667,140,53,18,60,20,"4.681",0.305,72.265,"5.590"
"1048",99,2022,"Addison Kostrencich",15.3333333333333,28,7,1,7,3,"8.217",0.359,9.826,"5.596"
"1049",587,2022,"Ashley Hitchcock",149.666666666667,145,92,23,115,28,"4.069",0.252,115.969,"5.600"
"1050",813,2022,"Maddie Latta",75,86,27,6,53,19,"4.667",0.282,34.147,"5.600"
"1051",228,2022,"Nadia Zenteno",68.6666666666667,101,40,13,28,9,"5.199",0.331,54.471,"5.604"
"1052",178,2022,"Yanique Spencer",24,42,23,2,12,2,"8.167",0.372,26.75,"5.608"
"1053",631,2022,"Lauren Anderson",24,42,9,2,4,4,"7.000",0.375,12.75,"5.608"
"1054",287,2022,"Katy Janes",23.6666666666667,18,21,1,21,4,"4.141",0.207,22.761,"5.611"
"1055",670,2022,"Presley Glende",41,42,22,3,17,7,"4.439",0.266,26.024,"5.620"
"1056",328,2022,"Savanna Desrochers",62.6666666666667,80,40,5,38,11,"6.479",0.299,46.277,"5.623"
"1057",782,2022,"Erin Mcdonald",102.666666666667,96,62,14,85,21,"4.227",0.242,76.935,"5.624"
