"","team_id","season","player","ab","h","x2b","x3b","hr","rbi","r","bb","hbp","k","sb","cs","avg","obp","ops"
"76",626,2022,"Mac Barbara",172,68,14,1,18,61,32,34,0,24,6,1,"0.395",0.493,"1.295"
"77",31,2022,"Hannah Gammill",155,58,9,0,18,51,50,24,20,31,0,0,"0.374",0.513,"1.294"
"78",671,2022,"Alexa Langeliers",115,44,6,2,13,42,37,23,3,16,5,0,"0.383",0.479,"1.288"
"79",720,2022,"Jada Chadwick",7,3,0,0,1,2,3,0,0,0,1,0,"0.429",0.429,"1.286"
"80",503,2022,"Katie Keller",140,62,20,2,7,45,40,26,0,9,15,3,"0.443",0.521,"1.285"
"81",794,2022,"Alicia Peters",115,44,10,0,12,26,29,25,4,24,5,0,"0.383",0.5,"1.283"
"82",504,2022,"Emmy Wells",122,38,7,0,19,51,24,29,2,31,0,0,"0.311",0.445,"1.281"
"83",1157,2022,"Taylor Cates",148,57,12,0,19,48,39,14,2,22,11,2,"0.385",0.429,"1.280"
"84",306,2022,"Cora Bassett",155,62,19,0,13,34,57,29,5,17,16,5,"0.400",0.505,"1.279"
"85",43,2022,"Lexi Osowski-anderson",157,64,15,2,13,46,42,24,8,6,2,0,"0.408",0.497,"1.274"
"86",367,2022,"Carmyn Greenwood",175,70,18,7,14,52,54,18,0,35,7,0,"0.400",0.449,"1.272"
"87",255,2022,"Patricia Awald",145,57,16,1,9,43,28,52,12,30,1,0,"0.393",0.568,"1.271"
"88",66,2022,"Kelsey Hall",120,47,6,1,13,32,37,19,6,21,5,1,"0.392",0.486,"1.269"
"89",110,2022,"Delanie Wisz",163,66,9,1,16,63,44,31,6,20,1,1,"0.405",0.502,"1.269"
"90",77,2022,"Huntyr Ava",145,59,9,0,15,52,30,22,4,11,1,1,"0.407",0.483,"1.262"
"91",317,2022,"Hannah Shifflett",135,53,10,0,15,39,41,19,0,22,7,3,"0.393",0.462,"1.262"
"92",29,2022,"Allie Skaggs",177,65,4,0,24,58,48,30,3,29,1,0,"0.367",0.462,"1.259"
"93",716,2022,"Kelly Horne",133,47,6,1,14,28,40,44,6,20,0,0,"0.353",0.53,"1.259"
"94",176,2022,"Brooke Johnson",157,61,15,1,13,52,40,37,4,31,3,1,"0.389",0.51,"1.255"
"95",30024,2022,"Aubree Hogan",10,4,1,0,1,4,1,1,0,3,0,0,"0.400",0.455,"1.255"
"96",70,2022,"Saniya Jones",4,2,1,0,0,0,0,0,0,1,0,0,"0.500",0.5,"1.250"
"97",513,2022,"Bryn Boznanski",4,1,0,0,1,3,1,0,0,1,0,0,"0.250",0.25,"1.250"
"98",699,2022,"Madison Martinez",4,1,0,0,1,1,1,0,0,2,0,0,"0.250",0.25,"1.250"
"99",388,2022,"Saige Pye",161,59,9,0,20,51,40,21,5,25,0,0,"0.366",0.452,"1.247"
"100",29,2022,"Amber Toven",14,4,0,1,2,8,26,3,0,4,1,1,"0.286",0.389,"1.246"
"101",388,2022,"Mya Stevenson",155,56,12,0,19,55,41,18,6,23,8,2,"0.361",0.44,"1.246"
"102",782,2022,"Neleigh Herring",132,45,5,0,15,42,45,40,11,34,1,0,"0.341",0.525,"1.245"
"103",314,2022,"Lauren Stewart",147,60,7,12,8,36,38,14,3,2,14,1,"0.408",0.461,"1.243"
"104",193,2022,"Kristina Foreman",125,49,6,0,14,54,40,14,6,26,8,2,"0.392",0.463,"1.239"
"105",257,2022,"Lacey Fincher",153,52,7,2,18,48,44,35,6,31,2,0,"0.340",0.474,"1.239"
"106",528,2022,"Frankie Hammoude",151,58,8,0,15,40,26,37,1,29,1,0,"0.384",0.503,"1.238"
"107",731,2022,"Giselle Gonzalez",9,3,0,0,1,5,3,1,4,2,0,0,"0.333",0.571,"1.238"
"108",107,2022,"Makena Smith",128,52,5,1,13,39,32,17,1,13,3,0,"0.406",0.464,"1.230"
"109",257,2022,"Sara Mosley",179,74,11,0,17,52,50,19,1,11,1,1,"0.413",0.465,"1.225"
"110",441,2022,"Maygen Mcgrath",149,57,5,0,17,35,36,20,5,13,1,0,"0.383",0.466,"1.224"
"111",28755,2022,"Cana Davis",136,51,11,2,13,44,24,17,3,24,0,1,"0.375",0.452,"1.224"
"112",102,2022,"Caroline Evans",39,15,6,0,2,11,7,11,1,16,0,0,"0.385",0.529,"1.221"
"113",671,2022,"Karly Heath",104,33,5,2,13,38,34,26,1,17,10,1,"0.317",0.438,"1.217"
"114",315,2022,"Addie Robinson",86,33,4,0,9,37,17,12,5,20,0,0,"0.384",0.472,"1.216"
"115",180,2022,"Bailey White",7,3,0,1,0,4,2,1,0,2,0,0,"0.429",0.5,"1.214"
"116",522,2022,"Alyssa Brito",128,48,5,1,14,45,44,18,4,20,3,2,"0.375",0.455,"1.213"
"117",31,2022,"Kb Sides",180,70,12,3,13,42,67,45,1,24,28,4,"0.389",0.504,"1.210"
"118",528,2022,"Mariah Mazon",114,41,9,1,12,40,31,12,4,26,2,0,"0.360",0.438,"1.210"
"119",758,2022,"Mika Chong",52,24,3,0,3,21,8,4,1,2,1,0,"0.462",0.509,"1.201"
"120",29,2022,"Carlie Scupin",179,66,14,0,19,59,36,14,7,29,0,0,"0.369",0.433,"1.198"
"121",116,2022,"Sam Weber",7,4,0,0,0,0,15,1,0,3,19,5,"0.571",0.625,"1.196"
"122",102,2022,"Lewa Day",156,56,9,0,16,39,40,30,3,44,5,4,"0.359",0.471,"1.195"
"123",465,2022,"April Visser",161,58,8,1,15,47,50,34,13,33,6,1,"0.360",0.493,"1.195"
"124",756,2022,"Angie Yellen",31,9,3,1,3,9,17,7,3,9,1,0,"0.290",0.452,"1.194"
"125",129,2022,"Shannon Stein",173,63,20,0,17,47,38,16,1,17,0,0,"0.364",0.417,"1.192"
"126",518,2022,"Sam Hackenbracht",159,60,12,0,16,52,33,16,3,34,3,1,"0.377",0.434,"1.189"
"127",193,2022,"Jameson Kavel",168,63,15,1,16,46,57,17,1,16,15,1,"0.375",0.426,"1.188"
"128",758,2022,"Arissa Henderson",87,31,4,0,9,29,16,17,2,16,0,0,"0.356",0.472,"1.185"
"129",490,2022,"Logan Morris",157,59,9,0,14,46,35,26,7,17,3,0,"0.376",0.482,"1.183"
"130",465,2022,"Janyssa Martin",81,28,5,1,7,23,28,22,2,22,1,0,"0.346",0.491,"1.182"
"131",305,2022,"Bella Peterson",167,66,21,2,10,35,42,22,0,19,7,0,"0.395",0.456,"1.181"
"132",428,2022,"Natalie Denhartog",170,60,8,1,19,38,51,20,5,28,14,0,"0.353",0.434,"1.181"
"133",235,2022,"Skylar Wallace",184,71,12,5,8,53,79,50,16,32,52,4,"0.386",0.542,"1.178"
"134",559,2022,"Rachel Becker",154,66,15,3,5,17,43,30,1,16,6,2,"0.429",0.516,"1.178"
"135",2678,2022,"Samaria Jackson",104,40,5,3,9,21,23,9,0,17,1,0,"0.385",0.426,"1.176"
"136",110,2022,"Briana Perez",186,73,18,7,10,44,49,17,4,27,16,4,"0.392",0.445,"1.171"
"137",485,2022,"Tuli Iosefa",129,48,7,0,11,46,26,25,5,20,0,0,"0.372",0.488,"1.170"
"138",671,2022,"Jourdyn Campbell",143,57,10,1,11,35,30,11,6,19,8,4,"0.399",0.457,"1.170"
"139",9,2022,"Jaden Goodwin",2,1,0,0,0,0,1,1,0,1,1,0,"0.500",0.667,"1.167"
"140",178,2022,"Mckenzie Yurcaba",2,1,0,0,0,0,2,1,0,1,0,0,"0.500",0.667,"1.167"
"141",700,2022,"Karson Jennings",2,1,0,0,0,1,1,1,0,1,0,0,"0.500",0.667,"1.167"
"142",700,2022,"Page Mindedahl",3,1,1,0,0,1,6,0,1,0,1,0,"0.333",0.5,"1.167"
"143",732,2022,"Ellessa Bonstrom",138,51,10,2,9,42,41,31,10,17,11,2,"0.370",0.5,"1.167"
"144",739,2022,"Alyssa Seidler",2,1,0,0,0,0,1,1,0,1,0,0,"0.500",0.667,"1.167"
"145",10411,2022,"Mackenzie Hayes",3,1,1,0,0,0,0,1,0,1,0,0,"0.333",0.5,"1.167"
"146",28755,2022,"Ally Hulme",2,1,0,0,0,0,0,1,0,1,0,0,"0.500",0.667,"1.167"
"147",518,2022,"Kirsten Eppele",6,2,0,0,1,2,7,0,0,2,1,0,"0.333",0.333,"1.166"
"148",646,2022,"Victoria Ortiz",120,38,12,2,12,34,28,15,6,23,3,2,"0.317",0.415,"1.165"
"149",650,2022,"Aleesia Sainz",137,47,12,1,11,43,37,34,4,26,5,0,"0.343",0.478,"1.164"
"150",553,2022,"Biviana Figueroa",137,60,15,0,5,38,30,16,4,7,4,0,"0.438",0.506,"1.163"
"151",600,2022,"Mekenzie Saban",171,73,23,3,4,29,44,23,4,10,10,4,"0.427",0.495,"1.162"
"152",8,2022,"Kj Haney",13,3,2,0,1,7,2,9,0,3,0,0,"0.231",0.545,"1.160"
"153",257,2022,"Jayda Kearney",162,59,7,2,15,56,42,24,3,22,10,3,"0.364",0.448,"1.158"
"154",402,2022,"Jil Poullard",147,55,12,4,7,44,44,37,9,17,19,4,"0.374",0.505,"1.158"
"155",51,2022,"Mckenzie Wilson",156,68,11,4,3,25,50,33,4,14,27,7,"0.436",0.541,"1.156"
"156",522,2022,"Jana Johns",133,44,8,0,13,50,45,22,17,14,4,1,"0.331",0.472,"1.156"
"157",699,2022,"Tevanae Tate",107,35,5,1,11,32,28,23,3,29,1,1,"0.327",0.455,"1.156"
"158",472,2022,"Ramsay Lopez",145,46,6,0,17,42,40,30,5,29,1,1,"0.317",0.445,"1.155"
"159",731,2022,"Lexi Orozco",147,52,13,0,12,46,30,36,2,34,2,0,"0.354",0.466,"1.153"
"160",782,2022,"Lauren Lucas",151,59,11,2,10,36,41,22,0,23,5,2,"0.391",0.463,"1.152"
"161",251,2022,"Abby Smith",101,35,4,0,10,27,11,21,2,8,0,0,"0.347",0.468,"1.151"
"162",29,2022,"Sharlize Palacios",172,56,4,1,20,64,46,36,2,33,0,0,"0.326",0.441,"1.150"
"163",37,2022,"Bri Ellis",149,45,8,1,20,49,32,13,7,23,2,0,"0.302",0.378,"1.150"
"164",463,2022,"Billie Andrews",179,59,7,1,20,51,54,37,1,34,18,2,"0.330",0.435,"1.150"
"165",464,2022,"Jamie White",122,43,10,0,9,35,24,23,12,23,1,0,"0.352",0.494,"1.150"
"166",66,2022,"Kelsey Lalor",152,56,15,0,13,46,39,12,4,25,2,0,"0.368",0.424,"1.148"
"167",504,2022,"Mya Dodge",153,57,8,2,13,34,43,21,1,27,21,5,"0.373",0.441,"1.147"
"168",37,2022,"Kelsey Schmidt",40,15,5,1,2,9,12,5,0,5,2,0,"0.375",0.444,"1.144"
"169",17,2022,"Kelsey Patterson",14,6,1,0,1,6,2,0,0,3,0,0,"0.429",0.429,"1.143"
"170",556,2022,"Jacque Harrington",142,51,11,0,12,28,29,23,1,12,0,0,"0.359",0.452,"1.142"
"171",563,2022,"Cori Mcmillan",148,54,13,0,14,36,38,10,2,22,11,0,"0.365",0.405,"1.141"
"172",37,2022,"Denver Bryant",70,26,4,2,6,20,16,4,1,16,2,0,"0.371",0.397,"1.140"
"173",709,2022,"Dayna Denner",141,49,12,1,10,34,31,27,9,33,1,0,"0.348",0.48,"1.140"
"174",539,2022,"Cassie Lindmark",160,64,16,0,7,34,22,17,19,14,1,0,"0.400",0.508,"1.139"
"175",796,2022,"Kayla Konwent",141,49,10,0,10,32,21,38,8,24,2,0,"0.348",0.508,"1.139"
"176",2,2022,"Calie Burris",130,48,13,1,6,26,19,34,7,25,1,0,"0.369",0.514,"1.137"
"177",459,2022,"Delaney Cumbie",152,46,7,0,16,33,48,30,22,23,0,1,"0.303",0.471,"1.135"
"178",14927,2022,"Kaley Varner",25,8,4,1,1,11,5,6,0,5,1,1,"0.320",0.452,"1.132"
"179",487,2022,"Emma Broadfoot",176,69,15,0,10,59,41,30,3,22,1,0,"0.392",0.483,"1.131"
"180",625,2022,"Mk Tedder",155,57,19,2,7,41,33,33,1,20,2,0,"0.368",0.479,"1.131"
"181",193,2022,"Caroline Jacobsen",119,40,8,1,11,31,35,21,0,21,2,1,"0.336",0.433,"1.130"
"182",518,2022,"Niki Carver",132,46,5,1,11,35,32,13,23,22,4,0,"0.348",0.477,"1.129"
"183",639,2022,"Nicolette Kasch",12,5,0,0,1,1,2,1,0,1,0,0,"0.417",0.462,"1.129"
"184",487,2022,"Taylor Brown",19,8,0,0,2,8,4,0,1,2,0,0,"0.421",0.391,"1.128"
"185",497,2022,"Kailey Gamble",147,49,8,0,16,51,29,23,0,38,2,0,"0.333",0.414,"1.128"
"186",128,2022,"Jada Cody",190,67,15,3,15,73,47,26,3,25,7,2,"0.353",0.427,"1.127"
"187",149,2022,"Makiya Thomas",136,57,12,0,6,17,36,17,2,6,14,4,"0.419",0.487,"1.127"
"188",31,2022,"Taylor Ellsworth",173,59,14,0,14,53,51,30,10,16,0,0,"0.341",0.46,"1.125"
"189",334,2022,"Vanessa Nesby",26,14,0,0,0,1,16,3,0,3,4,0,"0.538",0.586,"1.124"
"190",676,2022,"Sydnee Hebert",143,46,7,0,13,35,30,43,2,39,0,0,"0.322",0.481,"1.124"
"191",28,2022,"Alynah Torres",171,58,14,1,16,39,40,17,5,12,0,0,"0.339",0.408,"1.121"
"192",587,2022,"Gabby Callaway",154,58,10,1,10,47,39,21,12,21,13,1,"0.377",0.472,"1.121"
"193",550,2022,"Emily Johansen",128,44,9,1,9,38,36,29,8,17,3,1,"0.344",0.479,"1.120"
"194",460,2022,"Janel Gamache",117,41,10,3,7,29,24,16,7,16,4,0,"0.350",0.451,"1.118"
"195",758,2022,"Chloe Camarero",154,56,11,3,11,40,40,17,4,10,9,5,"0.364",0.428,"1.116"
"196",454,2022,"Logan Braundmeier",194,74,26,1,9,37,50,21,4,17,11,2,"0.381",0.45,"1.115"
"197",14927,2022,"Cheyenne Cavanaugh",162,73,12,0,4,27,41,20,4,11,31,1,"0.451",0.516,"1.115"
"198",694,2022,"Kiki Milloy",192,70,12,2,14,48,49,19,10,30,28,2,"0.365",0.444,"1.111"
"199",697,2022,"Katie Dack",118,35,6,1,13,40,25,26,0,40,2,2,"0.297",0.415,"1.110"
"200",201,2022,"Hannah Cravens",169,57,19,0,13,43,40,30,1,23,1,0,"0.337",0.429,"1.109"
"201",487,2022,"Harley Stokes",188,62,13,1,19,56,50,17,4,40,6,1,"0.330",0.395,"1.108"
"202",659,2022,"Jenny Jansen",150,58,5,0,9,43,30,36,2,15,1,0,"0.387",0.508,"1.108"
"203",742,2022,"Emma Ritter",163,64,11,4,7,36,52,21,5,6,23,2,"0.393",0.469,"1.107"
"204",328,2022,"Olivia Bruno",141,49,9,1,12,42,28,18,1,24,0,0,"0.348",0.425,"1.106"
"205",782,2022,"Lauren Mills",120,35,4,0,15,50,21,21,2,35,0,0,"0.292",0.406,"1.106"
"206",365,2022,"Georgia Clark",156,47,9,0,16,61,32,42,0,32,0,0,"0.301",0.438,"1.105"
"207",769,2022,"Bailey Huneycutt",152,50,7,0,15,50,31,26,3,23,9,2,"0.329",0.434,"1.105"
"208",235,2022,"Cali Decker",24,9,4,0,0,6,2,9,1,4,0,0,"0.375",0.559,"1.101"
"209",519,2022,"Annalia Paoli",151,56,5,3,11,39,34,18,1,16,8,2,"0.371",0.439,"1.101"
"210",180,2022,"Hanna Garber",153,55,10,5,8,27,48,26,1,14,16,3,"0.359",0.453,"1.100"
"211",313,2022,"Hudson Hassler",5,2,1,0,0,0,1,1,0,2,0,0,"0.400",0.5,"1.100"
"212",334,2022,"Kayla Kowalik",174,71,11,2,7,25,54,28,0,20,15,1,"0.408",0.485,"1.100"
"213",428,2022,"Delanie Cox",10,4,2,0,0,4,3,2,0,3,2,0,"0.400",0.5,"1.100"
"214",441,2022,"Grace Hardy",5,2,1,0,0,2,1,1,0,2,0,0,"0.400",0.5,"1.100"
"215",683,2022,"Ashley Jacobson",54,20,5,1,3,11,13,5,1,15,0,0,"0.370",0.433,"1.100"
"216",720,2022,"Kendra Gibbons",5,2,1,0,0,0,1,1,0,1,0,0,"0.400",0.5,"1.100"
"217",302,2022,"Tara Mcelligott",116,37,10,1,8,23,23,18,16,21,4,0,"0.319",0.47,"1.099"
"218",509,2022,"Ayana Lindsey",18,6,0,0,2,9,26,2,1,8,13,4,"0.333",0.429,"1.096"
"219",540,2022,"Sarah Schneider",128,41,12,0,11,27,34,22,1,13,11,1,"0.320",0.424,"1.096"
"220",683,2022,"Corinne Badger",141,44,7,1,16,44,33,10,6,26,3,1,"0.312",0.377,"1.093"
"221",703,2022,"Janae Jefferson",213,85,24,2,7,33,69,29,1,12,15,2,"0.399",0.464,"1.093"
"222",257,2022,"Sydney Kuma",167,55,11,1,14,42,55,24,9,43,10,3,"0.329",0.433,"1.092"
"223",317,2022,"Jasmine Hall",94,34,6,1,7,19,28,10,2,15,1,0,"0.362",0.422,"1.092"
"224",664,2022,"Destini Brown",161,59,6,5,8,27,49,32,3,23,29,2,"0.366",0.475,"1.090"
"225",720,2022,"Kayala Wright",7,2,1,1,0,0,3,1,0,2,2,0,"0.286",0.375,"1.089"
"226",107,2022,"Sona Halajian",154,55,6,0,13,42,26,21,3,29,5,1,"0.357",0.439,"1.088"
"227",454,2022,"Gracie Osbron",166,60,16,2,9,40,38,21,5,23,7,2,"0.361",0.443,"1.088"
"228",497,2022,"Lexi Cobb",147,59,12,0,6,23,43,22,1,14,9,2,"0.401",0.482,"1.087"
"229",77,2022,"Martha Epenesa",150,53,13,0,9,37,45,25,9,13,0,0,"0.353",0.465,"1.085"
"230",464,2022,"Izzy Eltze",155,58,9,6,9,28,38,4,5,14,10,2,"0.374",0.401,"1.085"
"231",28,2022,"Mailey Mclemore",36,11,2,0,4,12,5,4,1,9,0,0,"0.306",0.39,"1.084"
"232",774,2022,"Courtney Farrish",62,20,4,0,7,15,11,4,0,12,1,0,"0.323",0.358,"1.084"
"233",27,2022,"Kayt Houston",181,67,10,0,13,42,46,22,2,24,7,0,"0.370",0.442,"1.083"
"234",587,2022,"Lilly Orozco",8,3,1,0,0,0,2,4,0,2,0,1,"0.375",0.583,"1.083"
"235",649,2022,"Rozelyn Carrillo",175,68,13,0,11,47,46,16,2,16,2,0,"0.389",0.432,"1.083"
"236",772,2022,"Taylor Sanders",144,50,12,0,11,54,35,19,4,28,5,1,"0.347",0.422,"1.082"
"237",67,2022,"Gianna Sarlo",28,10,2,0,2,5,4,4,0,11,0,0,"0.357",0.438,"1.081"
"238",68,2022,"Kayla Roncin",188,81,12,5,4,36,49,15,3,15,8,1,"0.431",0.469,"1.081"
"239",381,2022,"Annie Moore",92,33,4,1,7,24,11,10,2,6,0,0,"0.359",0.429,"1.081"
"240",110,2022,"Maya Brady",177,60,12,1,15,53,53,21,1,38,11,1,"0.339",0.408,"1.080"
"241",234,2022,"Mack Leonard",175,66,15,1,8,49,31,31,1,21,1,1,"0.377",0.469,"1.080"
"242",249,2022,"Alexa Williams",161,59,11,1,12,55,43,14,1,4,6,1,"0.366",0.409,"1.080"
"243",522,2022,"Sophia Nugent",16,5,2,0,1,5,3,5,0,3,0,0,"0.312",0.455,"1.080"
"244",86,2022,"Rachel Steffan",133,41,6,4,10,29,36,23,9,39,17,2,"0.308",0.44,"1.079"
