"","team_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"58",539,2023,"Bailey Parshall",163.666666666667,100,27,8,173,14,"1.497",0.172,35.611,"2.040"
"59",521,2023,"Lexi Kilfoyl",133.666666666667,89,35,7,125,6,"1.623",0.184,42.666,"2.056"
"60",446,2023,"Anaya Hunte",157.666666666667,138,27,3,137,10,"2.220",0.228,30.875,"2.058"
"61",674,2023,"Alana Vawter",181,166,28,9,151,10,"1.779",0.24,37.917,"2.063"
"62",115,2023,"Isabella Smith",234.333333333333,181,55,22,232,12,"2.091",0.205,77.772,"2.071"
"63",746,2023,"Courtney Layne",28.3333333333333,45,9,3,29,1,"5.682",0.338,13.588,"2.082"
"64",110,2023,"Taylor Tinsley",57.3333333333333,53,9,4,48,3,"1.465",0.229,13.924,"2.086"
"65",655,2023,"Kk Ladner",124.333333333333,92,34,10,144,9,"1.971",0.2,44.74,"2.086"
"66",102,2023,"Marissa Bertuccio",137.666666666667,133,19,11,105,6,"1.780",0.248,30.966,"2.095"
"67",572,2023,"Liz Lynchard",145.333333333333,160,45,15,144,5,"3.709",0.282,61.101,"2.104"
"68",62,2023,"Brianna Roberts",104.333333333333,101,20,7,106,8,"2.684",0.254,27.968,"2.141"
"69",352,2023,"Ansley Dambach",19.3333333333333,21,5,2,13,0,"3.621",0.273,8.086,"2.141"
"70",272,2023,"Caylee English",86.3333333333333,94,31,10,92,3,"3.892",0.271,42.089,"2.145"
"71",371,2023,"Peyton Pepkowski",178.333333333333,144,54,4,180,11,"2.473",0.215,58.807,"2.159"
"72",367,2023,"Sam Booe",38.3333333333333,34,9,1,39,3,"2.739",0.228,10.887,"2.165"
"73",392,2023,"Courtney Wyche",181,152,59,4,192,12,"2.552",0.222,63.84,"2.185"
"74",493,2023,"Paige Vargas",154.666666666667,120,44,4,160,11,"2.263",0.208,48.776,"2.187"
"75",416,2023,"Ashley Miller",114.333333333333,136,49,3,129,6,"4.224",0.283,53.19,"2.190"
"76",504,2023,"Kailyn Packard",120.333333333333,94,45,13,145,7,"2.269",0.212,58.781,"2.192"
"77",222,2023,"Julia Swan",72,69,19,7,46,0,"1.944",0.229,26.958,"2.206"
"78",600,2023,"Rachel Marsden",145,121,64,7,146,4,"2.510",0.216,71.834,"2.214"
"79",402,2023,"Whitney Tate",153.666666666667,132,20,7,80,4,"1.093",0.228,27.859,"2.224"
"80",497,2023,"Mackenzie Childers",40,34,14,2,47,3,"2.625",0.217,16.85,"2.225"
"81",434,2023,"Megan Schumacher",32,36,8,0,21,1,"2.625",0.277,9.125,"2.244"
"82",272,2023,"Lauren Card",61.6666666666667,81,17,5,44,1,"2.384",0.298,23.314,"2.254"
"83",1014,2023,"Lauren Sandor",13.6666666666667,15,2,1,12,1,"1.024",0.283,4.098,"2.254"
"84",201,2023,"Olivia Price",132,125,23,10,85,4,"1.856",0.247,33.947,"2.256"
"85",694,2023,"Karlyn Pickens",83.6666666666667,55,31,6,94,5,"2.510",0.181,37.657,"2.257"
"86",626,2023,"Dee dee Hernandez",77.6666666666667,87,7,7,59,5,"3.245",0.278,15.12,"2.258"
"87",649,2023,"Tori Kniesche",182.666666666667,96,95,23,242,8,"1.648",0.155,118.526,"2.258"
"88",460,2023,"Kara Hammock",106.333333333333,93,25,6,86,5,"1.975",0.224,31.875,"2.268"
"89",439,2023,"Billie Kerwood",134,129,61,8,157,7,"3.030",0.248,69.963,"2.281"
"90",625,2023,"Mckenzie Newcomb",191,179,20,5,172,19,"2.199",0.245,25.937,"2.285"
"91",505,2023,"Lauryn Hicks",90.6666666666667,86,46,7,110,4,"3.011",0.249,53.949,"2.301"
"92",434,2023,"Cierra Harrison",66,48,19,1,72,6,"2.439",0.2,20.727,"2.309"
"93",26172,2023,"Primrose Aholelei",203,172,53,13,186,12,"1.828",0.228,66.847,"2.311"
"94",587,2023,"Georgia Ingle",27.6666666666667,25,3,3,10,0,"1.012",0.243,6.904,"2.328"
"95",234,2023,"Kathryn Sandercock",184.333333333333,124,21,7,113,10,"1.139",0.185,28.673,"2.335"
"96",310,2023,"Kara Zazzaro",146.333333333333,105,59,8,183,12,"2.057",0.2,67.718,"2.338"
"97",497,2023,"Ashley Peters",148.333333333333,113,26,9,122,10,"1.557",0.205,35.762,"2.339"
"98",756,2023,"Lindsay Lopez",85,84,24,14,79,3,"3.459",0.263,38.988,"2.341"
"99",670,2023,"Jessica Mullins",201.333333333333,147,59,7,176,11,"1.843",0.199,66.73,"2.345"
"100",664,2023,"Morgan Leinstock",183,161,70,12,185,9,"2.563",0.232,82.88,"2.362"
"101",454,2023,"Bre Haislip",61.3333333333333,58,26,3,64,3,"2.739",0.24,29.946,"2.367"
"102",175,2023,"Izzy Kemp",154.333333333333,94,65,27,198,9,"1.724",0.172,92.609,"2.381"
"103",388,2023,"Sydney Nester",214,138,91,7,214,10,"1.112",0.178,98.645,"2.381"
"104",655,2023,"Cera Blanchard",117,93,48,2,102,4,"2.453",0.212,50.795,"2.383"
"105",365,2023,"Sydney Berzon",136,103,36,12,125,8,"1.596",0.204,48.757,"2.385"
"106",700,2023,"Sage Hoover",93.6666666666667,77,26,3,96,8,"2.541",0.221,29.822,"2.389"
"107",248,2023,"Aly Rayle",203,156,56,18,229,18,"2.207",0.208,74.768,"2.390"
"108",391,2023,"Kya Matter",130.666666666667,112,45,9,127,7,"2.089",0.226,54.857,"2.392"
"109",62,2023,"Sophia Pappas",92.6666666666667,77,25,9,103,8,"2.871",0.22,34.831,"2.400"
"110",388,2023,"Savannah Rice",78.3333333333333,78,20,4,75,6,"2.681",0.247,24.996,"2.400"
"111",771,2023,"Emily Price",117,142,37,13,101,4,"3.410",0.283,51.214,"2.400"
"112",514,2023,"Sydney Campbell",169,164,16,10,97,9,"1.408",0.249,26.97,"2.406"
"113",817,2023,"Sophie Howell",170.333333333333,166,76,13,146,2,"2.548",0.246,89.975,"2.406"
"114",648,2023,"Donnie Gobourne",134.666666666667,79,81,15,202,9,"2.235",0.17,96.587,"2.407"
"115",539,2023,"Kylee Lingenfelter",111.666666666667,79,35,12,109,6,"2.194",0.194,47.707,"2.409"
"116",102,2023,"Caroline Evans",72.3333333333333,84,20,11,46,0,"2.032",0.277,32.161,"2.414"
"117",1004,2023,"Jordan Johnson",175,131,67,10,166,8,"1.880",0.204,77.749,"2.417"
"118",236,2023,"Holly Beeman",103.333333333333,83,21,5,57,3,"1.490",0.214,26.803,"2.429"
"119",257,2023,"Shelby Walters",165,136,29,10,108,8,"1.570",0.22,39.824,"2.430"
"120",10411,2023,"Alyssa Kelly",190.666666666667,179,57,6,137,7,"1.872",0.248,63.939,"2.431"
"121",48,2023,"Annah Junge",199,164,28,6,158,17,"2.497",0.22,34.824,"2.435"
"122",463,2023,"Kaylin Kinney",25,23,1,0,14,2,"0.840",0.237,1.92,"2.440"
"123",630,2023,"Jenessa Ullegue",133.666666666667,119,51,12,117,4,"2.933",0.231,63.89,"2.452"
"124",14927,2023,"Emma Summers",155.333333333333,138,37,3,134,12,"2.524",0.234,40.888,"2.452"
"125",201,2023,"Tieghan Morio",18.6666666666667,30,5,3,18,1,"6.375",0.345,9.607,"2.454"
"126",180,2023,"Emily Winburn",155.666666666667,123,43,13,112,5,"1.934",0.213,56.79,"2.458"
"127",111,2023,"Maddie Heinlin",144.333333333333,119,45,13,128,7,"1.794",0.215,58.824,"2.462"
"128",650,2023,"Clara Edwards",181.333333333333,175,41,4,94,5,"2.548",0.246,45.965,"2.466"
"129",77,2023,"Ailana Agbayani",30,25,10,3,25,1,"1.167",0.225,13.833,"2.467"
"130",261,2023,"Payton Shells",41.6666666666667,49,11,2,18,0,"3.360",0.285,14.176,"2.472"
"131",606,2023,"Jules Scogna",26.6666666666667,21,7,2,19,1,"2.362",0.208,9.787,"2.475"
"132",669,2023,"Mackenzie Chacon",78,77,25,1,49,2,"2.064",0.252,26.987,"2.477"
"133",11504,2023,"Autumn Courtney",202.666666666667,163,42,17,191,17,"2.211",0.216,59.804,"2.479"
"134",639,2023,"Ava Fitzmaurice",120,134,37,10,85,3,"2.683",0.281,48.117,"2.483"
"135",31,2023,"Chenise Delce",164,119,45,17,177,14,"2.006",0.198,62.726,"2.485"
"136",257,2023,"Kylie Macy",32.6666666666667,23,10,1,41,4,"3.000",0.19,11.704,"2.492"
"137",648,2023,"Rachel Vaughan",43,42,8,2,26,2,"2.605",0.258,10.977,"2.493"
"138",128,2023,"Sarah Willis",148.333333333333,100,54,2,116,6,"1.652",0.186,56.674,"2.494"
"139",430,2023,"Matalasi Faapito",60.6666666666667,67,21,5,62,4,"3.231",0.279,27.104,"2.499"
"140",86,2023,"Alexis Lucyshyn",155.333333333333,141,36,6,159,16,"3.019",0.237,42.908,"2.503"
"141",648,2023,"Karsen Ochs",73.6666666666667,79,13,2,51,5,"2.946",0.276,16.072,"2.509"
"142",626,2023,"Allie Light",118.333333333333,90,18,10,94,9,"1.715",0.205,28.761,"2.510"
"143",522,2023,"Kierston Deal",26,15,10,1,28,2,"0.808",0.165,11.577,"2.515"
"144",559,2023,"Kendall Klochack",17,21,1,1,15,2,"4.529",0.309,3.235,"2.518"
"145",361,2023,"Kira Buckner",101,88,35,3,90,6,"2.426",0.234,38.871,"2.519"
"146",299,2023,"Hannah Ross",158.666666666667,131,51,11,122,6,"2.162",0.224,62.826,"2.526"
"147",756,2023,"Brooke Nelson",31.3333333333333,32,9,2,21,1,"2.457",0.264,12.021,"2.528"
"148",739,2023,"Caroline Pellicano",61,57,23,2,40,1,"1.721",0.242,25.934,"2.531"
"149",485,2023,"Alexis Robinson",109,130,22,8,70,5,"3.532",0.285,31.193,"2.538"
"150",513,2023,"Micaela Kastor",86.6666666666667,74,27,3,78,6,"2.665",0.224,30.854,"2.538"
"151",746,2023,"Jenny Bressler",75.3333333333333,70,30,4,91,7,"2.695",0.245,34.929,"2.546"
"152",450,2023,"Avery Neuhart",120,118,16,6,63,6,"1.808",0.255,22.983,"2.550"
"153",694,2023,"Ryleigh White",19.6666666666667,17,4,0,11,1,"1.424",0.224,4.864,"2.553"
"154",796,2023,"Maddie Schwartz",139.333333333333,130,26,9,74,5,"1.809",0.245,35.933,"2.558"
"155",352,2023,"Chloe Hess",148,120,56,4,117,6,"2.270",0.224,60.811,"2.562"
"156",81,2023,"Kylie Kenney",121,130,41,7,127,10,"3.182",0.27,49.074,"2.565"
"157",693,2023,"Peja Goold",87.3333333333333,78,46,5,82,2,"2.645",0.243,51.893,"2.572"
"158",370,2023,"Paulina Johnson",17.3333333333333,21,3,0,3,0,"2.827",0.3,4.212,"2.573"
"159",651,2023,"Gabriella Nori",110,88,17,10,96,10,"2.036",0.216,27.8,"2.573"
"160",31,2023,"Robyn Herron",73,46,38,3,107,8,"2.301",0.175,41.63,"2.578"
"161",769,2023,"Taylor Norton",47.6666666666667,72,10,3,28,2,"3.965",0.344,14.51,"2.589"
"162",334,2023,"Stephanie Schoonover",104.666666666667,68,56,9,146,9,"2.140",0.183,65.65,"2.591"
"163",149,2023,"Mady Volpe",93.6666666666667,79,39,9,89,4,"2.541",0.226,48.843,"2.592"
"164",201,2023,"Rachel Kaufman",102.666666666667,93,15,5,59,6,"2.045",0.241,20.906,"2.595"
"165",703,2023,"Sophia Simpson",61.3333333333333,46,34,5,85,5,"2.168",0.203,39.75,"2.596"
"166",694,2023,"Charli Orsini",14,5,5,2,9,0,"0.500",0.106,7.357,"2.614"
"167",229,2023,"Ainsley Lambert",87.6666666666667,60,23,3,49,3,"1.677",0.191,26.684,"2.617"
"168",792,2023,"Sydney Boulware",119,120,30,10,125,12,"2.765",0.259,41.008,"2.618"
"169",521,2023,"Kyra Aycock",90.6666666666667,91,24,4,64,5,"2.393",0.265,29.004,"2.632"
"170",1157,2023,"Melanie Bennett",138,137,36,14,124,10,"3.043",0.25,50.993,"2.632"
"171",257,2023,"Madison Kerpics",140,96,52,16,131,7,"2.050",0.193,68.686,"2.636"
"172",37,2023,"Shelby Lowe",76,60,10,3,82,11,"2.671",0.206,13.789,"2.637"
"173",648,2023,"Jori Heard",45.3333333333333,45,18,1,49,4,"3.706",0.254,19.993,"2.643"
"174",509,2023,"Danielle Williams",164,119,51,28,196,15,"2.220",0.199,79.726,"2.644"
"175",483,2023,"Audrey Mcneill",143,135,39,9,100,7,"2.399",0.248,48.944,"2.645"
"176",678,2023,"Hannah Marien",147,115,34,9,105,9,"2.238",0.209,43.782,"2.645"
"177",596,2023,"Emily Phelan",182,251,60,9,139,9,"4.192",0.324,70.379,"2.653"
"178",487,2023,"Maci Birdyshaw",130,109,33,8,110,10,"2.046",0.225,41.838,"2.654"
"179",275,2023,"Anna Reed",90,89,36,4,68,3,"3.111",0.251,40.989,"2.656"
"180",97,2023,"Haley Rainey",105,84,49,5,87,3,"1.533",0.213,54.8,"2.657"
"181",112,2023,"Gabby Williams",72.6666666666667,72,41,4,71,2,"3.083",0.253,45.991,"2.661"
"182",68,2023,"Lizzy Avery",59.6666666666667,56,22,3,49,3,"2.346",0.246,25.939,"2.668"
"183",2699,2023,"Madison Bryant",111,79,96,3,159,4,"3.216",0.206,99.712,"2.679"
"184",699,2023,"Jazmine Gendorf",95.6666666666667,108,32,2,57,3,"3.512",0.278,35.129,"2.682"
"185",37,2023,"Annabelle Widra",74.3333333333333,75,15,3,75,9,"2.919",0.253,19.009,"2.683"
"186",83,2023,"Olivia Marinelli",58,55,24,4,66,5,"3.138",0.249,28.948,"2.693"
"187",739,2023,"Kat Gallant",127.666666666667,144,16,6,92,12,"2.851",0.275,23.128,"2.698"
"188",283,2023,"Haley Venturini",69,67,20,6,74,7,"3.145",0.255,26.971,"2.704"
"189",572,2023,"Katie Zaun",133.333333333333,132,44,7,108,8,"2.993",0.255,51.99,"2.708"
"190",402,2023,"Shaelyn Sanders",57.6666666666667,42,17,2,39,3,"1.699",0.206,19.728,"2.712"
"191",590,2023,"Sam Kowalski",134,135,56,10,117,6,"3.604",0.255,67.007,"2.713"
"192",43,2023,"Jordan Benefiel",186.333333333333,168,55,12,188,18,"2.705",0.236,67.902,"2.717"
"193",508,2023,"Maggie Darr",127.333333333333,118,51,12,126,8,"3.298",0.241,63.927,"2.722"
"194",148,2023,"Melissa Holzopfel",136,126,61,4,134,9,"2.934",0.242,65.926,"2.724"
"195",272,2023,"Carly Mayhood",43,61,13,2,22,1,"4.233",0.326,16.419,"2.726"
"196",732,2023,"Mariah Lopez",179.666666666667,144,66,11,190,16,"2.065",0.214,77.801,"2.728"
"197",17,2023,"Alexa Veamoi",106.666666666667,127,28,2,53,4,"3.544",0.293,31.191,"2.737"
"198",553,2023,"Hailey Elizarraras",71,94,17,2,36,3,"4.831",0.313,20.324,"2.738"
"199",482,2023,"Madelyn Hickingbottom",135,117,50,14,151,12,"3.267",0.228,64.867,"2.741"
"200",328,2023,"Lizzy Ludwig",49.6666666666667,58,18,1,33,2,"3.101",0.269,20.168,"2.742"
"201",454,2023,"Jenna Veber",148.666666666667,150,21,2,87,12,"2.025",0.253,24.009,"2.743"
"202",366,2023,"Brook Melnychuk",75.6666666666667,69,17,1,27,2,"1.758",0.241,18.912,"2.744"
"203",386,2023,"Kiley Myers",141.333333333333,150,28,15,92,8,"2.675",0.263,44.061,"2.747"
"204",361,2023,"Lindsey Cowans",163.666666666667,130,61,14,149,10,"2.566",0.213,75.794,"2.748"
"205",678,2023,"Caitlin Kulczyski",28.6666666666667,35,11,3,16,0,"3.663",0.292,15.221,"2.749"
"206",504,2023,"Anna Wischnowski",34.3333333333333,38,11,1,25,2,"3.058",0.277,13.107,"2.750"
"207",90,2023,"Sophia Ramuno",141.333333333333,128,52,16,142,10,"3.120",0.241,68.906,"2.754"
"208",229,2023,"Gabby Sacco",169.333333333333,124,42,3,96,9,"1.612",0.204,45.732,"2.754"
"209",367,2023,"Gabby Holloway",41.6666666666667,40,14,3,31,2,"3.192",0.245,17.96,"2.760"
"210",1014,2023,"Drayton Siegling",22,28,6,2,8,0,"4.136",0.308,9.273,"2.764"
"211",365,2023,"Emilee Casanova",13.6666666666667,9,3,3,13,1,"1.537",0.188,6.659,"2.766"
"212",606,2023,"Emily Siler",154,137,68,13,132,6,"2.636",0.233,81.89,"2.770"
"213",346,2023,"Cameron Niedenthal",61,81,28,2,40,1,"5.164",0.309,31.328,"2.777"
"214",674,2023,"Regan Krause",82.3333333333333,59,29,9,74,5,"2.211",0.195,38.717,"2.777"
"215",27,2023,"Sejal Neas",100,105,22,4,59,6,"3.220",0.262,27.05,"2.780"
"216",556,2023,"Tori Grifone",73.6666666666667,78,38,5,83,5,"3.991",0.267,44.059,"2.780"
"217",9,2023,"Olivia Valbak",65.6666666666667,63,20,2,40,3,"2.772",0.246,22.959,"2.781"
"218",112,2023,"Kaia Simpson",57.6666666666667,54,24,5,39,1,"2.064",0.239,29.936,"2.782"
"219",193,2023,"Cassidy Curd",127.333333333333,64,52,14,159,13,"1.649",0.146,66.503,"2.785"
"220",229,2023,"Summer Clark",23.3333333333333,22,6,2,14,1,"3.600",0.242,8.943,"2.786"
"221",756,2023,"Kelley Lynch",77.6666666666667,50,40,7,101,7,"2.433",0.178,47.644,"2.786"
"222",703,2023,"Citlaly Gutierrez",103,90,31,5,73,6,"1.971",0.226,36.874,"2.788"
"223",287,2023,"Lyndie Swanson",109.333333333333,128,24,4,53,5,"3.265",0.291,29.171,"2.793"
"224",671,2023,"Meghan Schorman",124.666666666667,90,42,12,141,13,"1.965",0.196,54.722,"2.793"
"225",277,2023,"Brianna Lopez",160.333333333333,140,69,15,133,6,"2.445",0.23,84.873,"2.799"
"226",220,2023,"Bailey Taylor",15,20,7,0,14,1,"6.067",0.29,8.333,"2.800"
"227",697,2023,"Madison Preston",47.3333333333333,45,29,10,62,2,"2.514",0.237,39.951,"2.801"
"228",370,2023,"Savannah Hooks",39.6666666666667,48,12,2,39,4,"2.824",0.291,15.21,"2.803"
"229",720,2023,"Kamya Hampton",22,28,15,4,24,0,"4.773",0.275,20.273,"2.809"
"230",305,2023,"Lexi Benko",143.333333333333,136,46,10,100,7,"2.442",0.244,56.949,"2.812"
"231",529,2023,"Raegan Breedlove",67.3333333333333,75,18,2,29,2,"2.703",0.271,21.114,"2.816"
"232",509,2023,"Lauren Boyd",103,92,36,10,93,7,"2.243",0.237,46.893,"2.817"
"233",363,2023,"Er'ron Burton",131.666666666667,129,43,14,129,11,"3.030",0.252,57.98,"2.825"
"234",77,2023,"Kaysen Korth",170.666666666667,152,75,5,187,16,"2.543",0.236,80.891,"2.834"
"235",414,2023,"Brianna Pratt",265,265,75,18,205,19,"2.774",0.254,94,"2.838"
"236",116,2023,"Kate Wiggins",13.6666666666667,19,7,1,9,0,"4.610",0.339,9.39,"2.839"
"237",771,2023,"Savannah Rodriguez",122.666666666667,169,55,5,108,7,"5.022",0.323,61.378,"2.848"
"238",222,2023,"Alayna Savaglio",116.666666666667,86,49,8,111,8,"1.860",0.2,57.737,"2.854"
"239",502,2023,"Erin Caviness",150.333333333333,157,31,10,131,16,"3.492",0.263,42.044,"2.859"
"240",661,2023,"Kylie Eads",30.3333333333333,28,17,1,20,0,"2.769",0.231,18.923,"2.862"
"241",189,2023,"Mackenzie Hupke",141.666666666667,125,77,5,168,12,"2.619",0.233,82.882,"2.866"
"242",487,2023,"Hannah Price",55.6666666666667,53,15,8,41,3,"2.389",0.25,23.952,"2.867"
"243",466,2023,"Brooklyn Trujillo-quintana",25.3333333333333,30,9,1,9,0,"3.039",0.291,11.184,"2.874"
"244",312,2023,"Denali Loecker",69.3333333333333,76,27,3,48,3,"2.827",0.271,31.096,"2.876"
"245",466,2023,"Tyra Clary",75.6666666666667,69,32,2,59,4,"1.850",0.235,34.912,"2.876"
"246",609,2023,"Chloe Wendling",229,245,75,12,167,14,"2.721",0.267,88.07,"2.876"
"247",483,2023,"Molly Yoo",128.666666666667,137,22,24,77,6,"3.047",0.271,47.065,"2.882"
"248",30095,2023,"Ashtyn Bauerle",22.6666666666667,26,7,3,16,1,"3.397",0.299,11.147,"2.885"
"249",670,2023,"Analisa Soliz",14.3333333333333,14,7,2,10,0,"2.442",0.241,9.977,"2.888"
"250",418,2023,"Lauren Derkowski",194.333333333333,152,61,15,216,23,"2.161",0.211,76.782,"2.889"
"251",434,2023,"Laurin Krings",134.666666666667,138,28,5,127,17,"2.599",0.263,34.025,"2.890"
"252",1320,2023,"Jenna Greene",132.333333333333,116,69,12,141,8,"2.751",0.23,81.877,"2.891"
"253",129,2023,"Kaitlyn Bean",117.666666666667,111,35,5,96,10,"2.737",0.244,40.943,"2.893"
"254",458,2023,"Sam Gress",227.333333333333,206,58,10,150,16,"1.909",0.242,68.906,"2.893"
"255",147,2023,"Regan Spencer",32.3333333333333,24,11,2,18,1,"0.866",0.212,13.742,"2.895"
"256",489,2023,"Jaden Davis",159.333333333333,183,56,7,94,6,"3.427",0.282,64.149,"2.896"
"257",315,2023,"Jaliyah Holmes",158.333333333333,136,45,10,134,14,"2.343",0.231,55.859,"2.899"
"258",111,2023,"Brooke Perez",92.3333333333333,94,18,6,45,5,"2.426",0.263,25.018,"2.909"
"259",8,2023,"Lauren Esman",58,59,11,10,36,3,"2.897",0.26,22.017,"2.917"
"260",649,2023,"Grace Glanzer",11.3333333333333,12,7,1,9,0,"4.324",0.273,9.059,"2.929"
"261",402,2023,"Ashley Vallejo",147,110,52,7,108,9,"2.143",0.208,59.748,"2.931"
"262",579,2023,"Dana Vatakis",150,117,52,15,93,5,"2.007",0.209,67.78,"2.933"
"263",487,2023,"Elena Escobar",125,89,48,3,88,7,"1.904",0.202,51.712,"2.944"
"264",61,2023,"Halyne Gonzales",185.333333333333,163,83,18,179,12,"2.984",0.236,101.879,"2.945"
