"","team_id","player_id","rank","player","h"
"1",757,10530,1,"Lyndsay Butler",97
"2",1433,46319,2,"Lexie Loos",92
"3",383,58686,3,"Mckenzie Paap",88
"4",1010,11212,3,"Kailyn Campbell",88
"5",1346,52534,5,"Hannah Michel",84
"6",1170,7318,6,"Erin Boone",82
"7",9630,81146,6,"Brooklyn Waddell",82
"8",30128,74773,6,"Brooke Stetzler",82
"9",1009,33463,9,"Morgan Heard",81
"10",9630,22177,10,"Anna Eggleston",80
"11",1013,78260,11,"Rachelle Toppings",79
"12",757,50772,12,"Jade Mcgarr",78
"13",1010,25551,12,"Celine Fowler",78
"14",9013,63816,12,"Morgan Rathmann",78
"15",30119,41732,12,"Taylor Kline",78
"16",65,84664,16,"Taylor Winkelman",76
"17",477,10497,16,"Amber Butenhoff",76
"18",701,23677,16,"Tealey Farquhar",76
"19",947,22026,16,"Alex Edinger",76
"20",12799,35841,16,"Cassie Holstein",76
"21",30052,32857,16,"Stephanie Hartness",76
"22",291,35649,22,"Hanna Holland",75
"23",354,10865,22,"Jenna Cairo",75
"24",437,3499,22,"Tracey Balinskas",75
"25",720,77458,22,"Sharde Thomas",75
"26",11403,66721,22,"Charlotte Romero",75
"27",174,56988,27,"Danielle Norton",73
"28",11416,21160,27,"Alexandria Dufour",73
"29",1076,37435,29,"Courtney Iacobacci",72
"30",30124,57338,29,"Brianne O'dell",72
"31",3,41323,31,"Krista King",71
"32",767,32277,31,"Ashley Hardin",71
"33",1028,26457,31,"Alayna Furr",71
"34",1245,713,31,"Kelsey Akers",71
"35",1433,13020,31,"Emily Chandler",71
"36",11416,42452,31,"Makayla Kovac",71
"37",499,64461,37,"Christa Reisinger",70
"38",11416,35330,37,"Brooke Hodgson",70
"39",30028,66385,37,"Raven Rodriguez",70
"40",30120,5691,37,"Brooke Bernard",70
"41",309,43410,41,"Natalie Lalich",69
"42",309,40561,41,"Katie Kelly",69
"43",339,40337,41,"Sara Keeny",69
"44",507,6854,41,"Torri Blythe",69
"45",765,81349,41,"Sarah Walasavage",69
"46",1013,9331,41,"Kelly Browning",69
"47",30013,18424,41,"Lexie Dean",69
"48",30128,17554,41,"Shannon Daly",69
"49",10,3677,49,"Kaitlyn Bannister",68
"50",437,7570,49,"Milan Botte",68
"51",8956,33110,49,"Shannon Haukap",68
"52",23121,45924,49,"Melissa Livermore",68
"53",632,72162,53,"Alexis Singleton",67
"54",1010,83867,53,"Austin Wilkerson",67
"55",1012,44542,53,"Courtney Lecher",67
"56",1013,2583,53,"Laura Ashlock",67
"57",1116,44269,53,"Alexus Lawellin",67
"58",1174,49811,53,"Bailie Maybry",67
"59",9630,29482,53,"Olivia Gore",67
"60",30002,8292,53,"Ansley Brantley",67
"61",30199,24084,53,"Ryann Ferguson",67
"62",383,53554,62,"Dana Mogren",66
"63",1116,19318,62,"Courtney Derrick",66
"64",30028,62359,62,"Kaylee Prather",66
"65",30058,44681,62,"Lakaylin Lee",66
"66",30151,15345,62,"Niki Cook",66
"67",30192,76160,62,"Sara Sweatt",66
"68",25,79522,68,"Kenedy Urbany",65
"69",206,80384,68,"Audrey Velasquez",65
"70",262,3419,68,"Ellie Balbach",65
"71",427,85517,68,"Natalie Wright",65
"72",1123,82017,68,"Courtney Warren",65
"73",1170,12150,68,"Madison Carter",65
"74",1170,61044,68,"Jordin Phillips",65
"75",1371,71939,68,"Jessica Simmons",65
"76",1439,39963,68,"Sydney Kaplan",65
"77",1446,27249,68,"Kelsie Gardner",65
"78",9630,9367,68,"Morgan Bruce",65
"79",35,23686,79,"Ally Farrah",64
"80",65,59303,79,"Taylor Parker",64
"81",174,10862,79,"Alyssa Cairns",64
"82",224,17766,79,"Bailey Darwin",64
"83",243,76737,79,"Hannah Tavik",64
"84",309,56849,79,"Jessica Noone",64
"85",333,17809,79,"Meredith Daunhauer",64
"86",383,41665,79,"Tatum Klein",64
"87",477,72919,79,"Madison Smith",64
"88",701,47352,79,"Laura Mabary",64
"89",1346,55769,79,"Raynelle Nash",64
"90",1376,32547,79,"Darian Harris",64
"91",1376,36681,79,"Courtney Hudgins",64
"92",1445,27142,79,"Mariangela Garcia",64
"93",30051,72776,79,"Hannah Smith",64
"94",13,49812,94,"Malea Maye",63
"95",206,72206,94,"Kyra Sirag",63
"96",436,75685,94,"Alex Stupek",63
"97",591,10056,94,"Madison Burgess",63
"98",765,31890,94,"Cat Hammer",63
"99",790,40039,94,"Reed Karsten",63
"100",995,34644,94,"Amy Hickman",63
"101",1085,4296,94,"Briana Barzola",63
"102",1116,4836,94,"Kinsey Beck",63
"103",1222,36527,94,"Haley Howerton",63
"104",1376,30967,94,"Taylor Guin",63
"105",11276,53774,94,"Sarah Montei",63
"106",23157,8027,94,"Zeaenna Brackett",63
"107",30028,12005,94,"Vanessa Carrizales",63
