"","team_id","player_id","rank","player","k_7"
"1",601,70012,1,"Lindsey Thayer","13.2"
"2",121,31293,2,"Katie Herron","10.8"
"3",755,55786,3,"Annie Pitkin","10.4"
"4",217,22173,4,"Brittany File","10.3"
"5",11538,40894,5,"Madison Leonard","10.3"
"6",372,7590,6,"Samantha Bratland"," 9.4"
"7",215,37279,7,"Jill Kilcoyne"," 9.2"
"8",38,1606,8,"Sam Anderson"," 9.1"
"9",114,25419,9,"Anna Gernant"," 9.1"
"10",1451,60397,10,"Jazmyn Rohrer"," 9.0"
"11",30044,61046,11,"Jess Rozick"," 9.0"
"12",177,3166,12,"Emma Baldwin"," 8.9"
"13",973,33111,13,"Kassie Howard"," 8.5"
"14",16,51990,14,"Sammi O'Connor"," 8.5"
"15",1468,13818,15,"Cindy Connoly"," 8.4"
"16",166,29423,16,"Haley Harmon"," 8.4"
"17",808,18692,17,"Clare Doolin"," 8.4"
"18",783,62902,18,"Alexis Schengrund"," 8.2"
"19",276,69565,19,"Sara Tauriello"," 8.0"
"20",398,44243,20,"Alexandra Marshall"," 7.9"
"21",8687,63518,21,"Patti Sciglimpaglia"," 7.9"
"22",486,57122,22,"Rachel Quackenbush"," 7.9"
"23",443,51737,23,"Josie Novak"," 7.8"
"24",330,15095,24,"Mariah Crisp"," 7.8"
"25",733,48713,25,"Abby Monroe"," 7.7"
"26",30094,33233,26,"Jamie Hrobak"," 7.7"
"27",597,41395,27,"Megan Lindenfelser"," 7.7"
"28",622,7997,28,"Annah Brittingham"," 7.7"
"29",344,75199,29,"Jessi Werner"," 7.7"
"30",286,35813,30,"Sydney Jones"," 7.7"
"31",438,31933,31,"Liz Hippen"," 7.7"
"32",662,26635,32,"Samantha Goode"," 7.6"
"33",78,5101,33,"Jaime Berger"," 7.6"
"34",805,10110,34,"Julia Camardo"," 7.5"
"35",59,74963,35,"Cassie Weiss"," 7.4"
"36",24317,77668,36,"Kaera Wyse"," 7.4"
"37",161,29272,37,"Abigail Haraldson"," 7.3"
"38",623,53882,38,"Nicole Parry"," 7.3"
"39",42,29870,39,"Vanessa Hartzell"," 7.3"
"40",221,77382,40,"Sydney Worek"," 7.2"
"41",21,68379,41,"Morgan Stratton"," 7.2"
"42",266,30362,42,"Hannah Heacox"," 7.2"
"43",580,72281,43,"Sierra Valentine"," 7.2"
"44",300,51520,44,"Jenna Noland"," 7.2"
"45",597,22812,45,"Krista Flugstad"," 7.1"
"46",787,55982,46,"Allison Podmajersky"," 7.0"
"47",549,59983,47,"Liz Rodarte"," 7.0"
"48",511,35460,48,"Rachel Johnson"," 7.0"
"49",225,61113,49,"Courtney Rudd"," 6.9"
"50",14718,74749,50,"Mellissa Webb"," 6.9"
"51",177,3315,51,"Brooke Bandy"," 6.9"
"52",259,33963,52,"Beth Ann Hyland"," 6.8"
"53",715,75051,53,"Kaci Wellik"," 6.8"
"54",745,38738,54,"Kandis Kresinske"," 6.7"
"55",641,22400,55,"Riley Fisher"," 6.7"
"56",11036,7309,56,"Lindsay Brace"," 6.7"
"57",326,19616,57,"Erin DuRoss"," 6.6"
"58",953,31255,58,"Tori Herrera"," 6.6"
"59",1094,66632,59,"Madison Sorensen"," 6.5"
"60",787,11347,60,"Gabrielle Castelli"," 6.5"
"61",24,71971,61,"Lorena Ukanwa"," 6.5"
"62",525,27933,62,"Ashlynn Grubb"," 6.5"
"63",570,11527,63,"Stephanie Caudle"," 6.5"
"64",622,48481,64,"Brooke Mizelle"," 6.4"
"65",577,58268,65,"Lexi Reetz"," 6.4"
"66",401,70109,66,"Annie Thomas"," 6.4"
"67",452,62701,67,"Allie Scalli"," 6.4"
"68",247,49040,68,"Mikayla Moore"," 6.3"
"69",618,48484,69,"Chrisi Mizera"," 6.3"
"70",30037,59898,70,"Justine Robles"," 6.3"
"71",44,66156,71,"Mary Beth Smith"," 6.3"
"72",565,75765,72,"Candace Whittemore"," 6.3"
"73",126,52597,73,"Karly Olson"," 6.2"
"74",300,44186,74,"Mackenzie Marquis"," 6.2"
"75",753,4942,75,"Maddie Bennett"," 6.2"
"76",30040,53268,76,"Sara Packard"," 6.2"
"77",566,11903,77,"Lindsey Chaney"," 6.1"
"78",764,53643,78,"Susan Pardo"," 6.0"
"79",2694,53983,79,"Olivia Paszek"," 6.0"
"80",530,63724,80,"Brittney Sears"," 5.9"
"81",374,20667,81,"Connor English"," 5.9"
"82",770,61621,82,"Alle Sabith"," 5.9"
"83",517,41304,83,"Kirsten Lightel"," 5.8"
"84",227,37091,84,"Galen Kerr"," 5.8"
"85",12973,68734,85,"Kayla Sullenberger"," 5.8"
"86",532,71690,86,"Raeanna Tumel"," 5.8"
"87",538,48044,87,"Rachel Miller"," 5.7"
"88",443,10641,88,"Amanda Carisone"," 5.7"
"89",203,63692,89,"Lauren Seale"," 5.7"
"90",28593,29401,90,"Taylor Harkins"," 5.7"
"91",179,67601,91,"Jamie Stefani"," 5.7"
"92",1115,27646,92,"Sydney Griffin"," 5.7"
"93",279,7628,93,"Meghan Bravo"," 5.6"
"94",25719,9160,94,"Kate Burge"," 5.6"
"95",145,75291,95,"Sami West"," 5.6"
"96",319,47584,96,"Christina Mezey"," 5.6"
"97",185,47776,97,"Madison Milaszewski"," 5.6"
"98",411,1009,98,"Courtney Allen"," 5.6"
"99",778,70481,99,"Katie Thornton"," 5.5"
"100",30085,13507,100,"Kelsey Collins"," 5.5"
