"","team_id","player_id","rank","player","avg"
"1",671,22351,1,"Lexie Elkins","0.514"
"2",165,72709,2,"Danielle Smith","0.505"
"3",178,27670,3,"Nicole Gazzola","0.497"
"4",487,13901,4,"Brooklynn Clark","0.494"
"5",388,30159,5,"Kaelynn Greene","0.486"
"6",498,65805,6,"Rochelle Roberts","0.483"
"7",388,86441,7,"Morgan Zerkle","0.482"
"8",149,25250,8,"Taty Forbes","0.479"
"9",148,51458,9,"Erica Mcnew","0.474"
"10",275,39950,10,"Maddy Kaplan","0.472"
"11",30095,4343,11,"Janessa Bassett","0.471"
"12",702,52055,12,"Sandra Mendoza","0.461"
"13",111,64954,13,"Madeline Richard","0.459"
"14",661,35302,14,"Haley Hodges","0.458"
"15",294,10201,15,"Kacie Burnett","0.454"
"16",371,55608,16,"Erica Nagel","0.453"
"17",14,73167,17,"Elizabeth Snow","0.452"
"18",418,66731,18,"Sierra Romero","0.451"
"19",349,12290,19,"Courtney Case","0.450"
"20",817,12458,19,"Miranda Castiglione","0.450"
"21",172,50674,21,"Katie Mceachern","0.445"
"22",408,19651,22,"Rachel Dibartolomeo","0.442"
"23",513,83080,22,"Karley Wester","0.442"
"24",8,50253,24,"Haylie Mccleney","0.441"
"25",257,22559,24,"Sydni Emanuel","0.441"
"26",596,66546,24,"Kelli Rohan","0.441"
"27",62,67758,27,"Jessica Rutherford","0.440"
"28",650,53200,28,"Yvon Minogue","0.438"
"29",434,23422,29,"Sami Fagan","0.434"
"30",314,76075,30,"Canessa Swanson","0.431"
"31",101,28705,31,"Taylor Glover","0.429"
"32",418,44316,31,"Sierra Lawrence","0.429"
"33",596,50632,31,"Emily Mcdonough","0.429"
"34",646,52290,31,"Emily Messer","0.429"
"35",402,61090,35,"Erika Piancastelli","0.428"
"36",290,17918,36,"Al'asia Davis","0.427"
"37",513,83079,36,"Ali Wester","0.427"
"38",229,58957,38,"Madisyn Palmer","0.426"
"39",620,4192,39,"Melissa Barry","0.424"
"40",178,33228,40,"Sandy Hawthorne","0.423"
"41",521,71379,40,"Vanessa Shippy","0.423"
"42",556,44634,40,"Emma Lee","0.423"
"43",655,43227,40,"Katie Lacour","0.423"
"44",37,15463,44,"Kasey Cooper","0.422"
"45",149,13493,44,"Bri Chiusano","0.422"
"46",699,72752,44,"Haley Smith","0.422"
"47",758,83510,44,"Aubrey Whitmer","0.422"
"48",370,81009,48,"Meghan Von behren","0.421"
"49",8,79142,49,"Demi Turner","0.419"
"50",116,71789,50,"Lindsey Silfer","0.417"
"51",371,85592,51,"Brooke Wyderski","0.416"
"52",459,77393,51,"Lindsay Thomas","0.416"
"53",704,14109,51,"Courtney Clayton","0.416"
"54",51,81459,54,"Kyla Walker","0.415"
"55",646,78032,54,"Kaleigh Todd","0.415"
"56",406,53009,56,"Taylor Miller","0.414"
"57",716,5533,56,"Katie Benton","0.414"
"58",231,77148,58,"Stephanie Texeira","0.413"
"59",466,62878,59,"Jennifer Purcell","0.412"
"60",156,37354,60,"Haley Hutton","0.411"
"61",367,4884,60,"Maryssa Becker","0.411"
"62",630,47644,60,"Jessica Madrid","0.411"
"63",30135,46377,60,"Jacque Lopez","0.411"
"64",231,45011,64,"Ashley Leon","0.410"
"65",493,54235,64,"Logan Moreland","0.410"
"66",732,24902,64,"Hannah Flippen","0.410"
"67",463,75114,67,"Kiki Stokes","0.409"
"68",529,15885,67,"Koral Costa","0.409"
"69",220,24370,69,"Lauren Filicia","0.408"
"70",290,26892,69,"Jasmine Gammons","0.408"
"71",441,57801,69,"Bethany Olea","0.408"
"72",104,13968,72,"Kristen Clark","0.407"
"73",311,28975,72,"Brittany Gomez","0.407"
"74",703,74663,72,"Lindsey Stephens","0.407"
"75",466,76177,75,"Megan Sweet","0.406"
"76",697,80661,75,"Tori Vidales","0.406"
"77",796,38425,75,"Kelsey Jenkins","0.406"
"78",176,13561,78,"Dylan Christensen","0.404"
"79",257,22555,78,"Cortni Emanuel","0.404"
"80",434,16341,78,"Emily Crane","0.404"
"81",466,28108,78,"Aaliyah Gibson","0.404"
"82",503,55600,78,"Emily Naegele","0.404"
"83",107,64158,83,"Kylie Reed","0.403"
"84",235,46507,83,"Amanda Lorenz","0.403"
"85",651,85588,83,"Kristen Wyckoff","0.403"
"86",7,77670,86,"Jenna mae Thorne","0.402"
"87",191,79335,86,"Paula Ueno","0.402"
"88",11504,83263,86,"Ashton Whitaker","0.402"
"89",77,77491,89,"Ashley Thompson","0.401"
"90",487,71278,89,"Courtney Shields","0.401"
"91",51,72986,91,"Sarah Smith","0.400"
"92",72,39957,91,"Kelly Kapp","0.400"
"93",110,5385,91,"Allexis Bennett","0.400"
"94",231,5083,91,"Aj. Belans","0.400"
"95",288,77406,91,"Maya Thomas","0.400"
"96",400,16233,91,"Jena Cozza","0.400"
"97",529,79330,91,"Nikki Udria","0.400"
"98",37,11859,98,"Emily Carosone","0.399"
"99",83,42442,98,"Meghan Kovac","0.399"
"100",380,7592,98,"Janelle Bouchard","0.399"
"101",392,22358,98,"Skylynne Ellazar","0.399"
"102",725,50441,98,"Kasey Mccravey","0.399"
"103",1068,71611,98,"Kara Shutt","0.399"
