"","team_id","player_id","rank","player","hr"
"1",149,56729,1,"Morgan Noad",23
"2",257,37645,1,"Tina Iosefa",23
"3",402,61106,3,"Erika Piancastelli",22
"4",661,35311,3,"Haley Hodges",22
"5",29,49694,5,"Katiyana Mauga",21
"6",37,15466,5,"Kasey Cooper",21
"7",463,41911,5,"Mj Knighten",21
"8",756,559,5,"Ali Aguilar",21
"9",37,64851,9,"Jade Rhodes",20
"10",234,82027,9,"Jessie Warren",20
"11",464,82045,9,"Nicole Warren",20
"12",503,55614,9,"Emily Naegele",20
"13",418,66751,13,"Sierra Romero",19
"14",450,33705,13,"Rachel Heinze",19
"15",457,9181,13,"Kristen Brown",19
"16",518,4591,13,"Alex Bayne",19
"17",331,30519,17,"Maddy Grimm",18
"18",490,67084,17,"Tyler Ross",18
"19",600,70507,17,"Jordan Seneca",18
"20",671,22356,17,"Lexie Elkins",18
"21",671,68494,17,"Dj Sanders",18
"22",671,16308,17,"Aleah Craighton",18
"23",52,25447,23,"Ally Foster",17
"24",77,75772,23,"Libby Sugg",17
"25",110,73715,23,"Delaney Spaulding",17
"26",434,16344,23,"Emily Crane",17
"27",487,13904,23,"Brooklynn Clark",17
"28",529,79353,23,"Nikki Udria",17
"29",545,86464,23,"Giorgiana Zeremenko",17
"30",700,52725,23,"Kierra Miles",17
"31",8,43273,31,"Leona Lafaele",16
"32",99,76722,31,"Darian Tautalafua",16
"33",115,69424,31,"Amber Schisler",16
"34",115,50312,31,"Rachel Mccollum",16
"35",149,20413,31,"Kelsey Dominik",16
"36",234,62284,31,"Alex Powers",16
"37",254,20866,31,"Ivie Drake",16
"38",459,77414,31,"Lindsay Thomas",16
"39",509,24383,31,"Andrea Filler",16
"40",649,34160,31,"Ali Herdliska",16
"41",671,43662,31,"Shellie Landry",16
"42",697,17278,31,"Kristen Cuyos",16
"43",769,17295,31,"Crystal Cyr",16
"44",28,73479,44,"Jennifer Soria",15
"45",110,68894,44,"Mysha Sataraka",15
"46",148,51471,44,"Erica Mcnew",15
"47",180,74625,44,"Anna Steinmetz",15
"48",244,38811,44,"Candace Johnson",15
"49",434,63811,44,"Chloe Rathburn",15
"50",508,43660,44,"Natalie Landry",15
"51",508,41221,44,"Kellye Kincannon",15
"52",509,45200,44,"Amy Letourneau",15
"53",600,56992,44,"Hayley Norton",15
"54",671,80853,44,"Kelsey Vincent",15
"55",703,74684,44,"Lindsey Stephens",15
"56",711,75340,44,"Shelby Stracher",15
"57",716,18256,44,"Hannah Day",15
"58",758,35061,44,"Sara Hingsberger",15
"59",10411,76387,44,"Amy Szymanowski",15
"60",10411,64060,44,"Ryan Rector",15
"61",14,73188,61,"Elizabeth Snow",14
"62",62,51045,61,"Griffin Mciver",14
"63",229,46014,61,"Emily Lochten",14
"64",288,41744,61,"Courtney Klingler",14
"65",365,5133,61,"Bianka Bell",14
"66",366,16685,61,"Anna Cross",14
"67",439,25957,61,"Jill Freese",14
"68",464,31788,61,"Sydney Hames",14
"69",529,45682,61,"Janelle Lindvall",14
"70",650,53214,61,"Yvon Minogue",14
"71",651,73927,61,"Lee ann Spivey",14
"72",688,58670,61,"Corinne Ozanne",14
"73",697,80684,61,"Tori Vidales",14
"74",782,84027,61,"Cacy Williams",14
"75",1320,66499,61,"Hope Rogers",14
"76",5,26216,76,"Savannah Fruin",13
"77",37,11860,76,"Emily Carosone",13
"78",51,33365,76,"Linsey Hays",13
"79",66,12836,76,"Rebekah Cervantes",13
"80",67,15826,76,"Tatiana Cortez",13
"81",101,36253,76,"Savannah Horvath",13
"82",110,38392,76,"Madeline Jelenicki",13
"83",149,65906,76,"Annie Robinson",13
"84",199,61913,76,"Luci Ponce",13
"85",231,77169,76,"Stephanie Texeira",13
"86",244,7453,76,"Annarose Borrelli",13
"87",316,3317,76,"Danielle Baker",13
"88",365,38247,76,"Sahvanna Jaquish",13
"89",367,34087,76,"Megan Hensley",13
"90",466,76198,76,"Megan Sweet",13
"91",472,36242,76,"Kelsey Horton",13
"92",487,56931,76,"Anna gayle Norris",13
"93",490,10320,76,"Meredith Burroughs",13
"94",493,54249,76,"Logan Moreland",13
"95",497,69426,76,"Kelli Schkade",13
"96",522,41913,76,"Shay Knighten",13
"97",529,28593,76,"Geri ann Glasco",13
"98",606,85946,76,"Sarah Yoos",13
"99",609,60641,76,"Mackenzie Peter",13
"100",664,35626,76,"Lauren Holifield",13
"101",665,76001,76,"Kiara Suttles",13
"102",694,58581,76,"Lexi Overstreet",13
"103",697,71526,76,"Samantha Show",13
"104",706,16417,76,"Randee Crawford",13
"105",732,24907,76,"Hannah Flippen",13
"106",756,73601,76,"Kimberlee Souza",13
"107",817,52669,76,"Cali Mikovich",13
