"","team_id","player_id","rank","player","era"
"1",947,28186,1,"Jalissa Gum",0.592
"2",757,9605,2,"Lyndsay Butler",0.781
"3",30052,56198,3,"Courtney Poole",0.789
"4",30028,4036,4,"Kelsie Batten",0.843
"5",9630,73045,5,"Hannah Vet",0.844
"6",1079,46555,6,"Chelsea McManaway",0.845
"7",309,22887,7,"Morgan Foley",0.86
"8",608,434,8,"Stephanie Adkins",1.051
"9",1001,71925,9,"Carley Tysinger",1.059
"10",436,54947,10,"Hannah Perryman",1.071
"11",30199,45433,11,"Bethann McCann",1.097
"12",65,6806,12,"Sarah Bortner",1.126
"13",383,59153,13,"Coley Ries",1.19
"14",790,42945,14,"Hanna Lythberg",1.308
"15",1318,20969,15,"Samantha Esque",1.328
"16",765,29448,16,"Brooke Harner",1.333
"17",291,76282,17,"Maddie Williams",1.346
"18",9680,65323,18,"Kassidy Simons",1.352
"19",12810,77336,19,"Kayce Wooldridge",1.362
"20",30146,77681,20,"Carly Xepoleas",1.367
"21",995,53286,21,"Amber Padilla",1.481
"22",30199,29892,22,"Grayson Harvey",1.497
"23",9630,22888,23,"Sayaka Foley",1.52
"24",1245,35540,24,"Madison Johnston",1.539
"25",675,71213,25,"Nicolette Trapani",1.56
"26",765,32989,26,"Amanda Houck",1.571
"27",429,62449,27,"Carlie Sargent",1.572
"28",1462,33038,28,"Stacey Houser",1.575
"29",1013,60983,29,"Jessie Rowe",1.577
"30",1059,46234,30,"Kalie McHenry",1.594
"31",757,6334,31,"Mackenzie Boehler",1.602
"32",30045,31726,32,"Rachel Hill",1.613
"33",1013,9121,33,"Alli Burdette",1.614
"34",360,65709,33,"Bekah Slattery",1.614
"35",30002,21318,35,"Haley Fagan",1.619
"36",470,37524,36,"Nicole King",1.639
"37",1460,7360,37,"Danielle Bradley",1.645
"38",675,11537,38,"Jacqueline Cautela",1.654
"39",728,22672,39,"Jacqueline Flood",1.687
"40",1376,4299,40,"Kimmy Beasley",1.696
"41",728,58135,41,"Brooke Redmond",1.74
"42",984,76571,42,"Kirsten Wilson",1.769
"43",106,61703,43,"Alex Sagl",1.785
"44",468,40133,44,"Sarah Lavallee",1.786
"45",98,12785,45,"Sierra Clark",1.787
"46",1314,59719,46,"Emmie Robertson",1.803
"47",230,54550,47,"Rachel Pence",1.825
"48",395,43067,48,"Wendy Macias",1.839
"49",65,53777,49,"Taylor Parker",1.856
"50",208,72384,50,"Nikole Van Gennep",1.858
"51",1126,74087,51,"Bailey Walters",1.867
"52",1460,75677,52,"Caitlyn Whiteside",1.874
"53",584,22864,53,"Niki Fogle",1.893
"54",30045,35206,54,"Amber Johnson",1.92
"55",54,77964,55,"Jessica Yost",1.923
"56",56,22022,56,"Kelly Ferris",1.925
"57",407,15727,57,"Mckaily Cusumano",1.93
"58",307,16167,58,"Brooke Darling",1.935
"59",291,52215,59,"Katie Obbema",1.957
"60",477,46476,60,"Laura McLaughlin",1.961
"61",507,62937,61,"Kendle Schieber",1.966
"62",423,1641,62,"Brianna Andraos",1.973
"63",645,73132,62,"Brielle Vidmar",1.973
"64",734,9991,64,"Caitlyn Calhoun",1.978
"65",30146,24679,65,"Narissa Garcia",1.984
"66",174,39799,66,"Allie Lapallo",1.988
"67",499,30999,67,"Kindra Henze",1.991
"68",1170,32961,68,"Maryann Hoskins",2.004
"69",645,41715,69,"Amanda Llerena",2.014
"70",1096,41114,70,"Carly Lewis",2.021
"71",689,2751,71,"Alyssa Bache",2.022
"72",339,51313,71,"Savannah Nierintz",2.022
"73",23121,46520,73,"Lauren McLeod",2.023
"74",224,70415,74,"Stacy Thompson",2.036
"75",1085,77573,75,"Samantha Wroblewski",2.067
"76",95,25745,76,"Haley Gilham",2.073
"77",280,37921,77,"Sarah Klopfer",2.081
"78",3,43889,78,"Lindsay Mapes",2.082
"79",1402,61924,79,"Mamee Salzer",2.096
"80",13028,54528,80,"Augie Pena",2.107
"81",658,13130,81,"Kelsey Cockrill",2.136
"82",30177,32526,82,"Katlyn Holmes",2.137
"83",10870,29258,83,"Tara Hanson",2.138
"84",74,8749,84,"Alyssa Bua",2.139
"85",8875,59763,85,"Kayla Robins",2.145
"86",39,17607,85,"Paige Deschaine",2.145
"87",8956,35555,87,"Desiree Joines",2.148
"88",1174,74783,88,"Josie Weber",2.16
"89",262,1642,89,"Sara Andrasik",2.19
"90",95,39710,90,"Brooke Langeloh",2.199
"91",30154,67376,91,"Darby Stanford",2.202
"92",767,28624,92,"Kilee Halbert",2.21
"93",54,44810,93,"Jenna Massingill",2.212
"94",12799,11950,94,"Mallory Chapman",2.213
"95",13028,61126,95,"Lauren Rudesheim",2.233
"96",1334,65707,96,"Lauren Slatten",2.236
"97",30193,29306,97,"Erin Harden",2.243
"98",628,12763,98,"Megan Clark",2.248
"99",437,30190,99,"Chelsea Hawks",2.259
"100",533,50847,100,"Kaitlynn Nelson",2.274
