"","team_id","player_id","rank","player","rc"
"1",757,10530,1,"Lyndsay Butler"," 86.44"
"2",11416,42441,2,"Makayla Kovac"," 75.13"
"3",1076,37426,3,"Courtney Iacobacci"," 71.18"
"4",767,32270,4,"Ashley Hardin"," 69.62"
"5",477,10497,5,"Amber Butenhoff"," 69.00"
"6",1009,33455,6,"Morgan Heard"," 67.16"
"7",3,49215,7,"Brenna Martini"," 66.12"
"8",1376,28720,8,"Brooke Goad"," 65.71"
"9",1156,67782,9,"Katie Ruwe"," 64.00"
"10",30052,32850,10,"Stephanie Hartness"," 63.12"
"11",995,53654,11,"Marisa Monasseri"," 62.54"
"12",30177,14543,11,"Morgan Colburn"," 62.54"
"13",477,86168,13,"Kat Zabielski"," 61.80"
"14",10,3677,14,"Kaitlyn Bannister"," 61.07"
"15",19117,13724,15,"Katie Chyrssofos"," 60.73"
"16",1010,11212,16,"Kailyn Campbell"," 60.20"
"17",1433,13018,17,"Emily Chandler"," 58.82"
"18",1222,80861,18,"Katelyn Vinson"," 58.65"
"19",30002,8292,19,"Ansley Brantley"," 58.46"
"20",1123,83299,20,"Ashlyn White"," 58.10"
"21",1346,52521,21,"Hannah Michel"," 56.34"
"22",309,43399,22,"Natalie Lalich"," 56.19"
"23",1346,82787,23,"Sydney Wellmann"," 55.42"
"24",1170,7318,24,"Erin Boone"," 55.10"
"25",1013,2583,25,"Laura Ashlock"," 55.04"
"26",13,14681,26,"Toni Coleman"," 54.20"
"27",291,35710,27,"Tiffany Hollingsworth"," 53.90"
"28",9630,81122,28,"Brooklyn Waddell"," 53.86"
"29",437,3499,29,"Tracey Balinskas"," 53.83"
"30",65,59288,30,"Taylor Parker"," 53.52"
"31",30199,24079,31,"Ryann Ferguson"," 53.37"
"32",734,67591,32,"Kiley Rusen"," 53.35"
"33",11403,66701,33,"Charlotte Romero"," 53.29"
"34",1433,46307,34,"Lexie Loos"," 52.75"
"35",25,79499,35,"Kenedy Urbany"," 52.74"
"36",30120,5691,36,"Brooke Bernard"," 52.60"
"37",30128,17550,37,"Shannon Daly"," 52.01"
"38",1010,83841,38,"Austin Wilkerson"," 51.83"
"39",30028,66366,39,"Raven Rodriguez"," 51.33"
"40",1097,77827,40,"Hayley Tierce"," 51.15"
"41",9680,5991,41,"Raquelli Bianco"," 51.02"
"42",383,58671,42,"Mckenzie Paap"," 50.96"
"43",720,77436,43,"Sharde Thomas"," 50.93"
"44",354,10865,44,"Jenna Cairo"," 50.70"
"45",13,49799,45,"Malea Maye"," 50.67"
"46",30051,72755,46,"Hannah Smith"," 50.45"
"47",767,76810,47,"Lacey Taylor"," 50.35"
"48",1013,9331,48,"Kelly Browning"," 50.12"
"49",11416,35321,49,"Brooke Hodgson"," 49.82"
"50",144,85233,50,"Sharnitra Woods"," 49.79"
"51",499,64443,51,"Christa Reisinger"," 49.27"
"52",1116,44258,52,"Alexus Lawellin"," 48.99"
"53",1376,20742,52,"Maddie Dow"," 48.99"
"54",1334,21159,54,"Morgan Dufour"," 48.35"
"55",41,40748,55,"Sarah Kennedy"," 48.19"
"56",243,76716,55,"Hannah Tavik"," 48.19"
"57",1116,53096,57,"Peyton Mills"," 48.18"
"58",1174,34832,58,"Caroline Hill"," 48.17"
"59",9630,22172,59,"Anna Eggleston"," 47.51"
"60",30138,8192,60,"Hanna Branch"," 47.21"
"61",41,39749,61,"Maggie Kadrlik"," 47.19"
"62",1371,71918,62,"Jessica Simmons"," 47.18"
"63",30119,41721,63,"Taylor Kline"," 46.99"
"64",291,35640,64,"Hanna Holland"," 46.65"
"65",9013,63799,64,"Morgan Rathmann"," 46.65"
"66",1083,22319,66,"Angelique Elemen"," 46.46"
"67",30192,23917,67,"Lizzie Fela"," 46.29"
"68",947,31000,68,"Jalissa Gum"," 46.27"
"69",30146,73958,69,"Nicki Sprague"," 46.25"
"70",1076,75612,70,"Sissy Stubbs"," 45.78"
"71",767,16850,71,"Brittany Cruz"," 45.53"
"72",437,7570,72,"Milan Botte"," 45.52"
"73",65,84636,73,"Taylor Winkelman"," 45.49"
"74",13028,56622,74,"Cailah Niles"," 45.46"
"75",9630,9367,75,"Morgan Bruce"," 45.15"
"76",507,40596,76,"Alexis Kelsey"," 45.03"
"77",1222,41979,77,"Erin Knox"," 45.00"
"78",765,31883,78,"Cat Hammer"," 44.97"
"79",174,10862,79,"Alyssa Cairns"," 44.58"
"80",30177,18176,80,"Molly Davison"," 44.49"
"81",30151,12130,81,"Kameron Carter"," 44.39"
"82",537,81708,82,"Abbey Walters"," 44.33"
"83",767,37469,83,"Shea Ibrahim"," 44.10"
"84",174,56973,84,"Danielle Norton"," 44.05"
"85",767,27726,85,"Brittany Gehle"," 44.04"
"86",996,50302,86,"Breezy Mccomas"," 43.95"
"87",790,40028,87,"Reed Karsten"," 43.93"
"88",701,23672,88,"Tealey Farquhar"," 43.81"
"89",3,11102,89,"Nicole Camera"," 43.70"
"90",996,86665,90,"Sonora Zukerman"," 43.69"
"91",30028,12004,90,"Vanessa Carrizales"," 43.69"
"92",30193,11012,92,"Kalen Callaway"," 43.68"
"93",757,50759,93,"Jade Mcgarr"," 43.43"
"94",30013,17428,94,"Emily Dagnan"," 43.08"
"95",30058,44670,94,"Lakaylin Lee"," 43.08"
"96",696,69666,96,"Victoria Schooanard-saborio"," 43.05"
"97",477,72898,97,"Madison Smith"," 42.99"
"98",427,85489,98,"Natalie Wright"," 42.92"
"99",8411,84331,99,"Holly Wilmarth"," 42.90"
"100",95,29156,100,"Desiree' Gonzalez"," 42.82"
