"","team_id","player_id","rank","player","xbh"
"1",757,10530,1,"Lyndsay Butler",38
"2",11416,42452,1,"Makayla Kovac",38
"3",767,32277,3,"Ashley Hardin",36
"4",1013,9331,4,"Kelly Browning",35
"5",477,10497,5,"Amber Butenhoff",34
"6",30177,14546,6,"Morgan Colburn",33
"7",65,59303,7,"Taylor Parker",32
"8",9630,81146,7,"Brooklyn Waddell",32
"9",30128,17554,7,"Shannon Daly",32
"10",10,3677,10,"Kaitlyn Bannister",31
"11",477,86196,10,"Kat Zabielski",31
"12",767,16853,10,"Brittany Cruz",31
"13",1376,28726,10,"Brooke Goad",31
"14",3,49228,14,"Brenna Martini",30
"15",1009,33463,15,"Morgan Heard",29
"16",1013,2583,15,"Laura Ashlock",29
"17",30138,8192,15,"Hanna Branch",29
"18",30199,24084,15,"Ryann Ferguson",29
"19",765,34174,19,"Alyssa Herion",28
"20",767,76831,19,"Lacey Taylor",28
"21",1334,21163,19,"Morgan Dufour",28
"22",291,35719,22,"Tiffany Hollingsworth",27
"23",437,3499,22,"Tracey Balinskas",27
"24",696,13066,22,"Roxy Chapa",27
"25",995,64377,22,"Brielle Reighn",27
"26",1076,75633,22,"Sissy Stubbs",27
"27",1076,37435,22,"Courtney Iacobacci",27
"28",1174,34841,22,"Caroline Hill",27
"29",9630,9367,22,"Morgan Bruce",27
"30",11416,35330,22,"Brooke Hodgson",27
"31",19117,13727,22,"Katie Chyrssofos",27
"32",30051,72776,22,"Hannah Smith",27
"33",30151,12131,22,"Kameron Carter",27
"34",13,49812,34,"Malea Maye",26
"35",174,56988,34,"Danielle Norton",26
"36",309,43410,34,"Natalie Lalich",26
"37",436,81448,34,"Erin Walker",26
"38",584,64145,34,"Chelsea Reed",26
"39",767,27731,34,"Brittany Gehle",26
"40",995,53668,34,"Marisa Monasseri",26
"41",1156,67802,34,"Katie Ruwe",26
"42",1222,80884,34,"Katelyn Vinson",26
"43",9680,5991,34,"Raquelli Bianco",26
"44",30002,8292,34,"Ansley Brantley",26
"45",30052,32857,34,"Stephanie Hartness",26
"46",30058,12626,34,"Kayla Cato",26
"47",30177,18180,34,"Molly Davison",26
"48",30192,3741,34,"Allison Barbee",26
"49",413,24301,49,"Hayley Fields",25
"50",436,75685,49,"Alex Stupek",25
"51",537,81733,49,"Abbey Walters",25
