"","team_id","player_id","rank","player","sb"
"1",745,6983,1,"Courtney Bogan",70
"2",808,55374,2,"Nina Murphy-cook",48
"3",542,71258,3,"Vada blue Sherrill",47
"4",300,67566,4,"Jillian Runyon",41
"5",1062,80210,5,"Lindsey Vasquez",39
"6",1400,2322,6,"Megan Armistead",37
"7",2751,65822,7,"Rachel Roberts",36
"8",221,5941,8,"Marlena Bevilacqua",35
"9",681,77346,8,"Chelsea Thomas",35
"10",783,36249,8,"Ally Horvath",35
"11",1044,24406,8,"Avery Finch",35
"12",44,46226,12,"Jessica Long",34
"13",259,73132,12,"Shilah Snead",34
"14",8567,39806,12,"Morgan Kain",34
"15",296,26134,15,"Shannon Fritsche",32
"16",18422,21172,15,"Tori Dugan",32
"17",517,35676,17,"Jenna Hollar",31
"18",573,59244,17,"Erin Parker",31
"19",808,6192,19,"Ama Biney",30
"20",351,7525,20,"Sammy Bost",29
"21",452,3281,20,"Brittany Bait",29
"22",806,14943,20,"Loren Combs",29
"23",973,79264,20,"Brittany Tuttle",29
"24",1400,29307,20,"Kaymee Gooden",29
"25",1115,65445,25,"Gabrielle Ritchey",28
"26",1340,15793,25,"Lindsey Corriss",28
"27",12973,36178,25,"Jennifer Hornberger",28
"28",30084,68042,25,"Haley Sainato",28
"29",973,24177,29,"Brittany Ferrell",27
"30",30094,18066,29,"Kinny Davis",27
"31",686,80739,31,"Marit Vike",26
"32",733,67667,31,"Alysa Russell",26
"33",745,65051,31,"Kiersten Richardson",26
"34",567,11944,34,"Aj Carrasco",25
"35",578,12178,34,"Taylor Carter",25
"36",681,16931,34,"Gianna Cuffari",25
"37",1111,51148,34,"Bryn Mckie",25
"38",30067,43161,34,"Amanda Labe",25
"39",38,20983,39,"Carly Dropik",24
"40",118,44185,39,"Anna Lauko",24
"41",146,43580,39,"Summer Lancette",24
"42",168,9592,39,"Jamie Bucci",24
"43",517,48880,39,"Anna Martin",24
"44",573,37002,39,"Christine Hume",24
"45",1112,12237,39,"Makayla Carver",24
"46",139,71330,46,"Rachael Shiflett",23
"47",146,21410,46,"Raeanna Dunn",23
"48",1400,23088,46,"Grace Estes",23
"49",1434,74300,46,"Sabrina Stankus",23
"50",88,24162,50,"Chrissy Ferraro",22
"51",125,70716,50,"Emily Sexton",22
"52",396,51305,50,"Jessica Mcmahan",22
"53",770,43279,50,"Alexandra Lafemina",22
"54",1454,31571,50,"Alyssa Hall",22
"55",122,82559,55,"Katie Wede",21
"56",286,1642,55,"Autumn Anderson",21
"57",348,82338,55,"Anna Wawiorka",21
"58",351,9092,55,"Cheyanne Brown",21
"59",573,68339,55,"Kirsten Samuels",21
"60",595,19056,55,"Kate Deming",21
"61",793,33597,55,"Rachel Heffel",21
"62",124,35541,62,"Rebekah Hoisl",20
"63",348,21156,62,"Tierney Duffy",20
"64",411,39206,62,"Amanda Jones",20
"65",532,57915,62,"Keyla Oliveras",20
"66",622,14824,62,"Leanne Collins",20
"67",779,32758,62,"Emma Hart",20
"68",1112,31627,62,"Laura Hall",20
"69",1315,25577,62,"Amber Fox",20
"70",1400,83489,62,"Kirsten Whiteside",20
"71",1461,36021,62,"Savannah Hooper",20
"72",8567,35357,62,"Morgan Hoehn",20
"73",30084,34666,62,"Dayna Hicks",20
"74",177,28006,74,"Liz Getz",19
"75",475,73995,74,"Fallon Spriggs",19
"76",526,83578,74,"Jamie Whittam",19
"77",531,65276,74,"Molly Riggs",19
"78",686,46347,74,"Amanda Lopez",19
"79",722,35491,74,"Emily Hogan",19
"80",21830,72610,74,"Abby Smith",19
"81",218,81577,81,"Krysten Wallace",18
"82",263,16538,81,"Madison Crisco",18
"83",272,1293,81,"Jenice Aloyo",18
"84",279,49074,81,"Arlette Martinez",18
"85",376,31055,81,"Gg. Gunther",18
"86",623,26673,81,"Francesca Galeazzi",18
"87",795,3458,81,"Brittany Baldwin",18
"88",966,6177,81,"Jackie Bilotti",18
"89",966,7863,81,"Sara Boyadjis",18
"90",1044,68996,81,"Melanie Savala",18
"91",1130,52302,81,"Chelsea Messer",18
"92",1400,37016,81,"Heather Hummel",18
"93",8486,72761,81,"Erin Smith",18
"94",23260,49980,81,"Alyssa Mcafee",18
"95",28593,65191,81,"Maddie Ridgway",18
"96",30044,33607,81,"Jenna Heffner",18
"97",42,71534,97,"Mandey Shrader",17
"98",426,66732,97,"Kathryn Romero",17
"99",750,73404,97,"Katie Sommer",17
"100",973,14118,97,"Ally Claytor",17
"101",14795,63976,97,"Kelly Reading",17
"102",22626,27644,97,"Meghan Gavin",17
"103",22626,21453,97,"Brenna Duperry",17
"104",30094,59273,97,"Lauren Parker",17
