"","team_id","player_id","rank","player","hr"
"1",717,67610,1,"Cassie Ruscz",18
"2",809,19387,2,"Sydney Despres",17
"3",28749,18519,3,"Krista Deburger",15
"4",382,9589,4,"Desiree Buboi",14
"5",622,72073,4,"Molly Simpson",14
"6",781,626,4,"Marialena Ahern",14
"7",259,19547,7,"Ashley Deyoung",13
"8",1062,45668,7,"Lacey Lindsey",13
"9",30037,25597,7,"Kaylee Fox",13
"10",217,79235,10,"Janelle Turnquest",12
"11",341,69382,10,"Alexis Schiff",12
"12",411,16493,10,"Erin Cressman",12
"13",641,30894,10,"Rachel Guessford",12
"14",44,72938,14,"Mary beth Smith",11
"15",313,65879,14,"Kelly Robichaud",11
"16",374,13488,14,"Mackenzie Chitwood",11
"17",565,28438,14,"Madison Gilman",11
"18",622,42009,14,"Paige Knussman",11
"19",1203,9193,14,"Leah Brown",11
"20",1450,10210,14,"Erica Burney",11
"21",14795,49150,14,"Kaylee Martinez",11
"22",17094,62699,14,"Brittany Propri",11
"23",22626,29487,14,"Emily Gorecki",11
"24",30041,27329,14,"Kierston Garner",11
"25",168,15654,25,"Diane Cork",10
"26",177,28757,25,"Lauren Godden",10
"27",221,78294,25,"Taylor Torre",10
"28",221,12215,25,"Nikki Caruso",10
"29",329,41833,25,"Dana Knapp",10
"30",330,26648,25,"Jennifer Galavotti",10
"31",382,48549,25,"Alicia Marino",10
"32",531,50716,25,"Bailey Mcelwain",10
"33",597,45615,25,"Megan Lindenfelser",10
"34",622,20613,25,"Kim Dorsey",10
"35",641,31264,25,"Tori Haag",10
"36",745,36525,25,"Cassetty Howerin",10
"37",750,25380,25,"Mara Forsyth",10
"38",973,14870,25,"Marie Collop",10
"39",1094,80318,25,"Annie Veatch",10
"40",1124,1769,25,"Shelby Anderson",10
"41",1179,21235,25,"Danielle Duman",10
"42",2751,53344,25,"Ashley Mitchell",10
"43",16142,59289,25,"Melissa Parker",10
"44",17094,83723,25,"Lindsey Wiggins",10
"45",64,22518,45,"Jaclyn Elmore",9
"46",139,72018,45,"Scoop Simon",9
"47",214,45077,45,"Kallista Leonardos",9
"48",217,34438,45,"Lana Herrmann",9
"49",259,73132,45,"Shilah Snead",9
"50",259,72965,45,"Morgan Smith",9
"51",341,21613,45,"Mackenzie Dutton",9
"52",382,32788,45,"Aarin Hartenstein",9
"53",382,13069,45,"Sophia Chapelone",9
"54",385,41713,45,"Kaitlin Klinchock",9
"55",409,1976,45,"Maria Annunziata",9
"56",618,46129,45,"Nikki Logergren",9
"57",637,8134,45,"Kimberly Brady",9
"58",779,23465,45,"Caroline Fairbanks",9
"59",1062,60351,45,"Jayme Perez",9
"60",1196,29498,45,"Emily Gorges",9
"61",1400,37016,45,"Heather Hummel",9
"62",11036,21406,45,"Morgan Dunn",9
"63",21852,54933,45,"Kristin Mueller",9
"64",22626,69256,45,"Emily Schaper",9
"65",28593,44722,45,"Savannah Lee",9
"66",30064,56773,45,"Shelby Noel",9
"67",30114,71221,45,"Greta Sheridan",9
"68",42,43805,68,"Larkin Langston",8
"69",121,60095,68,"Darian Pelsor",8
"70",123,29707,68,"Chelsea Grady",8
"71",185,21990,68,"Grace Edelson",8
"72",221,50119,68,"Wynne Mccann",8
"73",247,55715,68,"Danni Napoli",8
"74",268,67327,68,"Jamie Rubbelke",8
"75",276,76699,68,"Kristin Tatum",8
"76",278,51068,68,"Abbey Mckee",8
"77",300,39581,68,"Julie Josten",8
"78",303,4280,68,"Annemarie Bartow",8
"79",336,70502,68,"Kelcie Senchak",8
"80",438,59203,68,"Charlotte Park",8
"81",451,33728,68,"Rachel Heizer",8
"82",452,80071,68,"Andi Vansickle",8
"83",479,41286,68,"Diana King",8
"84",484,51739,68,"Kendall Meehan",8
"85",542,16750,68,"Rachel Crowder",8
"86",644,73210,68,"Allison Snyder",8
"87",684,76331,68,"Delaney Sylvester",8
"88",684,62856,68,"Jill Pulek",8
"89",717,25523,68,"Raven Fournier",8
"90",760,61475,68,"Anna Pisac",8
"91",770,66096,68,"Michaela Roche",8
"92",770,57076,68,"Kayla Nowak",8
"93",770,82499,68,"Erin Weber",8
"94",778,77726,68,"Kelly Thornton",8
"95",778,68605,68,"Christina Sandstedt",8
"96",804,74446,68,"Ciarra Stavang",8
"97",1066,1689,68,"Jordan Anderson",8
"98",1094,1699,68,"Kayla Anderson",8
"99",1112,54293,68,"Sabrina Moreno",8
"100",1179,76718,68,"Erin Tauscher",8
"101",1192,43271,68,"Laurren Ladwig",8
"102",1203,17010,68,"Kourtney Cummings",8
"103",1254,30022,68,"Danielle Grayson",8
"104",1340,13792,68,"Gabrielle Cinquemani",8
"105",8404,59690,68,"Kayli Paugh",8
"106",21830,35224,68,"Hannah Hoban",8
"107",24317,33849,68,"Abby Henderson",8
