"","team_id","player_id","rank","player","whip"
"1",436,54947,1,"Hannah Perryman",0.678
"2",30052,56198,2,"Courtney Poole",0.748
"3",757,9605,3,"Lyndsay Butler",0.795
"4",309,22887,4,"Morgan Foley",0.804
"5",30028,4036,5,"Kelsie Batten",0.816
"6",9630,73045,6,"Hannah Vet",0.855
"7",1318,20969,7,"Samantha Esque",0.869
"8",1079,46555,8,"Chelsea McManaway",0.871
"9",608,434,9,"Stephanie Adkins",0.885
"10",383,59153,10,"Coley Ries",0.909
"11",9630,22888,11,"Sayaka Foley",0.916
"12",947,28186,12,"Jalissa Gum",0.952
"13",1376,4299,13,"Kimmy Beasley",0.959
"14",757,6334,13,"Mackenzie Boehler",0.959
"15",291,76282,15,"Maddie Williams",0.972
"16",1001,71925,16,"Carley Tysinger",0.981
"17",9680,65323,17,"Kassidy Simons",0.999
"18",507,62937,18,"Kendle Schieber",1
"19",765,29448,19,"Brooke Harner",1.022
"20",728,58135,20,"Brooke Redmond",1.024
"21",65,6806,21,"Sarah Bortner",1.025
"22",728,22672,22,"Jacqueline Flood",1.031
"23",54,77964,23,"Jessica Yost",1.037
"24",30138,34145,23,"Maci Ingram",1.037
"25",790,42945,25,"Hanna Lythberg",1.04
"26",30002,21318,26,"Haley Fagan",1.044
"27",584,22864,27,"Niki Fogle",1.054
"28",1085,77573,28,"Samantha Wroblewski",1.056
"29",1013,9121,29,"Alli Burdette",1.062
"30",675,11537,30,"Jacqueline Cautela",1.063
"31",383,4804,30,"Libby Bemis",1.063
"32",360,65709,32,"Bekah Slattery",1.064
"33",1314,59719,32,"Emmie Robertson",1.064
"34",995,53286,34,"Amber Padilla",1.065
"35",12810,77336,34,"Kayce Wooldridge",1.065
"36",675,71213,36,"Nicolette Trapani",1.066
"37",174,39799,37,"Allie Lapallo",1.072
"38",429,62449,38,"Carlie Sargent",1.08
"39",1462,33038,39,"Stacey Houser",1.083
"40",30045,31726,40,"Rachel Hill",1.088
"41",407,15727,41,"Mckaily Cusumano",1.094
"42",106,61703,42,"Alex Sagl",1.097
"43",65,53777,43,"Taylor Parker",1.098
"44",13028,54528,44,"Augie Pena",1.104
"45",689,2751,45,"Alyssa Bache",1.111
"46",54,44810,46,"Jenna Massingill",1.117
"47",39,17607,47,"Paige Deschaine",1.121
"48",1126,74087,48,"Bailey Walters",1.126
"49",1059,46234,49,"Kalie McHenry",1.134
"50",307,16167,50,"Brooke Darling",1.141
"51",11276,49320,51,"Taylor Morgan",1.148
"52",689,18689,52,"Makaleigh Dooley",1.152
"53",208,72384,53,"Nikole Van Gennep",1.155
"54",8875,59763,54,"Kayla Robins",1.156
"55",395,43067,55,"Wendy Macias",1.157
"56",984,76571,56,"Kirsten Wilson",1.161
"57",437,30190,57,"Chelsea Hawks",1.167
"58",23121,46520,58,"Lauren McLeod",1.168
"59",10,29734,58,"Tyler Harrison",1.168
"60",30199,29892,60,"Grayson Harvey",1.169
"61",507,3179,61,"Sarah Baldwin",1.17
"62",1376,24831,62,"Kaylee Garner",1.178
"63",339,51313,63,"Savannah Nierintz",1.179
"64",11740,69607,64,"Becca Taylor",1.18
"65",734,9991,65,"Caitlyn Calhoun",1.182
"66",468,40133,65,"Sarah Lavallee",1.182
"67",307,78568,67,"Lauren Zola",1.189
"68",1000,74810,68,"Allison Webster",1.192
"69",280,37921,69,"Sarah Klopfer",1.197
"70",395,69695,70,"Nikki Taylor",1.198
"71",765,32989,71,"Amanda Houck",1.201
"72",8956,35555,72,"Desiree Joines",1.207
"73",1245,35540,73,"Madison Johnston",1.21
"74",30146,77681,74,"Carly Xepoleas",1.221
"75",30045,35206,75,"Amber Johnson",1.224
"76",1460,75677,75,"Caitlyn Whiteside",1.224
"77",30199,45433,77,"Bethann McCann",1.226
"78",477,46476,78,"Laura McLaughlin",1.227
"79",720,22214,79,"Kaylin Finch",1.23
"80",1170,32961,80,"Maryann Hoskins",1.234
"81",1123,66633,81,"Michelle Sorensen",1.239
"82",224,70415,82,"Stacy Thompson",1.245
"83",30092,14195,83,"Haleigh Corbally",1.247
"84",11740,11944,83,"Kalyn Chapman",1.247
"85",1334,65707,85,"Lauren Slatten",1.249
"86",1013,60983,86,"Jessie Rowe",1.254
"87",230,54550,86,"Rachel Pence",1.254
"88",499,18743,88,"Kelsea Dorsey",1.271
"89",95,25745,89,"Haley Gilham",1.272
"90",645,41715,90,"Amanda Llerena",1.277
"91",291,52215,90,"Katie Obbema",1.277
"92",1174,74783,92,"Josie Weber",1.278
"93",95,39710,93,"Brooke Langeloh",1.279
"94",1460,7360,93,"Danielle Bradley",1.279
"95",1343,76278,95,"Loryn Williams",1.283
"96",30119,39523,96,"Abby Lamping",1.287
"97",262,1642,97,"Sara Andrasik",1.288
"98",8411,13366,98,"Kendra Coleman",1.291
"99",246,28187,99,"Olivia Gumbita",1.292
"100",791,29378,100,"Mercedes Hargett",1.3
