"","team_id","player_id","rank","player","ip"
"1",30094,33233,1,"Jamie Hrobak",247.1
"2",398,44243,2,"Alexandra Marshall",239.1
"3",217,22173,3,"Brittany File",232
"4",778,70481,4,"Katie Thornton",223.1
"5",601,70012,5,"Lindsey Thayer",221.1
"6",30084,42576,6,"April Lude",210.2
"7",25719,9160,7,"Kate Burge",208.1
"8",642,10635,8,"Amanda Carilli",198.2
"9",296,28443,8,"Holly Haberkorn",198.2
"10",16,51990,10,"Sammi O'Connor",197
"11",411,1009,11,"Courtney Allen",196
"12",161,29272,12,"Abigail Haraldson",190.2
"13",30040,53268,13,"Sara Packard",189.2
"14",973,33111,14,"Kassie Howard",187.2
"15",42,29870,14,"Vanessa Hartzell",187.2
"16",21,68379,16,"Morgan Stratton",184.1
"17",2751,58328,17,"Marissa Reichard",183.1
"18",85,28656,18,"Alexis Haley",183
"19",44,66156,19,"Mary Beth Smith",181.2
"20",589,78151,20,"Kelly Yusko",181
"21",612,5388,21,"Ashley Betzold",180
"22",1133,30385,22,"Alannah Healy",177.1
"23",142,28247,23,"Anna Gurr",176.3
"24",14718,74749,24,"Mellissa Webb",176.1
"25",382,21737,25,"Alycia Feeney",175.2
"26",588,63556,25,"Brittany Scott",175.2
"27",426,17470,27,"Cassidy DeNoon",173.1
"28",76,45478,27,"Kelly McCarthy",173.1
"29",27892,13416,29,"Jaxie Collard",171.2
"30",681,64788,30,"Samantha Shockey",169.1
"31",2741,70721,31,"Celese Tirres",168.2
"32",259,33963,32,"Beth Ann Hyland",167
"33",1044,40538,33,"Katie Lee",166.3
"34",401,70109,34,"Annie Thomas",166.1
"35",374,20667,35,"Connor English",166
"36",45,58388,36,"Ali Reilly",165.3
"37",804,30833,37,"Sarah Hendrickson",165.2
"38",335,75469,38,"Austen Whibley",164.2
"39",492,67482,39,"Andrea Starr",164.1
"40",122,75166,40,"Annie Wennerberg",163.3
"41",806,78254,41,"Chelsea Zang",162.3
"42",59,74963,42,"Cassie Weiss",162
"43",22626,14358,43,"Jennifer Corona",161
"44",341,37204,43,"Katherine Kibbe",161
"45",755,55786,45,"Annie Pitkin",159.3
"46",272,60798,46,"Bianca Ross",159.2
"47",330,15095,46,"Mariah Crisp",159.2
"48",805,10110,48,"Julia Camardo",159.1
"49",1036,54834,49,"Melissa Perkins",157.1
"50",8687,63518,50,"Patti Sciglimpaglia",156.1
"51",581,74828,51,"Eleni Wechsler",156
"52",30064,20566,51,"Samantha Emert",156
"53",126,52597,53,"Karly Olson",155.2
"54",717,14617,54,"Erica County",154.1
"55",215,37279,55,"Jill Kilcoyne",153.3
"56",11538,40894,56,"Madison Leonard",153
"57",266,30362,57,"Hannah Heacox",152.1
"58",787,55982,58,"Allison Podmajersky",152
"59",565,75765,58,"Candace Whittemore",152
"60",1454,40628,58,"Makayla Lefever",152
"61",623,6257,61,"Kelsey Boarman",151.2
"62",221,77382,61,"Sydney Worek",151.2
"63",443,51737,63,"Josie Novak",150.3
"64",750,74835,64,"Kimberly Wedeking",149.1
"65",28593,29401,64,"Taylor Harkins",149.1
"66",296,28349,66,"Melissa Guzior",148.2
"67",1179,62672,67,"Shelby Saylors",147.3
"68",597,22812,68,"Krista Flugstad",147.2
"69",814,48317,68,"Rachel Mirsky",147.2
"70",966,76531,70,"Erin Wilson",147
"71",656,52922,71,"Shannon Orton",146.2
"72",517,41304,72,"Kirsten Lightel",146.1
"73",344,75199,73,"Jessi Werner",146
"74",815,36046,73,"Melissa Jurkiewicz",146
"75",373,64178,75,"Rachael Shady",145.1
"76",685,22035,76,"Jamie Fesinstine",144.3
"77",30031,65111,77,"Lauren Silbernick",144.2
"78",1111,1508,78,"Brianna Anderson",144.1
"79",1355,73516,78,"Jessica Vrana",144.1
"80",258,58386,80,"Aileen Reilly",144
"81",30036,57351,81,"Morgan Rackish",143.3
"82",225,61113,82,"Courtney Rudd",143.2
"83",722,66634,83,"Sarah Sorensen",143.1
"84",1115,27646,83,"Sydney Griffin",143.1
"85",17094,21528,85,"Morgan Farmer",142.3
"86",30037,59898,86,"Justine Robles",142.2
"87",300,51520,87,"Jenna Noland",141.2
"88",452,62701,88,"Allie Scalli",141.1
"89",803,77397,88,"Tori Workman",141.1
"90",475,61464,90,"Katie Rutcofsky",140.2
"91",399,70129,91,"Carli Thomas",140.1
"92",218,25318,92,"Kali George",139.1
"93",770,12585,93,"Emily Cintorino",139
"94",1196,26806,93,"Emily Gorges",139
"95",438,31933,93,"Liz Hippen",139
"96",279,7628,93,"Meghan Bravo",139
"97",781,6232,97,"Samantha Blum",138.3
"98",1064,26356,98,"Heidi Gomez",138.2
"99",641,22400,98,"Riley Fisher",138.2
"100",58,39316,100,"Cassandra Lagana",137.2
"101",14795,57898,100,"Laura Rau",137.2
