"","team_id","player_id","rank","player","whip"
"1",229,8393,1,"Kylee Hanson",0.674
"2",317,7611,2,"Megan Good",0.77
"3",235,15053,3,"Aleshia Ocasio",0.827
"4",175,3171,4,"Manda Cash",0.873
"5",235,7702,5,"Delanie Gourley",0.894
"6",315,7354,6,"Whitney Gillespie",0.932
"7",234,2647,7,"Jessica Burroughs",0.946
"8",28755,16562,8,"Riley Randolph",0.953
"9",317,6581,9,"Jailyn Ford",0.98
"10",334,14954,10,"Kelsey Nunley",0.996
"11",522,15509,11,"Paige Parker",0.999
"12",248,21027,12,"Marina Vitalich",1
"13",402,20999,13,"Emily Vincent",1.043
"14",428,7975,14,"Sara Groenewegen",1.044
"15",670,17614,15,"Randi Rupp",1.049
"16",646,2336,16,"Devin Brown",1.05
"17",257,21842,17,"Chelsea Wilkinson",1.052
"18",90,9811,18,"Sierra Hyland",1.063
"19",5,18321,19,"Erin Seiler",1.069
"20",529,8666,20,"Cheridan Hawkins",1.07
"21",51,19339,21,"Heather Stearns",1.074
"22",107,15171,22,"Nisa Ontiveros",1.084
"23",334,16304,23,"Meagan Prince",1.093
"24",1157,20949,24,"Logan Viers",1.097
"25",659,10352,25,"Brianna Jones",1.1
"26",694,14322,26,"Matty Moss",1.113
"27",562,9023,27,"Casey Herzog",1.114
"28",1014,12805,28,"Sam Martin",1.117
"29",235,1059,28,"Kelly Barnhill",1.117
"30",625,8395,30,"Mollie Hanson",1.129
"31",454,17181,31,"Mason Robinson",1.135
"32",83,6206,32,"Amanda Fazio",1.136
"33",725,16109,33,"Renee Poirier",1.143
"34",363,7175,34,"Sydney Gay",1.144
"35",483,11468,34,"Megan Landry",1.144
"36",229,22000,36,"Amanda Wilson",1.145
"37",386,15045,37,"Jayne Oberdorf",1.152
"38",671,19436,38,"Alex Stewart",1.158
"39",367,1283,38,"Maryssa Becker",1.158
"40",37,12792,40,"Makayla Martin",1.164
"41",529,10986,41,"Megan Kleist",1.167
"42",483,8686,42,"Hannah Haydel",1.168
"43",528,14679,43,"Meehra Nelson",1.17
"44",51,16201,44,"Kendall Potts",1.177
"45",81,12470,45,"Elle Madsen",1.179
"46",97,7501,46,"Sydney Golden",1.183
"47",277,9196,47,"Brittany Hitchcock",1.186
"48",540,17933,48,"Alexis Sargent",1.188
"49",810,18428,49,"Ashley Sharp",1.19
"50",418,1513,50,"Megan Betsa",1.192
"51",302,8799,51,"Elaine Heflin",1.196
"52",202,6539,52,"Hayley Flynn",1.201
"53",651,14955,53,"Erica Nunn",1.206
"54",695,10734,53,"Brooke Kennedy",1.206
"55",472,5310,53,"Karysta Donisthorpe",1.206
"56",610,14321,56,"Katie Moss",1.207
"57",328,6591,57,"Andie Formby",1.208
"58",694,6863,58,"Erin Gabriel",1.211
"59",219,6518,59,"Morgan Florey",1.213
"60",493,18369,60,"Jacquelyn Sertic",1.215
"61",660,5371,61,"Baylee Douglass",1.216
"62",402,350,62,"Jamie Allred",1.219
"63",563,14275,63,"Abby Morrow",1.225
"64",400,3840,63,"Meg Colleran",1.225
"65",331,11381,65,"Ronnie Ladines",1.226
"66",365,21210,66,"Allie Walljasper",1.239
"67",68,17640,67,"Melanie Russell",1.244
"68",99,3690,68,"Christina Clermont",1.25
"69",719,21390,69,"Emily Watson",1.252
"70",234,10895,70,"Meghan King",1.256
"71",418,5436,70,"Sara Driesenga",1.256
"72",68,9816,72,"Lauren Hynes",1.257
"73",519,19468,73,"Danielle Stiene",1.258
"74",275,7982,73,"Morgan Groom",1.258
"75",316,2405,75,"Victoria Brown",1.262
"76",8,12051,76,"Sydney Littlejohn",1.267
"77",664,17211,77,"Samantha Robles",1.268
"78",706,6643,78,"Lizzy Fox",1.272
"79",366,310,78,"Bailey Allen",1.272
"80",678,15794,78,"Tori Perkins",1.272
"81",742,20615,81,"Maggie Tyler",1.273
"82",8,15261,81,"Alexis Osorio",1.273
"83",1157,18625,83,"Morgan Sikes",1.276
"84",433,15258,84,"Madi Osias",1.279
"85",513,16851,84,"Allie Rhodes",1.279
"86",648,1781,86,"Nickie Blue",1.28
"87",196,17035,87,"Lydia Ritchie",1.281
"88",774,11319,88,"Allyson Kus",1.282
"89",627,17682,88,"Megan Sabbatini",1.282
"90",352,2856,90,"Christine Campbell",1.287
"91",2,14937,91,"Hannah Null",1.292
"92",388,5216,92,"Jordan Dixon",1.293
"93",1004,7534,93,"Kayla Gomness",1.294
"94",97,22377,94,"Desiree Ybarra",1.297
"95",1004,11452,95,"Shivaun Landeros",1.298
"96",414,12107,96,"Amber Logemann",1.3
"97",725,18865,97,"Caroline Smith",1.302
"98",285,5595,98,"Gennifer Durham",1.303
"99",748,7615,99,"Mckaleigh Goodale",1.307
"100",367,8908,100,"Megan Hensley",1.308
