"","team_id","player_id","rank","player","k_bb"
"1",1064,74893,1,"Lauren Weidler","11.9"
"2",601,70012,2,"Lindsey Thayer","10.7"
"3",1468,13818,3,"Cindy Connoly"," 8.9"
"4",398,44243,4,"Alexandra Marshall"," 6.6"
"5",564,8863,5,"Katrina Buczkowski"," 6.6"
"6",30044,61046,6,"Jess Rozick"," 6.2"
"7",59,74963,7,"Cassie Weiss"," 5.9"
"8",783,62902,8,"Alexis Schengrund"," 5.6"
"9",30094,33233,9,"Jamie Hrobak"," 5.6"
"10",14718,74749,10,"Mellissa Webb"," 5.4"
"11",755,55786,11,"Annie Pitkin"," 5.4"
"12",21,68379,12,"Morgan Stratton"," 5.3"
"13",805,10110,13,"Julia Camardo"," 5.2"
"14",815,36046,14,"Melissa Jurkiewicz"," 4.8"
"15",808,18692,15,"Clare Doolin"," 4.8"
"16",225,61113,16,"Courtney Rudd"," 4.7"
"17",1159,74357,17,"Liz Warren"," 4.7"
"18",715,75051,18,"Kaci Wellik"," 4.6"
"19",1434,47429,19,"Courtney Messenger"," 4.5"
"20",633,58547,21,"Morgan Rentzheimer"," 4.2"
"21",804,30833,21,"Sarah Hendrickson"," 4.2"
"22",803,77397,22,"Tori Workman"," 4.0"
"23",28593,29401,23,"Taylor Harkins"," 3.9"
"24",1196,26806,24,"Emily Gorges"," 3.9"
"25",789,50181,25,"Mackenzie Murphy"," 3.9"
"26",330,15095,26,"Mariah Crisp"," 3.9"
"27",179,67601,27,"Jamie Stefani"," 3.8"
"28",745,38738,28,"Kandis Kresinske"," 3.8"
"29",787,55982,29,"Allison Podmajersky"," 3.6"
"30",344,75199,30,"Jessi Werner"," 3.6"
"31",227,37091,31,"Galen Kerr"," 3.6"
"32",114,25419,32,"Anna Gernant"," 3.6"
"33",622,48481,33,"Brooke Mizelle"," 3.6"
"34",597,41395,34,"Megan Lindenfelser"," 3.6"
"35",16,51990,35,"Sammi O'Connor"," 3.6"
"36",212,62254,36,"Stefanie Sanidas"," 3.5"
"37",30085,13507,37,"Kelsey Collins"," 3.5"
"38",641,72585,38,"Abbie VanVleet"," 3.5"
"39",777,21091,39,"Sarah Eugenio"," 3.4"
"40",42,29870,40,"Vanessa Hartzell"," 3.4"
"41",30035,37511,41,"Liz King"," 3.4"
"42",8981,5955,42,"Courtney Blake"," 3.3"
"43",585,41792,43,"Taylor Lockhart"," 3.3"
"44",745,64752,44,"Mary Shipp"," 3.3"
"45",84,21419,45,"Jenna Falline"," 3.2"
"46",166,29423,46,"Haley Harmon"," 3.2"
"47",8486,5123,47,"Eileen Bergin"," 3.2"
"48",372,7590,48,"Samantha Bratland"," 3.2"
"49",1451,23067,49,"Amber Forrest"," 3.1"
"50",798,8606,50,"Sara Brunlieb"," 3.1"
"51",733,48713,52,"Abby Monroe"," 3.1"
"52",139,30450,52,"Tara Heatwole"," 3.1"
"53",382,21737,53,"Alycia Feeney"," 3.1"
"54",531,53186,56,"Rachael Owens"," 3.1"
"55",486,57122,56,"Rachel Quackenbush"," 3.1"
"56",953,31255,56,"Tori Herrera"," 3.1"
"57",259,33963,57,"Beth Ann Hyland"," 3.1"
"58",217,22173,58,"Brittany File"," 3.1"
"59",589,78151,59,"Kelly Yusko"," 3.0"
"60",22626,14358,60,"Jennifer Corona"," 3.0"
"61",38,1606,61,"Sam Anderson"," 3.0"
"62",374,20667,62,"Connor English"," 3.0"
"63",45,58388,63,"Ali Reilly"," 3.0"
"64",1133,30385,64,"Alannah Healy"," 3.0"
"65",517,68878,65,"Kaitlin Surdej"," 3.0"
"66",329,20233,66,"Kiele Eichlin"," 2.9"
"67",30040,53268,67,"Sara Packard"," 2.9"
"68",438,31933,68,"Liz Hippen"," 2.9"
"69",286,35813,69,"Sydney Jones"," 2.9"
"70",313,42985,70,"Allison Macari"," 2.9"
"71",526,16798,71,"Sabrina DeAngelis"," 2.9"
"72",227,69227,72,"Kaylee Sylvestre"," 2.9"
"73",177,3166,73,"Emma Baldwin"," 2.9"
"74",583,43581,74,"Meghan Maliga"," 2.9"
"75",1254,76048,75,"Lauren Wilkie"," 2.8"
"76",264,1586,76,"Melissa Anderson"," 2.8"
"77",182,31206,77,"Sarah Herold"," 2.8"
"78",221,77382,78,"Sydney Worek"," 2.8"
"79",443,51737,79,"Josie Novak"," 2.8"
"80",525,27933,80,"Ashlynn Grubb"," 2.8"
"81",532,71690,81,"Raeanna Tumel"," 2.8"
"82",443,10641,82,"Amanda Carisone"," 2.8"
"83",2694,53983,83,"Olivia Paszek"," 2.7"
"84",807,12031,84,"Maddy Chase"," 2.7"
"85",121,31293,85,"Katie Herron"," 2.7"
"86",258,58386,86,"Aileen Reilly"," 2.7"
"87",122,75166,87,"Annie Wennerberg"," 2.7"
"88",565,75765,88,"Candace Whittemore"," 2.7"
"89",750,74835,89,"Kimberly Wedeking"," 2.7"
"90",24,71971,90,"Lorena Ukanwa"," 2.7"
"91",8687,63518,91,"Patti Sciglimpaglia"," 2.7"
"92",215,37279,92,"Jill Kilcoyne"," 2.7"
"93",538,48044,93,"Rachel Miller"," 2.7"
"94",1451,60397,94,"Jazmyn Rohrer"," 2.6"
"95",612,5388,95,"Ashley Betzold"," 2.6"
"96",565,2865,96,"Nelda Bagley"," 2.6"
"97",124,42871,97,"Kelly Lynch"," 2.6"
"98",623,53882,98,"Nicole Parry"," 2.6"
"99",40,1501,101,"Ashley Anderson"," 2.6"
"100",8404,54136,101,"Kayli Paugh"," 2.6"
"101",276,69565,101,"Sara Tauriello"," 2.6"
