"","team_id","player_id","rank","player","sb"
"1",655,43238,1,"Katie Lacour",58
"2",434,26543,2,"Taylor Gadbois",56
"3",386,21089,3,"Maureen Duddy",54
"4",697,53048,3,"Keeli Milligan",54
"5",234,41603,5,"Morgan Klaevemann",53
"6",388,30165,6,"Kaelynn Greene",51
"7",513,83105,7,"Karley Wester",44
"8",180,27683,8,"Leanna Gearhart",43
"9",199,34761,9,"Baylea Higgs",42
"10",716,5533,10,"Katie Benton",41
"11",509,63205,11,"Sabrina Rabin",40
"12",519,69064,11,"Taylor Saxton",40
"13",388,17386,13,"Elicia D'orazio",39
"14",386,79882,14,"Kyrsten Van natta",38
"15",419,6250,14,"Precious Birdsong",38
"16",108,81979,16,"Brianna Warner",37
"17",111,64973,16,"Madeline Richard",37
"18",178,27675,16,"Nicole Gazzola",37
"19",302,82318,16,"Lexi Watts",37
"20",236,36868,20,"Jess Hughes",36
"21",596,66566,21,"Kelli Rohan",35
"22",655,56456,21,"Kinsey Nichols",35
"23",112,47569,23,"Kelsi Maday",34
"24",10411,13105,23,"Kendsey Chappelear",34
"25",48,49594,25,"Amanda Matsumodo",33
"26",257,22560,25,"Cortni Emanuel",33
"27",457,18490,25,"Destiny Deberry",33
"28",472,66383,25,"Rachel Rodriguez",33
"29",498,65824,25,"Rochelle Roberts",33
"30",678,77001,25,"Jessie Tenbroeck",33
"31",709,44929,25,"Jessica Lemieux",33
"32",493,54249,32,"Logan Moreland",32
"33",596,50645,32,"Emily Mcdonough",32
"34",655,63542,32,"Jaquelyn Ramon",32
"35",433,75549,35,"Miranda Strother",30
"36",439,34852,35,"Emma Hill",30
"37",635,75992,35,"Valerie Suto",30
"38",725,50454,35,"Kasey Mccravey",30
"39",28600,22516,35,"Brittany Elmore",30
"40",149,13496,40,"Bri Chiusano",29
"41",306,6744,40,"Rebecca Blitz",29
"42",355,86365,40,"Tori Zavodny",29
"43",514,32814,40,"Sarah Hartley",29
"44",649,51207,40,"Christian Mckone",29
"45",1157,19212,40,"Taylor Denton",29
"46",68,15149,46,"Moriah Connolly",28
"47",202,39603,46,"Kayla Joyce",28
"48",302,53390,46,"Lari Mitchell",28
"49",388,86469,46,"Morgan Zerkle",28
"50",446,86028,46,"Damali Young",28
"51",559,36123,46,"Kristen Hoppman",28
"52",1395,49924,46,"Melody Mayse",28
"53",234,32738,53,"Cali Harrod",27
"54",294,10201,53,"Kacie Burnett",27
"55",404,32486,53,"Hannah Harrell",27
"56",490,67084,53,"Tyler Ross",27
"57",493,71519,53,"Katie Shoultz",27
"58",563,26588,53,"Marissa Gagliano",27
"59",1014,21475,53,"Taylor Dupree",27
"60",229,58972,60,"Madisyn Palmer",26
"61",381,62937,60,"Shannon Puthe",26
"62",406,53023,60,"Taylor Miller",26
"63",434,23427,60,"Sami Fagan",26
"64",457,49476,60,"Aquilla Mateen",26
"65",2707,59229,60,"Brooke Parker",26
"66",5,56428,66,"Alyssa Nicholas",25
"67",87,47389,66,"Maggie Macbeth",25
"68",199,57142,66,"Ciera Nunez",25
"69",199,58117,66,"Tyler Oppernheim",25
"70",220,24375,66,"Lauren Filicia",25
"71",228,55786,66,"Jessica Nathan",25
"72",410,77019,66,"Mariah Tenney",25
"73",434,16344,66,"Emily Crane",25
"74",678,72655,66,"Ashly Smith",25
"75",694,27723,66,"Megan Geer",25
"76",731,14044,66,"Jazmin Clarke",25
"77",817,12460,66,"Miranda Castiglione",25
"78",1004,83280,66,"Briana Whisenhunt",25
"79",10411,28464,66,"Ansley Gilstrap",25
"80",28755,36776,66,"Kelsey Huff",25
"81",61,82161,81,"Iesha Waters",24
"82",67,19804,81,"Lexi Diemmanuele",24
"83",72,39968,81,"Kelly Kapp",24
"84",199,47258,81,"Magen Lynch",24
"85",222,83817,81,"Madelaine Wilen",24
"86",229,46014,81,"Emily Lochten",24
"87",311,28981,81,"Brittany Gomez",24
"88",519,14574,81,"Deanna Cole",24
"89",700,5908,81,"Jordan Bettiol",24
"90",1157,12956,81,"Kara Chambers",24
"91",30024,72965,81,"Morgan Smith",24
"92",83,23823,92,"Amanda Fazio",23
"93",101,36253,92,"Savannah Horvath",23
"94",111,17188,92,"Jenna Curtan",23
"95",202,55352,92,"Paige Murphy",23
"96",404,78796,92,"Kyler Trosclair klatt",23
"97",498,51061,92,"Sydney Mckay",23
"98",553,84214,92,"Shelby Williams",23
"99",554,82141,92,"Kaitlyn Waslawski",23
"100",620,21482,92,"Megan Dupuis",23
"101",735,44376,92,"Taylor Lawson",23
