"","team_id","player_id","rank","player","ip"
"1",30052,56198,1,"Courtney Poole",346.1
"2",436,54947,2,"Hannah Perryman",333.1
"3",30002,21318,3,"Haley Fagan",302.2
"4",1001,71925,4,"Carley Tysinger",284.1
"5",309,22887,5,"Morgan Foley",268.2
"6",383,59153,6,"Coley Ries",252.3
"7",584,22864,7,"Niki Fogle",251.2
"8",230,54550,8,"Rachel Pence",241.2
"9",1013,9121,9,"Alli Burdette",229.3
"10",1059,46234,10,"Kalie McHenry",228.1
"11",30126,56040,11,"Ashley Pokraka",226.1
"12",3,43889,12,"Lindsay Mapes",225.1
"13",757,9605,13,"Lyndsay Butler",223.3
"14",1433,47904,14,"Cassy Miller",223.2
"15",174,39799,15,"Allie Lapallo",218.1
"16",9011,19558,15,"Paxton Duran",218.1
"17",30028,4036,17,"Kelsie Batten",215.3
"18",30120,46179,18,"Shelby McGraw",215.2
"19",9013,66024,19,"Janie Smith",213.1
"20",1438,65043,19,"Savanna Sieger",213.1
"21",1000,74810,21,"Allison Webster",212.3
"22",360,65709,22,"Bekah Slattery",212.2
"23",734,9991,23,"Caitlyn Calhoun",212.1
"24",791,29378,24,"Mercedes Hargett",211.2
"25",1314,59719,25,"Emmie Robertson",205.3
"26",12810,77336,26,"Kayce Wooldridge",205.2
"27",1123,66633,27,"Michelle Sorensen",203.1
"28",208,72384,27,"Nikole Van Gennep",203.1
"29",30152,77621,29,"Kayla Wyatt",202
"30",728,58135,30,"Brooke Redmond",201
"31",423,1641,31,"Brianna Andraos",198.2
"32",11276,49320,31,"Taylor Morgan",198.2
"33",645,41715,33,"Amanda Llerena",198
"34",728,22672,34,"Jacqueline Flood",195
"35",291,76282,35,"Maddie Williams",192.1
"36",2755,2642,36,"Kacey Ayers",192
"37",468,40133,36,"Sarah Lavallee",192
"38",1462,33038,38,"Stacey Houser",191
"39",9630,73045,39,"Hannah Vet",190.2
"40",1318,20969,40,"Samantha Esque",189.3
"41",30137,28725,41,"Kari Hall",188.2
"42",1266,20351,42,"Missy Elkins",187.1
"43",429,62449,43,"Carlie Sargent",187
"44",12799,11950,44,"Mallory Chapman",186.2
"45",437,30190,45,"Chelsea Hawks",185.3
"46",8875,59763,45,"Kayla Robins",185.3
"47",1376,4299,47,"Kimmy Beasley",185.2
"48",30154,67376,48,"Darby Stanford",184.1
"49",1057,74986,49,"Shelby Weissenbach",183
"50",1116,35297,50,"Hannah Johnson",182.3
"51",93,76173,51,"Cassandra Williams",181.1
"52",30141,55600,52,"Olivia Pifer",180.2
"53",103,57425,53,"Kiley Ragsdale",179.3
"54",1085,36757,54,"Shelby Kelley",179.2
"55",8736,51960,55,"Alex O'Connor",179.1
"56",30051,66304,56,"Hayley Smothers",178.3
"57",30151,41550,56,"Payton Lippert",178.3
"58",395,43067,56,"Wendy Macias",178.3
"59",54,77964,59,"Jessica Yost",178.1
"60",507,62937,60,"Kendle Schieber",178
"61",25,44125,61,"Brandy Marlett",177.3
"62",30193,29306,61,"Erin Harden",177.3
"63",947,28186,63,"Jalissa Gum",177.2
"64",767,28624,64,"Kilee Halbert",177.1
"65",1334,65707,65,"Lauren Slatten",175.1
"66",95,39710,66,"Brooke Langeloh",175
"67",9012,42798,67,"Ashley Lutz",173.1
"68",1096,41114,67,"Carly Lewis",173.1
"69",1013,60983,69,"Jessie Rowe",173
"70",339,51313,69,"Savannah Nierintz",173
"71",799,19391,71,"Carly Dundee",172.2
"72",628,12763,72,"Megan Clark",171.1
"73",30181,7523,72,"Taylor Brandts",171.1
"74",30124,1977,74,"Morgan Arbogast",170.1
"75",1167,21910,75,"Mckenzi Ferguson",169.3
"76",1098,74701,76,"Sam Weaver",168
"77",10870,49986,77,"Kaitlin Munda",166.3
"78",19117,42869,77,"Kayla Lynch",166.3
"79",984,76571,79,"Kirsten Wilson",166.1
"80",23157,53154,80,"Ashley Owens",165.2
"81",934,16411,80,"Emily Davis",165.2
"82",11416,68879,82,"Mckenzie Surface",164.3
"83",291,52215,83,"Katie Obbema",164.2
"84",1245,35540,84,"Madison Johnston",163.2
"85",30128,32951,85,"Kerrigan Hoshaw",163.1
"86",11740,11944,86,"Kalyn Chapman",162.3
"87",1010,77176,86,"Kiana Wood",162.3
"88",8935,44429,86,"Marissa Martin",162.3
"89",427,29842,89,"Sam Hartmann",162
"90",30050,14939,90,"Jaycee Craver",161.3
"91",13,44806,91,"Tiffany Massey",161.2
"92",790,42945,92,"Hanna Lythberg",160.2
"93",8411,13366,93,"Kendra Coleman",159.2
"94",598,23356,93,"Senna Francesconi",159.2
"95",23121,46520,95,"Lauren McLeod",159.1
"96",632,28811,96,"Amanda Hallman",158.3
"97",1328,62422,96,"Bridgette Sappington",158.3
"98",1376,24831,96,"Kaylee Garner",158.3
"99",41,55485,99,"Carley Pickett",158.2
"100",427,61667,100,"Cayli Sadler",157.2
