"","team_id","player_id","rank","player","avg"
"1",671,5807,1,"Lexie Elkins","0.514"
"2",165,18876,2,"Danielle Smith","0.505"
"3",178,7181,3,"Nicole Gazzola","0.497"
"4",388,7845,4,"Kaelynn Greene","0.486"
"5",498,17124,5,"Rochelle Roberts","0.483"
"6",388,22545,6,"Morgan Zerkle","0.482"
"7",149,6573,7,"Taty Forbes","0.479"
"8",148,13452,8,"Erica Mcnew","0.474"
"9",275,10571,9,"Maddy Kaplan","0.472"
"10",702,13612,10,"Sandra Mendoza","0.461"
"11",111,16888,11,"Madeline Richard","0.459"
"12",294,2621,12,"Kacie Burnett","0.454"
"13",371,14540,13,"Erica Nagel","0.453"
"14",14,19026,14,"Elizabeth Snow","0.452"
"15",418,17396,15,"Sierra Romero","0.451"
"16",817,3200,16,"Miranda Castiglione","0.450"
"17",172,13247,17,"Katie Mceachern","0.445"
"18",513,21626,18,"Karley Wester","0.442"
"19",8,13136,19,"Haylie Mccleney","0.441"
"20",596,17352,19,"Kelli Rohan","0.441"
"21",257,5867,19,"Sydni Emanuel","0.441"
"22",62,17650,22,"Jessica Rutherford","0.440"
"23",650,13915,23,"Yvon Minogue","0.438"
"24",434,6122,24,"Sami Fagan","0.434"
"25",632,22297,25,"Torrian Wright","0.432"
"26",314,19727,26,"Canessa Swanson","0.431"
"27",418,11634,27,"Sierra Lawrence","0.429"
"28",101,7446,27,"Taylor Glover","0.429"
"29",646,13667,27,"Emily Messer","0.429"
"30",596,13232,27,"Emily Mcdonough","0.429"
"31",402,15954,31,"Erika Piancastelli","0.428"
"32",290,4676,32,"Al'asia Davis","0.427"
"33",513,21625,32,"Ali Wester","0.427"
"34",229,15409,34,"Madisyn Palmer","0.426"
"35",521,18546,35,"Vanessa Shippy","0.423"
"36",178,8681,35,"Sandy Hawthorne","0.423"
"37",655,11373,35,"Katie Lacour","0.423"
"38",556,11714,35,"Emma Lee","0.423"
"39",37,4035,39,"Kasey Cooper","0.422"
"40",758,21745,39,"Aubrey Whitmer","0.422"
"41",699,18895,39,"Haley Smith","0.422"
"42",149,3499,39,"Bri Chiusano","0.422"
"43",370,21052,43,"Meghan Von behren","0.421"
"44",632,18720,43,"Alexis Singleton","0.421"
"45",8,20575,45,"Demi Turner","0.419"
"46",116,18633,46,"Lindsey Silfer","0.417"
"47",459,20097,47,"Lindsay Thomas","0.416"
"48",371,22324,47,"Brooke Wyderski","0.416"
"49",704,3670,47,"Courtney Clayton","0.416"
"50",646,20287,50,"Kaleigh Todd","0.415"
"51",51,21166,50,"Kyla Walker","0.415"
"52",716,1431,52,"Katie Benton","0.414"
"53",406,13859,52,"Taylor Miller","0.414"
"54",231,20028,54,"Stephanie Texeira","0.413"
"55",466,16369,55,"Jennifer Purcell","0.412"
"56",367,1283,56,"Maryssa Becker","0.411"
"57",156,9801,56,"Haley Hutton","0.411"
"58",630,12467,56,"Jessica Madrid","0.411"
"59",732,6482,59,"Hannah Flippen","0.410"
"60",493,14188,59,"Logan Moreland","0.410"
"61",231,11816,59,"Ashley Leon","0.410"
"62",529,4126,62,"Koral Costa","0.409"
"63",463,19511,62,"Kiki Stokes","0.409"
"64",290,6968,64,"Jasmine Gammons","0.408"
"65",441,15104,64,"Bethany Olea","0.408"
"66",220,6353,64,"Lauren Filicia","0.408"
"67",703,19391,67,"Lindsey Stephens","0.407"
"68",104,3624,67,"Kristen Clark","0.407"
"69",311,7519,67,"Brittany Gomez","0.407"
"70",697,20943,70,"Tori Vidales","0.406"
"71",466,19752,70,"Megan Sweet","0.406"
"72",796,10096,70,"Kelsey Jenkins","0.406"
"73",503,14538,73,"Emily Naegele","0.404"
"74",434,4249,73,"Emily Crane","0.404"
"75",176,3516,73,"Dylan Christensen","0.404"
"76",466,7285,73,"Aaliyah Gibson","0.404"
"77",257,5864,73,"Cortni Emanuel","0.404"
"78",235,12208,78,"Amanda Lorenz","0.403"
"79",651,22323,78,"Kristen Wyckoff","0.403"
"80",107,16677,78,"Kylie Reed","0.403"
"81",7,20190,81,"Jenna mae Thorne","0.402"
"82",191,20626,81,"Paula Ueno","0.402"
"83",77,20136,83,"Ashley Thompson","0.401"
"84",529,20625,84,"Nikki Udria","0.400"
"85",51,18971,84,"Sarah Smith","0.400"
"86",400,4226,84,"Jena Cozza","0.400"
"87",231,1317,84,"Aj. Belans","0.400"
"88",110,1394,84,"Allexis Bennett","0.400"
"89",72,10572,84,"Kelly Kapp","0.400"
"90",288,20103,84,"Maya Thomas","0.400"
"91",37,3023,91,"Emily Carosone","0.399"
"92",83,11168,91,"Meghan Kovac","0.399"
"93",380,1955,91,"Janelle Bouchard","0.399"
"94",1068,18593,91,"Kara Shutt","0.399"
"95",725,13185,91,"Kasey Mccravey","0.399"
"96",392,5811,91,"Skylynne Ellazar","0.399"
"97",539,10411,97,"Macy Jones","0.398"
"98",817,13749,97,"Cali Mikovich","0.398"
"99",418,1726,99,"Tera Blanco","0.397"
"100",522,11047,99,"Shay Knighten","0.397"
"101",441,2175,99,"Lexie Brenneis","0.397"
"102",102,12679,99,"Sasha Margulies","0.397"
"103",651,21477,99,"Juli Weber","0.397"
