"","team_id","player_id","rank","player","slg"
"1",671,5807,1,"Lexie Elkins","1.124"
"2",402,15954,2,"Erika Piancastelli","1.000"
"3",14,19026,3,"Elizabeth Snow","0.929"
"4",503,14538,4,"Emily Naegele","0.894"
"5",545,22543,5,"Giorgiana Zeremenko","0.888"
"6",418,17396,6,"Sierra Romero","0.883"
"7",148,13452,7,"Erica Mcnew","0.874"
"8",37,4035,8,"Kasey Cooper","0.872"
"9",671,4238,9,"Aleah Craighton","0.869"
"10",450,8828,10,"Rachel Heinze","0.851"
"11",172,13247,11,"Katie Mceachern","0.840"
"12",231,20028,12,"Stephanie Texeira","0.835"
"13",703,19391,13,"Lindsey Stephens","0.832"
"14",466,16369,14,"Jennifer Purcell","0.831"
"15",817,3200,15,"Miranda Castiglione","0.828"
"16",756,145,16,"Ali Aguilar","0.824"
"17",459,20097,17,"Lindsay Thomas","0.815"
"18",149,14850,18,"Morgan Noad","0.810"
"19",62,13346,19,"Griffin Mciver","0.804"
"20",257,9872,20,"Tina Iosefa","0.803"
"21",434,4249,21,"Emily Crane","0.801"
"22",165,18876,22,"Danielle Smith","0.798"
"23",110,17952,23,"Mysha Sataraka","0.796"
"24",457,2365,24,"Kristen Brown","0.794"
"25",463,11045,24,"Mj Knighten","0.794"
"26",625,20473,26,"Hannah Trombley","0.791"
"27",371,22324,27,"Brooke Wyderski","0.779"
"28",650,13915,28,"Yvon Minogue","0.773"
"29",529,20625,29,"Nikki Udria","0.771"
"30",67,4115,30,"Tatiana Cortez","0.768"
"31",490,17482,31,"Tyler Ross","0.766"
"32",632,22297,32,"Torrian Wright","0.765"
"33",234,21319,32,"Jessie Warren","0.765"
"34",630,9647,32,"Jessie Hufstetler","0.765"
"35",711,19550,35,"Shelby Stracher","0.758"
"36",518,1212,36,"Alex Bayne","0.756"
"37",509,6355,37,"Andrea Filler","0.753"
"38",115,18073,38,"Amber Schisler","0.750"
"39",508,10865,39,"Kellye Kincannon","0.748"
"40",466,19752,40,"Megan Sweet","0.744"
"41",331,7957,41,"Maddy Grimm","0.743"
"42",418,1726,42,"Tera Blanco","0.742"
"43",254,5412,43,"Ivie Drake","0.740"
"44",671,17847,44,"Dj Sanders","0.735"
"45",29,12996,45,"Katiyana Mauga","0.731"
"46",328,2199,46,"Chaley Brickey","0.729"
"47",529,7413,46,"Geri ann Glasco","0.729"
"48",659,8469,48,"Shaye Harre","0.728"
"49",649,8923,49,"Ali Herdliska","0.725"
"50",732,6482,50,"Hannah Flippen","0.724"
"51",700,13763,50,"Kierra Miles","0.724"
"52",77,20136,52,"Ashley Thompson","0.722"
"53",498,17124,53,"Rochelle Roberts","0.721"
"54",234,16226,53,"Alex Powers","0.721"
"55",606,22403,55,"Sarah Yoos","0.719"
"56",99,19896,55,"Darian Tautalafua","0.719"
"57",8,13136,57,"Haylie Mccleney","0.717"
"58",497,18075,58,"Kelli Schkade","0.713"
"59",697,20943,59,"Tori Vidales","0.712"
"60",609,15840,60,"Mackenzie Peter","0.710"
"61",66,9681,60,"Teauna Hughes","0.710"
"62",290,6968,62,"Jasmine Gammons","0.708"
"63",400,4226,63,"Jena Cozza","0.706"
"64",464,21325,63,"Nicole Warren","0.706"
"65",529,4126,65,"Koral Costa","0.705"
"66",77,19642,66,"Libby Sugg","0.704"
"67",529,11999,66,"Janelle Lindvall","0.704"
"68",37,16855,68,"Jade Rhodes","0.703"
"69",367,1283,69,"Maryssa Becker","0.702"
"70",244,10214,70,"Candace Johnson","0.700"
"71",539,10411,71,"Macy Jones","0.699"
"72",600,18347,71,"Jordan Seneca","0.699"
"73",115,13148,73,"Rachel Mccollum","0.695"
"74",110,19168,74,"Delaney Spaulding","0.694"
"75",434,6122,75,"Sami Fagan","0.693"
"76",28,19113,75,"Jennifer Soria","0.693"
"77",96,21990,77,"Lindsey Willmon","0.690"
"78",201,1407,77,"Kylie Bennett","0.690"
"79",817,13749,79,"Cali Mikovich","0.688"
"80",370,2316,80,"Alicia Brown","0.687"
"81",694,15305,80,"Lexi Overstreet","0.687"
"82",51,18971,82,"Sarah Smith","0.685"
"83",711,13748,83,"Brook Miko","0.683"
"84",283,20407,84,"Michaela Transue","0.682"
"85",600,2740,84,"Madison Cabell","0.682"
"86",758,21745,86,"Aubrey Whitmer","0.681"
"87",10411,19802,86,"Amy Szymanowski","0.681"
"88",370,21052,88,"Meghan Von behren","0.680"
"89",716,4791,88,"Hannah Day","0.680"
"90",493,14188,90,"Logan Moreland","0.678"
"91",694,7870,91,"Meghan Gregg","0.677"
"92",363,14449,91,"Emily Murphy","0.677"
"93",772,9348,93,"Brooke Holloway","0.676"
"94",683,16039,93,"Alexandra Pisciotta","0.676"
"95",428,12445,95,"Sam Macken","0.675"
"96",97,19891,96,"Missy Taukeiaho","0.674"
"97",509,11858,97,"Amy Letourneau","0.673"
"98",441,19483,98,"Sydney Stites","0.672"
"99",711,2765,99,"Holiday Cahill","0.671"
"100",756,5013,99,"Julia Deponte","0.671"
