"","team_id","player_id","rank","player","h"
"1",259,73132,1,"Shilah Snead",86
"2",809,19387,2,"Sydney Despres",81
"3",808,55374,3,"Nina Murphy-cook",77
"4",218,21488,4,"Kerrigan Dura",74
"5",755,51797,4,"Hannah Mehrle",74
"6",411,57027,6,"Becky Notte",73
"7",22626,29487,7,"Emily Gorecki",71
"8",42,81442,8,"Elaine Walker",70
"9",296,29878,8,"Courtney Grasz",70
"10",351,7525,8,"Sammy Bost",70
"11",398,39553,8,"Jasmin Joseph",70
"12",597,66579,8,"Robyn Rohr",70
"13",1111,51148,8,"Bryn Mckie",70
"14",789,45433,14,"Erica Li",69
"15",2751,65822,14,"Rachel Roberts",69
"16",22626,73325,14,"Kristen Solari",69
"17",411,39206,17,"Amanda Jones",68
"18",1179,58098,17,"Melanie Oord",68
"19",203,34840,19,"Carli Hill",67
"20",411,24715,19,"Carrie Fix",67
"21",452,3281,19,"Brittany Bait",67
"22",1450,10210,19,"Erica Burney",67
"23",573,37002,23,"Christine Hume",66
"24",142,66000,24,"Tara Robinson",65
"25",259,1651,24,"Carly Anderson",65
"26",382,13069,24,"Sophia Chapelone",65
"27",382,9589,24,"Desiree Buboi",65
"28",681,71438,24,"Samantha Shockey",65
"29",745,36525,24,"Cassetty Howerin",65
"30",1400,85729,24,"Taylor Yancey",65
"31",1451,45922,24,"Kailey Liverman",65
"32",44,46226,32,"Jessica Long",64
"33",160,17364,32,"Stefanie D'anna",64
"34",278,53453,32,"Mikaela Mitsch",64
"35",296,75054,32,"Melissa Stoch",64
"36",396,51305,32,"Jessica Mcmahan",64
"37",622,72073,32,"Molly Simpson",64
"38",642,18686,32,"Dani Degregory",64
"39",1179,10466,32,"Alissa Buss",64
"40",11036,21406,32,"Morgan Dunn",64
"41",217,61849,41,"Alyssa Pollard",63
"42",217,62287,41,"Ashley Powers",63
"43",296,26134,41,"Shannon Fritsche",63
"44",372,10327,41,"Ashley Burrows",63
"45",601,49938,41,"Katie Mazierski",63
"46",809,68187,41,"Courtney Salisbury",63
"47",1111,68321,41,"Tiffany Samsoe",63
"48",88,24162,48,"Chrissy Ferraro",62
"49",177,28757,48,"Lauren Godden",62
"50",622,42009,48,"Paige Knussman",62
"51",684,76331,48,"Delaney Sylvester",62
"52",779,32758,48,"Emma Hart",62
"53",8687,70023,48,"Patti Sciglimpaglia",62
"54",30094,59273,48,"Lauren Parker",62
"55",303,4280,55,"Annemarie Bartow",61
"56",517,2604,55,"Kylie Asmus",61
"57",622,20613,55,"Kim Dorsey",61
"58",14795,49150,55,"Kaylee Martinez",61
"59",22626,21453,55,"Brenna Duperry",61
"60",30041,27329,55,"Kierston Garner",61
"61",30064,56773,55,"Shelby Noel",61
"62",30094,18066,55,"Kinny Davis",61
"63",203,70816,63,"Tiffani Shaheen",60
"64",217,12155,63,"Melody Carter",60
"65",382,32788,63,"Aarin Hartenstein",60
"66",531,24773,63,"Maddie Flasco",60
"67",755,35382,63,"Brooke Hofer",60
"68",783,36249,63,"Ally Horvath",60
"69",12399,5030,63,"Jessica Behr",60
"70",168,9592,70,"Jamie Bucci",59
"71",221,12215,70,"Nikki Caruso",59
"72",411,61899,70,"Brooke Pompeo",59
"73",479,41286,70,"Diana King",59
"74",622,14824,70,"Leanne Collins",59
"75",750,16013,70,"Erica Countryman",59
"76",753,35484,70,"Clare Hofstedt",59
"77",755,76805,70,"Janet Taylor",59
"78",808,31078,70,"Lindsay Gurska",59
"79",973,79264,70,"Brittany Tuttle",59
"80",1094,1699,70,"Kayla Anderson",59
"81",1454,33275,70,"Chelsey Hayes",59
"82",8688,86025,70,"Cassie Young",59
"83",42,71534,83,"Mandey Shrader",58
"84",88,1294,83,"Marissa Alpaugh",58
"85",139,72018,83,"Scoop Simon",58
"86",259,3432,83,"Mia Baldassari",58
"87",263,78179,83,"Sarah Tompkins",58
"88",296,10712,83,"Kailee Cable",58
"89",531,65276,83,"Molly Riggs",58
"90",583,52318,83,"Taylor Messier",58
"91",618,69447,83,"Maggie Schley",58
"92",679,65431,83,"Gavriella Risman-jones",58
"93",745,6983,83,"Courtney Bogan",58
"94",755,2243,83,"Taylor Arends",58
"95",809,17674,83,"Taylor Daniels",58
"96",1203,9193,83,"Leah Brown",58
"97",17094,83723,83,"Lindsey Wiggins",58
"98",17094,85045,83,"Caroline Womble",58
"99",217,25394,99,"Taylor Forte",57
"100",218,45904,99,"Lexi Litwiller",57
"101",276,84999,99,"Rachel Wolfson",57
"102",278,72582,99,"Marissa Smego",57
"103",531,50716,99,"Bailey Mcelwain",57
"104",547,30568,99,"Jennifer Groat",57
"105",567,11944,99,"Aj Carrasco",57
"106",618,8448,99,"Alexa Bremer",57
"107",637,8134,99,"Kimberly Brady",57
"108",773,52930,99,"Lindsey Miller",57
"109",808,6192,99,"Ama Biney",57
