"","team_id","player_id","rank","player","hr"
"1",30177,14546,1,"Morgan Colburn",22
"2",1376,28726,2,"Brooke Goad",20
"3",477,86196,3,"Kat Zabielski",19
"4",767,32277,3,"Ashley Hardin",19
"5",1076,37435,3,"Courtney Iacobacci",19
"6",19117,13727,3,"Katie Chyrssofos",19
"7",734,67611,7,"Kiley Rusen",17
"8",995,53668,7,"Marisa Monasseri",17
"9",41,39760,9,"Maggie Kadrlik",16
"10",1156,67802,9,"Katie Ruwe",16
"11",1314,55902,9,"Nicole Nease",16
"12",11416,42452,9,"Makayla Kovac",16
"13",10,3677,13,"Kaitlyn Bannister",15
"14",13,14684,13,"Toni Coleman",15
"15",1097,77850,13,"Hayley Tierce",15
"16",1123,83325,13,"Ashlyn White",15
"17",1346,82812,13,"Sydney Wellmann",15
"18",1376,20746,13,"Maddie Dow",15
"19",30058,12626,13,"Kayla Cato",15
"20",30151,12131,13,"Kameron Carter",15
"21",3,49228,21,"Brenna Martini",14
"22",65,59303,21,"Taylor Parker",14
"23",309,43410,21,"Natalie Lalich",14
"24",734,65943,21,"Heather Robinson",14
"25",767,16853,21,"Brittany Cruz",14
"26",9013,30098,21,"Kailey Green",14
"27",9630,9367,21,"Morgan Bruce",14
"28",30075,52012,21,"Taylor Mendez",14
"29",30088,81036,21,"Jj Von oesen",14
"30",30128,17554,21,"Shannon Daly",14
"31",30199,25455,21,"Charlotte Foster",14
"32",144,85261,32,"Sharnitra Woods",13
"33",1000,18425,32,"Lindsey Dean",13
"34",1013,2583,32,"Laura Ashlock",13
"35",1222,80884,32,"Katelyn Vinson",13
"36",1334,21163,32,"Morgan Dufour",13
"37",1446,42906,32,"Destiny Kuehl",13
"38",8411,84357,32,"Holly Wilmarth",13
"39",8411,64935,32,"Mckenzie Rice",13
"40",30002,8292,32,"Ansley Brantley",13
"41",30058,27960,32,"Shaquailla German",13
"42",30128,56196,32,"Alyson Netty",13
"43",30152,73004,32,"Sam Smith",13
"44",41,60712,44,"Shannon Petersen",12
"45",54,60761,44,"Lyndsey Peterson",12
"46",54,85983,44,"Jessica Yost",12
"47",429,9681,44,"Tylan Buckley",12
"48",507,40607,44,"Alexis Kelsey",12
"49",591,82584,44,"Shelby Weeks",12
"50",734,61041,44,"Jaime Phillips",12
"51",757,10530,44,"Lyndsay Butler",12
"52",1009,82257,44,"Lexi Watson",12
"53",1009,33489,44,"Jobi Heath",12
"54",13,49812,54,"Malea Maye",11
"55",25,79522,54,"Kenedy Urbany",11
"56",291,5063,54,"Breonna Bejaran",11
"57",499,71991,54,"Cate Simon",11
"58",734,54325,54,"Brandy Morgan",11
"59",765,34174,54,"Alyssa Herion",11
"60",765,31890,54,"Cat Hammer",11
"61",767,37478,54,"Shea Ibrahim",11
"62",929,30349,54,"Gaby Griego",11
"63",996,50315,54,"Breezy Mccomas",11
"64",1028,54458,54,"Alyssa Morris",11
"65",1083,22324,54,"Angelique Elemen",11
"66",1116,53110,54,"Peyton Mills",11
"67",1314,31104,54,"Kylie Guthier",11
"68",1433,13020,54,"Emily Chandler",11
"69",9630,81146,54,"Brooklyn Waddell",11
"70",9754,25203,54,"Dani Fonseca",11
"71",30028,66385,54,"Raven Rodriguez",11
"72",30152,78079,54,"Sydni Toilolo",11
"73",30177,18180,54,"Molly Davison",11
"74",30192,3741,54,"Allison Barbee",11
"75",3,11102,75,"Nicole Camera",10
"76",54,49989,75,"Kelsey Mcallister",10
"77",92,67497,75,"Jasmine Ruiz",10
"78",205,12411,75,"Cameron Cassinelli",10
"79",291,35719,75,"Tiffany Hollingsworth",10
"80",436,75685,75,"Alex Stupek",10
"81",436,40853,75,"Sara Kern",10
"82",436,60583,75,"Jennah Perryman",10
"83",477,59074,75,"Christina Pantages",10
"84",477,10497,75,"Amber Butenhoff",10
"85",598,28806,75,"Jessica Goerger",10
"86",696,13066,75,"Roxy Chapa",10
"87",728,68284,75,"Katie Sammons",10
"88",929,32403,75,"Marissa Harmon",10
"89",996,86693,75,"Sonora Zukerman",10
"90",1010,83867,75,"Austin Wilkerson",10
"91",1176,54128,75,"Jennifer Moose",10
"92",1448,5487,75,"Emily Benson",10
"93",8411,61299,75,"Kali Piha",10
"94",9011,5267,75,"Tori Beltz",10
"95",9013,41784,75,"Katie Klosterman",10
"96",9013,31855,75,"Taylor Hamilton",10
"97",9680,5991,75,"Raquelli Bianco",10
"98",11416,58880,75,"Zoe Pakes",10
"99",11416,35330,75,"Brooke Hodgson",10
"100",12810,26924,75,"Paige Gann",10
"101",13028,56636,75,"Cailah Niles",10
"102",13028,3816,75,"Rachael Barefield",10
"103",30028,12005,75,"Vanessa Carrizales",10
"104",30146,34303,75,"Madison Hernandez",10
"105",30177,22543,75,"Katera Eltsosie",10
"106",30178,33243,75,"Jordan Haya",10
"107",30199,24084,75,"Ryann Ferguson",10
"108",30199,22250,75,"Amy Eilefson",10
