"","team_id","player_id","rank","player","ip"
"1",457,42872,1,"Kendra Lynch",296.3
"2",5,63861,2,"Erin Seiler",264
"3",388,18331,3,"Jordan Dixon",263.1
"4",670,61300,4,"Randi Rupp",261.2
"5",77,8975,5,"Mckenna Bull",251.3
"6",522,53770,6,"Paige Parker",249.3
"7",519,18751,7,"Savannah Jo Dorsey",242.2
"8",31,48623,8,"Grace Moll",240.2
"9",563,49515,9,"Abby Morrow",239
"10",128,71831,10,"Shelby Turnier",237.2
"11",400,13432,11,"Meg Colleran",237.1
"12",742,71904,12,"Maggie Tyler",235.2
"13",428,27800,13,"Sara Groenewegen",232.3
"14",458,5343,14,"Lexi Betancourt",231
"15",498,14807,15,"Melanie Coyne",230.2
"16",257,76070,16,"Chelsea Wilkinson",229.1
"17",454,59845,16,"Mason Robinson",229.1
"18",99,12947,18,"Christina Clermont",227.1
"19",414,41870,19,"Amber Logemann",221.2
"20",201,76816,19,"Jessica Wireman",221.2
"21",244,5252,21,"Lindsey Bert",220.2
"22",229,29245,22,"Kylee Hanson",220.1
"23",111,48328,23,"Tayler Misfeldt",219.1
"24",660,18840,24,"Baylee Douglass",218
"25",620,1626,25,"Kierstin Anderson-Glass",215.1
"26",29,52174,26,"Danielle O'Toole",213.1
"27",559,21708,26,"Lilly Fecho",213.1
"28",317,26620,28,"Megan Good",211.2
"29",301,77103,29,"Breanna Wonderly",211
"30",331,39265,29,"Ronnie Ladines",211
"31",703,16558,31,"Tiarra Davis",210.3
"32",102,45024,32,"Celina Matthias",210.2
"33",189,51097,33,"Nicole Newman",210.1
"34",625,29253,34,"Mollie Hanson",210
"35",746,52958,35,"Erika Osherow",209.3
"36",651,51849,36,"Erica Nunn",209.1
"37",671,67906,37,"Alex Stewart",209
"38",695,36936,38,"Brooke Kennedy",208.3
"39",483,30211,38,"Hannah Haydel",208.3
"40",648,6223,38,"Nickie Blue",208.3
"41",1004,39570,41,"Shivaun Landeros",207.2
"42",493,64045,42,"Jacquelyn Sertic",207.1
"43",202,22835,43,"Hayley Flynn",206.2
"44",646,8304,44,"Devin Brown",206.1
"45",1395,23690,45,"Haley Freyman",205.1
"46",709,26651,46,"Marla Gooding",205
"47",659,35620,47,"Brianna Jones",204.3
"48",361,66465,48,"Erynn Sobieski",202.1
"49",418,5362,49,"Megan Betsa",202
"50",176,43475,50,"Morgan Maize",201.3
"51",48,20348,51,"Hayley Elkins",200.3
"52",234,9413,51,"Jessica Burroughs",200.3
"53",367,4445,53,"Maryssa Becker",200.2
"54",416,78215,54,"Kristina Zalewski",199.2
"55",253,57487,55,"Dixie Raley",198.2
"56",149,18562,56,"Kelsey Dominik",198
"57",697,64867,57,"Samantha Show",197.3
"58",702,12632,58,"Samantha Clakley",197.2
"59",683,61866,59,"Jane Sallen",197.1
"60",234,37521,60,"Meghan King",196.2
"61",434,42377,61,"Paige Lowary",195.3
"62",10411,46422,62,"Holly McKinnon",193.2
"63",96,13666,63,"Jillian Compton",193.1
"64",47,67655,63,"Nicole Steinbach",193.1
"65",61,1774,63,"Sabrina Anguiano",193.1
"66",255,26690,66,"Jenna Goodrich",193
"67",28,37138,67,"Kelsey Kessler",192.3
"68",609,42216,68,"Brianna Lore",192.1
"69",664,59903,69,"Samantha Robles",191.1
"70",774,39088,70,"Allyson Kus",190.3
"71",419,12155,71,"Kelci Cheney",190.2
"72",349,19850,72,"Alexis Eastman",190
"73",494,72515,73,"Kaylin VanDomelen",188.3
"74",365,32743,74,"Carley Hoover",188.2
"75",810,64298,75,"Ashley Sharp",188.1
"76",655,5762,76,"Taylor Bishop",188
"77",490,48277,77,"Courtney Mirabella",187.1
"78",7,55324,78,"Maddie Phelps",187
"79",363,45465,79,"Elizabeth McCarthy",186.3
"80",249,14529,80,"Sarah Costlow",186.2
"81",504,60803,81,"Chelsea Ross",186
"82",635,68558,81,"Madison Strunk",186
"83",17,7654,83,"Ashley Breal",185.1
"84",9,26709,84,"Cara Goodwin",184.2
"85",228,54690,85,"Kenya Pereira",183.2
"86",352,10202,86,"Christine Campbell",182.1
"87",739,56242,86,"Kate Poppe",182.1
"88",758,6416,88,"Kirtlyn Bohling",181.3
"89",719,65127,89,"Caitlin Sill",181.2
"90",706,23289,90,"Lizzy Fox",181.1
"91",334,51847,91,"Kelsey Nunley",179.1
"92",464,60258,91,"Laura Roecker",179.1
"93",8,52976,93,"Alexis Osorio",178.2
"94",129,37984,93,"Rachel Knapp",178.2
"95",433,52964,95,"Madi Osias",178.1
"96",302,30542,96,"Elaine Heflin",178
"97",2699,6352,97,"Brooke Boetjer",177.2
"98",219,22762,98,"Morgan Florey",177.1
"99",648,20401,99,"Jessica Elliott",176.3
"100",521,23613,99,"Kacy Freeze",176.3
