"","home_team_logo","home_team_id","home_team","home_team_runs","away_team_logo","away_team_id","away_team","away_team_runs","game_id","season","game_date"
"18","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/39.gif",39,"Augusta",11,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1001.gif",1001,"Catawba",0,"2366019",2023,"02/04/2023"
"19","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/39.gif",39,"Augusta",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1001.gif",1001,"Catawba",1,"2388651",2023,"02/04/2023"
"20","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/98.gif",98,"Cal St. East Bay",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1010.gif",1010,"Central Wash.",3,"2365973",2023,"02/04/2023"
"21","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1448.gif",1448,"Western Wash.",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/95.gif",95,"Chico St.",3,"2366037",2023,"02/04/2023"
"22","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2696.gif",2696,"Hawaii Pacific",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11403.gif",11403,"Colo. Christian",6,"2365976",2023,"02/04/2023"
"23","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30199.gif",30199,"CUI",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11416.gif",11416,"Colorado Mesa",0,"2366028",2023,"02/04/2023"
"24","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/354.gif",354,"Lewis",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9081.gif",9081,"Concordia-St. Paul",0,"2365998",2023,"02/04/2023"
"25","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/507.gif",507,"Northwest Mo. St.",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9081.gif",9081,"Concordia-St. Paul",2,"2365982",2023,"02/04/2023"
"26","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30088.gif",30088,"Tex. Permian Basin",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2720.gif",2720,"CSU Pueblo",14,"2412225",2023,"02/04/2023"
"27","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1445.gif",1445,"Western N.M.",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2720.gif",2720,"CSU Pueblo",12,"2415363",2023,"02/04/2023"
"28","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1057.gif",1057,"Drury",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/181.gif",181,"Delta St.",4,"2412006",2023,"02/04/2023"
"29","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1371.gif",1371,"Southeastern Okla.",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/181.gif",181,"Delta St.",0,"2366010",2023,"02/04/2023"
"30","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11416.gif",11416,"Colorado Mesa",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30118.gif",30118,"Dominican (CA)",2,"2366051",2023,"02/04/2023"
"31","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1376.gif",1376,"Southern Ark.",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1057.gif",1057,"Drury",1,"2365993",2023,"02/04/2023"
"32","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30152.gif",30152,"Southern Nazarene",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/206.gif",206,"Eastern N.M.",7,"2365981",2023,"02/04/2023"
"33","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30092.gif",30092,"Flagler",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9680.gif",9680,"Embry-Riddle (FL)",5,"2365823",2023,"02/04/2023"
"34","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1000.gif",1000,"Carson-Newman",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30193.gif",30193,"Emmanuel (GA)",5,"2412125",2023,"02/04/2023"
"35","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1000.gif",1000,"Carson-Newman",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30193.gif",30193,"Emmanuel (GA)",6,"2412132",2023,"02/04/2023"
"36","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30093.gif",30093,"AUM",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/230.gif",230,"Florida Tech",2,"2365958",2023,"02/04/2023"
"37","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/358.gif",358,"West Ala.",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/230.gif",230,"Florida Tech",1,"2365959",2023,"02/04/2023"
"38","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1445.gif",1445,"Western N.M.",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1083.gif",1083,"Fort Lewis",5,"2365991",2023,"02/04/2023"
"39","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11276.gif",11276,"USC Aiken",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1085.gif",1085,"Francis Marion",15,"2366020",2023,"02/04/2023"
"40","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11276.gif",11276,"USC Aiken",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1085.gif",1085,"Francis Marion",9,"2388652",2023,"02/04/2023"
"41","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9680.gif",9680,"Embry-Riddle (FL)",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1097.gif",1097,"Ga. Southwestern",2,"2365884",2023,"02/04/2023"
"42","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1174.gif",1174,"Limestone",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1097.gif",1097,"Ga. Southwestern",3,"2366040",2023,"02/04/2023"
"43","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1222.gif",1222,"Midwestern St.",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1116.gif",1116,"Harding",5,"2366027",2023,"02/04/2023"
"44","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/92.gif",92,"Cal St. Dom. Hills",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2697.gif",2697,"Hawaii Hilo",2,"2365994",2023,"02/04/2023"
"45","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30055.gif",30055,"Cal St. Monterey Bay",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2696.gif",2696,"Hawaii Pacific",4,"2366041",2023,"02/04/2023"
"46","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1439.gif",1439,"West Virginia St.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/339.gif",339,"Kutztown",9,"2365870",2023,"02/04/2023"
"47","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1238.gif",1238,"Montevallo",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1167.gif",1167,"Lander",7,"2411894",2023,"02/04/2023"
"48","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30013.gif",30013,"Lee",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1170.gif",1170,"Lenoir-Rhyne",9,"2388650",2023,"02/04/2023"
"49","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30013.gif",30013,"Lee",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1170.gif",1170,"Lenoir-Rhyne",8,"2366018",2023,"02/04/2023"
"50","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/427.gif",427,"Minn. Duluth",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/354.gif",354,"Lewis",4,"2412212",2023,"02/04/2023"
"51","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30092.gif",30092,"Flagler",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1174.gif",1174,"Limestone",4,"2365938",2023,"02/04/2023"
"52","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30125.gif",30125,"Minot St.",17,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30075.gif",30075,"Mary",6,"2365997",2023,"02/04/2023"
"53","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1176.gif",1176,"Lincoln Memorial",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/395.gif",395,"Maryville (MO)",1,"2365922",2023,"02/04/2023"
"54","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1376.gif",1376,"Southern Ark.",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1222.gif",1222,"Midwestern St.",2,"2366045",2023,"02/04/2023"
"55","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9013.gif",9013,"Missouri Western",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/427.gif",427,"Minn. Duluth",8,"2366044",2023,"02/04/2023"
"56","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/383.gif",383,"Minnesota St.",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9013.gif",9013,"Missouri Western",6,"2366048",2023,"02/04/2023"
"57","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1123.gif",1123,"Henderson St.",11,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9012.gif",9012,"Mo. Southern St.",3,"2365919",2023,"02/04/2023"
"58","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1289.gif",1289,"Ouachita Baptist",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9012.gif",9012,"Mo. Southern St.",15,"2366029",2023,"02/04/2023"
"59","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30198.gif",30198,"Cal St. San Marcos",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/205.gif",205,"Mont. St. Billings",14,"2365996",2023,"02/04/2023"
"60","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/608.gif",608,"Saint Leo",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1238.gif",1238,"Montevallo",3,"2366036",2023,"02/04/2023"
"61","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30028.gif",30028,"UT Tyler",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/413.gif",413,"MSU Denver",1,"2366035",2023,"02/04/2023"
"62","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif",30177,"Lubbock Christian",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1156.gif",1156,"Neb.-Kearney",1,"2366030",2023,"02/04/2023"
"63","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8744.gif",8744,"Southwestern Okla.",11,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30054.gif",30054,"Newman",7,"2366046",2023,"02/04/2023"
"64","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif",30177,"Lubbock Christian",17,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30054.gif",30054,"Newman",1,"2366015",2023,"02/04/2023"
"65","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30191.gif",30191,"Spring Hill",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30052.gif",30052,"North Georgia",11,"2365906",2023,"02/04/2023"
"66","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13028.gif",13028,"Anderson (SC)",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9223.gif",9223,"North Greenville",2,"2388613",2023,"02/04/2023"
"67","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/13028.gif",13028,"Anderson (SC)",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9223.gif",9223,"North Greenville",2,"2365937",2023,"02/04/2023"
"68","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1289.gif",1289,"Ouachita Baptist",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12810.gif",12810,"Northeastern St.",8,"2366011",2023,"02/04/2023"
"69","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1123.gif",1123,"Henderson St.",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12810.gif",12810,"Northeastern St.",3,"2365920",2023,"02/04/2023"
"70","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/383.gif",383,"Minnesota St.",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/507.gif",507,"Northwest Mo. St.",2,"2365934",2023,"02/04/2023"
"71","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/628.gif",628,"San Fran. St.",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1274.gif",1274,"Northwest Nazarene",3,"2366014",2023,"02/04/2023"
"72","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8411.gif",8411,"Ark.-Monticello",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30178.gif",30178,"Northwestern Okla.",6,"2412210",2023,"02/04/2023"
"73","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1176.gif",1176,"Lincoln Memorial",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30119.gif",30119,"Ohio Dominican",2,"2365921",2023,"02/04/2023"
"74","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/395.gif",395,"Maryville (MO)",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30119.gif",30119,"Ohio Dominican",1,"2365962",2023,"02/04/2023"
"75","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30153.gif",30153,"Union (TN)",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30202.gif",30202,"Okla. Baptist",7,"2366009",2023,"02/04/2023"
"76","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/429.gif",429,"Mississippi Col.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30202.gif",30202,"Okla. Baptist",2,"2366042",2023,"02/04/2023"
"77","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1009.gif",1009,"Central Okla.",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30179.gif",30179,"Okla. Christian",8,"2366004",2023,"02/04/2023"
"78","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1167.gif",1167,"Lander",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/608.gif",608,"Saint Leo",5,"2366013",2023,"02/04/2023"
"79","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11403.gif",11403,"Colo. Christian",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/628.gif",628,"San Fran. St.",0,"2365971",2023,"02/04/2023"
"80","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8577.gif",8577,"N.M. Highlands",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30127.gif",30127,"Simon Fraser",5,"2365978",2023,"02/04/2023"
"81","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/429.gif",429,"Mississippi Col.",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1371.gif",1371,"Southeastern Okla.",0,"2366050",2023,"02/04/2023"
"82","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9754.gif",9754,"UC-Colo. Springs",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30152.gif",30152,"Southern Nazarene",16,"2365979",2023,"02/04/2023"
"83","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1257.gif",1257,"Newberry",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif",30192,"Southern Wesleyan",0,"2388653",2023,"02/04/2023"
"84","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1257.gif",1257,"Newberry",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif",30192,"Southern Wesleyan",3,"2366021",2023,"02/04/2023"
"85","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1156.gif",1156,"Neb.-Kearney",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8744.gif",8744,"Southwestern Okla.",1,"2366005",2023,"02/04/2023"
"86","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif",766,"West Ga.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30191.gif",30191,"Spring Hill",0,"2366032",2023,"02/04/2023"
"87","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1083.gif",1083,"Fort Lewis",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30088.gif",30088,"Tex. Permian Basin",2,"2366006",2023,"02/04/2023"
"88","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2814.gif",2814,"Washburn",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9754.gif",9754,"UC-Colo. Springs",1,"2366001",2023,"02/04/2023"
"89","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/689.gif",689,"Tampa",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif",30140,"Ursuline",0,"2388618",2023,"02/04/2023"
"90","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/689.gif",689,"Tampa",14,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif",30140,"Ursuline",0,"2365942",2023,"02/04/2023"
"91","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30192.gif",30192,"Southern Wesleyan",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30259.gif",30259,"USC Beaufort",2,"2388617",2023,"02/04/2023"
"92","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8935.gif",8935,"Converse",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30181.gif",30181,"UVA Wise",4,"2412031",2023,"02/04/2023"
"93","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/24639.gif",24639,"Nova Southeastern",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/734.gif",734,"Valdosta St.",1,"2365940",2023,"02/04/2023"
"94","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/24639.gif",24639,"Nova Southeastern",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/734.gif",734,"Valdosta St.",11,"2388616",2023,"02/04/2023"
"95","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8875.gif",8875,"Chowan",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/743.gif",743,"Virginia St.",0,"2366012",2023,"02/04/2023"
"96","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8875.gif",8875,"Chowan",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/743.gif",743,"Virginia St.",1,"2388648",2023,"02/04/2023"
"97","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/206.gif",206,"Eastern N.M.",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2814.gif",2814,"Washburn",7,"2365980",2023,"02/04/2023"
"98","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30052.gif",30052,"North Georgia",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/358.gif",358,"West Ala.",7,"2365960",2023,"02/04/2023"
"99","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30045.gif",30045,"Palm Beach Atl.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11740.gif",11740,"West Florida",0,"2365943",2023,"02/04/2023"
"100","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30045.gif",30045,"Palm Beach Atl.",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11740.gif",11740,"West Florida",12,"2388619",2023,"02/04/2023"
"101","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/584.gif",584,"Rollins",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif",766,"West Ga.",3,"2365961",2023,"02/04/2023"
"102","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1023.gif",1023,"Coker",19,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1438.gif",1438,"West Liberty",18,"2365965",2023,"02/04/2023"
"103","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1023.gif",1023,"Coker",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1438.gif",1438,"West Liberty",2,"2365931",2023,"02/04/2023"
"104","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/12830.gif",12830,"Tusculum",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1439.gif",1439,"West Virginia St.",0,"2365988",2023,"02/04/2023"
"105","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30199.gif",30199,"CUI",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1446.gif",1446,"Western Ore.",2,"2365925",2023,"02/04/2023"
"106","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30151.gif",30151,"Shorter",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30154.gif",30154,"Young Harris",7,"2412133",2023,"02/04/2023"
"107","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30151.gif",30151,"Shorter",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30154.gif",30154,"Young Harris",8,"2412134",2023,"02/04/2023"
