"","away_team","away_team_id","away_team_logo","away_team_runs","home_team","home_team_id","home_team_logo","home_team_runs","game_date","game_id","status"
"1","American Int'l",22,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif",3,"Adelphi",3,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//3.gif",4,"04/09/2025","6371046","Final"
"2","Minn.-Crookston",27854,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//27854.gif",1,"Bemidji St.",54,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//54.gif",9,"04/09/2025","6336769","Final"
"3","Minn.-Crookston",27854,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//27854.gif",4,"Bemidji St.",54,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//54.gif",2,"04/09/2025","6330466","Final"
"4","Seton Hill",30063,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30063.gif",8,"California (PA)",106,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//106.gif",0,"04/09/2025","6336693","Final"
"5","Seton Hill",30063,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30063.gif",10,"California (PA)",106,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//106.gif",2,"04/09/2025","6330398","Final"
"6","Anderson (SC)",13028,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//13028.gif",8,"Catawba",1001,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1001.gif",10,"04/09/2025","6336762","Final"
"7","Anderson (SC)",13028,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//13028.gif",5,"Catawba",1001,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1001.gif",2,"04/09/2025","6330459","Final"
"8","West Virginia St.",1439,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1439.gif",0,"Charleston (WV)",1013,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1013.gif",1,"04/09/2025","6330529","Final"
"9","West Virginia St.",1439,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1439.gif",5,"Charleston (WV)",1013,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1013.gif",6,"04/09/2025","6336831","Final"
"10","Georgian Court",9004,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//9004.gif",10,"Chestnut Hill",21323,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//21323.gif",0,"04/09/2025","6336688","Final"
"11","Georgian Court",9004,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//9004.gif",2,"Chestnut Hill",21323,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//21323.gif",5,"04/09/2025","6330393","Final"
"12","Limestone",1174,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1174.gif",4,"Coker",1023,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1023.gif",2,"04/09/2025","6336778","Final"
"13","Limestone",1174,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1174.gif",6,"Coker",1023,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1023.gif",7,"04/09/2025","6330475","Final"
"14","Fort Valley St.",237,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//237.gif",1,"Columbus St.",159,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//159.gif",5,"04/09/2025","6330477","Final"
"15","Fort Valley St.",237,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//237.gif",5,"Columbus St.",159,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//159.gif",8,"04/09/2025","6336780","Final"
"16","Glenville St.",1098,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1098.gif",8,"Concord",1028,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1028.gif",0,"04/09/2025","6330469","Final"
"17","Glenville St.",1098,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1098.gif",8,"Concord",1028,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1028.gif",3,"04/09/2025","6336772","Final"
"18","Malone",30137,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30137.gif",1,"D'Youville",1059,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1059.gif",9,"04/09/2025","6336821","Final"
"19","Malone",30137,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30137.gif",1,"D'Youville",1059,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1059.gif",2,"04/09/2025","6330518","Final"
"20","Kutztown",339,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//339.gif",2,"East Stroudsburg",197,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//197.gif",5,"04/09/2025","6330373","Final"
"21","Kutztown",339,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//339.gif",4,"East Stroudsburg",197,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//197.gif",7,"04/09/2025","6336654","Final"
"22","Carson-Newman",1000,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1000.gif",4,"Emory & Henry",216,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//216.gif",5,"04/09/2025","6336784","Final"
"23","Frostburg St.",243,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//243.gif",1,"Fairmont St.",1076,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1076.gif",6,"04/09/2025","6336811","Final"
"24","Frostburg St.",243,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//243.gif",0,"Fairmont St.",1076,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1076.gif",6,"04/09/2025","6330508","Final"
"25","Wilmington (DE)",1460,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1460.gif",0,"Holy Family",1126,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1126.gif",2,"04/09/2025","6336682","Final"
"26","Wilmington (DE)",1460,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1460.gif",2,"Holy Family",1126,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1126.gif",4,"04/09/2025","6330387","Final"
"27","Goldey-Beacom",8366,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//8366.gif",6,"Jefferson",543,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//543.gif",3,"04/09/2025","6330353","Final"
"28","Goldey-Beacom",8366,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//8366.gif",6,"Jefferson",543,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//543.gif",1,"04/09/2025","6336634","Final"
"29","Hillsdale",280,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//280.gif",8,"Lake Erie",2746,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2746.gif",0,"04/09/2025","6371002","Final"
"30","Hillsdale",280,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//280.gif",18,"Lake Erie",2746,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2746.gif",0,"04/09/2025","6371032","Final"
"31","Tusculum",12830,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//12830.gif",9,"Lenoir-Rhyne",1170,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1170.gif",8,"04/09/2025","6330496","Final"
"32","Tusculum",12830,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//12830.gif",1,"Lenoir-Rhyne",1170,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1170.gif",17,"04/09/2025","6336799","Final"
"33","UVA Wise",30181,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30181.gif",0,"Lincoln Memorial",1176,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1176.gif",3,"04/09/2025","6330501","Final"
"34","UVA Wise",30181,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30181.gif",2,"Lincoln Memorial",1176,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1176.gif",6,"04/09/2025","6336803","Final"
"35","Mansfield",384,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//384.gif",0,"Lock Haven",360,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//360.gif",7,"04/09/2025","6330386","Final"
"36","Mansfield",384,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//384.gif",1,"Lock Haven",360,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//360.gif",9,"04/09/2025","6336681","Final"
"37","Northern St.",1266,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1266.gif",14,"Mary",30075,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30075.gif",9,"04/09/2025","6336805","Final"
"38","Northern St.",1266,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1266.gif",7,"Mary",30075,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30075.gif",0,"04/09/2025","6330503","Final"
"39","Felician",23157,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//23157.gif",8,"Mercy",407,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//407.gif",4,"04/09/2025","6330460","Final"
"40","Felician",23157,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//23157.gif",4,"Mercy",407,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//407.gif",5,"04/09/2025","6336763","Final"
"41","MSU Moorhead",1240,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1240.gif",4,"Minot St.",30125,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30125.gif",5,"04/09/2025","6336802","Final"
"42","MSU Moorhead",1240,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1240.gif",3,"Minot St.",30125,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30125.gif",11,"04/09/2025","6330500","Final"
"43","Southern Conn. St.",658,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//658.gif",5,"New Haven",470,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//470.gif",1,"04/09/2025","6330509","Final"
"44","Southern Conn. St.",658,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//658.gif",0,"New Haven",470,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//470.gif",1,"04/09/2025","6336812","Final"
"45","Walsh",30141,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30141.gif",2,"Ohio Dominican",30119,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30119.gif",1,"04/09/2025","6336447","Final"
"46","Walsh",30141,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30141.gif",1,"Ohio Dominican",30119,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30119.gif",4,"04/09/2025","6330151","Final"
"47","Henderson St.",1123,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1123.gif",10,"Ouachita Baptist",1289,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1289.gif",6,"04/09/2025","6330452","Final"
"48","Caldwell",995,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//995.gif",3,"Pace",533,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//533.gif",8,"04/09/2025","6336764","Final"
"49","Caldwell",995,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//995.gif",0,"Pace",533,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//533.gif",4,"04/09/2025","6330461","Final"
"50","Indiana (PA)",307,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//307.gif",8,"Pitt.-Johnstown",546,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//546.gif",5,"04/09/2025","6329839","Final"
"51","Indiana (PA)",307,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//307.gif",3,"Pitt.-Johnstown",546,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//546.gif",8,"04/09/2025","6336109","Final"
"52","Wayne St. (MI)",757,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//757.gif",4,"Saginaw Valley",591,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//591.gif",11,"04/09/2025","6336817","Final"
"53","Wayne St. (MI)",757,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//757.gif",1,"Saginaw Valley",591,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//591.gif",9,"04/09/2025","6330514","Final"
"54","Shippensburg",638,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//638.gif",2,"Shepherd",10870,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//10870.gif",1,"04/09/2025","6336677","Final"
"55","Shippensburg",638,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//638.gif",0,"Shepherd",10870,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//10870.gif",1,"04/09/2025","6330383","Final"
"56","Southwest Minn. St.",8736,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//8736.gif",10,"Sioux Falls",30128,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30128.gif",1,"04/09/2025","6336777","Final"
"57","Southwest Minn. St.",8736,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//8736.gif",4,"Sioux Falls",30128,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30128.gif",1,"04/09/2025","6330474","Final"
"58","Erskine",1072,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1072.gif",0,"Southern Wesleyan",30192,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30192.gif",8,"04/09/2025","6330323","Final"
"59","Erskine",1072,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1072.gif",3,"Southern Wesleyan",30192,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30192.gif",4,"04/09/2025","6336664","Final"
"60","Montevallo",1238,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1238.gif",4,"Spring Hill",30191,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30191.gif",1,"04/09/2025","6369224","Final"
"61","Montevallo",1238,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1238.gif",0,"Spring Hill",30191,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30191.gif",1,"04/09/2025","6369225","Final"
"62","Lincoln (PA)",357,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//357.gif",0,"Staten Island",675,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//675.gif",18,"04/09/2025","6336808","Final"
"63","Lincoln (PA)",357,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//357.gif",1,"Staten Island",675,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//675.gif",9,"04/09/2025","6330505","Final"
