"","away_team","away_team_id","away_team_logo","away_team_runs","home_team","home_team_id","home_team_logo","home_team_runs","game_date","game_id","status"
"1","St. Anselm",593,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//593.gif",4,"Adelphi",3,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//3.gif",3,"04/24/2025","6338698","Final"
"2","St. Anselm",593,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//593.gif",0,"Adelphi",3,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//3.gif",6,"04/24/2025","6379726","Final"
"3","Assumption",36,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//36.gif",6,"American Int'l",22,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif",7,"04/24/2025","6331967","Final"
"4","Assumption",36,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//36.gif",2,"American Int'l",22,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//22.gif",3,"04/24/2025","6338359","Final"
"5","Georgian Court",9004,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//9004.gif",1,"Caldwell",995,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//995.gif",6,"04/24/2025","6330848","Final"
"6","Georgian Court",9004,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//9004.gif",12,"Caldwell",995,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//995.gif",9,"04/24/2025","6337182","Final"
"7","Hillsdale",280,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//280.gif",1,"Cedarville",30124,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30124.gif",0,"04/24/2025","6332073","Final"
"8","Hillsdale",280,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//280.gif",10,"Cedarville",30124,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30124.gif",5,"04/24/2025","6338458","Final"
"9","California (PA)",106,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//106.gif",9,"Clarion",143,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//143.gif",0,"04/24/2025","6338243","Final"
"10","California (PA)",106,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//106.gif",0,"Clarion",143,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//143.gif",8,"04/24/2025","6331860","Final"
"11","Lake Erie",2746,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2746.gif",1,"Malone",30137,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30137.gif",5,"04/24/2025","6332004","Final"
"12","Lake Erie",2746,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//2746.gif",1,"Malone",30137,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//30137.gif",2,"04/24/2025","6338390","Final"
"13","St. Thomas Aquinas",1348,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1348.gif",11,"Queens (NY)",560,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//560.gif",2,"04/24/2025","6332278","Final"
"14","St. Thomas Aquinas",1348,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1348.gif",10,"Queens (NY)",560,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//560.gif",2,"04/24/2025","6338707","Final"
"15","Tex. A&M-Kingsville",696,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//696.gif",2,"St. Mary's (TX)",1346,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1346.gif",1,"04/24/2025","6338375","Final"
"16","Tex. A&M-Kingsville",696,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//696.gif",6,"St. Mary's (TX)",1346,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//1346.gif",7,"04/24/2025","6331984","Final"
"17","Salem (WV)",19117,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//19117.gif",9,"Wheeling",12799,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//12799.gif",3,"04/24/2025","6379759","Final"
"18","Salem (WV)",19117,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//19117.gif",3,"Wheeling",12799,"https://web2.ncaa.org/ncaa_style/img/All_Logos/sm//12799.gif",4,"04/24/2025","6379794","Final"
