"","home_team_logo","home_team_id","home_team","home_team_runs","away_team_logo","away_team_id","away_team","away_team_runs","game_id","season","game_date"
"16","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30028.gif",30028,"UT Tyler",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1009.gif",1009,"Central Okla.",9,"2366118",2023,"02/05/2023"
"17","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/92.gif",92,"Cal St. Dom. Hills",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1010.gif",1010,"Central Wash.",3,"2366081",2023,"02/05/2023"
"18","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11403.gif",11403,"Colo. Christian",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/95.gif",95,"Chico St.",1,"2366080",2023,"02/05/2023"
"19","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2697.gif",2697,"Hawaii Hilo",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11403.gif",11403,"Colo. Christian",10,"2366079",2023,"02/05/2023"
"20","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/628.gif",628,"San Fran. St.",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/11416.gif",11416,"Colorado Mesa",6,"2366101",2023,"02/05/2023"
"21","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/429.gif",429,"Mississippi Col.",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1057.gif",1057,"Drury",2,"2412007",2023,"02/05/2023"
"22","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30191.gif",30191,"Spring Hill",3,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/230.gif",230,"Florida Tech",4,"2366073",2023,"02/05/2023"
"23","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30127.gif",30127,"Simon Fraser",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1083.gif",1083,"Fort Lewis",3,"2366089",2023,"02/05/2023"
"24","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1096.gif",1096,"Georgia College",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/237.gif",237,"Fort Valley St.",1,"2366066",2023,"02/05/2023"
"25","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1096.gif",1096,"Georgia College",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/237.gif",237,"Fort Valley St.",0,"2388658",2023,"02/05/2023"
"26","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/358.gif",358,"West Ala.",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1167.gif",1167,"Lander",0,"2366100",2023,"02/05/2023"
"27","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30259.gif",30259,"USC Beaufort",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1174.gif",1174,"Limestone",0,"2388655",2023,"02/05/2023"
"28","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30259.gif",30259,"USC Beaufort",7,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1174.gif",1174,"Limestone",6,"2366063",2023,"02/05/2023"
"29","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1176.gif",1176,"Lincoln Memorial",11,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/395.gif",395,"Maryville (MO)",1,"2366053",2023,"02/05/2023"
"30","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30119.gif",30119,"Ohio Dominican",10,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/395.gif",395,"Maryville (MO)",15,"2366076",2023,"02/05/2023"
"31","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1123.gif",1123,"Henderson St.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9012.gif",9012,"Mo. Southern St.",4,"2366052",2023,"02/05/2023"
"32","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30179.gif",30179,"Okla. Christian",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/413.gif",413,"MSU Denver",0,"2366117",2023,"02/05/2023"
"33","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1445.gif",1445,"Western N.M.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8577.gif",8577,"N.M. Highlands",12,"2366084",2023,"02/05/2023"
"34","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/230.gif",230,"Florida Tech",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30052.gif",30052,"North Georgia",8,"2412092",2023,"02/05/2023"
"35","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1176.gif",1176,"Lincoln Memorial",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30119.gif",30119,"Ohio Dominican",1,"2366054",2023,"02/05/2023"
"36","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/291.gif",291,"Cal Poly Humboldt",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/568.gif",568,"Regis (CO)",9,"2366091",2023,"02/05/2023"
"37","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/766.gif",766,"West Ga.",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/608.gif",608,"Saint Leo",9,"2366075",2023,"02/05/2023"
"38","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2720.gif",2720,"CSU Pueblo",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30127.gif",30127,"Simon Fraser",8,"2412207",2023,"02/05/2023"
"39","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30177.gif",30177,"Lubbock Christian",9,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8744.gif",8744,"Southwestern Okla.",1,"2366120",2023,"02/05/2023"
"40","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/608.gif",608,"Saint Leo",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30191.gif",30191,"Spring Hill",1,"2366099",2023,"02/05/2023"
"41","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8577.gif",8577,"N.M. Highlands",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30088.gif",30088,"Tex. Permian Basin",7,"2366121",2023,"02/05/2023"
"42","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/929.gif",929,"Adams St.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30088.gif",30088,"Tex. Permian Basin",11,"2366123",2023,"02/05/2023"
"43","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/206.gif",206,"Eastern N.M.",5,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/9754.gif",9754,"UC-Colo. Springs",4,"2366111",2023,"02/05/2023"
"44","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1116.gif",1116,"Harding",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30153.gif",30153,"Union (TN)",1,"2366092",2023,"02/05/2023"
"45","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/233.gif",233,"Fla. Southern",6,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif",30140,"Ursuline",0,"2388661",2023,"02/05/2023"
"46","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/233.gif",233,"Fla. Southern",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30140.gif",30140,"Ursuline",1,"2366098",2023,"02/05/2023"
"47","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/8744.gif",8744,"Southwestern Okla.",1,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/2814.gif",2814,"Washburn",4,"2366112",2023,"02/05/2023"
"48","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/584.gif",584,"Rollins",8,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/358.gif",358,"West Ala.",6,"2412165",2023,"02/05/2023"
"49","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/98.gif",98,"Cal St. East Bay",4,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1446.gif",1446,"Western Ore.",1,"2366082",2023,"02/05/2023"
"50","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30118.gif",30118,"Dominican (CA)",0,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/1448.gif",1448,"Western Wash.",2,"2366095",2023,"02/05/2023"
"51","http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30151.gif",30151,"Shorter",2,"http://web2.ncaa.org/ncaa_style/img/All_Logos/sm/30154.gif",30154,"Young Harris",7,"2412170",2023,"02/05/2023"
