"","team_id","player_id","rank","player","h"
"1",1092,7342,1,"Andria Booth",94
"2",257,22560,2,"Cortni Emanuel",91
"3",711,70113,3,"Kendyl Scott",89
"4",51,70181,4,"Jessica Scroggins",88
"5",402,50221,5,"Justyce Mcclain",85
"6",110,39472,6,"Aaliyah Jordan",84
"7",202,55352,7,"Paige Murphy",82
"8",694,44448,7,"Aubrey Leach",82
"9",110,60325,9,"Briana Perez",81
"10",110,60360,9,"Kylee Perez",81
"11",234,71257,9,"Sydney Sherrill",81
"12",301,71230,9,"Kiana Sherlund",81
"13",521,71399,9,"Vanessa Shippy",81
"14",317,78113,14,"Morgan Tolle",79
"15",404,78796,14,"Kyler Trosclair klatt",79
"16",418,11354,16,"Faith Canfield",77
"17",522,66753,16,"Sydney Romero",77
"18",711,52663,16,"Brook Miko",77
"19",66,12836,19,"Rebekah Cervantes",76
"20",110,56521,19,"Bubba Nickles",76
"21",311,84206,19,"Sami Williams",76
"22",355,6296,19,"Amber Bishop",76
"23",756,79904,19,"Taylor Van zee",76
"24",1104,73021,19,"Sierra Smith",76
"25",99,34313,25,"Naomi Hernandez",75
"26",201,53373,25,"Haley Mitchell",75
"27",498,51061,25,"Sydney Mckay",75
"28",509,63205,25,"Sabrina Rabin",75
"29",756,4411,25,"Sis Bates",75
"30",1014,21475,25,"Taylor Dupree",75
"31",9,22678,31,"Destini England",74
"32",28,31316,31,"Kindra Hackbarth",74
"33",99,26228,31,"Nichole Fry",74
"34",234,82027,31,"Jessie Warren",74
"35",235,46519,31,"Amanda Lorenz",74
"36",419,10058,31,"Summer Burgess",74
"37",694,30250,31,"Meghan Gregg",74
"38",700,10363,31,"Heaven Burton",74
"39",703,38370,31,"Janae Jefferson",74
"40",711,84494,31,"Madison Wilson",74
"41",1068,71631,31,"Kara Shutt",74
"42",66,2000,42,"Madison Anthony",73
"43",302,82318,42,"Lexi Watts",73
"44",315,5827,42,"Taylor Beshears",73
"45",355,6299,42,"Autumn Bishop",73
"46",522,1274,42,"Jocelyn Alo",73
"47",648,6967,42,"Mackenzie Boesel",73
"48",649,1608,42,"Julia Andersen",73
"49",649,55263,42,"Abbey Murphy",73
"50",700,14387,42,"Michaela Cochran",73
"51",111,17188,51,"Jenna Curtan",72
"52",202,45953,51,"Destinee Lizzmore",72
"53",257,19670,51,"Alyssa Dicarlo",72
"54",257,23849,51,"Alysen Febrey",72
"55",317,29447,51,"Kate Gordon",72
"56",521,47273,51,"Taylor Lynch",72
"57",68,33676,57,"Alex Heinen",71
"58",229,58972,57,"Madisyn Palmer",71
"59",257,53138,57,"Justice Milz",71
"60",365,1832,57,"Aliyah Andrews",71
"61",410,84258,57,"Alyssa Williamson",71
"62",603,62831,57,"Krystal Puga",71
"63",625,49934,57,"Shelby Maze",71
"64",649,54626,57,"Brittney Morse",71
"65",704,14112,57,"Courtney Clayton",71
"66",66,81188,66,"Kora Wade",70
"67",201,4692,66,"Kayla Bear",70
"68",671,17525,66,"Alissa Dalton",70
"69",1092,62393,66,"Katie Prebble",70
"70",2711,60222,66,"Navia Penrod",70
"71",28,36486,71,"Morgan Howe",69
"72",51,81483,71,"Kyla Walker",69
"73",66,70516,71,"Alison Seng",69
"74",102,35121,71,"Zamari Hinton",69
"75",231,69674,71,"Jackie Schoff",69
"76",428,59446,71,"Makenna Partain",69
"77",487,8552,71,"Kara Brewer",69
"78",529,45546,71,"Jenna Lilley",69
"79",646,78055,71,"Kaleigh Todd",69
"80",47,20415,80,"Haley Dominique",68
"81",115,50312,80,"Rachel Mccollum",68
"82",288,38096,80,"Arielle James",68
"83",472,36242,80,"Kelsey Horton",68
"84",716,82452,80,"Katie Webb",68
"85",719,35713,80,"Julia Hollingsworth",68
"86",430,17880,86,"Mia Davidson",67
"87",521,53841,86,"Madi sue Montgomery",67
"88",661,38831,86,"Claire Johnson",67
"89",661,69786,86,"Allison Schubert",67
"90",739,37270,86,"Brittany Husk",67
"91",774,76270,86,"Mackenzie Swinehart",67
"92",1356,13503,86,"Ally Choate",67
"93",1356,12613,86,"Madison Cathcart",67
"94",29,32447,94,"Jessie Harper",66
"95",68,85059,94,"Emma Wong",66
"96",156,55507,94,"Sarah Muzik",66
"97",191,40806,94,"Taylor Kent",66
"98",199,38150,94,"Mariah Jameyson",66
"99",301,77339,94,"Carly Thomas",66
"100",306,38420,94,"Gabbi Jenkins",66
"101",346,30939,94,"Savana Guidry",66
"102",386,3717,94,"Caroline Baratta",66
"103",400,16236,94,"Jena Cozza",66
"104",466,32147,94,"Erika Hansen",66
"105",529,47483,94,"Alexis Mack",66
"106",651,20526,94,"Astin Donovan",66
"107",697,36674,94,"Sarah Hudek",66
"108",700,32876,94,"Jessica Hartwell",66
"109",719,23100,94,"Shelby Estocado",66
"110",756,77405,94,"Kirstyn Thomas",66
"111",1157,28741,94,"Olivia Gocke",66
"112",1395,11452,94,"Georgia Capell",66
"113",11504,37576,94,"Sara Ingoldsby",66
