"","team_id","player_id","rank","player","ip"
"1",745,36952,1,"Hanna Hull",266.2
"2",372,8327,2,"Samantha Bratland",209.2
"3",601,77187,3,"Lindsey Thayer",198.1
"4",259,18605,4,"Jesse Dedomenico",194.2
"5",319,52467,5,"Christina Mezey",189.2
"6",1179,69062,6,"Shelby Saylors",187.3
"7",296,40008,7,"Becky Karlinski",184.2
"8",122,31820,8,"Ilissa Hamilton",183.2
"9",1255,5846,9,"Sydnee Bessler",183.1
"10",1133,39307,10,"Jen Jones",178.2
"11",38,1761,11,"Sam Anderson",176.3
"12",398,55764,12,"Ravenne Nasser",174.1
"13",1451,66564,13,"Jazmyn Rohrer",173.2
"14",286,39432,14,"Sydney Jones",172.1
"15",401,30190,15,"Jess Greenspan",169.3
"16",166,32385,16,"Haley Harmon",168.2
"17",615,29710,17,"Julie Graf",168
"18",142,31069,18,"Anna Gurr",167.2
"19",443,57029,19,"Josie Novak",167.1
"20",642,11674,20,"Amanda Carilli",166.2
"21",59,6209,21,"Sam Binkley",166.1
"22",21830,21959,22,"Melissa Eckman",163.3
"23",517,45501,23,"Kirsten Lightel",161.1
"24",1062,1689,24,"Jordan Anderson",157.2
"25",597,25066,25,"Krista Flugstad",157
"26",300,83656,26,"Ally Wiegand",156.2
"27",548,52813,26,"Caitlyn Miller",156.2
"28",8911,47856,28,"Abby Mahsem",156.1
"29",549,66115,28,"Liz Rodarte",156.1
"30",60,69490,30,"Hannah Schmidt",155.1
"31",24317,18256,31,"Jordan Day",155
"32",30038,61427,32,"Anna Pipenhagen",154.1
"33",1064,69211,33,"Elisabeth Schaffer",153.2
"34",8688,63918,33,"Morgan Raymer",153.2
"35",28593,16816,35,"Haley Crumpton",153.1
"36",973,36431,36,"Kassie Howard",153
"37",1094,73443,37,"Madison Sorensen",152.3
"38",409,37931,37,"Taylor Jackson",152.3
"39",1468,15149,39,"Cindy Connoly",152.1
"40",24400,67666,40,"Jorden Russell",151.2
"41",168,79826,41,"Sam Van dorn",149.2
"42",815,45317,42,"Ginger Lewis",149
"43",775,79368,43,"Paige Uliase",148.3
"44",278,54008,44,"Kaitlyn Moore",148.2
"45",1305,21772,44,"Krista Earl",148.2
"46",938,71294,44,"Riley Shields",148.2
"47",467,3784,47,"Taylor Barbour",147.1
"48",633,76155,48,"Jennifer Sweeney",145
"49",238,31013,49,"Kelsi Gunarathne",144.1
"50",1196,63834,49,"Paige Rauhut",144.1
"51",45,64366,51,"Ali Reilly",143.2
"52",787,10679,51,"Sarah Byrnes",143.2
"53",22626,15732,53,"Jennifer Corona",143.1
"54",730,84287,54,"Kaitlyn Willis",142.2
"55",297,33564,54,"Mariah Hedges",142.2
"56",1450,62504,56,"Katie Price",142.1
"57",126,26147,57,"Mariah Fritz",141
"58",239,69179,58,"Izzy Schaefer",140.1
"59",475,11495,59,"Lauren Cappello",139.3
"60",160,79828,59,"Marita Van dyke",139.3
"61",28749,54669,61,"Renae Morton",139.2
"62",382,23877,62,"Alycia Feeney",138.2
"63",179,74508,62,"Jamie Stefani",138.2
"64",30114,20675,64,"Becca Dougherty",138.1
"65",2694,59511,65,"Olivia Paszek",137.1
"66",530,80721,66,"Rebecca Vilchez",137
"67",132,8548,67,"Erika Brewer",136.1
"68",779,16133,68,"Allison Cox",136
"69",526,6832,69,"Alyssa Bluethgen",135.3
"70",25719,75546,70,"Emily Strouse",135.1
"71",581,44455,70,"Hannah Leahy",135.1
"72",373,70747,72,"Rachael Shady",135
"73",612,13539,73,"Amber Chow",134.3
"74",114,27964,73,"Anna Gernant",134.3
"75",337,20304,75,"Tegan Doherty",134.2
"76",30164,32398,76,"Megan Harmon",134.1
"77",8567,52990,76,"Sarah Miller",134.1
"78",376,52607,76,"Sophie Migacz",134.1
"79",538,56422,79,"Aj Nichols",134
"80",800,35366,80,"Ashton Hoeppner",133.2
"81",565,83554,80,"Candace Whittemore",133.2
"82",1454,11757,80,"Madelyn Carlson",133.2
"83",42,64515,83,"Steph Renner",132.3
"84",8687,70867,84,"Amaria Sharon",132.1
"85",117,63986,84,"Brianna Reardon",132.1
"86",438,35131,84,"Liz Hippen",132.1
"87",12399,34513,87,"Melissa Hess",132
"88",789,21306,87,"Rebecca Duncan",132
"89",396,72828,89,"Katlyn Smith",131.3
"90",778,40353,89,"Kendall Kehres",131.3
"91",326,47175,89,"Sammi Luzadre",131.3
"92",30044,67293,92,"Jess Rozick",131.2
"93",656,72755,93,"Hannah Smith",131
"94",200,7092,94,"Morgan Bolduk",130.3
"95",279,80801,95,"Diamond Villegas",129.3
"96",20220,61915,95,"Lorrin Pondo",129.3
"97",215,41038,97,"Megan Kieselback",129.2
"98",30081,32811,98,"Allison Hartman",129.1
"99",547,61486,98,"Katie Pitkin",129.1
"100",717,79858,98,"Kristi Van meter",129.1
