"","team_id","player_id","rank","player","xbh"
"1",11416,35330,1,"Brooke Hodgson",43
"2",30028,60322,2,"Ashley Perez",41
"3",767,32277,3,"Ashley Hardin",39
"4",9004,64399,3,"Samantha Reilly",39
"5",1376,28726,5,"Brooke Goad",38
"6",155,44013,6,"Clara Larson",35
"7",436,60583,6,"Jennah Perryman",35
"8",1371,82233,6,"Elexis Watson",35
"9",427,72670,9,"Becky Smith",33
"10",30058,12626,9,"Kayla Cato",33
"11",383,51801,11,"Jess Meidl",32
"12",436,58026,11,"Serena Olson",32
"13",568,38884,11,"Jaiden Johnson",32
"14",1028,84845,11,"Jenna Witt",32
"15",1402,26605,11,"Andrea Gahan",32
"16",9630,41327,11,"Lauryn King",32
"17",25,41484,17,"Taegan Kirk",31
"18",734,53556,17,"Jessica Mohl",31
"19",790,79906,17,"Lani Van zyl",31
"20",11416,78310,17,"Annmarie Torres",31
"21",30222,59826,17,"Kyleigh Payne",31
"22",41,60712,22,"Shannon Petersen",29
"23",74,47191,22,"Allison Luzzi",29
"24",435,86099,22,"Olivia Young",29
"25",598,22607,22,"Morgan Emmans",29
"26",767,54046,22,"Kylee Moore",29
"27",929,33372,22,"Tyler Hays",29
"28",947,29355,22,"Megan Goodnight",29
"29",1071,74031,22,"Danielle Sprinkle",29
"30",591,67207,30,"Meredith Rousse",28
"31",696,13066,30,"Roxy Chapa",28
"32",9004,36849,30,"Caitlin Hughes",28
"33",30221,24938,30,"Alexa Flores",28
"34",25,66079,34,"Karina Rocha",27
"35",437,73232,34,"Kaitlyn Snyder",27
"36",1314,35601,34,"Kala Holder",27
"37",1376,37745,34,"Monica Islava",27
"38",1445,47998,34,"Ariana Maldonado",27
"39",11416,37958,34,"Kaila Jacobi",27
"40",30013,54229,34,"Taylor Moran",27
"41",10,31947,41,"Alaina Hampton",26
"42",10,52822,41,"Brooke Miller",26
"43",95,72366,41,"Karli Skowrup",26
"44",423,6680,41,"Rebecca Blatt",26
"45",427,85517,41,"Natalie Wright",26
"46",537,38888,41,"Jamie Johnson",26
"47",591,64262,41,"Courtney Reeves",26
"48",734,54325,41,"Brandy Morgan",26
"49",30050,31361,41,"Ali Haesele",26
"50",30180,72950,41,"Merissa Smith",26
"51",30180,18250,41,"Danelle Day",26
"52",159,60283,52,"Elizabeth Perdue",25
"53",181,10652,52,"Kelly Byrd",25
"54",423,83959,52,"Faith Willenbrock",25
"55",701,76326,52,"Tylia Sylestine",25
"56",996,10394,52,"Brenna Busby",25
"57",1199,8973,52,"Ragan Broome",25
"58",1318,69232,52,"Emily Schaffer",25
"59",1318,65534,52,"Demi Rivera",25
"60",13028,56636,52,"Cailah Niles",25
"61",30052,73982,52,"Sydney Sprague",25
"62",30120,5691,52,"Brooke Bernard",25
"63",30125,86590,52,"Tori Zimmermann",25
"64",30179,22230,52,"Kayla Eichler",25
"65",223,52057,65,"Madison Mendoza",24
"66",333,55015,65,"Alexis Mullen",24
"67",568,9302,65,"Tori Brown",24
"68",675,65087,65,"Patricia Riches",24
"69",734,32786,65,"Taylor Hartenbach",24
"70",1000,65375,65,"Lacie Rinus",24
"71",1126,23808,65,"Taylor Favinger",24
"72",1170,7318,65,"Erin Boone",24
"73",1170,12608,65,"Mackenzie Cates",24
"74",1170,45095,65,"Kylee Leonhardt",24
"75",8956,17674,65,"Taylor Daniels",24
"76",9081,32755,65,"Carlie Hart",24
"77",30051,65173,65,"Hannah Riddle",24
"78",30093,81464,65,"Jaycie Walker",24
"79",93,9142,79,"Jessica Brown",23
"80",95,732,79,"Bailey Akins",23
"81",206,10101,79,"Erikka Burke",23
"82",206,50706,79,"Jennifer Mcelroy",23
"83",407,44959,79,"Skania Lemus",23
"84",427,77387,79,"Jordyn Thomas",23
"85",470,34971,79,"Jovanna Hillman",23
"86",507,82683,79,"Kaitlin Weis",23
"87",593,55444,79,"Megan Murrell",23
"88",1000,10933,79,"Haley Caldwell",23
"89",1000,24325,79,"Abby Fiessinger",23
"90",1009,33489,79,"Jobi Heath",23
"91",1334,66327,79,"Karolina Rodriguez",23
"92",1376,21505,79,"Marina Duran",23
"93",9754,64370,79,"Taylor Reidhead",23
