"","team_id","player_id","rank","player","k_bb"
"1",300,83682,1,"Ally Wiegand","14.3"
"2",1468,15152,2,"Cindy Connoly"," 9.4"
"3",12973,62161,3,"Megan Potter"," 7.8"
"4",601,77208,4,"Lindsey Thayer"," 7.5"
"5",397,1390,5,"Kirstie Alvarez"," 7.2"
"6",28749,54683,6,"Renae Morton"," 6.3"
"7",1451,66584,7,"Jazmyn Rohrer"," 6.2"
"8",142,31075,8,"Anna Gurr"," 5.8"
"9",2694,59526,9,"Olivia Paszek"," 5.7"
"10",1094,73464,10,"Madison Sorensen"," 5.5"
"11",538,56436,11,"Aj Nichols"," 5.4"
"12",565,83580,13,"Candace Whittemore"," 4.7"
"13",263,16150,13,"Cheyanne Cox"," 4.7"
"14",775,79391,14,"Paige Uliase"," 4.6"
"15",120,58446,15,"Amanda Osterhus"," 4.6"
"16",30072,47866,16,"Victoria Mahoney"," 4.6"
"17",200,7092,17,"Morgan Bolduk"," 4.6"
"18",1064,69231,18,"Elisabeth Schaffer"," 4.5"
"19",745,36961,19,"Hanna Hull"," 4.5"
"20",30040,58741,20,"Sara Packard"," 4.5"
"21",217,73932,21,"Jacqueline Spizizen"," 4.5"
"22",30035,41329,22,"Liz King"," 4.4"
"23",185,52693,24,"Madison Milaszewski"," 4.3"
"24",344,19786,24,"Missy Dieckman-meyer"," 4.3"
"25",150,57976,26,"Alyssa Olson"," 4.3"
"26",28593,16819,26,"Haley Crumpton"," 4.3"
"27",30044,67313,27,"Jess Rozick"," 4.3"
"28",717,79881,28,"Kristi Van meter"," 4.1"
"29",286,39442,29,"Sydney Jones"," 4.1"
"30",18,83775,30,"Jessica Wilcox"," 4.1"
"31",182,34350,31,"Sarah Herold"," 4.0"
"32",973,36440,32,"Kassie Howard"," 4.0"
"33",18,69210,33,"Shannon Schaefer"," 3.9"
"34",443,57044,34,"Josie Novak"," 3.9"
"35",804,32200,35,"Macy Hanson"," 3.9"
"36",815,45329,36,"Ginger Lewis"," 3.8"
"37",24,79385,37,"Lorena Ukanwa"," 3.8"
"38",775,41565,38,"Aimee Kistner"," 3.7"
"39",329,65305,39,"Jacqueline Riley"," 3.7"
"40",22626,15735,40,"Jennifer Corona"," 3.6"
"41",549,66134,41,"Liz Rodarte"," 3.6"
"42",789,55328,42,"Mackenzie Murphy"," 3.6"
"43",1255,5846,43,"Sydnee Bessler"," 3.6"
"44",517,75956,44,"Kaitlin Surdej"," 3.6"
"45",50,60079,45,"Kirsten Pelletier"," 3.5"
"46",114,27969,46,"Anna Gernant"," 3.5"
"47",805,11083,47,"Julia Camardo"," 3.4"
"48",1450,62520,48,"Katie Price"," 3.4"
"49",730,84313,49,"Kaitlyn Willis"," 3.4"
"50",30038,61443,50,"Anna Pipenhagen"," 3.4"
"51",30041,3873,51,"Miranda Barker"," 3.3"
"52",12399,34522,52,"Melissa Hess"," 3.3"
"53",517,45513,53,"Kirsten Lightel"," 3.3"
"54",42,64533,54,"Steph Renner"," 3.3"
"55",8911,47868,55,"Abby Mahsem"," 3.2"
"56",398,11190,56,"Colleen Campbell"," 3.2"
"57",789,21310,57,"Rebecca Duncan"," 3.2"
"58",1340,11583,58,"Theresa Cardello"," 3.2"
"59",300,81425,59,"Brea Walker"," 3.1"
"60",438,35140,60,"Liz Hippen"," 3.1"
"61",566,13047,61,"Lindsey Chaney"," 3.1"
"62",673,46066,62,"Talia Loda"," 3.0"
"63",303,6285,63,"Emma Bischoff"," 3.0"
"64",1305,21777,64,"Krista Earl"," 3.0"
"65",8687,70887,65,"Amaria Sharon"," 2.9"
"66",633,64559,66,"Morgan Rentzheimer"," 2.9"
"67",38,1761,67,"Sam Anderson"," 2.9"
"68",30081,32818,68,"Allison Hartman"," 2.9"
"69",1133,39316,69,"Jen Jones"," 2.9"
"70",542,53118,70,"Kiana Millsaps"," 2.8"
"71",595,35204,71,"Ally Hjort"," 2.8"
"72",382,32788,72,"Aarin Hartenstein"," 2.8"
"73",374,22697,73,"Connor English"," 2.8"
"74",247,40880,74,"Ashlyn Kersch"," 2.8"
"75",30114,20679,75,"Becca Dougherty"," 2.8"
"76",238,31019,76,"Kelsi Gunarathne"," 2.7"
"77",382,23882,77,"Alycia Feeney"," 2.7"
"78",615,29716,78,"Julie Graf"," 2.7"
"79",215,41049,79,"Megan Kieselback"," 2.7"
"80",122,31827,80,"Ilissa Hamilton"," 2.7"
"81",351,78,81,"Madeline Abbot"," 2.7"
"82",373,55598,82,"Liz Nace"," 2.6"
"83",123,59133,83,"Taylor Paquette"," 2.6"
"84",121,30821,84,"Stefanie Guercio"," 2.6"
"85",451,33728,86,"Rachel Heizer"," 2.6"
"86",276,45255,86,"Temma Levis"," 2.6"
"87",564,9706,87,"Katrina Buczkowski"," 2.6"
"88",1115,5929,88,"Lily Beurman"," 2.5"
"89",787,10679,89,"Sarah Byrnes"," 2.5"
"90",364,64390,90,"Emily Reilly"," 2.5"
"91",279,80824,91,"Diamond Villegas"," 2.5"
"92",2694,70483,92,"Kayla Selzer"," 2.5"
"93",8398,1163,93,"Rachel Allen"," 2.5"
"94",531,38861,94,"Gabby Johnson"," 2.4"
"95",20220,61931,95,"Lorrin Pondo"," 2.4"
"96",1254,71733,96,"Jen Sieminski"," 2.4"
"97",297,33572,97,"Mariah Hedges"," 2.4"
"98",8687,52690,98,"Alessandra Milardo"," 2.4"
"99",641,5147,99,"Emily Bell"," 2.4"
"100",800,35375,100,"Ashton Hoeppner"," 2.4"
