"","team_id","player_id","rank","player","xbh"
"1",402,61106,1,"Erika Piancastelli",43
"2",234,71257,2,"Sydney Sherrill",42
"3",202,55352,3,"Paige Murphy",40
"4",1356,12613,4,"Madison Cathcart",39
"5",700,32876,5,"Jessica Hartwell",38
"6",115,50312,6,"Rachel Mccollum",37
"7",229,46014,6,"Emily Lochten",37
"8",257,19670,6,"Alyssa Dicarlo",37
"9",522,1274,6,"Jocelyn Alo",37
"10",234,82027,10,"Jessie Warren",36
"11",472,36242,10,"Kelsey Horton",36
"12",711,52663,10,"Brook Miko",36
"13",101,36253,13,"Savannah Horvath",35
"14",355,6299,13,"Autumn Bishop",35
"15",518,61450,13,"Lilli Piper",35
"16",1092,62393,13,"Katie Prebble",35
"17",1395,11452,13,"Georgia Capell",35
"18",29,32447,18,"Jessie Harper",34
"19",191,19974,18,"Kristi Dimeo",34
"20",235,46519,18,"Amanda Lorenz",34
"21",317,29447,18,"Kate Gordon",34
"22",355,6296,18,"Amber Bishop",34
"23",509,45395,18,"Rachel Lewis",34
"24",711,70113,18,"Kendyl Scott",34
"25",199,38150,25,"Mariah Jameyson",33
"26",254,20866,25,"Ivie Drake",33
"27",317,78113,25,"Morgan Tolle",33
"28",428,45598,25,"Kendyl Lindaman",33
"29",430,17880,25,"Mia Davidson",33
"30",102,8971,30,"Suzy Brookshire",32
"31",202,45953,30,"Destinee Lizzmore",32
"32",400,16236,30,"Jena Cozza",32
"33",416,25122,30,"Lea Foerster",32
"34",459,71461,30,"Marisa Sholtes",32
"35",694,30250,30,"Meghan Gregg",32
"36",61,37925,36,"Ryan Jackson",31
"37",283,61282,36,"Brielle Pietrafesa",31
"38",466,32147,36,"Erika Hansen",31
"39",521,53841,36,"Madi sue Montgomery",31
"40",706,3457,36,"Bailee Baldwin",31
"41",1104,29163,36,"Dominique Gonzalez",31
"42",110,39472,42,"Aaliyah Jordan",30
"43",115,72705,42,"Caroline Smith",30
"44",201,53373,42,"Haley Mitchell",30
"45",235,19539,42,"Nicole Dewitt",30
"46",257,53138,42,"Justice Milz",30
"47",331,73761,42,"Holly Speers",30
"48",600,10708,42,"Madison Cabell",30
"49",603,62831,42,"Krystal Puga",30
"50",756,79904,42,"Taylor Van zee",30
"51",43,45497,51,"Danielle Liermann",29
"52",191,67619,51,"Linda Rush",29
"53",202,13940,51,"Hannah Clark",29
"54",257,23849,51,"Alysen Febrey",29
"55",485,46410,51,"Kylee Lopez",29
"56",639,15875,51,"Madysen Cossack",29
"57",648,6967,51,"Mackenzie Boesel",29
"58",66,2000,58,"Madison Anthony",28
"59",83,42453,58,"Meghan Kovac",28
"60",249,15042,58,"Jenna Cone",28
"61",301,77339,58,"Carly Thomas",28
"62",609,84766,58,"Sadie Wise",28
"63",732,7726,58,"Heather Bowen",28
"64",1104,73021,58,"Sierra Smith",28
"65",29,59000,65,"Alyssa Palomino",27
"66",99,26228,65,"Nichole Fry",27
"67",158,29589,65,"Madison Gott",27
"68",199,33536,65,"Kinsie Hebler",27
"69",234,29432,65,"Carsyn Gordon",27
"70",236,63848,65,"Paige Rauch",27
"71",311,84206,65,"Sami Williams",27
"72",315,5827,65,"Taylor Beshears",27
"73",587,31654,65,"Rebecca Hall",27
"74",694,70362,65,"Chelsea Seggern",27
"75",704,14112,65,"Courtney Clayton",27
"76",756,19252,65,"Julia Deponte",27
"77",66,12836,77,"Rebekah Cervantes",26
"78",107,66807,77,"Lindsay Rood",26
"79",110,56521,77,"Bubba Nickles",26
"80",236,39143,77,"Skylar Johnston",26
"81",283,1228,77,"Brittany Allocca",26
"82",419,17232,77,"Lexi Cushing",26
"83",509,56102,77,"Morgan Nelson",26
"84",514,39380,77,"Madison Jones",26
"85",519,15487,77,"Mikayla Cooper",26
"86",661,69786,77,"Allison Schubert",26
"87",676,25639,77,"Taylor Fraccastoro",26
"88",700,31833,77,"Karli Hamilton",26
"89",756,77405,77,"Kirstyn Thomas",26
"90",1395,21528,77,"Megan Durante",26
"91",30136,59724,77,"Austine Pauley",26
"92",47,43177,92,"Maddy Labrador",25
"93",48,26907,92,"Jade Gandara",25
"94",176,45424,92,"Megan Leyva",25
"95",249,71110,92,"Elena Shelepak",25
"96",334,13287,92,"Abbey Cheek",25
"97",370,84804,92,"Delanie Wisz",25
"98",428,59446,92,"Makenna Partain",25
"99",503,79862,92,"Jenny Van geertry",25
"100",522,66753,92,"Sydney Romero",25
"101",529,68494,92,"Dj Sanders",25
"102",545,86464,92,"Giorgiana Zeremenko",25
"103",655,28160,92,"Mahalia Gibson",25
"104",711,75073,92,"Nicole Stockinger",25
"105",772,77386,92,"Jordan Thomas",25
"106",796,85620,92,"Brooke Wyderski",25
"107",10411,4725,92,"Karla Beasley",25
