"","team_id","player_id","rank","player","sb"
"1",257,5864,1,"Cortni Emanuel",52
"2",229,15409,2,"Madisyn Palmer",49
"3",352,22458,3,"Nicole Yozzo",46
"4",270,9123,4,"Dasha Hill",45
"5",388,4525,5,"Elicia D'orazio",44
"6",655,5711,6,"Maddie Edmonston",42
"7",10411,7375,6,"Ansley Gilstrap",42
"8",365,518,6,"Aliyah Andrews",42
"9",43,18067,9,"Natalie Schilling",40
"10",610,22503,10,"Kimiko Zapanta",39
"11",229,12078,11,"Emily Lochten",38
"12",37,5420,11,"Victoria Draper",38
"13",316,13166,11,"Allie Mccourt",38
"14",655,14766,14,"Kinsey Nichols",37
"15",97,3687,15,"Brooke Clemetson",35
"16",655,16514,15,"Jaquelyn Ramon",35
"17",509,16429,17,"Sabrina Rabin",34
"18",810,19693,17,"Honnah Susor",34
"19",87,6585,17,"Jenna Foreman",34
"20",457,14481,17,"Leah Murray",34
"21",1092,1900,21,"Andria Booth",33
"22",758,17764,21,"Takesha Saltern",33
"23",234,8560,21,"Cali Harrod",33
"24",632,5675,21,"Shelby Eccles",33
"25",603,22555,21,"Lauren Zick",33
"26",61,4744,21,"Mariah Davis",33
"27",302,21416,27,"Lexi Watts",32
"28",249,6812,27,"Marta Fuentes",32
"29",61,9952,29,"Ryan Jackson",31
"30",107,17412,29,"Lindsay Rood",31
"31",419,1608,29,"Precious Birdsong",31
"32",61,21366,29,"Iesha Waters",31
"33",66,21089,29,"Kora Wade",31
"34",244,5506,29,"Lauren Duggar",31
"35",201,1230,35,"Kayla Bear",30
"36",1004,6255,35,"Morgan Felts",30
"37",8,2338,35,"Eliisa Brown",30
"38",404,18878,38,"Delaney Smith",29
"39",406,17556,38,"Meghan Rud",29
"40",697,13864,38,"Keeli Milligan",29
"41",306,1765,38,"Rebecca Blitz",29
"42",446,22421,42,"Damali Young",28
"43",678,6200,42,"Kasey Fava",28
"44",731,3647,42,"Jazmin Clarke",28
"45",30024,4005,42,"Skylar Cook",28
"46",402,13123,46,"Justyce Mcclain",27
"47",129,20301,46,"Lacy Tolfree",27
"48",433,4204,46,"Elantra Cox",27
"49",67,5150,46,"Lexi Diemmanuele",27
"50",366,18925,46,"Katie Smith",27
"51",1356,1839,46,"Nicole Bolasky",27
"52",306,10089,52,"Gabbi Jenkins",26
"53",116,15454,52,"Kara Paradowski",26
"54",202,14465,54,"Paige Murphy",25
"55",678,18853,54,"Ashly Smith",25
"56",305,18711,54,"Leslie Sims",25
"57",7,5593,54,"Casey Durham",25
"58",101,9489,58,"Savannah Horvath",24
"59",509,11910,58,"Rachel Lewis",24
"60",2711,15730,58,"Navia Penrod",24
"61",529,12438,58,"Alexis Mack",24
"62",498,17124,58,"Rochelle Roberts",24
"63",366,4356,58,"Jazlyn Crowder",24
"64",735,11648,58,"Taylor Lawson",24
"65",694,11671,65,"Aubrey Leach",23
"66",756,2575,65,"Kelly Burdick",23
"67",180,7183,65,"Leanna Gearhart",23
"68",813,10751,65,"Shelby Kennedy",23
"69",731,14023,65,"Leah Molina",23
"70",48,6874,65,"Meghan Gagliano",23
"71",26172,18506,65,"Kayla Sheridan",23
"72",312,1820,65,"Aralee Bogar",23
"73",695,5249,65,"Savannah Dodson",23
"74",1092,21077,74,"Kaylee Wacaster",22
"75",249,1775,74,"Sidney Bloomfield",22
"76",699,21010,74,"Terren Vinson",22
"77",244,3168,74,"Caroline Cash",22
"78",528,21503,74,"Shelby Weeks",22
"79",391,281,74,"Tori Alexander",22
"80",97,21860,74,"Ariana Williams",22
"81",270,21332,74,"Taylor Warrick",22
"82",352,16403,74,"Ashley Quidolit rabago",22
"83",695,6130,74,"Halie Fain",22
"84",189,10275,84,"Macy Johnson",21
"85",68,22412,84,"Brittany Younan",21
"86",600,18347,84,"Jordan Seneca",21
"87",625,17534,84,"Kelsey Royalty",21
"88",363,12829,84,"Destiny Martinez",21
"89",61,18904,84,"Jacki Smith",21
"90",1004,18743,84,"Oakley Sisemore",21
"91",28755,9632,84,"Kelsey Huff",21
"92",509,14680,92,"Morgan Nelson",20
"93",457,21792,92,"Taylor Wike",20
"94",563,6873,92,"Marissa Gagliano",20
"95",485,5038,92,"Shelby Deschamps",20
"96",419,2587,92,"Summer Burgess",20
"97",228,2001,92,"Tyra Bowers",20
"98",758,2226,92,"Mckinley Brinkerhoff",20
"99",631,6399,92,"Ellie Fisher",20
"100",48,477,92,"Kendall Anderson",20
"101",249,2530,92,"Criza Bulanadi",20
