"","team_id","player_id","rank","player","hr"
"1",522,1274,1,"Jocelyn Alo",30
"2",472,36242,2,"Kelsey Horton",25
"3",1092,62393,3,"Katie Prebble",23
"4",199,38150,4,"Mariah Jameyson",22
"5",202,55352,4,"Paige Murphy",22
"6",402,61106,4,"Erika Piancastelli",22
"7",234,82027,7,"Jessie Warren",21
"8",257,19670,7,"Alyssa Dicarlo",21
"9",428,45598,9,"Kendyl Lindaman",20
"10",518,61450,9,"Lilli Piper",20
"11",700,32876,9,"Jessica Hartwell",20
"12",29,59000,12,"Alyssa Palomino",19
"13",115,50312,12,"Rachel Mccollum",19
"14",430,17880,12,"Mia Davidson",19
"15",600,10708,12,"Madison Cabell",19
"16",603,62831,12,"Krystal Puga",19
"17",706,3457,12,"Bailee Baldwin",19
"18",1356,12613,12,"Madison Cathcart",19
"19",29,32447,19,"Jessie Harper",18
"20",102,8971,19,"Suzy Brookshire",18
"21",115,50520,19,"Lizabeth Mccurry",18
"22",254,20866,19,"Ivie Drake",18
"23",317,78113,19,"Morgan Tolle",18
"24",334,13287,19,"Abbey Cheek",18
"25",694,30250,19,"Meghan Gregg",18
"26",61,37925,26,"Ryan Jackson",17
"27",202,13940,26,"Hannah Clark",17
"28",331,73761,26,"Holly Speers",17
"29",400,16236,26,"Jena Cozza",17
"30",509,45395,26,"Rachel Lewis",17
"31",529,76037,26,"Gwen Svekis",17
"32",101,36253,32,"Savannah Horvath",16
"33",191,19974,32,"Kristi Dimeo",16
"34",236,63848,32,"Paige Rauch",16
"35",283,1228,32,"Brittany Allocca",16
"36",317,980,32,"Odicci Alexander",16
"37",406,76776,32,"Caroline Taylor",16
"38",459,71461,32,"Marisa Sholtes",16
"39",529,68494,32,"Dj Sanders",16
"40",609,84766,32,"Sadie Wise",16
"41",1395,11452,32,"Georgia Capell",16
"42",10411,4725,32,"Karla Beasley",16
"43",43,45497,43,"Danielle Liermann",15
"44",149,18409,43,"Courtney Dean",15
"45",199,33536,43,"Kinsie Hebler",15
"46",257,53138,43,"Justice Milz",15
"47",402,12633,43,"Morgan Catron",15
"48",466,32147,43,"Erika Hansen",15
"49",521,53841,43,"Madi sue Montgomery",15
"50",522,60168,43,"Nicole Pendley",15
"51",545,86464,43,"Giorgiana Zeremenko",15
"52",600,56992,43,"Hayley Norton",15
"53",650,66506,43,"Jessica Rogers",15
"54",711,75073,43,"Nicole Stockinger",15
"55",756,19252,43,"Julia Deponte",15
"56",47,35517,56,"Janae Hogg",14
"57",48,26907,56,"Jade Gandara",14
"58",51,50855,56,"Goose Mcglaun",14
"59",96,50979,56,"Savannah Mchellon",14
"60",115,72705,56,"Caroline Smith",14
"61",202,45953,56,"Destinee Lizzmore",14
"62",229,46014,56,"Emily Lochten",14
"63",235,19539,56,"Nicole Dewitt",14
"64",236,39143,56,"Skylar Johnston",14
"65",277,33590,56,"Callee Heen",14
"66",317,29447,56,"Kate Gordon",14
"67",419,17232,56,"Lexi Cushing",14
"68",485,46410,56,"Kylee Lopez",14
"69",603,7781,56,"Gretchen Bowie",14
"70",648,79990,56,"Alyssa Vanderveer",14
"71",697,80684,56,"Tori Vidales",14
"72",709,17166,56,"Bailey Curry",14
"73",1157,2852,56,"Patricia Awald",14
"74",8,33829,74,"Bailey Hemphill",13
"75",83,42453,74,"Meghan Kovac",13
"76",101,74822,74,"Megan Stevens",13
"77",191,67619,74,"Linda Rush",13
"78",196,10320,74,"Meredith Burroughs",13
"79",236,70981,74,"Madi Shaw",13
"80",283,61282,74,"Brielle Pietrafesa",13
"81",370,84804,74,"Delanie Wisz",13
"82",459,29048,74,"Jordan Gontram",13
"83",509,56102,74,"Morgan Nelson",13
"84",514,39380,74,"Madison Jones",13
"85",518,50323,74,"Shelby Mccombs",13
"86",1104,29163,74,"Dominique Gonzalez",13
"87",30135,77276,74,"Hannah Thieroff",13
"88",28,28131,88,"Danielle Gibson",12
"89",29,54997,88,"Dejah Mulipola",12
"90",31,50728,88,"Hannah Mcewen",12
"91",43,49672,88,"Carly Mattson",12
"92",47,43177,88,"Maddy Labrador",12
"93",48,40054,88,"Mallory Kasinger",12
"94",72,2072,88,"Allison Apke",12
"95",99,67274,88,"Taylor Rowland",12
"96",110,39472,88,"Aaliyah Jordan",12
"97",199,72097,88,"Bri Sims",12
"98",201,53373,88,"Haley Mitchell",12
"99",234,71257,88,"Sydney Sherrill",12
"100",234,29432,88,"Carsyn Gordon",12
"101",244,7453,88,"Annarose Borrelli",12
"102",249,15042,88,"Jenna Cone",12
"103",311,84206,88,"Sami Williams",12
"104",370,9048,88,"Alicia Brown",12
"105",434,68360,88,"Amanda Sanchez",12
"106",463,22146,88,"Tristen Edwards",12
"107",518,13934,88,"Emily Clark",12
"108",519,18240,88,"Alex Day",12
"109",522,66753,88,"Sydney Romero",12
"110",528,8224,88,"Hope Brandner",12
"111",655,28160,88,"Mahalia Gibson",12
"112",670,47500,88,"Hailey Mackay",12
"113",702,85522,88,"Reagan Wright",12
"114",711,52663,88,"Brook Miko",12
"115",756,77405,88,"Kirstyn Thomas",12
"116",758,80924,88,"Ashlyn Visser",12
"117",1395,21528,88,"Megan Durante",12
