"","team_id","player_id","rank","player","rc"
"1",522,1274,1,"Jocelyn Alo"," 93.00"
"2",202,55352,2,"Paige Murphy"," 90.89"
"3",199,38150,3,"Mariah Jameyson"," 90.70"
"4",1356,12613,4,"Madison Cathcart"," 84.71"
"5",402,61106,5,"Erika Piancastelli"," 82.07"
"6",331,73761,6,"Holly Speers"," 81.29"
"7",1092,62393,7,"Katie Prebble"," 80.67"
"8",400,16236,8,"Jena Cozza"," 78.36"
"9",235,46519,9,"Amanda Lorenz"," 77.81"
"10",234,82027,10,"Jessie Warren"," 76.85"
"11",257,19670,11,"Alyssa Dicarlo"," 75.79"
"12",254,20866,12,"Ivie Drake"," 74.49"
"13",472,36242,13,"Kelsey Horton"," 72.14"
"14",694,30250,14,"Meghan Gregg"," 71.81"
"15",711,70113,15,"Kendyl Scott"," 70.84"
"16",110,39472,16,"Aaliyah Jordan"," 70.18"
"17",317,78113,17,"Morgan Tolle"," 69.65"
"18",700,32876,17,"Jessica Hartwell"," 69.65"
"19",518,61450,19,"Lilli Piper"," 69.00"
"20",428,45598,20,"Kendyl Lindaman"," 68.19"
"21",521,71399,21,"Vanessa Shippy"," 67.49"
"22",603,62831,22,"Krystal Puga"," 67.21"
"23",115,50312,23,"Rachel Mccollum"," 65.84"
"24",711,52663,24,"Brook Miko"," 65.65"
"25",317,29447,25,"Kate Gordon"," 64.90"
"26",234,71257,26,"Sydney Sherrill"," 63.95"
"27",229,46014,27,"Emily Lochten"," 62.61"
"28",101,36253,28,"Savannah Horvath"," 61.73"
"29",466,32147,29,"Erika Hansen"," 60.70"
"30",191,19974,30,"Kristi Dimeo"," 60.32"
"31",1395,11452,31,"Georgia Capell"," 59.11"
"32",430,17880,32,"Mia Davidson"," 59.02"
"33",459,71461,33,"Marisa Sholtes"," 58.90"
"34",199,33536,34,"Kinsie Hebler"," 58.47"
"35",201,53373,35,"Haley Mitchell"," 58.45"
"36",102,8971,36,"Suzy Brookshire"," 58.29"
"37",110,56521,37,"Bubba Nickles"," 58.03"
"38",522,66753,38,"Sydney Romero"," 57.94"
"39",706,3457,39,"Bailee Baldwin"," 57.64"
"40",66,12836,40,"Rebekah Cervantes"," 57.52"
"41",509,45395,41,"Rachel Lewis"," 57.41"
"42",77,75772,42,"Libby Sugg"," 57.25"
"43",1092,7342,43,"Andria Booth"," 56.82"
"44",756,79904,44,"Taylor Van zee"," 56.62"
"45",257,53138,45,"Justice Milz"," 56.57"
"46",191,67619,46,"Linda Rush"," 55.87"
"47",355,6299,47,"Autumn Bishop"," 55.51"
"48",29,59000,48,"Alyssa Palomino"," 54.67"
"49",66,2000,49,"Madison Anthony"," 54.54"
"50",694,44448,50,"Aubrey Leach"," 54.44"
"51",317,980,51,"Odicci Alexander"," 54.39"
"52",48,26907,52,"Jade Gandara"," 54.30"
"53",51,70181,53,"Jessica Scroggins"," 54.19"
"54",514,39380,54,"Madison Jones"," 53.94"
"55",521,53841,55,"Madi sue Montgomery"," 53.67"
"56",257,23849,56,"Alysen Febrey"," 53.65"
"57",1157,2852,57,"Patricia Awald"," 53.61"
"58",235,19539,58,"Nicole Dewitt"," 53.44"
"59",10411,4725,59,"Karla Beasley"," 53.38"
"60",283,1228,60,"Brittany Allocca"," 53.09"
"61",311,84206,61,"Sami Williams"," 53.07"
"62",704,14112,62,"Courtney Clayton"," 52.87"
"63",355,6296,63,"Amber Bishop"," 52.86"
"64",301,71230,64,"Kiana Sherlund"," 52.85"
"65",234,29432,65,"Carsyn Gordon"," 52.81"
"66",283,61282,66,"Brielle Pietrafesa"," 52.12"
"67",709,17166,67,"Bailey Curry"," 52.02"
"68",648,6967,68,"Mackenzie Boesel"," 52.01"
"69",609,84766,69,"Sadie Wise"," 51.61"
"70",756,4411,70,"Sis Bates"," 51.38"
"71",66,70516,71,"Alison Seng"," 51.35"
"72",697,80684,72,"Tori Vidales"," 51.22"
"73",509,56102,73,"Morgan Nelson"," 51.02"
"74",1104,73021,74,"Sierra Smith"," 51.01"
"75",29,32447,75,"Jessie Harper"," 50.99"
"76",1395,21528,76,"Megan Durante"," 50.67"
"77",61,37925,77,"Ryan Jackson"," 50.66"
"78",257,22560,78,"Cortni Emanuel"," 50.35"
"79",110,60360,79,"Kylee Perez"," 50.34"
"80",249,15042,80,"Jenna Cone"," 50.17"
"81",202,45953,81,"Destinee Lizzmore"," 50.15"
"82",503,79862,82,"Jenny Van geertry"," 50.10"
"83",99,26228,83,"Nichole Fry"," 50.03"
"84",315,5827,84,"Taylor Beshears"," 49.53"
"85",711,75073,85,"Nicole Stockinger"," 49.44"
"86",366,79113,86,"Morgan Turkoly"," 49.29"
"87",649,55263,87,"Abbey Murphy"," 49.26"
"88",301,77339,88,"Carly Thomas"," 49.18"
"89",416,25122,89,"Lea Foerster"," 49.03"
"90",110,60325,90,"Briana Perez"," 49.01"
"91",600,10708,91,"Madison Cabell"," 48.90"
"92",434,68360,92,"Amanda Sanchez"," 48.87"
"93",545,86464,93,"Giorgiana Zeremenko"," 48.73"
"94",587,31654,94,"Rebecca Hall"," 48.72"
"95",236,63848,95,"Paige Rauch"," 48.67"
"96",428,59446,95,"Makenna Partain"," 48.67"
"97",158,78841,97,"Taylor Troutt"," 48.63"
"98",683,63333,98,"Melissa Rahrich"," 48.57"
"99",43,45497,99,"Danielle Liermann"," 48.55"
"100",519,15487,100,"Mikayla Cooper"," 48.45"
