"","team_id","player_id","rank","player","hr"
"1",1376,28720,1,"Brooke Goad",31
"2",9004,64381,2,"Samantha Reilly",25
"3",767,32270,3,"Ashley Hardin",24
"4",767,54032,4,"Kylee Moore",22
"5",30180,18246,5,"Danelle Day",19
"6",30028,60307,6,"Ashley Perez",18
"7",436,58011,7,"Serena Olson",17
"8",11416,35321,7,"Brooke Hodgson",17
"9",427,8451,9,"Jessica Bren",16
"10",1371,82208,9,"Elexis Watson",16
"11",1402,26600,9,"Andrea Gahan",16
"12",30138,26631,9,"Brooke Gajewski",16
"13",25,41473,13,"Taegan Kirk",15
"14",25,66060,13,"Karina Rocha",15
"15",427,77366,13,"Jordyn Thomas",15
"16",507,82658,13,"Kaitlin Weis",15
"17",13028,56622,13,"Cailah Niles",15
"18",30058,12624,13,"Kayla Cato",15
"19",95,732,19,"Bailey Akins",14
"20",206,10101,19,"Erikka Burke",14
"21",423,83933,19,"Faith Willenbrock",14
"22",429,10922,19,"Brianna Caldwell",14
"23",435,86071,19,"Olivia Young",14
"24",468,44213,19,"Sarah Lavallee",14
"25",507,40320,19,"Erin Keeney",14
"26",568,38875,19,"Jaiden Johnson",14
"27",591,64244,19,"Courtney Reeves",14
"28",701,76305,19,"Tylia Sylestine",14
"29",929,33364,19,"Tyler Hays",14
"30",996,10394,19,"Brenna Busby",14
"31",1126,23803,19,"Taylor Favinger",14
"32",1376,37736,19,"Monica Islava",14
"33",1376,58520,19,"Faith Otts",14
"34",23157,73843,19,"Nicole Spiegelberg",14
"35",30180,72929,19,"Merissa Smith",14
"36",3,49215,36,"Brenna Martini",13
"37",10,31940,36,"Alaina Hampton",13
"38",10,738,36,"Kiara Akles",13
"39",25,4029,36,"Courtney Barnhill",13
"40",41,60697,36,"Shannon Petersen",13
"41",93,9142,36,"Jessica Brown",13
"42",155,44002,36,"Clara Larson",13
"43",436,60568,36,"Jennah Perryman",13
"44",696,13064,36,"Roxy Chapa",13
"45",734,54311,36,"Brandy Morgan",13
"46",790,79883,36,"Lani Van zyl",13
"47",1097,77827,36,"Hayley Tierce",13
"48",1314,80004,36,"Kristen Vanhoosen",13
"49",1314,35592,36,"Kala Holder",13
"50",30013,54215,36,"Taylor Moran",13
"51",30052,31926,36,"Shelby Hammontree",13
"52",30202,48276,36,"Dani Manning",13
"53",95,72345,53,"Karli Skowrup",12
"54",159,60268,53,"Elizabeth Perdue",12
"55",246,75045,53,"Kaity Stocker",12
"56",427,72649,53,"Becky Smith",12
"57",947,41964,53,"Janie Knowles",12
"58",1085,32414,53,"Jessica Harney",12
"59",1170,12606,53,"Mackenzie Cates",12
"60",1376,61498,53,"Sarah Pitre",12
"61",2697,27525,53,"Bailey Gaspar",12
"62",9630,41316,53,"Lauryn King",12
"63",30028,53381,53,"Lynsey Mitchell",12
"64",30052,73961,53,"Sydney Sprague",12
"65",30177,21159,53,"Morgan Dufour",12
"66",65,83194,66,"Kalynn Wheeland",11
"67",74,47179,66,"Allison Luzzi",11
"68",181,10652,66,"Kelly Byrd",11
"69",223,52044,66,"Madison Mendoza",11
"70",423,6680,66,"Rebecca Blatt",11
"71",790,75292,66,"Rylee Stout",11
"72",947,437,66,"Makenzie Addis",11
"73",1083,22319,66,"Angelique Elemen",11
"74",1274,83969,66,"Anna Williams",11
"75",1376,21500,66,"Marina Duran",11
"76",1402,57642,66,"Mary beth Odom",11
"77",1445,47986,66,"Ariana Maldonado",11
"78",1446,14028,66,"Zoe Clark",11
"79",8875,74963,66,"Lindsey Stigler",11
"80",11403,18277,66,"Stephanie Day",11
"81",30051,65154,66,"Hannah Riddle",11
"82",30177,14176,66,"Lindzi Clemmer",11
"83",30222,59811,66,"Kyleigh Payne",11
"84",10,31914,84,"Amber Hammonds",10
"85",159,82309,84,"Keeli Waugh",10
"86",205,24570,84,"Brittanee Fisher",10
"87",470,34962,84,"Jovanna Hillman",10
"88",499,64443,84,"Christa Reisinger",10
"89",568,2076,84,"Analece Apodaca",10
"90",584,45726,84,"Brianne Lint",10
"91",591,54826,84,"Aubree Mouthaan",10
"92",734,65924,84,"Heather Robinson",10
"93",947,29349,84,"Megan Goodnight",10
"94",995,53654,84,"Marisa Monasseri",10
"95",1023,84249,84,"Maria Williamson",10
"96",1116,53096,84,"Peyton Mills",10
"97",1123,30109,84,"Madie Green",10
"98",1126,56788,84,"Olivia Nolan",10
"99",1170,45084,84,"Kylee Leonhardt",10
"100",1289,39063,84,"Sarah Johnson",10
"101",1334,66308,84,"Karolina Rodriguez",10
"102",1376,52970,84,"Rachel Miller",10
"103",1433,8441,84,"Jordyn Breitbarth",10
"104",2814,41474,84,"Taylor Kirk",10
"105",8875,81400,84,"Beth Walker",10
"106",9754,64352,84,"Taylor Reidhead",10
"107",11416,78287,84,"Annmarie Torres",10
"108",30075,56727,84,"Emma Noble",10
"109",30128,52394,84,"Ashley Meyer",10
"110",30151,14938,84,"Kaylee Combs",10
"111",30154,71457,84,"Haylie Shope",10
"112",30180,50746,84,"Allie Mcfetridge",10
"113",30199,22245,84,"Amy Eilefson",10
"114",30202,19013,84,"Cheyenne Demaree",10
