"","team_id","player_id","rank","player","era"
"1",538,56436,1,"Aj Nichols",0.835
"2",1451,66584,2,"Jazmyn Rohrer",0.887
"3",28749,54683,3,"Renae Morton",0.902
"4",1064,69231,4,"Elisabeth Schaffer",0.957
"5",745,36961,5,"Hanna Hull",1.024
"6",259,18609,6,"Jesse Dedomenico",1.08
"7",1340,11583,7,"Theresa Cardello",1.087
"8",300,83682,8,"Ally Wiegand",1.117
"9",247,40880,9,"Ashlyn Kersch",1.131
"10",717,79881,10,"Kristi Van meter",1.137
"11",973,36440,11,"Kassie Howard",1.189
"12",601,77208,12,"Lindsey Thayer",1.236
"13",712,55683,13,"Alanna Namit",1.241
"14",443,57044,14,"Josie Novak",1.255
"15",673,46066,15,"Talia Loda",1.308
"16",565,83580,16,"Candace Whittemore",1.31
"17",517,45513,17,"Kirsten Lightel",1.345
"18",595,35204,18,"Ally Hjort",1.35
"19",217,73932,19,"Jacqueline Spizizen",1.412
"20",286,39442,20,"Sydney Jones",1.423
"21",30044,67313,21,"Jess Rozick",1.436
"22",1062,1689,22,"Jordan Anderson",1.465
"23",73,78065,23,"Scottie Todd",1.534
"24",438,35140,24,"Liz Hippen",1.536
"25",22626,15735,25,"Jennifer Corona",1.564
"26",398,55778,26,"Ravenne Nasser",1.648
"27",548,52827,27,"Caitlyn Miller",1.653
"28",120,58446,28,"Amanda Osterhus",1.661
"29",142,31075,29,"Anna Gurr",1.672
"30",398,11190,30,"Colleen Campbell",1.686
"31",789,55328,31,"Mackenzie Murphy",1.689
"32",24,79385,32,"Lorena Ukanwa",1.709
"33",344,19786,33,"Missy Dieckman-meyer",1.71
"34",114,27969,34,"Anna Gernant",1.714
"35",679,43956,35,"Christine Larochelle",1.725
"36",570,32415,36,"Sarah Harms",1.741
"37",12973,62161,37,"Megan Potter",1.742
"38",789,21310,38,"Rebecca Duncan",1.749
"39",259,70861,39,"Lauren Shannon",1.763
"40",297,33572,40,"Mariah Hedges",1.768
"41",564,9706,41,"Katrina Buczkowski",1.77
"42",372,8327,42,"Samantha Bratland",1.771
"43",372,15451,43,"Courtney Cooper",1.777
"44",168,79849,44,"Sam Van dorn",1.778
"45",28593,16819,45,"Haley Crumpton",1.782
"46",775,79391,46,"Paige Uliase",1.785
"47",8688,820,47,"Jessica Alberts",1.805
"48",25719,75567,48,"Emily Strouse",1.811
"49",122,8268,49,"Sidney Brannam",1.82
"50",114,7462,50,"Ellie Borst",1.839
"51",182,34350,50,"Sarah Herold",1.839
"52",443,11682,52,"Amanda Carisone",1.873
"53",615,29716,53,"Julie Graf",1.874
"54",633,76176,54,"Jennifer Sweeney",1.881
"55",238,31019,55,"Kelsi Gunarathne",1.891
"56",300,81425,56,"Brea Walker",1.905
"57",313,15054,57,"Haley Congdon",1.909
"58",542,53118,57,"Kiana Millsaps",1.909
"59",578,81292,59,"Teresa Wagner",1.921
"60",24400,67686,60,"Jorden Russell",1.941
"61",18,83775,61,"Jessica Wilcox",1.963
"62",396,72849,62,"Katlyn Smith",1.964
"63",21830,21964,63,"Melissa Eckman",1.965
"64",656,72776,64,"Hannah Smith",1.976
"65",200,7092,65,"Morgan Bolduk",1.979
"66",45,64384,66,"Ali Reilly",1.997
"67",139,4383,67,"Aubrey Bates",2.016
"68",938,71314,68,"Riley Shields",2.024
"69",2694,59526,69,"Olivia Paszek",2.041
"70",8688,63936,70,"Morgan Raymer",2.049
"71",8911,47868,71,"Abby Mahsem",2.059
"72",577,64254,72,"Lexi Reetz",2.062
"73",966,70003,73,"Kylee Schwind",2.075
"74",805,11083,74,"Julia Camardo",2.083
"75",411,42166,75,"Joy Kolakowsi",2.099
"76",1094,73464,76,"Madison Sorensen",2.105
"77",166,32392,77,"Haley Harmon",2.159
"78",42,64533,78,"Steph Renner",2.161
"79",1468,15152,79,"Cindy Connoly",2.162
"80",121,30821,80,"Stefanie Guercio",2.199
"81",20220,61931,81,"Lorrin Pondo",2.211
"82",451,33728,81,"Rachel Heizer",2.211
"83",21852,26396,83,"Morghan Fulton",2.216
"84",531,58647,83,"Rachael Owens",2.216
"85",382,23882,85,"Alycia Feeney",2.224
"86",12399,34522,86,"Melissa Hess",2.226
"87",203,48956,87,"Kelsi Martin",2.23
"88",806,86298,88,"Chelsea Zang",2.233
"89",549,66134,89,"Liz Rodarte",2.238
"90",730,84313,90,"Kaitlyn Willis",2.258
"91",24,58797,91,"Gina Pagan",2.3
"92",800,35375,92,"Ashton Hoeppner",2.304
"93",424,8897,93,"Gracie Brookens",2.317
"94",329,65305,94,"Jacqueline Riley",2.318
"95",263,83150,95,"Maddy Wetherholt",2.328
"96",531,38861,96,"Gabby Johnson",2.331
"97",185,52693,97,"Madison Milaszewski",2.344
"98",69,35213,98,"Katie Hoadley",2.36
"99",50,60079,99,"Kirsten Pelletier",2.365
"100",1254,71733,100,"Jen Sieminski",2.371
