"","team_id","player_id","rank","player","h"
"1",122,81363,1,"Maren Waldner",78
"2",300,5627,1,"Sam Berghoff",78
"3",139,57749,3,"Patty maye Ohanian",75
"4",372,10327,3,"Ashley Burrows",75
"5",259,1651,5,"Carly Anderson",72
"6",42,81442,6,"Elaine Walker",71
"7",492,52856,7,"Emily Miller",70
"8",30037,66034,7,"Erica Robles",70
"9",42,58653,9,"Sam Owens",69
"10",8688,86051,9,"Jamie Young",69
"11",238,48436,11,"Dayna Marchant",68
"12",139,1854,12,"Leah Andrews",67
"13",372,75488,12,"Anna Strien",67
"14",300,67566,14,"Jillian Runyon",65
"15",517,35676,14,"Jenna Hollar",65
"16",622,61278,14,"Annie Pietanza",65
"17",809,19387,14,"Sydney Despres",65
"18",1179,24864,14,"Cheyenne Fletcher",65
"19",122,20835,19,"Nicole Doyle",64
"20",166,83630,19,"Cailynn Wichman",64
"21",303,4280,19,"Annemarie Bartow",64
"22",455,36879,19,"Krissy Hughes",64
"23",538,33119,19,"Carson Hauser",64
"24",622,14824,19,"Leanne Collins",64
"25",745,36525,19,"Cassetty Howerin",64
"26",1179,1115,19,"Emily Allen",64
"27",139,59841,27,"Rachael Payne",63
"28",398,39553,27,"Jasmin Joseph",63
"29",542,71258,27,"Vada blue Sherrill",63
"30",1179,58098,27,"Melanie Oord",63
"31",8688,86025,27,"Cassie Young",63
"32",142,1459,32,"Chloe Amarilla",62
"33",492,78783,32,"Jenna Trojniar",62
"34",531,70947,32,"Alyson Shaw",62
"35",595,78208,32,"Megan Toninato",62
"36",745,65051,32,"Kiersten Richardson",62
"37",808,6192,32,"Ama Biney",62
"38",1254,23536,32,"Kierstin Fallers",62
"39",160,3509,39,"Melissa Balkema",61
"40",564,36474,39,"Jackie Howarth",61
"41",751,39050,39,"Rachel Johnson",61
"42",1179,76257,39,"Jacinda Swiger",61
"43",16142,10498,39,"Amanda Butera",61
"44",21,79003,44,"Cassidy Tucker",60
"45",114,8311,44,"Jessica Brasser",60
"46",122,78764,44,"Grace Tritchler",60
"47",372,75083,44,"Natalie Stockman",60
"48",531,50716,44,"Bailey Mcelwain",60
"49",622,25657,44,"Dakotah Fraley",60
"50",8687,70887,44,"Amaria Sharon",60
"51",84,31188,51,"Carlee Guyett",59
"52",114,18690,51,"Maddie Degroot",59
"53",259,72965,51,"Morgan Smith",59
"54",264,83228,51,"Darice Wheeler",59
"55",286,61383,51,"Shay Pinhey",59
"56",296,29878,51,"Courtney Grasz",59
"57",303,64642,51,"Ashley Rey",59
"58",398,44613,51,"Amanda Lee",59
"59",398,81031,51,"Sarah Von ahn",59
"60",443,73879,51,"Kat Spilman",59
"61",538,51005,51,"Mackenzie Mcintire",59
"62",547,30568,51,"Jennifer Groat",59
"63",745,28620,51,"Madison Glaubke",59
"64",8688,21303,51,"Makenzie Duncan",59
"65",20220,86534,51,"Rachel Ziemba",59
"66",166,58352,66,"Melissa Orton",58
"67",300,26337,66,"Shelby Fulk",58
"68",372,80670,66,"Bailey Victoria",58
"69",411,24715,66,"Carrie Fix",58
"70",12399,13886,66,"Amanda Clark",58
"71",166,26170,71,"Jana Froehle",57
"72",215,10072,71,"Olivia Burgos",57
"73",264,54599,71,"Kayla Morrissey",57
"74",296,53998,71,"Emily Moore",57
"75",296,7864,71,"Jenna Boyajian",57
"76",313,9310,71,"Vanessa Brown",57
"77",382,19803,71,"Dolores Diemicke",57
"78",396,8559,71,"Morgan Brewer",57
"79",396,75363,71,"Essence Strambler",57
"80",442,62299,71,"Kaylee Powers",57
"81",549,18469,71,"Izzy Deatherage",57
"82",605,61895,71,"Libby Pomerleau",57
"83",789,17187,71,"Lexi Curt",57
"84",1112,12237,71,"Makayla Carver",57
"85",30041,3873,71,"Miranda Barker",57
"86",374,14971,86,"Sarah Commons",56
"87",642,66682,86,"Lizette Roman-johnston",56
"88",681,55457,86,"Meg Murzello",56
"89",712,49831,86,"Megan Mayernik",56
"90",807,13189,86,"Maddy Chase",56
"91",1130,72160,86,"Alyssa Singleterry",56
"92",30037,25597,86,"Kaylee Fox",56
"93",21,8951,93,"Mary Brooks",55
"94",44,628,93,"Kaitlyn Aherron",55
"95",134,25139,93,"Michaela Foisy",55
"96",150,57236,93,"Allie O'brien",55
"97",329,63193,93,"Julie Raba",55
"98",374,19697,93,"Skylar Dickens",55
"99",479,41286,93,"Diana King",55
"100",597,47566,93,"Kylie Macziewski",55
"101",673,20972,93,"Kristen Drobiak",55
"102",781,2679,93,"Brittany Attaway",55
"103",808,55374,93,"Nina Murphy-cook",55
"104",1062,45368,93,"Linzie Lewis",55
"105",1196,25574,93,"Ally Fox",55
"106",2694,14841,93,"Monica Collins",55
"107",20220,73189,93,"Emily Snow",55
"108",21830,14516,93,"Josie Coker",55
"109",24317,18260,93,"Jordan Day",55
