"","team_id","player_id","rank","player","era"
"1",257,29942,1,"Brittany Gray",0.487
"2",522,59296,2,"Paige Parker",0.838
"3",189,56343,3,"Nicole Newman",0.895
"4",756,61582,4,"Gabbie Plain",1.02
"5",235,4031,5,"Kelly Barnhill",1.082
"6",288,33588,6,"Savannah Heebner",1.154
"7",418,4759,7,"Meghan Beaubien",1.176
"8",234,41339,8,"Meghan King",1.183
"9",365,81637,9,"Allie Walljasper",1.19
"10",529,22339,10,"Miranda Elish",1.215
"11",28,39629,11,"Giselle Juarez",1.222
"12",189,72824,12,"Kailee Smith",1.225
"13",670,67586,13,"Randi Rupp",1.278
"14",756,1411,14,"Taran Alvelo",1.308
"15",487,27421,15,"Megan Garst",1.315
"16",110,27172,16,"Rachel Garcia",1.33
"17",529,41677,17,"Megan Kleist",1.339
"18",234,32196,18,"Kylee Hanson",1.351
"19",37,48976,19,"Makayla Martin",1.373
"20",37,11750,20,"Kaylee Carlson",1.391
"21",590,58213,21,"Emily Orosco",1.4
"22",30135,74354,22,"Ciara Stapp",1.407
"23",410,15342,23,"Megan Cook",1.41
"24",43,63227,24,"Morgan Rackel",1.434
"25",430,81867,25,"Holly Ward",1.452
"26",519,74976,26,"Danielle Stiene",1.461
"27",235,57613,27,"Aleshia Ocasio",1.469
"28",444,51330,28,"Chelsea Mcmanaway",1.484
"29",99,52475,29,"Cielo Meza",1.488
"30",244,5776,30,"Lindsey Bert",1.522
"31",459,9554,31,"Stephanie Bryden",1.526
"32",31,31369,32,"Mary Haff",1.547
"33",671,22508,33,"Summer Ellyson",1.557
"34",380,40693,34,"Annie Kennedy",1.558
"35",236,63848,35,"Paige Rauch",1.56
"36",719,82235,36,"Emily Watson",1.607
"37",365,36039,37,"Carley Hoover",1.628
"38",28600,39511,38,"Mandy Jordan",1.639
"39",562,34484,39,"Casey Herzog",1.665
"40",29,51535,40,"Taylor Mcquillin",1.687
"41",175,12340,41,"Manda Cash",1.699
"42",489,53249,42,"Courtney Mirabella",1.7
"43",428,24549,43,"Amber Fiser",1.702
"44",28755,63673,44,"Riley Randolph",1.706
"45",493,70617,45,"Jacquelyn Sertic",1.719
"46",651,15787,46,"Georgina Corrick",1.727
"47",688,66715,47,"Alexa Romero",1.732
"48",29,19123,48,"Alyssa Denham",1.74
"49",742,21882,49,"Carrie Eberle",1.755
"50",355,19965,49,"Julia Dimartino",1.755
"51",108,85739,51,"Brooke Yanez",1.764
"52",371,39352,52,"Kiley Jones",1.77
"53",735,30672,53,"Mackenzie Grossmann",1.781
"54",14927,44627,54,"Brooklin Lee",1.784
"55",400,57903,55,"Kiara Oliver",1.82
"56",107,21328,56,"Kamalani Dung",1.823
"57",312,20547,57,"Allison Doocy",1.83
"58",111,20333,58,"Hailey Dolcini",1.835
"59",1395,67011,59,"Megan Rosewell",1.856
"60",189,77932,60,"Nicole Timmons",1.877
"61",30095,33395,61,"Cambrie Hazel",1.913
"62",703,81038,62,"Paige Von sprecken",1.918
"63",1157,17268,63,"Alley Cutting",1.922
"64",648,57748,64,"Kelsey Oh",1.944
"65",231,68035,65,"Shannon Saile",1.949
"66",283,17601,65,"Sophie Dandola",1.949
"67",112,81809,67,"Robyn Wampler",1.966
"68",219,25016,68,"Morgan Florey",1.968
"69",654,77296,69,"Haley Thogmartin",1.969
"70",446,4997,70,"Amy Begg",2
"71",349,21824,71,"Alexis Eastman",2.003
"72",363,27656,72,"Sydney Gay",2.008
"73",317,10013,73,"Payton Buresch",2.02
"74",404,72961,74,"Molly Smith",2.03
"75",193,83698,75,"Amelia Wiercioch",2.035
"76",47,52706,76,"Aeshia Miles",2.038
"77",796,34543,77,"Haley Hestekin",2.041
"78",725,74026,78,"Courtney Springman",2.048
"79",459,4611,79,"Alicia Bazonski",2.055
"80",10411,6095,80,"Christina Biggerstaff",2.061
"81",370,3630,80,"Hannah Bandimere",2.061
"82",563,36801,80,"Kayla Huffman",2.061
"83",68,21042,83,"Ali Dubois",2.065
"84",483,43657,84,"Megan Landry",2.069
"85",646,9106,85,"Devin Brown",2.072
"86",14,80505,86,"Celeste Verdolivo",2.077
"87",83,27730,87,"Raeanne Geffert",2.084
"88",711,18743,88,"Megan Dejter",2.1
"89",8,58417,89,"Alexis Osorio",2.117
"90",648,63383,90,"Dixie Raley",2.119
"91",659,39231,91,"Brianna Jones",2.12
"92",316,6171,92,"Alyssa Bilodeau",2.123
"93",28,47430,93,"Breanna Macha",2.126
"94",694,2404,93,"Caylan Arnold",2.126
"95",2,57120,93,"Hannah Null",2.126
"96",102,49642,96,"Celina Matthias",2.132
"97",176,86628,97,"Missy Zoch",2.134
"98",176,54092,98,"Pat Moore",2.147
"99",697,32525,99,"Trinity Harrington",2.156
"100",77,80900,100,"Kerisa Viramontes",2.169
