"","team_id","player_id","rank","player","so"
"1",244,5776,1,"Lindsey Bert",353
"2",235,4031,2,"Kelly Barnhill",324
"3",670,67586,3,"Randi Rupp",317
"4",110,27172,4,"Rachel Garcia",315
"5",493,70617,5,"Jacquelyn Sertic",307
"6",489,53249,6,"Courtney Mirabella",306
"7",719,82235,6,"Emily Watson",306
"8",28,39629,8,"Giselle Juarez",305
"9",219,25016,9,"Morgan Florey",303
"10",29,51535,10,"Taylor Mcquillin",287
"11",519,74976,11,"Danielle Stiene",281
"12",444,51330,12,"Chelsea Mcmanaway",277
"13",661,45093,12,"Jennifer Leonhardt",277
"14",51,66196,14,"Gia Rodoni",268
"15",231,68035,15,"Shannon Saile",267
"16",418,4759,16,"Meghan Beaubien",266
"17",688,66715,17,"Alexa Romero",264
"18",31,31369,18,"Mary Haff",249
"19",529,22339,18,"Miranda Elish",249
"20",189,56343,20,"Nicole Newman",245
"21",283,15698,20,"Sarah Cornell",245
"22",756,1411,22,"Taran Alvelo",242
"23",234,32196,23,"Kylee Hanson",241
"24",201,84736,24,"Jessica Wireman",240
"25",428,24549,25,"Amber Fiser",237
"26",1395,84823,26,"Jordan Withrow",232
"27",646,9106,27,"Devin Brown",231
"28",355,19965,28,"Julia Dimartino",230
"29",8,58417,29,"Alexis Osorio",229
"30",10411,6095,29,"Christina Biggerstaff",229
"31",694,2404,31,"Caylan Arnold",227
"32",624,51291,32,"Lindsey Mcleod",222
"33",529,41677,33,"Megan Kleist",221
"34",404,72961,34,"Molly Smith",220
"35",671,22508,34,"Summer Ellyson",220
"36",439,65292,36,"Amanda Riley",219
"37",99,52475,36,"Cielo Meza",219
"38",457,61164,38,"Brittany Pickett",216
"39",317,980,38,"Odicci Alexander",216
"40",306,78510,38,"Tara Trainer",216
"41",14927,44627,41,"Brooklin Lee",215
"42",522,59296,42,"Paige Parker",213
"43",659,39231,43,"Brianna Jones",212
"44",102,49642,44,"Celina Matthias",207
"45",312,20547,45,"Allison Doocy",205
"46",349,21824,46,"Alexis Eastman",204
"47",43,63227,46,"Morgan Rackel",204
"48",590,58213,48,"Emily Orosco",198
"49",2,57120,49,"Hannah Null",194
"50",255,1667,50,"Emily Anderson",193
"51",235,57613,51,"Aleshia Ocasio",192
"52",68,21042,51,"Ali Dubois",192
"53",458,84774,53,"Haley Wiseman",191
"54",108,85739,54,"Brooke Yanez",190
"55",234,41339,54,"Meghan King",190
"56",107,15104,56,"Zoe Conley",189
"57",494,80004,57,"Kaylin Vandomelen",188
"58",410,15342,57,"Megan Cook",188
"59",352,7907,59,"Parker Boyd",187
"60",600,78497,60,"Abby Trahan",186
"61",365,36039,60,"Carley Hoover",186
"62",107,21328,60,"Kamalani Dung",186
"63",782,43736,63,"Bailey Lange",184
"64",67,20930,63,"Jessica Dreswick",184
"65",590,50110,65,"Kristen Mccann",183
"66",202,59732,66,"Mollie Paulick",182
"67",111,53305,66,"Tayler Misfeldt",182
"68",756,61582,68,"Gabbie Plain",181
"69",165,19777,68,"Madison Didion",181
"70",513,35749,70,"Alexis Holloway",179
"71",128,83314,71,"Alea White",175
"72",430,81867,72,"Holly Ward",173
"73",400,57903,72,"Kiara Oliver",173
"74",112,81809,72,"Robyn Wampler",173
"75",562,34484,75,"Casey Herzog",171
"76",363,27656,75,"Sydney Gay",171
"77",660,37571,77,"Emily Ingles",170
"78",771,37655,77,"Emily Ira",170
"79",416,86257,77,"Kristina Zalewski",170
"80",251,8969,80,"Anna Brooks pacha",169
"81",497,78557,81,"Hope Trautwein",168
"82",175,12340,82,"Manda Cash",166
"83",487,27421,82,"Megan Garst",166
"84",1157,30059,84,"Abigail Green",164
"85",651,15787,84,"Georgina Corrick",164
"86",315,72105,86,"Faith Sims",163
"87",2699,58583,87,"Megan Overton",162
"88",502,80682,87,"Valerie Vidal",162
"89",1157,17268,89,"Alley Cutting",161
"90",11504,59915,89,"Courtney Pearson",161
"91",414,80709,89,"Courtney Vierstra",161
"92",459,9554,92,"Stephanie Bryden",160
"93",47,52706,93,"Aeshia Miles",159
"94",176,54092,94,"Pat Moore",158
"95",96,21808,95,"Danielle East",155
"96",101,38117,96,"Jillian James",153
"97",725,74026,97,"Courtney Springman",152
"98",83,27730,97,"Raeanne Geffert",152
"99",466,38529,99,"Julia Jensen",151
"100",71,52964,99,"Meredith Miller",151
