"","team_id","player_id","rank","player","hr"
"1",264,83228,1,"Darice Wheeler",18
"2",30037,25597,2,"Kaylee Fox",17
"3",542,71258,3,"Vada blue Sherrill",15
"4",1094,52405,3,"Allison Meyer",15
"5",1192,43271,3,"Laurren Ladwig",15
"6",125,21373,6,"Anna Dunn",14
"7",168,23939,6,"Hannah Feldman",14
"8",789,17187,6,"Lexi Curt",14
"9",987,50707,6,"Josie Mcelroy",14
"10",1062,68232,6,"Sabrina Salts",14
"11",160,3509,11,"Melissa Balkema",13
"12",300,5627,11,"Sam Berghoff",13
"13",139,57749,13,"Patty maye Ohanian",12
"14",443,82603,13,"Brooke Wehr",12
"15",789,55328,13,"Mackenzie Murphy",12
"16",1094,80318,13,"Annie Veatch",12
"17",1094,8347,13,"Roni Braun",12
"18",1112,16412,13,"Makayla Crawford",12
"19",160,28008,19,"Sydney Getz",11
"20",160,79851,19,"Marita Van dyke",11
"21",286,64474,19,"Hayley Reitsma",11
"22",411,16493,19,"Erin Cressman",11
"23",549,66134,19,"Liz Rodarte",11
"24",30037,32815,19,"Makenna Hartline",11
"25",30064,72476,19,"Alona Sleith",11
"26",296,7864,26,"Jenna Boyajian",10
"27",374,47367,26,"Taylor Mabry",10
"28",382,19803,26,"Dolores Diemicke",10
"29",601,42879,26,"Sarah Kubik",10
"30",633,76176,26,"Jennifer Sweeney",10
"31",684,76331,26,"Delaney Sylvester",10
"32",789,48377,26,"Kristin Mapes",10
"33",801,70531,26,"Noelle Senour",10
"34",973,23862,26,"Elisabeth Federici",10
"35",1064,14173,26,"Lauren Clements",10
"36",1179,24864,26,"Cheyenne Fletcher",10
"37",1203,81718,26,"Devon Walter",10
"38",1203,78165,26,"Linsey Tomlinson",10
"39",21,8951,39,"Mary Brooks",9
"40",64,28816,39,"Hannah Goett",9
"41",76,30532,39,"Shannon Grindle",9
"42",150,57236,39,"Allie O'brien",9
"43",272,66099,39,"Danielle Rocheleau",9
"44",278,51068,39,"Abbey Mckee",9
"45",278,54022,39,"Kaitlyn Moore",9
"46",286,55502,39,"Sierra Mutschler",9
"47",303,64642,39,"Ashley Rey",9
"48",385,58930,39,"Jordan Pallay",9
"49",455,21884,39,"Rachel Eberling",9
"50",531,50716,39,"Bailey Mcelwain",9
"51",531,31335,39,"Courtney Hackney",9
"52",565,39298,39,"Harley Jones",9
"53",750,25380,39,"Mara Forsyth",9
"54",770,57076,39,"Kayla Nowak",9
"55",781,626,39,"Marialena Ahern",9
"56",973,49427,39,"Bayleigh Masterson",9
"57",987,36764,39,"Brittany Huff",9
"58",1111,39169,39,"Kate Jolliff rosado",9
"59",1179,74480,39,"Darian Stedman",9
"60",16142,10498,39,"Amanda Butera",9
"61",22235,56981,39,"Ateisha Norton",9
"62",24,23496,62,"Ronniemarie Falasco",8
"63",60,67115,62,"Jana Roste",8
"64",139,1854,62,"Leah Andrews",8
"65",215,10072,62,"Olivia Burgos",8
"66",259,72965,62,"Morgan Smith",8
"67",296,13486,62,"Emily Chitwood",8
"68",300,39581,62,"Julie Josten",8
"69",300,932,62,"Sydney Alery",8
"70",303,35030,62,"Keani Hindle",8
"71",382,32788,62,"Aarin Hartenstein",8
"72",382,80466,62,"Alexis Ventarola",8
"73",443,73879,62,"Kat Spilman",8
"74",531,83702,62,"Katrina Wierzbicki",8
"75",532,58033,62,"Elizabeth Olszewski",8
"76",549,18469,62,"Izzy Deatherage",8
"77",622,61278,62,"Annie Pietanza",8
"78",673,20972,62,"Kristen Drobiak",8
"79",684,86701,62,"Ashley Zulla",8
"80",722,37375,62,"Emma Hvozdovich",8
"81",745,36525,62,"Cassetty Howerin",8
"82",759,18463,62,"Terri Dearth",8
"83",784,26852,62,"Christina Gambino",8
"84",795,69542,62,"Mia Schmidtke",8
"85",807,67017,62,"Marina Roski",8
"86",809,19387,62,"Sydney Despres",8
"87",815,51750,62,"Ashley Meekins",8
"88",1062,1721,62,"Mackenzie Anderson",8
"89",1094,80140,62,"Savannah Vargas",8
"90",1179,58098,62,"Melanie Oord",8
"91",1400,58769,62,"Haley Padilla",8
"92",21852,51089,62,"Tiffany Mckee",8
"93",24400,83584,62,"Brittani Whitten",8
"94",28593,44722,62,"Savannah Lee",8
"95",42,81442,95,"Elaine Walker",7
"96",69,67174,95,"Maddie Rouhana",7
"97",122,78764,95,"Grace Tritchler",7
"98",139,83792,95,"Grace Wild",7
"99",139,18546,95,"Tara Deck",7
"100",139,13297,95,"Emerald Cheesbrew",7
"101",182,70301,95,"Lauren Secaras",7
"102",215,63533,95,"Yuleska Ramirez-tejeda",7
"103",278,53984,95,"Casey Moore",7
"104",279,80824,95,"Diamond Villegas",7
"105",279,19627,95,"Maranda Diaz",7
"106",296,68057,95,"Ele Sakellaropoulos",7
"107",344,39861,95,"Hannah Kalnicky",7
"108",374,13488,95,"Mackenzie Chitwood",7
"109",382,78328,95,"Evonne Torres",7
"110",420,48170,95,"Melanie Mandell",7
"111",452,65315,95,"Morgan Riley",7
"112",479,41286,95,"Diana King",7
"113",525,6813,95,"Kinslea Blouin",7
"114",567,65498,95,"Sam Rivas",7
"115",573,33446,95,"Jill Healy",7
"116",622,25657,95,"Dakotah Fraley",7
"117",622,1115,95,"Emily Allen",7
"118",652,57497,95,"Jackie O'reilly",7
"119",684,76335,95,"Payton Sylvester",7
"120",745,43933,95,"Amy Large",7
"121",745,28620,95,"Madison Glaubke",7
"122",745,45643,95,"Jessica Lindsay",7
"123",775,46816,95,"Jennifer Luba",7
"124",789,49087,95,"Brenna Martinez",7
"125",808,85094,95,"Caraline Wood",7
"126",809,22722,95,"Kaiulani Ennis",7
"127",966,69254,95,"Hunter Schantz",7
"128",973,70359,95,"Katlin Seger",7
"129",1062,73350,95,"Daniella Solis",7
"130",1099,63597,95,"Arianna Ramsaran",7
"131",1112,84947,95,"Anna Wolfe",7
"132",1179,14255,95,"Makenna Clizer",7
"133",11538,75473,95,"Maddy Strickland",7
"134",16142,18946,95,"Ciara Delong",7
"135",21852,74718,95,"Erin Stephey",7
"136",22626,26205,95,"Kristin Frost",7
"137",30035,41329,95,"Liz King",7
"138",30047,45983,95,"Shannon Lloyd",7
"139",30160,71804,95,"Taylor Sile",7
