"","team_id","player_id","rank","player","k_7"
"1",688,66715,1,"Alexa Romero","11.2"
"2",189,56343,2,"Nicole Newman","10.9"
"3",110,27172,3,"Rachel Garcia","10.7"
"4",219,25016,4,"Morgan Florey","10.6"
"5",235,4031,5,"Kelly Barnhill","10.6"
"6",231,68035,6,"Shannon Saile","10.4"
"7",529,22339,7,"Miranda Elish","10.1"
"8",444,51330,8,"Chelsea Mcmanaway","10.0"
"9",590,58213,9,"Emily Orosco"," 9.9"
"10",8,58417,10,"Alexis Osorio"," 9.7"
"11",244,5776,11,"Lindsey Bert"," 9.6"
"12",28,39629,12,"Giselle Juarez"," 9.6"
"13",489,53249,13,"Courtney Mirabella"," 9.4"
"14",493,70617,14,"Jacquelyn Sertic"," 9.4"
"15",459,9554,15,"Stephanie Bryden"," 9.4"
"16",257,29942,16,"Brittany Gray"," 9.3"
"17",719,82235,17,"Emily Watson"," 9.1"
"18",1157,30059,18,"Abigail Green"," 9.1"
"19",99,52475,19,"Cielo Meza"," 9.1"
"20",756,1411,20,"Taran Alvelo"," 9.0"
"21",176,54092,21,"Pat Moore"," 8.9"
"22",529,41677,22,"Megan Kleist"," 8.7"
"23",418,4759,23,"Meghan Beaubien"," 8.7"
"24",519,74976,24,"Danielle Stiene"," 8.6"
"25",51,66196,25,"Gia Rodoni"," 8.5"
"26",661,45093,26,"Jennifer Leonhardt"," 8.4"
"27",10411,6095,27,"Christina Biggerstaff"," 8.4"
"28",201,84736,28,"Jessica Wireman"," 8.4"
"29",31,31369,29,"Mary Haff"," 8.4"
"30",234,32196,30,"Kylee Hanson"," 8.3"
"31",29,51535,31,"Taylor Mcquillin"," 8.3"
"32",14927,44627,32,"Brooklin Lee"," 8.3"
"33",235,57613,33,"Aleshia Ocasio"," 8.3"
"34",107,21328,34,"Kamalani Dung"," 8.3"
"35",365,36039,35,"Carley Hoover"," 8.2"
"36",732,80901,36,"Miranda Viramontes"," 8.2"
"37",522,59296,37,"Paige Parker"," 8.1"
"38",439,65292,38,"Amanda Riley"," 8.1"
"39",670,67586,39,"Randi Rupp"," 8.1"
"40",624,51291,40,"Lindsey Mcleod"," 8.0"
"41",771,37655,41,"Emily Ira"," 8.0"
"42",283,15698,42,"Sarah Cornell"," 7.9"
"43",43,63227,43,"Morgan Rackel"," 7.9"
"44",1395,84823,44,"Jordan Withrow"," 7.9"
"45",189,77932,45,"Nicole Timmons"," 7.8"
"46",487,27421,46,"Megan Garst"," 7.8"
"47",306,78510,47,"Tara Trainer"," 7.8"
"48",169,52914,48,"Kiele Miller"," 7.7"
"49",416,86257,49,"Kristina Zalewski"," 7.7"
"50",349,21824,50,"Alexis Eastman"," 7.7"
"51",756,61582,51,"Gabbie Plain"," 7.7"
"52",400,57903,52,"Kiara Oliver"," 7.7"
"53",66,8793,53,"Kelsey Broadus"," 7.7"
"54",572,66482,54,"Becca Rogers"," 7.6"
"55",416,63355,55,"Bridgette Rainey"," 7.6"
"56",703,7123,56,"Brooke Bolinger"," 7.6"
"57",669,40474,57,"Holly Kelley"," 7.6"
"58",370,84485,58,"Linnay Wilson"," 7.5"
"59",694,2404,59,"Caylan Arnold"," 7.5"
"60",732,20535,60,"Katie Donovan"," 7.5"
"61",28600,39511,61,"Mandy Jordan"," 7.4"
"62",312,20547,62,"Allison Doocy"," 7.4"
"63",590,50110,63,"Kristen Mccann"," 7.3"
"64",646,9106,64,"Devin Brown"," 7.2"
"65",660,37571,65,"Emily Ingles"," 7.2"
"66",251,8969,66,"Anna Brooks pacha"," 7.2"
"67",108,85739,67,"Brooke Yanez"," 7.1"
"68",220,58934,68,"Destinee Pallotto"," 7.1"
"69",404,72961,69,"Molly Smith"," 7.1"
"70",176,86628,70,"Missy Zoch"," 7.0"
"71",494,80004,71,"Kaylin Vandomelen"," 7.0"
"72",306,29313,72,"Emily Goodin"," 7.0"
"73",817,9768,73,"Elle Buffenbarger"," 7.0"
"74",87,29903,75,"Alyssa Graves"," 7.0"
"75",172,23151,75,"Breanna Ethridge"," 7.0"
"76",165,19777,76,"Madison Didion"," 7.0"
"77",317,980,77,"Odicci Alexander"," 6.9"
"78",651,15787,78,"Georgina Corrick"," 6.9"
"79",102,49642,79,"Celina Matthias"," 6.9"
"80",648,57748,80,"Kelsey Oh"," 6.9"
"81",458,84774,81,"Haley Wiseman"," 6.9"
"82",107,15104,82,"Zoe Conley"," 6.9"
"83",175,12340,83,"Manda Cash"," 6.9"
"84",184,49736,84,"Ashley Mauser"," 6.9"
"85",355,19965,85,"Julia Dimartino"," 6.8"
"86",111,53305,86,"Tayler Misfeldt"," 6.8"
"87",428,24549,87,"Amber Fiser"," 6.8"
"88",96,21808,88,"Danielle East"," 6.8"
"89",30095,33395,89,"Cambrie Hazel"," 6.8"
"90",202,59732,90,"Mollie Paulick"," 6.8"
"91",234,41339,91,"Meghan King"," 6.8"
"92",149,4733,92,"Kaitlin Beasley-polko"," 6.8"
"93",67,25964,93,"Allyson Frei"," 6.7"
"94",112,81809,94,"Robyn Wampler"," 6.7"
"95",518,63902,95,"Morgan Ray"," 6.7"
"96",603,54525,96,"Madison Morris"," 6.7"
"97",430,81867,97,"Holly Ward"," 6.6"
"98",414,80709,98,"Courtney Vierstra"," 6.6"
"99",671,22508,99,"Summer Ellyson"," 6.6"
"100",1157,17268,100,"Alley Cutting"," 6.6"
