"team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
244,5776,2017,"Lindsey Bert",193.1,152,44,11,197,17,"2.135",0.203,1.07,"2.359","Furman"
216,40269,2017,"Emily Kedrick",192.3,170,28,5,146,8,"1.815",0.22,1.053,"1.938","Emory & Henry"
248,80935,2017,"Marina Vitalich",192.3,183,45,7,197,11,"1.887",0.232,1.218,"1.908","George Mason"
30154,42459,2017,"Nikkie Kovalsky",192.3,188,49,35,139,17,"2.539",0.239,1.409,"3.410","Young Harris"
95,28326,2017,"Haley Gilham",192.2,153,49,19,133,2,"1.380",0.206,1.147,"2.213","Chico St."
235,4031,2017,"Kelly Barnhill",192.2,79,39,9,359,5,"0.509",0.12,0.66,"-0.244","Florida"
355,19965,2017,"Julia Dimartino",192.1,171,69,17,175,12,"1.892",0.22,1.336,"2.733","Liberty"
746,58398,2017,"Erika Osherow",192.1,277,87,4,86,14,"4.807",0.315,1.915,"3.872","Virginia"
20220,17219,2017,"Shannon Curtis",191.3,184,53,10,172,4,"2.445",0.24,1.288,"1.863","MSOE"
28755,63673,2017,"Riley Randolph",191.3,180,44,6,160,7,"2.079",0.237,1.199,"1.988","FGCU"
334,62607,2017,"Meagan Prince",191.1,154,81,27,175,7,"2.087",0.207,1.37,"2.740","Kentucky"
694,54770,2017,"Matty Moss",191.1,138,51,16,193,20,"1.792",0.191,1.071,"2.792","Tennessee"
24639,75270,2017,"Lexie Storrer",191,173,40,9,109,5,"1.868",0.228,1.162,"2.369","Nova Southeastern"
280,82620,2017,"Dana Weidinger",190.2,214,53,11,103,15,"2.793",0.267,1.459,"3.350","Hillsdale"
508,9236,2017,"Mikayla Brown",190.2,170,97,35,124,13,"3.232",0.224,1.584,"4.063","Northwestern St."
115,3342,2017,"Katie Baker",190.1,172,71,24,113,14,"3.382",0.233,1.402,"3.666","Campbell"
400,14734,2017,"Meg Colleran",190.1,179,35,17,115,7,"2.500",0.229,1.213,"2.489","Massachusetts"
315,28378,2017,"Whitney Gillespie",189.3,145,60,9,149,4,"1.328",0.201,1.128,"2.195","Jacksonville St."
1057,41601,2017,"Jessica Kjeldgaard",189.3,243,61,5,82,14,"3.647",0.289,1.626,"3.537","Drury"
30180,67011,2017,"Megan Rosewell",189.1,190,66,12,52,12,"3.105",0.246,1.415,"3.910","Rogers St."
363,27656,2017,"Sydney Gay",188.2,163,54,13,144,12,"2.005",0.218,1.22,"2.766","Longwood"
2699,24414,2017,"Nickole Finch",188.2,253,102,22,138,13,"5.048",0.3,1.999,"3.805","IUPUI"
472,30102,2017,"Kayla Green",188.1,274,70,21,72,28,"4.684",0.313,1.938,"5.018","New Mexico St."
958,28670,2017,"Allison Glennon",188,347,47,17,73,10,"7.071",0.357,2.185,"3.336","Clarks Summit"
488,81161,2017,"Zadaisha Waddell",187.3,229,65,19,111,11,"3.243",0.279,1.667,"3.321","N.C. A&T"
234,10317,2017,"Jessica Burroughs",187.1,109,31,10,266,8,"1.271",0.155,0.801,"0.772","Florida St."
695,40701,2017,"Brooke Kennedy",187,174,56,19,144,21,"2.918",0.236,1.331,"3.522","UT Martin"
1013,9985,2017,"Alli Burdette",186.3,153,56,15,162,15,"2.322",0.21,1.199,"2.849","Charleston (WV)"
441,35982,2017,"Michaela Hood",186.2,179,57,7,178,4,"2.250",0.235,1.302,"1.800","Montana"
700,70107,2017,"Kassidy Scott",186.2,238,72,18,80,21,"4.314",0.284,1.758,"4.453","Texas Tech"
30035,41329,2017,"Liz King",186.2,215,22,2,99,5,"2.250",0.271,1.28,"2.073","Crown (MN)"
9013,6157,2017,"Barbara Billingsley",185.2,196,97,8,104,17,"2.981",0.261,1.623,"4.168","Missouri Western"
475,11495,2017,"Lauren Cappello",185.1,181,50,7,107,11,"2.569",0.237,1.284,"2.940","SUNY New Paltz"
591,84334,2017,"Samantha Willman",185.1,135,102,13,160,10,"2.229",0.195,1.349,"3.236","Saginaw Valley"
349,21824,2017,"Alexis Eastman",184.3,140,65,9,146,13,"2.424",0.199,1.158,"2.936","Le Moyne"
565,83580,2017,"Candace Whittemore",184.3,143,62,4,135,10,"1.818",0.202,1.131,"2.714","Randolph-Macon"
3,48378,2017,"Lindsay Mapes",184.2,180,57,20,128,10,"2.694",0.239,1.393,"2.969","Adelphi"
1009,13370,2017,"Jayden Chestnut",184.2,131,47,8,220,13,"1.669",0.191,1.008,"1.825","Central Okla."
30092,48415,2017,"Ally Marcano",184.2,128,83,13,187,7,"1.480",0.187,1.214,"2.427","Flagler"
30126,58029,2017,"Taylor Olson",184.2,243,35,5,89,16,"3.377",0.299,1.534,"3.213","Notre Dame (OH)"
270,2992,2017,"Allyson Babinsack",184.1,200,49,11,94,8,"2.583",0.264,1.411,"2.921","Hampton"
180,11659,2017,"Jordan Cargile",184,237,72,9,63,24,"3.992",0.293,1.727,"4.730","Delaware"
11416,75958,2017,"Mckenzie Surface",184,147,41,9,184,12,"1.483",0.206,1.07,"2.063","Colorado Mesa"
483,43657,2017,"Megan Landry",183.3,169,62,12,149,16,"2.742",0.231,1.322,"3.118","Nicholls"
142,31075,2017,"Anna Gurr",183.2,121,18,15,134,3,"0.916",0.178,0.839,"1.692","Claremont-M-S"
230,60141,2017,"Rachel Pence",183.1,190,37,8,138,20,"3.053",0.245,1.281,"3.049","Florida Tech"
296,31296,2017,"Holly Haberkorn",183.1,183,22,7,104,6,"2.025",0.247,1.157,"2.165","Benedictine (IL)"
305,37501,2017,"Kenzie Ihle",183.1,203,112,12,128,20,"3.628",0.267,1.784,"4.451","Indiana St."
521,55916,2017,"Brandi Needham",182.2,187,35,11,85,11,"2.453",0.257,1.276,"3.008","Oklahoma St."
8875,65893,2017,"Kayla Robins",182.2,102,38,9,321,1,"0.843",0.153,0.816,"-0.273","Chowan"
2755,2898,2017,"Kacey Ayers",182.1,150,49,13,144,8,"1.843",0.214,1.163,"2.411","Southwest Baptist"
352,11189,2017,"Christine Campbell",181.2,167,52,23,113,8,"2.234",0.23,1.332,"2.967","Lehigh"
466,37729,2017,"Mckenna Isenberg",181.2,246,81,23,181,17,"4.315",0.305,1.926,"3.341","Nevada"
615,29716,2017,"Julie Graf",181,112,44,11,272,3,"0.734",0.167,0.922,"0.523","St. Olaf"
996,35045,2017,"Bethany Hines",181,207,54,9,104,20,"3.285",0.274,1.491,"3.731","Cameron"
513,55777,2017,"Rachel Nasland",180.2,198,80,8,117,36,"3.874",0.26,1.583,"5.156","Notre Dame"
612,5925,2017,"Ashley Betzold",179.1,196,52,5,91,9,"3.004",0.262,1.41,"2.991","Saint Mary's (MN)"
790,41681,2017,"Jordyn Kleman",178.2,116,61,10,185,11,"1.803",0.178,1.047,"2.322","Winona St."
792,47927,2017,"Kiley Majette",178.2,198,73,28,150,15,"3.449",0.263,1.674,"3.509","Winthrop"
1036,8445,2017,"Emily Brekke",178.2,134,50,7,152,12,"1.606",0.194,1.069,"2.529","Concordia Wisconsin"
646,9106,2017,"Devin Brown",178.1,120,47,17,194,10,"1.531",0.18,1.032,"2.030","South Alabama"
609,2950,2017,"Maddie Baalman",178,163,105,30,129,12,"2.869",0.231,1.673,"4.101","Saint Louis"
165,19777,2017,"Madison Didion",177.3,262,40,8,128,15,"5.827",0.32,1.744,"2.867","Coppin St."
465,23160,2017,"Morgan Ettinger",177.3,211,53,29,109,15,"3.189",0.279,1.648,"3.654","UNLV"
711,18743,2017,"Megan Dejter",177.1,223,42,8,74,17,"3.634",0.287,1.541,"3.658","Towson"
1460,83487,2017,"Caitlyn Whiteside",177,167,24,21,94,12,"1.660",0.236,1.197,"2.982","Wilmington (DE)"
30051,36857,2017,"Emma Hughes",177,169,41,2,136,11,"2.372",0.242,1.197,"2.400","King (TN)"
11504,59915,2017,"Courtney Pearson",176.3,206,49,8,146,19,"2.849",0.277,1.487,"3.112","Queens (NC)"
14927,44627,2017,"Brooklin Lee",176.3,141,56,19,186,9,"2.453",0.205,1.221,"2.230","Belmont"
288,33588,2017,"Savannah Heebner",176.2,173,41,2,112,4,"2.142",0.244,1.224,"2.156","Houston"
460,39519,2017,"Peyton Jordan",176.2,136,45,20,118,6,"1.665",0.203,1.138,"2.610","UNCW"
1066,83544,2017,"Shannon Whitmus",176.2,246,103,15,123,3,"5.190",0.3,2.06,"3.232","Edgewood"
85,6756,2017,"Allie Block",176.1,176,54,5,162,14,"2.900",0.24,1.334,"2.599","Buffalo St."
229,84387,2017,"Amanda Wilson",176.1,188,54,13,70,7,"2.143",0.258,1.446,"3.262","Fla. Atlantic"
1462,82626,2017,"Rachel Weidner",176.1,142,76,18,132,16,"2.541",0.212,1.339,"3.682","Wingate"
234,41339,2017,"Meghan King",175.2,147,39,6,129,6,"1.554",0.212,1.093,"2.144","Florida St."
799,21323,2017,"Carly Dundee",175.2,184,27,13,101,11,"2.590",0.255,1.275,"2.747","Wis.-Parkside"
423,61352,2017,"Cassidy Pinchorski",175.1,210,42,7,84,10,"3.474",0.277,1.477,"3.022","Millersville"
463,37797,2017,"Kaylan Jablonski",175.1,208,96,8,106,14,"4.310",0.278,1.779,"4.008","Nebraska"
731,83380,2017,"Kellie White",175.1,157,84,14,93,14,"2.556",0.227,1.455,"4.054","Utah St."
23157,58612,2017,"Ashley Owens",174.3,221,31,6,106,17,"2.720",0.292,1.474,"3.086","Felician"
235,29637,2017,"Delanie Gourley",174.2,86,31,9,254,4,"0.721",0.14,0.721,"0.477","Florida"
70,63910,2017,"Stefanie Ray",174.1,176,41,13,175,6,"2.810",0.244,1.319,"1.769","Bowie St."
628,13996,2017,"Megan Clark",174,209,65,10,80,8,"3.337",0.284,1.631,"3.371","San Fran. St."
701,81401,2017,"Abby Walker",173.3,163,55,12,133,23,"2.938",0.235,1.323,"3.746","Texas Woman's"
1454,60371,2017,"Madi Perez",173.3,157,36,7,75,9,"2.093",0.23,1.15,"2.952","Whitworth"
30123,3505,2017,"Hannah rose Balke",173.2,163,84,17,130,16,"3.185",0.229,1.521,"3.846","Academy of Art"
206,66512,2017,"Kaylee Rogers",173.1,262,92,15,90,19,"5.329",0.335,2.128,"4.638","Eastern N.M."
477,51242,2017,"Laura Mclaughlin",172.3,155,50,14,113,4,"1.499",0.226,1.267,"2.504","New York Tech"
10870,32209,2017,"Tara Hanson",172.3,172,27,21,107,10,"2.308",0.239,1.272,"2.747","Shepherd"
35,51348,2017,"Paige Mcmenemy",172.2,189,48,18,97,7,"2.719",0.265,1.478,"2.951","Ashland"
354,68492,2017,"Dara Sanders",172.2,169,43,5,152,10,"1.986",0.243,1.257,"2.226","Lewis"
625,347,2017,"Grey Adams",172.2,155,94,28,117,25,"3.648",0.227,1.604,"5.046","Samford"
10,32732,2017,"Tyler Harrison",172,144,20,8,167,6,"1.830",0.218,0.999,"1.401","Alabama Huntsville"
556,63469,2017,"Christina Ramirez",172,204,87,18,111,11,"4.517",0.276,1.797,"3.772","Providence"
283,15698,2017,"Sarah Cornell",171.2,163,99,12,125,21,"3.180",0.24,1.596,"4.473","Hofstra"
494,80004,2017,"Kaylin Vandomelen",171.2,153,49,16,171,3,"1.998",0.22,1.27,"1.771","North Dakota"
1013,67243,2017,"Jessie Rowe",171.2,199,32,15,76,6,"2.529",0.266,1.434,"2.790","Charleston (WV)"
45,64384,2017,"Ali Reilly",171,163,42,9,121,9,"2.537",0.235,1.251,"2.564","Babson"
1116,38870,2017,"Hannah Johnson",170.3,150,47,22,104,3,"1.475",0.219,1.281,"2.622","Harding"
1433,36092,2017,"Nataliah Hopkins",170.3,270,71,13,64,8,"5.041",0.338,2.073,"3.735","Wayne St. (NE)"
319,52480,2017,"Christina Mezey",170.2,228,99,16,76,9,"4.757",0.302,2.009,"4.216","New Jersey City"
8,45894,2017,"Sydney Littlejohn",170.1,127,36,10,187,10,"1.356",0.195,1.015,"1.778","Alabama"
30038,61443,2017,"Anna Pipenhagen",170.1,169,41,2,197,5,"2.218",0.244,1.244,"1.226","Bethany Lutheran"
31,75265,2017,"Autumn Storms",169.1,174,35,21,96,10,"2.317",0.251,1.359,"3.026","Arkansas"
253,63383,2017,"Dixie Raley",169.1,165,96,29,152,17,"3.514",0.234,1.713,"4.125","Ga. Southern"
8687,70887,2017,"Amaria Sharon",168.2,192,26,9,104,4,"2.450",0.269,1.346,"2.098","Saint Joseph (CT)"
176,86628,2017,"Missy Zoch",168.1,179,53,6,160,5,"2.993",0.256,1.413,"1.937","DePaul"
435,22694,2017,"Avery English",168.1,177,32,23,105,8,"2.328",0.262,1.378,"2.750","Missouri S&T"
24,58797,2017,"Gina Pagan",168,125,70,16,177,5,"1.875",0.196,1.256,"2.215","Amherst"
529,41677,2017,"Megan Kleist",167.3,124,37,9,161,8,"1.335",0.195,1.013,"1.923","Oregon"
1371,16904,2017,"Emily Cudd",167.3,224,52,21,57,24,"4.255",0.304,1.77,"4.885","Southeastern Okla."
360,72450,2017,"Bekah Slattery",167.2,167,63,11,133,12,"2.713",0.242,1.437,"3.068","Lock Haven"
382,23882,2017,"Alycia Feeney",167.2,144,42,13,109,11,"2.173",0.216,1.188,"2.937","Manhattanville"
553,34732,2017,"Ashley Higgins",167.2,206,66,19,52,14,"4.054",0.289,1.737,"4.388","Prairie View"
419,38480,2017,"Cori Jennings",167.1,166,36,11,113,7,"2.470",0.242,1.274,"2.436","Middle Tenn."
9223,14467,2017,"Amanda Coffrin",167.1,135,61,11,147,5,"1.591",0.209,1.238,"2.322","North Greenville"
257,29942,2017,"Brittany Gray",166.2,121,77,18,134,16,"2.185",0.186,1.297,"3.751","Georgia"
450,45464,2017,"Sam Lichtner",166.2,189,78,6,86,9,"3.069",0.27,1.64,"3.583","Mount St. Mary's"
30141,61291,2017,"Olivia Pifer",166.2,155,58,6,123,11,"2.354",0.232,1.315,"2.935","Walsh"
366,26757,2017,"Preslee Gallaway",166,171,35,18,146,12,"2.530",0.252,1.349,"2.539","Louisiana Tech"
9013,35016,2017,"Kenzie Hilzer",165.3,202,79,14,64,13,"3.715",0.287,1.779,"4.330","Missouri Western"
220,58934,2017,"Destinee Pallotto",165.2,168,33,9,102,14,"2.369",0.25,1.269,"3.028","Fairfield"
1085,35668,2017,"Sydney Holland",165.1,165,66,10,118,12,"2.668",0.239,1.458,"3.295","Francis Marion"
45,75057,2017,"Brooke Stock",165,148,59,13,150,14,"2.800",0.225,1.333,"2.994","Babson"
108,40995,2017,"Katie Kibby",164.2,167,63,15,80,11,"3.360",0.251,1.488,"3.718","UC Davis"
219,25016,2017,"Morgan Florey",164.2,121,47,22,189,6,"1.828",0.192,1.154,"1.835","Evansville"
306,78510,2017,"Tara Trainer",164.2,157,110,5,169,21,"3.360",0.235,1.652,"4.101","Indiana"
608,473,2017,"Stephanie Adkins",164.2,143,51,13,163,9,"1.617",0.221,1.258,"2.297","Saint Leo"
810,70897,2017,"Ashley Sharp",164.2,206,76,20,65,16,"4.378",0.288,1.834,"4.622","Wright St."
201,84736,2017,"Jessica Wireman",164.1,147,65,18,171,15,"2.599",0.226,1.4,"3.021","Eastern Ill."
