"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"128",30137,28662,2016,"Kari Hall",188.2,221,86,11,129,0,"4.196",0.279,1.687,"NA"
"129",810,64163,2016,"Ashley Sharp",188.1,184,37,7,79,0,"1.746",0.244,1.21,"NA"
"130",655,5749,2016,"Taylor Bishop",188,189,61,23,93,0,"3.014",0.238,1.451,"NA"
"131",42,29806,2016,"Vanessa Hartzell",187.2,169,48,10,195,0,"1.641",0.226,1.209,"NA"
"132",973,33041,2016,"Kassie Howard",187.2,106,98,23,229,0,"1.381",0.155,1.211,"NA"
"133",490,48172,2016,"Courtney Mirabella",187.1,243,125,24,167,0,"4.672",0.291,2.093,"NA"
"134",1266,20307,2016,"Missy Elkins",187.1,208,45,14,69,0,"2.954",0.266,1.426,"NA"
"135",7,55206,2016,"Maddie Phelps",186.3,215,58,11,138,0,"3.743",0.274,1.519,"NA"
"136",363,45366,2016,"Elizabeth McCarthy",186.3,155,71,25,178,0,"2.509",0.212,1.343,"NA"
"137",429,62319,2016,"Carlie Sargent",186.3,160,34,8,176,0,"1.572",0.218,1.08,"NA"
"138",249,14496,2016,"Sarah Costlow",186.2,204,66,12,64,0,"2.738",0.262,1.511,"NA"
"139",12799,11923,2016,"Mallory Chapman",186.2,177,48,23,169,0,"2.213",0.232,1.329,"NA"
"140",504,60674,2016,"Chelsea Ross",186,163,76,16,205,0,"2.219",0.224,1.37,"NA"
"141",635,68414,2016,"Madison Strunk",186,239,58,11,122,0,"4.551",0.285,1.655,"NA"
"142",437,30126,2016,"Chelsea Hawks",185.3,166,43,8,180,0,"2.259",0.225,1.167,"NA"
"143",8875,59635,2016,"Kayla Robins",185.3,158,49,8,232,0,"2.145",0.212,1.156,"NA"
"144",1376,4290,2016,"Kimmy Beasley",185.2,138,32,8,196,0,"1.696",0.196,0.959,"NA"
"145",17,7637,2016,"Ashley Breal",185.1,198,96,15,191,0,"4.044",0.26,1.668,"NA"
"146",9,26650,2016,"Cara Goodwin",184.2,156,68,32,137,0,"3.184",0.218,1.386,"NA"
"147",21,68237,2016,"Morgan Stratton",184.1,116,25,11,190,0,"0.797",0.168,0.824,"NA"
"148",30154,67236,2016,"Darby Stanford",184.1,197,36,15,124,0,"2.202",0.257,1.345,"NA"
"149",228,54572,2016,"Kenya Pereira",183.2,163,100,13,136,0,"3.433",0.223,1.504,"NA"
"150",2751,58205,2016,"Marissa Reichard",183.1,167,60,18,108,0,"2.366",0.233,1.336,"NA"
"151",85,28593,2016,"Alexis Haley",183,235,48,8,94,0,"3.250",0.289,1.589,"NA"
"152",1057,74829,2016,"Shelby Weissenbach",183,200,42,25,125,0,"3.097",0.261,1.458,"NA"
"153",1116,35223,2016,"Hannah Johnson",182.3,201,35,13,89,0,"2.756",0.261,1.361,"NA"
"154",352,10178,2016,"Christine Campbell",182.1,156,49,31,101,0,"2.226",0.225,1.294,"NA"
"155",739,56123,2016,"Kate Poppe",182.1,151,64,36,191,0,"2.841",0.212,1.377,"NA"
"156",758,6402,2016,"Kirtlyn Bohling",181.3,183,55,12,96,0,"3.040",0.253,1.374,"NA"
"157",44,66017,2016,"Mary Beth Smith",181.2,183,79,7,164,0,"2.273",0.24,1.48,"NA"
"158",719,64991,2016,"Caitlin Sill",181.2,167,78,11,95,0,"1.851",0.234,1.41,"NA"
"159",93,76014,2016,"Cassandra Williams",181.1,165,76,12,195,0,"2.470",0.225,1.395,"NA"
"160",706,23238,2016,"Lizzy Fox",181.1,194,23,20,83,0,"2.472",0.259,1.308,"NA"
"161",589,77986,2016,"Kelly Yusko",181,235,26,8,103,0,"2.783",0.296,1.485,"NA"
"162",30141,55481,2016,"Olivia Pifer",180.2,205,37,7,173,0,"2.753",0.268,1.38,"NA"
"163",103,57304,2016,"Kiley Ragsdale",179.3,229,55,14,68,0,"4.088",0.287,1.657,"NA"
"164",612,5378,2016,"Ashley Betzold",179.3,197,41,2,113,0,"2.644",0.261,1.333,"NA"
"165",1085,36680,2016,"Shelby Kelley",179.2,194,60,16,148,0,"2.923",0.257,1.503,"NA"
"166",334,51737,2016,"Kelsey Nunley",179.1,119,53,12,206,0,"1.405",0.176,1.026,"NA"
"167",464,60129,2016,"Laura Roecker",179.1,219,115,20,112,0,"4.919",0.283,1.974,"NA"
"168",8736,51850,2016,"Alex O'Connor",179.1,204,58,7,172,0,"2.889",0.268,1.5,"NA"
"169",395,42976,2016,"Wendy Macias",178.3,145,51,11,152,0,"1.839",0.208,1.157,"NA"
"170",30051,66165,2016,"Hayley Smothers",178.3,204,48,6,62,0,"3.169",0.276,1.442,"NA"
"171",30151,41464,2016,"Payton Lippert",178.3,182,46,12,99,0,"2.348",0.244,1.342,"NA"
"172",8,52863,2016,"Alexis Osorio",178.2,135,74,26,273,0,"2.469",0.197,1.316,"NA"
"173",129,37905,2016,"Rachel Knapp",178.2,155,70,20,196,0,"2.822",0.22,1.372,"NA"
"174",54,77800,2016,"Jessica Yost",178.1,144,34,7,276,0,"1.923",0.207,1.037,"NA"
"175",433,52851,2016,"Madi Osias",178.1,140,72,20,129,0,"3.102",0.208,1.301,"NA"
"176",302,30475,2016,"Elaine Heflin",178,132,66,18,170,0,"1.454",0.193,1.213,"NA"
"177",507,62805,2016,"Kendle Schieber",178,149,18,11,126,0,"1.966",0.216,1,"NA"
"178",25,44032,2016,"Brandy Marlett",177.3,146,83,15,176,0,"2.713",0.213,1.371,"NA"
"179",30193,29242,2016,"Erin Harden",177.3,122,97,13,236,0,"2.243",0.183,1.304,"NA"
"180",947,28125,2016,"Jalissa Gum",177.2,83,73,13,247,0,"0.592",0.136,0.952,"NA"
"181",2699,6338,2016,"Brooke Boetjer",177.2,175,62,11,127,0,"3.271",0.241,1.396,"NA"
"182",219,22712,2016,"Morgan Florey",177.1,157,51,14,206,0,"2.012",0.222,1.251,"NA"
"183",767,28561,2016,"Kilee Halbert",177.1,175,58,21,136,0,"2.210",0.242,1.432,"NA"
"184",1133,30319,2016,"Alannah Healy",177.1,225,24,6,89,0,"3.157",0.289,1.437,"NA"
"185",142,28186,2016,"Anna Gurr",176.3,137,49,7,91,0,"1.188",0.205,1.092,"NA"
"186",521,23560,2016,"Kacy Freeze",176.3,196,70,23,95,0,"4.236",0.259,1.635,"NA"
"187",648,20357,2016,"Jessica Elliott",176.3,161,112,27,117,0,"2.808",0.234,1.695,"NA"
"188",52,23098,2016,"Ally Foster",176.1,126,32,11,175,0,"1.469",0.189,0.959,"NA"
"189",459,4188,2016,"Alicia Bazonski",176.1,178,66,10,114,0,"2.940",0.244,1.442,"NA"
"190",14718,74592,2016,"Mellissa Webb",176.1,208,21,11,174,0,"3.377",0.291,1.362,"NA"
"191",51,67404,2016,"Heather Stearns",175.2,124,48,21,212,0,"2.151",0.189,1.098,"NA"
"192",277,31895,2016,"Brittany Hitchcock",175.2,186,15,9,103,0,"2.192",0.253,1.196,"NA"
"193",382,21691,2016,"Alycia Feeney",175.2,146,26,16,130,0,"1.476",0.211,1.071,"NA"
"194",588,63423,2016,"Brittany Scott",175.2,142,55,10,128,0,"1.874",0.207,1.179,"NA"
"195",772,53610,2016,"Hannah Parker",175.1,211,58,25,142,0,"4.151",0.277,1.676,"NA"
"196",1334,65569,2016,"Lauren Slatten",175.1,134,68,17,198,0,"2.236",0.197,1.249,"NA"
"197",95,39630,2016,"Brooke Langeloh",175,119,82,23,214,0,"2.199",0.179,1.279,"NA"
"198",236,25718,2016,"Rachel Gillen",174.1,188,39,11,155,0,"3.775",0.261,1.365,"NA"
"199",487,10802,2016,"Hillary Carpenter",173.3,103,52,39,131,0,"1.490",0.166,1.116,"NA"
"200",732,18627,2016,"Katie Donovan",173.3,165,67,13,141,0,"2.536",0.239,1.409,"NA"
"201",693,34876,2016,"Cori Jennings",173.2,214,69,13,122,0,"3.546",0.283,1.704,"NA"
"202",769,64947,2016,"Taylor Sigmon",173.2,162,75,14,202,0,"2.742",0.232,1.446,"NA"
"203",76,45379,2016,"Kelly McCarthy",173.1,145,34,21,112,0,"1.494",0.218,1.153,"NA"
"204",83,21636,2016,"Amanda Fazio",173.1,157,23,18,137,0,"1.817",0.23,1.142,"NA"
"205",426,17428,2016,"Cassidy DeNoon",173.1,153,67,10,112,0,"2.141",0.223,1.327,"NA"
"206",1096,41029,2016,"Carly Lewis",173.1,159,62,11,125,0,"2.021",0.231,1.339,"NA"
"207",9012,42708,2016,"Ashley Lutz",173.1,167,106,9,128,0,"3.233",0.238,1.628,"NA"
"208",339,51204,2016,"Savannah Nierintz",173,146,51,7,124,0,"2.022",0.216,1.179,"NA"
"209",650,23279,2016,"Madison Frain",173,215,98,13,94,0,"4.168",0.286,1.884,"NA"
"210",1013,60854,2016,"Jessie Rowe",173,165,40,12,84,0,"1.577",0.234,1.254,"NA"
"211",509,40928,2016,"Amy Letourneau",172.3,158,85,37,128,0,"2.998",0.224,1.62,"NA"
"212",649,12651,2016,"Bryana Clark",172.3,242,85,10,113,0,"4.656",0.31,1.949,"NA"
"213",799,19348,2016,"Carly Dundee",172.2,240,39,10,74,0,"3.812",0.306,1.674,"NA"
"214",579,20451,2016,"Kaitlin Ellzy",171.3,157,93,11,108,0,"3.013",0.223,1.518,"NA"
"215",503,23596,2016,"Alex Frenz",171.2,178,47,10,133,0,"2.324",0.251,1.369,"NA"
"216",27892,13385,2016,"Jaxie Collard",171.2,223,33,4,56,0,"3.631",0.295,1.515,"NA"
"217",627,61485,2016,"Megan Sabbatini",171.1,152,58,16,168,0,"2.658",0.223,1.32,"NA"
"218",628,12734,2016,"Megan Clark",171.1,149,83,11,83,0,"2.248",0.22,1.419,"NA"
"219",30181,7507,2016,"Taylor Brandts",171.1,191,54,10,104,0,"2.331",0.261,1.489,"NA"
"220",528,50772,2016,"Meehra Nelson",170.2,127,67,10,211,0,"2.995",0.194,1.196,"NA"
"221",796,67836,2016,"Taylor-Paige Stewart",170.2,166,56,9,138,0,"2.626",0.237,1.354,"NA"
"222",101,55883,2016,"Daphne Pofek",170.1,157,64,15,102,0,"2.835",0.232,1.385,"NA"
"223",1320,63724,2016,"Sydney Seigler",170.1,188,44,18,103,0,"3.537",0.267,1.469,"NA"
"224",30124,1972,2016,"Morgan Arbogast",170.1,186,49,4,106,0,"2.588",0.266,1.403,"NA"
"225",562,31259,2016,"Casey Herzog",170,152,32,8,153,0,"2.306",0.223,1.129,"NA"
"226",127,62321,2016,"Emily Sargent",169.3,192,70,12,100,0,"3.504",0.282,1.614,"NA"
"227",1167,21862,2016,"Mckenzi Ferguson",169.3,170,51,9,144,0,"3.092",0.247,1.355,"NA"
"228",681,64652,2016,"Samantha Shockey",169.1,147,66,4,79,0,"1.942",0.223,1.281,"NA"
"229",363,25078,2016,"Sydney Gay",169,116,73,10,173,0,"1.987",0.184,1.177,"NA"
"230",2,51699,2016,"Hannah Null",168.3,161,51,12,125,0,"2.943",0.238,1.326,"NA"
"231",316,8476,2016,"Victoria Brown",168.2,165,36,14,81,0,"2.905",0.248,1.274,"NA"
"232",2741,70573,2016,"Celese Tirres",168.2,183,30,11,65,0,"3.407",0.262,1.329,"NA"
"233",236,57039,2016,"Lauren Quense",168,194,72,4,110,0,"3.373",0.276,1.606,"NA"
"234",1098,74544,2016,"Sam Weaver",167.3,232,46,16,106,0,"4.375",0.31,1.75,"NA"
"235",67,23562,2016,"Allyson Frei",167.2,139,92,31,186,0,"3.005",0.212,1.562,"NA"
"236",110,27105,2016,"Johanna Grauer",167.2,200,83,17,84,0,"4.012",0.281,1.791,"NA"
"237",508,6986,2016,"Micaela Bouvier",167.1,176,68,16,100,0,"3.682",0.25,1.554,"NA"
"238",259,33892,2016,"Beth Ann Hyland",167,127,44,9,163,0,"1.466",0.199,1.077,"NA"
"239",649,4825,2016,"Ashlyn Bender",167,204,45,11,77,0,"4.063",0.284,1.556,"NA"
"240",196,59235,2016,"Lydia Ritchie",166.3,139,70,13,178,0,"2.602",0.212,1.331,"NA"
"241",1044,40456,2016,"Katie Lee",166.3,221,30,10,68,0,"3.229",0.293,1.564,"NA"
"242",10870,49878,2016,"Kaitlin Munda",166.3,204,47,10,103,0,"2.475",0.277,1.564,"NA"
"243",19117,42778,2016,"Kayla Lynch",166.3,184,71,5,105,0,"3.188",0.258,1.558,"NA"
"244",735,74830,2016,"Taylor Weissenhofer",166.2,167,107,10,164,0,"4.583",0.247,1.706,"NA"
"245",401,69961,2016,"Annie Thomas",166.1,158,69,13,152,0,"2.274",0.242,1.444,"NA"
"246",984,76412,2016,"Kirsten Wilson",166.1,115,65,13,163,0,"1.769",0.187,1.161,"NA"
"247",374,20623,2016,"Connor English",166,176,44,3,140,0,"2.571",0.254,1.343,"NA"
"248",45,58265,2016,"Ali Reilly",165.3,165,29,3,95,0,"2.195",0.242,1.188,"NA"
"249",432,12965,2016,"Rebekah Clinton",165.3,220,63,23,88,0,"4.852",0.293,1.844,"NA"
"250",518,33743,2016,"Shelby Hursh",165.3,131,123,22,197,0,"2.867",0.202,1.663,"NA"
"251",104,42497,2016,"Ashley Ludlow",165.2,194,80,17,151,0,"3.045",0.274,1.758,"NA"
"252",804,30766,2016,"Sarah Hendrickson",165.2,212,16,3,79,0,"2.408",0.299,1.394,"NA"
"253",934,16371,2016,"Emily Davis",165.2,217,30,29,50,0,"4.309",0.303,1.666,"NA"
"254",23157,53041,2016,"Ashley Owens",165.2,190,35,9,89,0,"2.284",0.27,1.414,"NA"
"255",704,22089,2016,"Kaitlin Fifield",165,242,63,5,82,0,"4.455",0.325,1.879,"NA"
"256",817,25099,2016,"Paige Geanangel",165,211,65,10,71,0,"4.240",0.292,1.732,"NA"
"257",11416,68734,2016,"Mckenzie Surface",165,180,56,17,133,0,"2.588",0.265,1.533,"NA"
"258",610,49559,2016,"Katie Moss",164.3,157,42,5,130,0,"2.591",0.232,1.238,"NA"
"259",283,54871,2016,"Jessica Peslak",164.2,169,103,17,88,0,"4.590",0.251,1.755,"NA"
"260",291,52104,2016,"Katie Obbema",164.2,156,34,20,143,0,"1.957",0.238,1.277,"NA"
"261",335,75312,2016,"Austen Whibley",164.2,237,63,8,111,0,"5.277",0.311,1.872,"NA"
"262",492,67342,2016,"Andrea Starr",164.1,164,52,5,76,0,"2.727",0.24,1.345,"NA"
"263",355,18120,2016,"Julia DiMartino",164,150,53,6,187,0,"2.518",0.231,1.274,"NA"
