"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"50",659,8454,2022,"Sarah Harness",183.1,179,74,15,149,15,"3.169",0.248,1.462,"3.295"
"51",148,9393,2022,"Melissa Holzopfel",182.2,179,66,8,211,16,"3.027",0.24,1.385,"2.444"
"52",305,1390,2022,"Lexi Benko",182,178,44,8,104,10,"2.731",0.247,1.264,"2.829"
"53",521,13013,2022,"Kelly Maxwell",181.2,93,65,15,300,9,"1.272",0.144,0.952,"1.062"
"54",756,16064,2022,"Gabbie Plain",181.1,147,60,5,210,16,"2.046",0.212,1.169,"2.306"
"55",600,12739,2022,"Rachel Marsden",180,170,51,4,141,10,"2.372",0.236,1.25,"2.472"
"56",772,14956,2022,"Shelby Nunn",180,156,28,7,120,15,"1.750",0.22,1.061,"2.733"
"57",2,9356,2022,"Sidney Holman-mansell",179.1,140,87,13,149,10,"2.967",0.204,1.338,"3.136"
"58",229,7068,2022,"Lynn Gardner",179.1,155,56,6,123,20,"2.732",0.225,1.21,"3.515"
"59",654,17414,2022,"Rachel Rook",179.1,121,59,12,221,25,"2.537",0.182,1.071,"2.935"
"60",464,13696,2022,"Kamryn Meyer",179,90,97,4,287,11,"1.134",0.146,1.067,"1.685"
"61",255,14653,2022,"Blake Neleman",178,131,91,22,212,24,"2.438",0.197,1.371,"3.675"
"62",48,10506,2022,"Annah Junge",177.2,184,38,6,151,17,"2.522",0.255,1.283,"2.687"
"63",1092,12394,2022,"Andrea Lyon",177.2,183,92,18,101,17,"4.295",0.256,1.649,"4.364"
"64",128,12582,2022,"Gianna Mancha",176.3,100,77,4,178,12,"1.582",0.158,1.023,"2.643"
"65",129,11775,2022,"Grace Lehto",176,180,54,9,156,21,"3.142",0.256,1.381,"3.252"
"66",244,20540,2022,"Sierra Tufts",176,188,69,8,93,8,"3.381",0.262,1.506,"3.247"
"67",68,759,2022,"Lizzy Avery",175.2,127,58,6,191,14,"2.072",0.194,1.087,"2.354"
"68",587,20935,2022,"Jaden Vickers",174.1,170,81,21,181,26,"4.296",0.247,1.56,"4.018"
"69",649,7412,2022,"Grace Glanzer",173.2,138,54,10,141,12,"1.854",0.208,1.163,"2.780"
"70",406,16050,2022,"Hannah Pitts",172.2,162,43,21,125,29,"3.851",0.235,1.309,"4.247"
"71",112,3288,2022,"Jada Cecil",172,115,40,15,219,14,"1.913",0.181,0.988,"1.871"
"72",719,16093,2022,"Samantha Pochop",172,169,54,18,158,25,"3.744",0.247,1.401,"3.708"
"73",107,8210,2022,"Sona Halajian",171.2,178,64,10,119,22,"3.833",0.261,1.468,"3.973"
"74",683,1808,2022,"Dawn Bodrug",171.2,105,52,7,282,13,"1.998",0.168,0.955,"1.130"
"75",365,10846,2022,"Ali Kilponen",171.1,140,79,5,145,12,"2.288",0.214,1.307,"3.089"
"76",493,20802,2022,"Paige Vargas",171.1,136,41,11,152,6,"2.206",0.205,1.097,"1.991"
"77",497,15843,2022,"Ashley Peters",171,151,34,11,155,15,"2.211",0.227,1.146,"2.517"
"78",346,17586,2022,"Aaliyah Ruiz",170.1,192,66,16,109,20,"3.904",0.27,1.609,"4.091"
"79",367,17216,2022,"Taylor Roby",169.2,183,76,14,107,15,"3.383",0.264,1.609,"3.879"
"80",101,9996,2022,"Kenedee Jamerson",168.1,175,41,21,88,8,"2.578",0.252,1.408,"3.077"
"81",769,16875,2022,"Savannah Rice",168.1,171,46,21,151,19,"2.994",0.25,1.414,"3.267"
"82",115,997,2022,"Georgeanna Barefoot",168,138,46,6,149,11,"1.750",0.207,1.131,"2.406"
"83",590,11656,2022,"Sarah Lawton",167.1,216,67,13,151,20,"4.476",0.299,1.769,"3.583"
"84",355,10643,2022,"Karlie Keeney",167,151,45,3,98,15,"2.515",0.229,1.192,"3.256"
"85",153,13942,2022,"Bailey Misken",166.2,188,53,17,130,3,"2.814",0.269,1.548,"2.334"
"86",149,1245,2022,"Kaitlin Beasley-polko",166.1,138,58,19,179,15,"2.525",0.218,1.293,"2.809"
"87",231,5545,2022,"Kendahl Dunford",166.1,171,66,26,125,25,"3.914",0.256,1.581,"4.510"
"88",504,15353,2022,"Kailyn Packard",165.2,131,58,10,198,11,"1.732",0.208,1.201,"2.104"
"89",725,5571,2022,"Jolie Duong",165.1,175,47,0,99,8,"2.752",0.259,1.343,"2.684"
"90",402,20725,2022,"Ashley Vallejo",165,127,40,12,119,16,"1.867",0.206,1.085,"3.164"
"91",692,611,2022,"Alyssa Arden",165,169,79,20,115,15,"4.073",0.252,1.624,"3.988"
"92",1104,20135,2022,"Ariel Thompson",165,160,48,22,131,19,"2.800",0.244,1.394,"3.582"
"93",371,15737,2022,"Peyton Pepkowski",164.2,155,48,5,166,14,"2.806",0.239,1.263,"2.455"
"94",463,6305,2022,"Olivia Ferrell",164.2,143,74,19,156,10,"1.913",0.225,1.433,"2.989"
"95",310,22524,2022,"Kara Zazzaro",164.1,108,89,7,232,8,"2.258",0.181,1.241,"1.962"
"96",219,20920,2022,"Izzy Vetter",164,140,91,23,180,23,"4.098",0.224,1.549,"4.113"
"97",414,20950,2022,"Courtney Vierstra",164,128,85,30,168,18,"2.689",0.207,1.482,"3.882"
"98",1004,10246,2022,"Jordan Johnson",164,144,61,5,185,17,"2.476",0.231,1.28,"2.699"
"99",235,9099,2022,"Elizabeth Hightower",163.2,129,69,11,132,15,"2.438",0.211,1.277,"3.445"
"100",428,11687,2022,"Emily Leavitt",163.2,201,84,16,133,21,"4.576",0.298,1.839,"4.276"
"101",635,18977,2022,"Shelby Smith",163.2,163,45,24,134,19,"3.379",0.248,1.418,"3.536"
"102",352,22430,2022,"Katelyn Young",163.1,172,57,15,107,18,"3.686",0.259,1.494,"3.845"
"103",184,14458,2022,"Liz Murphy",163,238,45,13,82,16,"5.196",0.322,1.816,"3.737"
"104",711,9933,2022,"Julia Jackson",160.1,177,53,22,84,15,"3.886",0.271,1.572,"3.972"
"105",731,20332,2022,"Kapri Toone",160,172,51,5,54,11,"2.756",0.261,1.425,"3.669"
"106",414,16247,2022,"Brianna Pratt",159.2,152,37,5,170,11,"2.937",0.236,1.215,"1.955"
"107",627,17445,2022,"Courtney Rose",159,167,84,11,133,7,"3.258",0.259,1.648,"3.092"
"108",164,19062,2022,"Elise Sokolsky",158.3,138,41,13,180,9,"2.553",0.222,1.208,"1.891"
"109",649,11034,2022,"Tori Kniesche",158,82,82,11,255,7,"1.462",0.15,1.108,"1.514"
"110",147,2761,2022,"Valerie Cagle",157.2,132,38,11,175,13,"1.776",0.214,1.148,"2.184"
"111",294,16466,2022,"Haley Rainey",157.2,159,84,14,163,9,"3.241",0.25,1.63,"2.939"
"112",316,21764,2022,"Skylar Whitty",157.2,172,70,12,81,28,"4.395",0.266,1.611,"5.241"
"113",428,15669,2022,"Autumn Pease",157.2,187,55,6,157,27,"4.129",0.287,1.573,"3.795"
"114",222,17973,2022,"Alayna Savaglio",156.2,118,66,4,188,12,"2.279",0.202,1.2,"2.336"
"115",473,12011,2022,"Amber Linton",156.2,179,71,36,156,6,"3.843",0.268,1.826,"2.955"
"116",694,5712,2022,"Erin Edmoundson",156.2,121,48,27,140,25,"2.502",0.207,1.251,"4.123"
"117",434,11219,2022,"Laurin Krings",156.1,141,54,9,185,18,"2.776",0.232,1.305,"2.739"
"118",299,6633,2022,"Amanda Fox",155.2,149,86,15,129,26,"3.552",0.242,1.606,"4.860"
"119",646,11370,2022,"Olivia Lackie",155.2,92,51,8,208,18,"2.024",0.166,0.97,"2.368"
"120",1395,2205,2022,"Tristan Bridges",155.2,150,106,21,111,12,"3.463",0.242,1.779,"4.424"
"121",572,12392,2022,"Liz Lynchard",155.1,206,63,14,117,8,"4.552",0.305,1.822,"3.050"
"122",277,12169,2022,"Brianna Lopez",155,134,65,12,110,6,"2.123",0.224,1.361,"2.974"
"123",600,20912,2022,"Grace Vesco",155,104,98,14,162,8,"2.032",0.181,1.394,"3.148"
"124",693,15539,2022,"Brooke Parrott",155,123,72,19,88,14,"2.484",0.209,1.381,"4.200"
"125",77,14004,2022,"Autumn Moffat-korth",154.2,135,39,6,98,10,"1.494",0.227,1.164,"2.846"
"126",792,1135,2022,"Reese Basinger",154.1,139,48,9,130,16,"2.495",0.225,1.27,"3.171"
"127",434,21476,2022,"Jordan Weber",153.2,111,57,14,120,22,"2.505",0.198,1.184,"4.085"
"128",458,21211,2022,"Lindsey Walljasper",153.2,162,36,5,118,20,"3.007",0.26,1.321,"3.357"
"129",116,7316,2022,"Megan Giese",153,110,30,5,177,12,"2.013",0.194,0.948,"1.792"
"130",439,7431,2022,"Kylie Gletow",152.2,227,46,8,69,17,"4.264",0.331,1.841,"4.005"
"131",502,7498,2022,"Meghan Golden",152.2,176,59,16,147,19,"3.714",0.276,1.644,"3.566"
"132",1320,7844,2022,"Jenna Greene",152.2,100,72,16,201,8,"1.880",0.179,1.231,"2.177"
"133",43,1384,2022,"Jordan Benefiel",152,145,50,11,118,15,"2.579",0.238,1.355,"3.334"
"134",441,2251,2022,"Allie Brock",152,193,54,29,72,22,"4.882",0.302,1.816,"4.972"
"135",563,12883,2022,"Jessie Marvin",152,142,71,23,110,9,"2.855",0.241,1.553,"3.578"
"136",31,4919,2022,"Chenise Delce",151.2,126,35,14,188,11,"2.123",0.216,1.154,"1.833"
"137",739,16596,2022,"Paige Rauch",151.1,125,29,12,167,13,"2.267",0.213,1.097,"2.122"
"138",28755,9700,2022,"Ally Hulme",151.1,149,74,7,108,15,"3.007",0.249,1.52,"3.867"
"139",176,11770,2022,"Sarah Lehman",151,122,67,13,131,15,"2.828",0.21,1.338,"3.546"
"140",370,15763,2022,"Jenna Perez",151,74,73,6,195,5,"1.483",0.14,1.013,"1.817"
"141",97,19702,2022,"Myka Sutherlin",149.3,103,75,34,154,11,"2.427",0.187,1.413,"3.480"
"142",497,17972,2022,"Skylar Savage",149.2,132,43,9,121,12,"2.713",0.223,1.229,"2.868"
"143",587,9195,2022,"Ashley Hitchcock",149.2,145,92,23,115,28,"4.069",0.245,1.737,"5.600"
"144",748,8595,2022,"Eve Harvey",149.2,163,40,8,84,9,"3.321",0.264,1.41,"3.021"
"145",400,5187,2022,"Jessie Dipasquale",149.1,155,62,8,120,24,"3.422",0.256,1.507,"4.288"
"146",660,8724,2022,"Mia Haynes",149.1,185,68,17,95,12,"4.594",0.288,1.808,"3.880"
"147",490,13462,2022,"Madison Mcpherson",149,153,39,20,140,22,"3.993",0.255,1.423,"3.628"
"148",473,8076,2022,"Emma Guindon",148.2,156,50,19,109,12,"3.484",0.253,1.513,"3.375"
"149",487,1610,2022,"Maci Birdyshaw",148.1,126,36,9,136,26,"2.831",0.223,1.153,"3.755"
"150",301,18599,2022,"Sydney Sickels",148,109,36,13,198,22,"2.128",0.196,1.068,"2.650"
"151",463,21190,2022,"Courtney Wallace",148,156,63,6,100,11,"3.122",0.263,1.52,"3.414"
"152",306,10234,2022,"Heather Johnson",147.2,181,33,8,88,18,"3.650",0.283,1.503,"3.626"
"153",678,9215,2022,"Lauren Hobbs",147.1,148,54,17,106,13,"2.946",0.252,1.486,"3.554"
"154",115,18901,2022,"Isabella Smith",146,102,34,9,159,12,"1.870",0.185,0.993,"2.174"
"155",14927,19674,2022,"Emma Summers",146,117,23,9,139,12,"2.062",0.207,1.021,"2.222"
"156",392,18082,2022,"Trinity Schlotterbeck",145.2,154,50,20,93,12,"3.700",0.264,1.538,"3.636"
"157",10411,10685,2022,"Alyssa Kelly",145.2,120,21,12,123,7,"1.634",0.218,1.05,"2.016"
"158",553,12909,2022,"Cailin Massey",145,165,49,4,98,12,"3.814",0.272,1.503,"3.221"
"159",299,17471,2022,"Hannah Ross",144.2,140,65,4,107,7,"3.194",0.242,1.445,"2.981"
"160",31,8180,2022,"Mary Haff",144.1,122,31,11,152,22,"2.764",0.22,1.136,"3.148"
"161",86,12301,2022,"Alexis Lucyshyn",144.1,157,36,9,113,17,"3.298",0.266,1.4,"3.301"
"162",454,20853,2022,"Jenna Veber",144.1,127,13,1,85,6,"1.261",0.22,0.977,"2.054"
"163",655,22590,2022,"Heather Zumo",144.1,126,41,9,132,11,"2.425",0.222,1.219,"2.601"
"164",625,15551,2022,"Jordyn Partain",143.1,124,58,11,74,7,"2.588",0.222,1.347,"3.447"
"165",96,21604,2022,"Cassidy West",143,154,63,5,143,20,"3.867",0.258,1.552,"3.645"
"166",404,18618,2022,"Hallie Siems",142.2,184,67,31,100,18,"4.367",0.299,1.977,"4.699"
"167",606,18632,2022,"Emily Siler",141.2,119,65,6,88,8,"2.569",0.216,1.341,"3.395"
"168",111,9105,2022,"Chrys Hildebrand",141.1,101,36,12,194,14,"2.526",0.194,1.054,"1.961"
"169",272,11068,2022,"Julianna Kocenski",141.1,166,34,7,84,12,"3.467",0.28,1.465,"3.185"
"170",67,500,2022,"Susannah Anderson",141,134,64,30,96,11,"2.830",0.238,1.617,"4.052"
"171",441,2707,2022,"Dana Butterfield",141,169,56,12,69,13,"4.319",0.288,1.681,"4.067"
"172",505,9076,2022,"Lauryn Hicks",141,124,35,9,162,15,"2.929",0.222,1.191,"2.421"
"173",630,20631,2022,"Jenessa Ullegue",140.2,135,41,14,117,12,"2.787",0.243,1.351,"3.018"
"174",30135,619,2022,"Alyssa Argomaniz",140.1,119,77,6,93,5,"2.145",0.22,1.439,"3.312"
"175",86,19862,2022,"Julia Tarantino",140,186,40,16,84,19,"4.400",0.301,1.729,"4.164"
"176",2678,7833,2022,"Sydney Green",140,143,101,8,164,12,"4.500",0.254,1.8,"3.507"
"177",29,1982,2022,"Hanah Bowen",139.2,136,61,14,111,28,"3.759",0.249,1.511,"5.028"
"178",127,21757,2022,"Kaylee Whittaker",139,168,57,11,89,18,"4.482",0.287,1.698,"4.271"
"179",671,18135,2022,"Meghan Schorman",138.1,105,33,12,183,14,"1.872",0.2,1.084,"2.046"
"180",128,22192,2022,"Kama Woodall",138,114,52,8,105,9,"1.978",0.216,1.261,"3.030"
"181",361,14997,2022,"Alyssa O'donnell",138,165,51,18,66,19,"4.007",0.287,1.696,"4.733"
"182",2711,617,2022,"Halle Arends",137.1,100,54,10,157,5,"1.937",0.194,1.194,"1.985"
"183",99,6632,2022,"Samantha Fowler",137,94,88,29,128,10,"2.657",0.187,1.54,"4.042"
"184",328,8287,2022,"Kasey Hamilton",137,180,76,20,94,13,"5.467",0.301,2.015,"4.364"
"185",624,20891,2022,"Mika Vento",137,139,66,4,86,18,"3.423",0.248,1.526,"4.385"
"186",2699,2461,2022,"Madison Bryant",137,108,93,12,152,10,"3.015",0.205,1.555,"3.429"
"187",742,11795,2022,"Emma Lemley",136.2,93,42,6,209,12,"1.998",0.181,1.032,"1.537"
"188",14,8305,2022,"Wendi Hammond",136,127,38,13,102,12,"3.191",0.237,1.309,"3.172"
"189",29,14702,2022,"Devyn Netz",136,130,46,10,83,24,"3.449",0.24,1.368,"4.709"
"190",172,16086,2022,"Brooke Plonka",136,98,57,20,117,9,"2.419",0.193,1.287,"3.238"
"191",665,11590,2022,"Raquel Latta",136,186,26,3,48,24,"4.581",0.311,1.581,"4.628"
"192",94,3210,2022,"Reina Castillo",135.2,185,33,22,34,14,"5.005",0.311,1.769,"4.457"
"193",311,19184,2022,"Ellie Spelhaug",135.2,143,72,12,81,11,"4.128",0.254,1.673,"4.117"
"194",439,10787,2022,"Billie Kerwood",135.2,139,69,8,128,11,"3.509",0.253,1.592,"3.270"
"195",545,5444,2022,"Dani Drogemuller",135.2,131,65,12,147,16,"3.509",0.241,1.533,"3.469"
"196",771,2993,2022,"Abby Carlin",135.2,135,31,7,127,13,"2.735",0.242,1.275,"2.614"
"197",794,947,2022,"Brittany Baneck",135.1,130,43,24,134,12,"3.259",0.239,1.456,"3.058"
"198",234,21388,2022,"Danielle Watson",134.2,95,53,10,147,14,"2.339",0.192,1.173,"2.972"
"199",251,15491,2022,"Julia Parker",134.2,164,79,12,103,15,"4.782",0.286,1.894,"4.346"
"200",72,6746,2022,"Grace French",134.1,128,45,4,76,10,"3.179",0.242,1.318,"3.331"
"201",430,21976,2022,"Annie Willis",134.1,118,62,13,143,15,"2.345",0.224,1.437,"3.398"
"202",508,9437,2022,"Sage Hoover",134,98,59,19,175,6,"2.560",0.195,1.313,"2.116"
"203",66,849,2022,"Hannah Bailey",133.2,119,49,6,115,7,"2.357",0.234,1.302,"2.595"
"204",51,15192,2022,"Dariana Orme",133.1,135,46,11,118,7,"3.413",0.247,1.44,"2.595"
"205",393,7630,2022,"Nasya Goodman",133.1,161,47,25,67,7,"4.200",0.283,1.747,"3.697"
"206",450,1452,2022,"Amanda Berkley",133.1,116,28,9,66,7,"2.257",0.225,1.148,"2.925"
"207",483,11769,2022,"Paris Lehman",133.1,184,40,17,52,6,"4.988",0.312,1.808,"3.487"
"208",460,22091,2022,"Emily Winstead",133,82,52,12,177,9,"2.105",0.169,1.098,"2.062"
"209",352,14884,2022,"Gabriella Nori",132.2,134,16,14,121,19,"3.271",0.252,1.236,"3.116"
"210",494,10390,2022,"Jannay Jones",132.2,157,61,7,73,13,"3.377",0.285,1.696,"4.111"
"211",758,8854,2022,"Arissa Henderson",132.2,127,49,3,127,4,"2.216",0.242,1.349,"2.053"
"212",47,17644,2022,"Angelina Russo",132.1,145,65,21,94,5,"3.967",0.267,1.746,"3.420"
"213",697,10739,2022,"Emiley Kennedy",132.1,114,62,15,102,14,"3.068",0.219,1.443,"3.979"
"214",87,16944,2022,"Karli Ricketts",132,86,31,6,153,12,"2.227",0.177,0.932,"2.105"
"215",610,5642,2022,"Sofia Earle",132,103,92,18,138,9,"3.235",0.206,1.614,"3.695"
"216",704,217,2022,"Aalijah Alarcon",132,183,37,12,72,22,"4.667",0.309,1.758,"4.589"
"217",180,22058,2022,"Emily Winburn",131.1,115,34,11,112,7,"2.612",0.225,1.218,"2.415"
"218",312,12095,2022,"Denali Loecker",131.1,156,46,4,67,17,"4.850",0.279,1.569,"4.205"
"219",444,19213,2022,"Lennon Spicer",131.1,171,50,13,89,14,"4.530",0.305,1.782,"3.870"
"220",528,8179,2022,"Sarah Haendiges",131.1,112,30,8,130,7,"1.812",0.221,1.142,"1.981"
"221",732,17867,2022,"Sydney Sandez",131,142,18,7,100,12,"2.832",0.264,1.275,"2.637"
"222",27,2499,2022,"Delani Buckner",130.2,113,47,10,113,16,"3.054",0.226,1.301,"3.571"
"223",62,11343,2022,"Allison L'amoreaux",130.2,122,43,6,103,13,"3.214",0.236,1.309,"3.242"
"224",513,20222,2022,"Payton Tidd",130.2,108,44,10,97,10,"2.786",0.213,1.24,"3.150"
"225",317,9711,2022,"Alissa Humphrey",130.1,116,71,6,136,14,"3.921",0.23,1.481,"3.482"
"226",458,22289,2022,"Madelyn Wright",130.1,142,46,5,81,19,"3.706",0.268,1.481,"4.226"
"227",620,4265,2022,"Christina Crawford",130.1,145,76,6,100,22,"4.995",0.274,1.742,"4.947"
"228",748,12074,2022,"Scarlett Lloyd",130.1,128,40,9,116,8,"3.330",0.247,1.358,"2.546"
"229",236,13802,2022,"Devon Miller",129.2,121,59,13,110,18,"2.969",0.234,1.488,"4.174"
"230",61,7551,2022,"Halyne Gonzales",129.1,119,38,6,126,12,"2.598",0.237,1.26,"2.678"
"231",368,21717,2022,"Ryley White",129.1,103,35,15,138,2,"1.678",0.207,1.183,"1.627"
"232",731,16831,2022,"Mia Reynolds",129.1,184,46,11,94,17,"5.088",0.322,1.863,"3.977"
"233",198,6176,2022,"Allison Farr",129,138,87,28,90,27,"5.047",0.263,1.961,"6.400"
"234",255,4993,2022,"Chandler Dennis",129,114,62,12,107,19,"2.930",0.226,1.457,"4.377"
"235",556,7938,2022,"Tori Grifone",128.3,113,55,5,172,9,"2.442",0.226,1.341,"2.036"
"236",253,1356,2022,"Kastin Belogorska",128.2,191,29,11,56,15,"5.440",0.325,1.795,"3.978"
"237",472,10888,2022,"Jordin King",128.2,222,104,20,73,34,"9.194",0.363,2.689,"7.592"
"238",1356,12468,2022,"Stefanie Madrigal",128.2,131,38,5,74,5,"2.067",0.251,1.352,"2.758"
"239",164,15021,2022,"Meghan O'neil",128.1,131,38,23,131,12,"2.836",0.256,1.496,"3.000"
"240",270,22244,2022,"Emily Workman",128.1,150,40,9,60,9,"3.055",0.284,1.551,"3.522"
"241",691,12246,2022,"Raven Loveless",128.1,157,41,6,48,7,"3.382",0.282,1.59,"3.460"
"242",315,4464,2022,"Sarah Currie",128,111,33,3,84,20,"2.953",0.229,1.148,"3.962"
"243",490,21534,2022,"Aisha Weixlmann",127.2,116,54,23,138,23,"3.838",0.227,1.512,"4.390"
"244",699,7204,2022,"Jazmine Gendorf",127.2,96,52,11,70,7,"2.413",0.197,1.245,"3.497"
"245",331,11689,2022,"Jessica Lebeau",127.1,96,47,15,164,17,"2.639",0.193,1.241,"3.020"
"246",43,14398,2022,"Harley Mullins",127,155,50,10,53,11,"3.913",0.289,1.693,"4.109"
"247",288,20286,2022,"Hannah Todd",127,126,49,16,64,10,"2.535",0.249,1.504,"3.951"
"248",522,835,2022,"Jordyn Bahl",126.2,62,29,9,189,3,"0.995",0.139,0.789,"0.624"
"249",735,18312,2022,"Easton Seib",126.2,178,35,10,68,7,"3.979",0.317,1.761,"3.111"
"250",1014,13098,2022,"Carli Mccants",126.2,112,42,7,108,9,"2.266",0.223,1.271,"2.779"
"251",648,16218,2022,"Leah Powell",126.1,141,64,9,68,19,"4.156",0.271,1.694,"5.012"
"252",167,2568,2022,"Mia Burd",125.3,138,28,13,57,11,"3.222",0.259,1.421,"3.606"
"253",288,21836,2022,"Kenna Wilkey",125.3,112,49,20,102,20,"3.833",0.228,1.437,"4.487"
"254",30024,17714,2022,"Brooke Saili",125.2,153,38,15,127,28,"5.180",0.29,1.639,"4.541"
"255",505,5635,2022,"Madisyn Eads",125.1,135,39,5,76,14,"3.184",0.262,1.428,"3.693"
"256",253,21133,2022,"Rylee Waldrep",125,153,36,10,69,26,"4.312",0.29,1.592,"5.104"
"257",498,10513,2022,"Kinsey Kackley",124.2,110,76,13,114,14,"2.864",0.223,1.596,"4.173"
"258",519,3757,2022,"Kylie Coffelt",124.2,184,41,4,55,18,"4.660",0.325,1.837,"4.478"
"259",709,11042,2022,"Sophia Knight",124.2,166,86,6,98,31,"6.626",0.302,2.07,"6.274"
"260",392,22321,2022,"Courtney Wyche",124.1,105,53,10,128,6,"1.971",0.216,1.351,"2.488"
"261",485,17157,2022,"Alexis Robinson",124.1,120,17,5,79,4,"2.252",0.239,1.142,"2.078"
