"team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip","team"
464,52415,2022,"Kamryn Meyer",178.1,90,97,4,287,11,"1.139",0.146,1.071,"1.682","Omaha"
229,27251,2022,"Lynn Gardner",177.2,155,56,6,123,20,"2.757",0.225,1.221,"3.525","Fla. Atlantic"
257,40850,2022,"Madison Kerpics",177.2,145,96,14,184,21,"3.232",0.21,1.436,"3.723","Georgia"
756,61564,2022,"Gabbie Plain",177.2,147,60,5,210,16,"2.089",0.212,1.194,"2.304","Washington"
772,57153,2022,"Shelby Nunn",177.1,156,28,7,120,15,"1.778",0.22,1.078,"2.739","Western Ky."
533,27067,2022,"Gisselle Garcia",176.2,127,45,13,217,3,"1.309",0.192,1.048,"1.148","Pace"
1092,47278,2022,"Andrea Lyon",176.2,183,92,18,101,17,"4.323",0.256,1.66,"4.377","Gardner-Webb"
654,66789,2022,"Rachel Rook",175.2,121,59,12,221,25,"2.591",0.182,1.093,"2.947","Southeast Mo. St."
339,3179,2022,"Bridget Bailey",175.1,158,35,9,153,8,"1.956",0.232,1.152,"2.001","Kutztown"
30152,66707,2022,"Jennifer Romero",175.1,172,80,26,129,11,"3.273",0.238,1.585,"3.557","Southern Nazarene"
48,39676,2022,"Annah Junge",175,184,38,6,151,17,"2.559",0.255,1.302,"2.691","Charleston So."
128,48132,2022,"Gianna Mancha",174.1,100,77,4,178,12,"1.607",0.158,1.039,"2.647","UCF"
68,2811,2022,"Lizzy Avery",173,127,58,6,191,14,"2.103",0.194,1.103,"2.354","Boston U."
255,55979,2022,"Blake Neleman",173,131,91,22,212,24,"2.507",0.197,1.41,"3.711","Georgia Tech"
244,79022,2022,"Sierra Tufts",172.2,188,69,8,93,8,"3.449",0.262,1.536,"3.264","Furman"
649,28586,2022,"Grace Glanzer",172.2,138,54,10,141,12,"1.867",0.208,1.171,"2.783","South Dakota St."
728,83753,2022,"Sydney Wilcox",172.2,224,48,19,79,13,"4.261",0.299,1.687,"3.629","Upper Iowa"
129,44823,2022,"Grace Lehto",171.3,180,54,9,156,21,"3.219",0.256,1.414,"3.273","Central Mich."
1371,81680,2022,"Amberlyn Walsworth",171.2,186,29,25,182,21,"3.262",0.261,1.398,"2.814","Southeastern Okla."
406,61519,2022,"Hannah Pitts",170.3,162,43,21,125,29,"3.893",0.235,1.323,"4.268","Mercer"
587,80615,2022,"Jaden Vickers",170.2,170,81,21,181,26,"4.390",0.247,1.594,"4.053","Rutgers"
683,6941,2022,"Dawn Bodrug",170.2,105,52,7,282,13,"2.012",0.168,0.962,"1.121","Stony Brook"
112,12740,2022,"Jada Cecil",169.3,115,40,15,219,14,"1.936",0.181,1.001,"1.864","UC San Diego"
9013,63233,2022,"Sydney Rader",169.1,148,33,16,178,12,"2.355",0.219,1.163,"2.087","Missouri Western"
493,80108,2022,"Paige Vargas",169,136,41,11,152,6,"2.237",0.205,1.112,"1.986","North Dakota St."
159,15574,2022,"Hannah rose Corbin",168.3,139,104,5,185,9,"2.609",0.208,1.467,"2.838","Columbus St."
584,85342,2022,"Ashley Worrell",168.3,104,46,27,152,3,"1.243",0.171,1.048,"2.128","Rollins"
719,61681,2022,"Samantha Pochop",168.2,169,54,18,158,25,"3.822",0.247,1.43,"3.735","Tulsa"
365,41130,2022,"Ali Kilponen",168.1,140,79,5,145,12,"2.329",0.214,1.331,"3.101","LSU"
28749,38596,2022,"Carlee Jeter",168.1,166,40,3,112,7,"2.121",0.238,1.242,"2.376","Transylvania"
1348,18917,2022,"Carissa Della vecchia",168,159,42,3,232,11,"2.748",0.238,1.214,"1.294","St. Thomas Aquinas"
107,31495,2022,"Sona Halajian",167.2,178,64,10,119,22,"3.924",0.261,1.503,"4.010","California"
497,60634,2022,"Ashley Peters",167.2,151,34,11,155,15,"2.257",0.227,1.17,"2.519","North Texas"
1403,23931,2022,"Claire Feldkamp",167.2,181,64,10,155,6,"3.339",0.252,1.521,"2.340","Tiffin"
20220,44816,2022,"Kennedy Lehn",167.2,121,59,16,236,6,"1.586",0.191,1.169,"1.392","MSOE"
1460,31023,2022,"Kylee Gunkle",166.3,172,42,10,157,16,"3.062",0.254,1.342,"2.700","Wilmington (DE)"
115,3817,2022,"Georgeanna Barefoot",166.2,138,46,6,149,11,"1.765",0.207,1.14,"2.406","Campbell"
769,64918,2022,"Savannah Rice",166.2,171,46,21,151,19,"3.023",0.25,1.428,"3.276","Western Caro."
437,41234,2022,"Amanda King",166.1,199,52,18,101,10,"3.917",0.281,1.619,"3.230","Molloy"
30038,70507,2022,"Kayla Senne",166.1,163,75,9,184,7,"2.780",0.237,1.486,"2.250","Bethany Lutheran"
101,38078,2022,"Kenedee Jamerson",166,175,41,21,88,8,"2.614",0.252,1.428,"3.087","CSUN"
346,67448,2022,"Aaliyah Ruiz",165.3,192,66,16,109,20,"4.008",0.27,1.652,"4.136","Lamar University"
376,61480,2022,"Kaitlyn Pistorius",165.3,223,85,9,98,7,"4.813",0.299,1.912,"3.468","Macalester"
804,42519,2022,"Tayler Kraemer",165.3,148,83,12,101,1,"2.152",0.228,1.465,"2.979","Wis.-Superior"
259,2716,2022,"Emily August",165.2,123,44,8,169,7,"1.605",0.196,1.056,"1.851","Rowan"
367,66043,2022,"Taylor Roby",165.2,183,76,14,107,15,"3.464",0.264,1.648,"3.915","Louisville"
262,4755,2022,"Hannah Beatus",165.1,90,51,12,177,1,"0.932",0.15,0.926,"1.480","Grand Valley St."
578,40012,2022,"Jada Karnes",165.1,127,42,7,145,11,"2.074",0.202,1.064,"2.400","Roanoke"
504,58719,2022,"Kailyn Packard",164.2,131,58,10,198,11,"1.745",0.208,1.21,"2.102","UNI"
462,52414,2022,"Kailey Meyer",164,149,37,7,116,8,"2.346",0.232,1.176,"2.424","Neb. Wesleyan"
590,44376,2022,"Sarah Lawton",163.2,216,67,13,151,20,"4.578",0.299,1.809,"3.610","Sacred Heart"
725,21444,2022,"Jolie Duong",163.2,175,47,0,99,8,"2.779",0.259,1.356,"2.687","Army West Point"
10,55310,2022,"Layton Murphy",163.1,167,45,26,94,6,"3.042",0.252,1.457,"3.030","Alabama Huntsville"
231,21323,2022,"Kendahl Dunford",163.1,171,66,26,125,25,"3.987",0.256,1.611,"4.549","FIU"
745,70195,2022,"Emily Seale",163.1,135,51,5,112,4,"1.457",0.214,1.169,"2.376","Va. Wesleyan"
463,24176,2022,"Olivia Ferrell",162.3,143,74,19,156,10,"1.935",0.225,1.45,"2.996","Nebraska"
568,32463,2022,"Kylie Harpman",162.3,157,31,10,155,13,"2.577",0.239,1.215,"2.290","Regis (CO)"
149,4733,2022,"Kaitlin Beasley-polko",162.2,138,58,19,179,15,"2.583",0.218,1.322,"2.818","Coastal Carolina"
153,53305,2022,"Bailey Misken",162.2,188,53,17,130,3,"2.883",0.269,1.586,"2.332","Colgate"
30051,16015,2022,"Nikole Counts",162.2,184,57,11,107,9,"3.358",0.264,1.55,"3.058","King (TN)"
30197,12058,2022,"Kennedy Carruth",162.2,111,56,7,207,4,"1.377",0.178,1.069,"1.337","Belhaven"
30160,46296,2022,"Kayla Loomis",162.1,197,35,4,97,10,"3.750",0.282,1.453,"2.726","Houghton"
371,60231,2022,"Peyton Pepkowski",162,155,48,5,166,14,"2.850",0.239,1.283,"2.456","Loyola Chicago"
598,39682,2022,"Trinity Junker",161.3,130,44,10,163,9,"1.644",0.209,1.137,"2.110","St. Cloud St."
492,15558,2022,"Gianna Corban",161.2,124,42,6,203,5,"1.517",0.198,1.065,"1.180","North Central (IL)"
692,2217,2022,"Alyssa Arden",161.2,169,79,20,115,15,"4.161",0.252,1.659,"4.022","Tennessee Tech"
1104,77487,2022,"Ariel Thompson",161.2,160,48,22,131,19,"2.861",0.244,1.424,"3.607","Grand Canyon"
1245,41120,2022,"Hannah Killough",161.2,111,70,16,190,8,"1.863",0.185,1.219,"2.289","Mount Olive"
219,80571,2022,"Izzy Vetter",161.1,140,91,23,180,23,"4.169",0.224,1.576,"4.143","Evansville"
310,86347,2022,"Kara Zazzaro",161.1,108,89,7,232,8,"2.300",0.181,1.265,"1.954","Iona"
355,40321,2022,"Karlie Keeney",161.1,151,45,3,98,15,"2.602",0.229,1.233,"3.286","Liberty"
635,72994,2022,"Shelby Smith",161,163,45,24,134,19,"3.433",0.248,1.44,"3.555","Seton Hall"
1036,25168,2022,"Gina Followell",161,83,14,10,265,5,"0.696",0.145,0.665,"-0.041","Concordia Wisconsin"
184,55311,2022,"Liz Murphy",160.3,238,45,13,82,16,"5.264",0.322,1.84,"3.755","Detroit Mercy"
414,80682,2022,"Courtney Vierstra",160.2,128,85,30,168,18,"2.748",0.207,1.514,"3.914","Miami (OH)"
428,44487,2022,"Emily Leavitt",160.1,201,84,16,133,21,"4.670",0.298,1.877,"4.314","Minnesota"
45,57483,2022,"Moira O'reilly",160,101,45,16,243,4,"1.924",0.171,1.012,"0.832","Babson"
1004,38893,2022,"Jordan Johnson",159.3,144,61,5,185,17,"2.541",0.231,1.314,"2.707","Central Ark."
235,34765,2022,"Elizabeth Hightower",159.2,129,69,11,132,15,"2.498",0.211,1.309,"3.471","Florida"
332,14757,2022,"Kendall Collier",159.2,245,54,14,89,10,"6.408",0.335,1.962,"3.378","Kentucky St."
352,86034,2022,"Katelyn Young",159.2,172,57,15,107,18,"3.772",0.259,1.529,"3.879","Lehigh"
59,84721,2022,"Josie Wise",159.1,138,31,5,178,8,"1.935",0.217,1.093,"1.495","Bethany (WV)"
1079,19058,2022,"Megan Demler",159.1,127,77,7,183,6,"2.637",0.207,1.325,"2.174","Findlay"
402,79759,2022,"Ashley Vallejo",158.2,127,40,12,119,16,"1.941",0.206,1.128,"3.194","McNeese"
8567,50339,2022,"Kamryn Mccool",158.2,103,47,15,176,3,"1.280",0.179,1.04,"1.599","Mt. St. Joseph"
711,37865,2022,"Julia Jackson",158,177,53,22,84,15,"3.943",0.271,1.595,"3.995","Towson"
947,44041,2022,"Shannon Lasey",158,96,43,10,140,4,"0.841",0.164,0.942,"1.964","Arkansas Tech"
1085,18120,2022,"Rachel Davis",157.3,153,30,14,133,11,"2.616",0.239,1.248,"2.457","Francis Marion"
1390,80239,2022,"Jodie Vaughn",157.3,154,36,3,117,3,"2.394",0.241,1.222,"1.906","Sul Ross St."
1013,4476,2022,"Danielle Bauer",157.2,162,34,7,154,10,"3.107",0.243,1.287,"2.051","Charleston (WV)"
30124,5791,2022,"Casey Bertke",157.2,125,42,2,107,2,"2.043",0.204,1.072,"2.045","Cedarville"
407,5478,2022,"Alexi Benson",156.3,170,52,9,138,13,"3.123",0.262,1.472,"2.884","Mercy"
1266,1737,2022,"Meghan Anderson",156.3,176,54,12,218,17,"3.881",0.255,1.542,"2.292","Northern St."
627,66910,2022,"Courtney Rose",156.1,167,84,11,133,7,"3.316",0.259,1.677,"3.104","San Diego"
1434,84508,2022,"Sydney Wilson",156.1,115,51,12,152,1,"1.208",0.195,1.138,"1.748","Waynesburg"
147,10803,2022,"Valerie Cagle",155.3,132,38,11,175,13,"1.797",0.214,1.162,"2.182","Clemson"
649,41867,2022,"Tori Kniesche",155.3,82,82,11,255,7,"1.482",0.15,1.123,"1.502","South Dakota St."
164,73292,2022,"Elise Sokolsky",155.2,138,41,13,180,9,"2.611",0.222,1.235,"1.879","UConn"
30118,40605,2022,"Shelby Keltner",155.2,130,29,8,129,9,"1.888",0.211,1.073,"2.207","Dominican (CA)"
30177,25710,2022,"Taylor Franco",155.1,116,53,8,135,10,"2.434",0.193,1.14,"2.677","Lubbock Christian"
1346,12672,2022,"Catalina Cavazos",155,135,37,8,115,15,"2.031",0.224,1.161,"3.045","St. Mary's (TX)"
222,68972,2022,"Alayna Savaglio",154.3,118,66,4,188,12,"2.306",0.202,1.214,"2.335","FDU"
411,81699,2022,"Madison Walter",154.3,112,23,5,181,4,"1.130",0.188,0.904,"0.941","Messiah"
414,62351,2022,"Brianna Pratt",154.3,152,37,5,170,11,"3.026",0.236,1.252,"1.942","Miami (OH)"
294,63337,2022,"Haley Rainey",154.1,159,84,14,163,9,"3.310",0.25,1.665,"2.951","Idaho St."
600,80544,2022,"Grace Vesco",154.1,104,98,14,162,8,"2.041",0.181,1.4,"3.152","Saint Francis (PA)"
95,43969,2022,"Brooke Larsen",154,107,37,21,220,5,"1.499",0.186,1.071,"1.096","Chico St."
277,46343,2022,"Brianna Lopez",153.2,134,65,12,110,6,"2.142",0.224,1.374,"2.979","Hawaii"
428,59916,2022,"Autumn Pease",153.2,187,55,6,157,27,"4.236",0.287,1.614,"3.831","Minnesota"
731,78213,2022,"Kapri Toone",153.2,172,51,5,54,11,"2.869",0.261,1.483,"3.721","Utah St."
434,42710,2022,"Laurin Krings",153.1,141,54,9,185,18,"2.831",0.232,1.331,"2.746","Missouri"
646,43215,2022,"Olivia Lackie",153,92,51,8,208,18,"2.057",0.166,0.986,"2.367","South Alabama"
8404,29589,2022,"Rebecca Gottleib",153,170,32,2,121,9,"2.880",0.265,1.332,"2.250","Hood"
316,83574,2022,"Skylar Whitty",152.3,172,70,12,81,28,"4.529",0.266,1.66,"5.328","Jacksonville"
621,12113,2022,"Emily Carter",152.3,247,42,13,83,4,"5.314",0.336,1.976,"2.734","Salem St."
9081,57964,2022,"Bryanna Olson",152.3,148,76,8,143,16,"2.978",0.241,1.518,"3.539","Concordia-St. Paul"
572,47262,2022,"Liz Lynchard",152.1,206,63,14,117,8,"4.642",0.305,1.858,"3.063","Rhode Island"
958,31047,2022,"Elyse Gunther",152.1,299,45,23,63,11,"7.037",0.381,2.411,"3.852","Clarks Summit"
1395,8614,2022,"Tristan Bridges",152.1,150,106,21,111,12,"3.537",0.242,1.818,"4.467","Tarleton St."
77,53519,2022,"Autumn Moffat-korth",152,135,39,6,98,10,"1.519",0.227,1.183,"2.854","BYU"
9684,31941,2022,"Alyssa Hampton",152,176,25,2,87,7,"2.623",0.269,1.335,"2.387","Saint Elizabeth"
30128,16488,2022,"Hanna Cress",152,186,51,11,110,7,"3.820",0.281,1.631,"2.775","Sioux Falls"
792,4312,2022,"Reese Basinger",151.3,139,48,9,130,16,"2.533",0.225,1.289,"3.183","Winthrop"
299,25571,2022,"Amanda Fox",151.2,149,86,15,129,26,"3.645",0.242,1.648,"4.925","Illinois St."
694,22048,2022,"Erin Edmoundson",151.1,121,48,27,140,25,"2.591",0.207,1.295,"4.185","Tennessee"
11504,21387,2022,"Jordan Dunn",151.1,157,55,7,114,21,"3.611",0.253,1.448,"3.928","Queens (NC)"
30221,54949,2022,"Ellie Muilenburg",151.1,159,59,7,182,12,"3.606",0.248,1.486,"2.334","Davenport"
116,28197,2022,"Megan Giese",150.3,110,30,5,177,12,"2.041",0.194,0.961,"1.784","Canisius"
502,28896,2022,"Meghan Golden",150.3,176,59,16,147,19,"3.760",0.276,1.664,"3.580","Northern Colo."
458,81610,2022,"Lindsey Walljasper",150.1,162,36,5,118,20,"3.072",0.26,1.35,"3.377","Charlotte"
720,75190,2022,"Ayriana Stoneback",150.1,123,45,9,116,1,"2.470",0.211,1.178,"2.021","Tuskegee"
11403,31793,2022,"Alexis Hamilton",150.1,133,41,6,136,10,"2.141",0.227,1.197,"2.393","Colo. Christian"
429,3983,2022,"Avery Barnett",150,173,23,4,80,18,"3.311",0.267,1.332,"3.433","Mississippi Col."
693,59390,2022,"Brooke Parrott",150,123,72,19,88,14,"2.565",0.209,1.426,"4.259","Chattanooga"
1320,30156,2022,"Jenna Greene",150,100,72,16,201,8,"1.912",0.179,1.252,"2.173","Presbyterian"
8965,32643,2022,"Taia Harris",150,155,51,3,167,25,"3.404",0.247,1.392,"3.419","East Central"
434,82476,2022,"Jordan Weber",149.2,111,57,14,120,22,"2.572",0.198,1.216,"4.130","Missouri"
43,5348,2022,"Jordan Benefiel",149.1,145,50,11,118,15,"2.627",0.238,1.381,"3.352","Austin Peay"
473,45729,2022,"Amber Linton",149.1,179,71,36,156,6,"4.035",0.268,1.917,"2.983","New Mexico"
563,49251,2022,"Jessie Marvin",149.1,142,71,23,110,9,"2.909",0.241,1.582,"3.600","Radford"
966,62435,2022,"Juliana Presto",149.1,113,78,11,230,9,"2.627",0.198,1.354,"1.891","Arcadia"
30002,70511,2022,"Ashlan Sensing",149.1,137,22,8,126,3,"1.971",0.226,1.119,"1.576","Trevecca Nazarene"
114,42611,2022,"Kirsten Krause",149,116,27,10,111,2,"1.174",0.197,1.026,"1.830","Calvin"
200,52539,2022,"Alexis Michon",149,82,35,9,201,5,"1.080",0.152,0.845,"1.025","Eastern Conn. St."
739,63828,2022,"Paige Rauch",149,125,29,12,167,13,"2.302",0.213,1.114,"2.118","Villanova"
689,26673,2022,"Mariah Galhouse",148.3,119,19,4,91,2,"1.081",0.211,0.954,"1.816","Tampa"
31,18820,2022,"Chenise Delce",148.1,126,35,14,188,11,"2.170",0.216,1.179,"1.820","Arkansas"
176,44813,2022,"Sarah Lehman",148.1,122,67,13,131,15,"2.881",0.21,1.363,"3.567","DePaul"
370,60336,2022,"Jenna Perez",148.1,74,73,6,195,5,"1.511",0.14,1.032,"1.806","LMU (CA)"
35,21285,2022,"Josie Duncan",148,220,54,17,62,12,"5.152",0.319,1.965,"4.054","Ashland"
441,8809,2022,"Allie Brock",147.3,193,54,29,72,22,"5.020",0.302,1.867,"5.045","Montana"
