"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"54",8,15261,2017,"Alexis Osorio",203,80,106,18,334,14,"1.207",0.117,1.005,"1.838"
"55",110,7044,2017,"Rachel Garcia",202.2,152,52,20,212,16,"1.865",0.199,1.105,"2.400"
"56",184,14458,2017,"Liz Murphy",201.1,235,71,15,85,12,"3.407",0.279,1.594,"3.612"
"57",1157,4497,2017,"Alley Cutting",201.1,177,49,18,186,16,"2.190",0.223,1.212,"2.584"
"58",236,16396,2017,"Lauren Quense",200.1,193,65,15,124,10,"2.516",0.242,1.363,"3.009"
"59",1356,11556,2017,"Andie Larkins",200.1,229,123,15,95,15,"4.228",0.276,1.832,"4.492"
"60",128,21677,2017,"Alea White",199.2,216,78,14,92,17,"3.401",0.268,1.543,"3.968"
"61",228,15747,2017,"Kenya Pereira",199.2,185,52,11,153,16,"2.314",0.233,1.242,"2.856"
"62",459,1215,2017,"Alicia Bazonski",199.1,238,65,17,111,14,"3.406",0.29,1.605,"3.433"
"63",502,16651,2017,"Jayme Reddacliff",199.1,253,39,9,78,7,"2.985",0.298,1.51,"2.796"
"64",746,15255,2017,"Erika Osherow",197.1,277,87,4,86,14,"4.682",0.315,1.865,"3.834"
"65",606,20892,2017,"Ashley Ventura",197,158,68,12,134,12,"2.025",0.208,1.208,"3.050"
"66",2711,7821,2017,"Logan Green",197,202,72,8,95,11,"2.523",0.255,1.431,"3.380"
"67",244,1479,2017,"Lindsey Bert",196.2,152,44,11,197,17,"2.100",0.203,1.053,"2.359"
"68",334,16304,2017,"Meagan Prince",196.1,154,81,27,175,7,"2.032",0.207,1.334,"2.731"
"69",472,7816,2017,"Kayla Green",196,274,70,21,72,28,"4.500",0.313,1.862,"4.915"
"70",234,2647,2017,"Jessica Burroughs",195,109,31,10,266,8,"1.221",0.155,0.769,"0.836"
"71",248,21027,2017,"Marina Vitalich",195,183,45,7,197,11,"1.867",0.232,1.205,"1.913"
"72",694,14322,2017,"Matty Moss",194.2,138,51,16,193,20,"1.762",0.191,1.053,"2.785"
"73",2699,6366,2017,"Nickole Finch",194.2,253,102,22,138,13,"4.890",0.3,1.937,"3.761"
"74",508,2384,2017,"Mikayla Brown",194.1,170,97,35,124,13,"3.170",0.224,1.554,"4.031"
"75",28755,16562,2017,"Riley Randolph",194,180,44,6,160,7,"2.057",0.237,1.186,"1.993"
"76",115,883,2017,"Katie Baker",193.2,172,71,24,113,14,"3.325",0.233,1.379,"3.644"
"77",235,1059,2017,"Kelly Barnhill",193.2,79,39,9,359,5,"0.506",0.12,0.656,"-0.228"
"78",400,3840,2017,"Meg Colleran",193.2,179,35,17,115,7,"2.458",0.229,1.193,"2.488"
"79",700,18238,2017,"Kassidy Scott",192.2,238,72,18,80,21,"4.178",0.284,1.702,"4.388"
"80",363,7175,2017,"Sydney Gay",192,163,54,13,144,12,"1.969",0.218,1.198,"2.759"
"81",315,7354,2017,"Whitney Gillespie",191.2,145,60,9,149,4,"1.315",0.201,1.117,"2.197"
"82",441,9413,2017,"Michaela Hood",190.2,179,57,7,178,4,"2.203",0.235,1.274,"1.813"
"83",488,21081,2017,"Zadaisha Waddell",189.2,229,65,19,111,11,"3.211",0.279,1.65,"3.312"
"84",695,10734,2017,"Brooke Kennedy",189.2,174,56,19,144,21,"2.879",0.236,1.313,"3.507"
"85",180,2980,2017,"Jordan Cargile",189,237,72,9,63,24,"3.889",0.293,1.683,"4.670"
"86",305,9836,2017,"Kenzie Ihle",188.2,203,112,12,128,20,"3.525",0.267,1.733,"4.393"
"87",483,11468,2017,"Megan Landry",188,169,62,12,149,16,"2.681",0.231,1.293,"3.102"
"88",513,14590,2017,"Rachel Nasland",187,198,80,8,117,36,"3.743",0.26,1.529,"5.063"
"89",270,800,2017,"Allyson Babinsack",185,200,49,11,94,8,"2.573",0.264,1.405,"2.919"
"90",792,12523,2017,"Kiley Majette",184.2,198,73,28,150,15,"3.336",0.263,1.619,"3.472"
"91",521,14631,2017,"Brandi Needham",184,187,35,11,85,11,"2.435",0.257,1.266,"3.003"
"92",352,2856,2017,"Christine Campbell",183.1,167,52,23,113,8,"2.215",0.23,1.32,"2.962"
"93",466,9896,2017,"Mckenna Isenberg",183.1,246,81,23,181,17,"4.276",0.305,1.909,"3.333"
"94",165,5145,2017,"Madison Didion",182,262,40,8,128,15,"5.692",0.32,1.703,"2.856"
"95",234,10895,2017,"Meghan King",182,147,39,6,129,6,"1.500",0.212,1.055,"2.153"
"96",646,2336,2017,"Devin Brown",181.1,120,47,17,194,10,"1.506",0.18,1.015,"2.036"
"97",609,790,2017,"Maddie Baalman",180.2,163,105,30,129,12,"2.828",0.231,1.649,"4.077"
"98",711,4899,2017,"Megan Dejter",180,223,42,8,74,17,"3.578",0.287,1.517,"3.639"
"99",229,22000,2017,"Amanda Wilson",179.2,188,54,13,70,7,"2.104",0.258,1.419,"3.246"
"100",465,6046,2017,"Morgan Ettinger",179.2,211,53,29,109,15,"3.156",0.279,1.631,"3.641"
"101",14927,11710,2017,"Brooklin Lee",179,141,56,19,186,9,"2.425",0.205,1.207,"2.232"
"102",463,9913,2017,"Kaylan Jablonski",178.2,208,96,8,106,14,"4.231",0.278,1.746,"3.978"
"103",731,21699,2017,"Kellie White",178.1,157,84,14,93,14,"2.512",0.227,1.43,"4.026"
"104",460,10465,2017,"Peyton Jordan",178,136,45,20,118,6,"1.652",0.203,1.129,"2.608"
"105",288,8793,2017,"Savannah Heebner",177.2,173,41,2,112,4,"2.128",0.244,1.216,"2.158"
"106",625,92,2017,"Grey Adams",176.2,155,94,28,117,25,"3.566",0.227,1.568,"4.987"
"107",235,7702,2017,"Delanie Gourley",176.1,86,31,9,254,4,"0.715",0.14,0.715,"0.495"
"108",8,12051,2017,"Sydney Littlejohn",176,127,36,10,187,10,"1.312",0.195,0.983,"1.798"
"109",253,16477,2017,"Dixie Raley",174.2,165,96,29,152,17,"3.406",0.234,1.66,"4.072"
"110",556,16501,2017,"Christina Ramirez",174.1,204,87,18,111,11,"4.457",0.276,1.772,"3.754"
"111",283,4086,2017,"Sarah Cornell",173.1,163,99,12,125,21,"3.150",0.24,1.581,"4.454"
"112",31,19534,2017,"Autumn Storms",172,174,35,21,96,10,"2.279",0.251,1.337,"3.016"
"113",810,18428,2017,"Ashley Sharp",171,206,76,20,65,16,"4.216",0.288,1.766,"4.540"
"114",306,20402,2017,"Tara Trainer",170.2,157,110,5,169,21,"3.240",0.235,1.594,"4.041"
"115",366,6918,2017,"Preslee Gallaway",170.2,171,35,18,146,12,"2.461",0.252,1.312,"2.535"
"116",419,10111,2017,"Cori Jennings",170,166,36,11,113,7,"2.429",0.242,1.253,"2.435"
"117",529,10986,2017,"Megan Kleist",169.2,124,37,9,161,8,"1.320",0.195,1.002,"1.928"
"118",176,22574,2017,"Missy Zoch",169.1,179,53,6,160,5,"2.976",0.256,1.406,"1.939"
"119",553,9089,2017,"Ashley Higgins",168.2,206,66,19,52,14,"4.026",0.289,1.725,"4.374"
"120",497,20652,2017,"Stacey Underwood",168.1,194,64,20,97,16,"3.576",0.278,1.651,"3.980"
"121",257,7773,2017,"Brittany Gray",168,121,77,18,134,16,"2.167",0.186,1.286,"3.739"
"122",450,11937,2017,"Sam Lichtner",167.2,189,78,6,86,9,"3.048",0.27,1.628,"3.575"
"123",201,22100,2017,"Jessica Wireman",167.1,147,65,18,171,15,"2.552",0.226,1.375,"3.010"
"124",590,3001,2017,"Jamie Carlson",167,125,64,17,160,9,"2.138",0.2,1.234,"2.640"
"125",220,15403,2017,"Destinee Pallotto",166.2,168,33,9,102,14,"2.352",0.25,1.26,"3.024"
"126",219,6518,2017,"Morgan Florey",166.1,121,47,22,189,6,"1.810",0.192,1.142,"1.841"
"127",108,10819,2017,"Katie Kibby",166,167,63,15,80,11,"3.331",0.251,1.476,"3.707"
"128",735,8001,2017,"Mackenzie Grossmann",165.1,160,64,31,120,7,"3.133",0.244,1.542,"3.223"
"129",7,2071,2017,"Vanessa Bradford",165,204,91,26,68,8,"4.242",0.287,1.945,"4.333"
"130",365,21210,2017,"Allie Walljasper",165,135,28,11,101,5,"1.612",0.213,1.055,"2.279"
"131",432,3699,2017,"Rebekah Clinton",164.2,243,64,21,65,13,"4.634",0.326,1.992,"4.185"
"132",172,6041,2017,"Breanna Ethridge",164.1,163,48,19,98,28,"4.004",0.248,1.4,"4.645"
"133",706,6643,2017,"Lizzy Fox",163.3,188,36,17,48,27,"3.799",0.274,1.47,"4.924"
"134",202,15625,2017,"Mollie Paulick",162.1,132,61,18,137,20,"2.372",0.213,1.3,"3.774"
"135",10411,18579,2017,"Lexi Shubert",162.1,95,49,13,163,8,"1.466",0.166,0.967,"2.178"
"136",9,1778,2017,"Claire Blount",162,167,96,27,126,10,"2.938",0.254,1.79,"3.925"
"137",127,17936,2017,"Emily Sargent",161.2,178,51,14,71,9,"3.551",0.272,1.503,"3.452"
"138",434,1203,2017,"Cheyenne Baxter",161.2,152,82,14,115,13,"2.468",0.239,1.534,"3.804"
"139",310,6054,2017,"Alana Evans",161.1,109,125,4,160,10,"2.733",0.187,1.475,"3.621"
"140",175,3171,2017,"Manda Cash",161,154,56,15,204,9,"2.739",0.239,1.398,"1.916"
"141",392,12791,2017,"Madison Martin",160.2,183,69,12,70,15,"3.573",0.266,1.643,"4.255"
"142",402,18964,2017,"Rachel Smith",160.1,145,62,14,94,5,"2.401",0.232,1.378,"3.055"
"143",528,4150,2017,"Taylor Cotton",160,134,74,9,140,17,"2.494",0.217,1.356,"3.587"
"144",2,14937,2017,"Hannah Null",159.1,127,51,10,132,17,"2.636",0.206,1.18,"3.279"
"145",255,469,2017,"Emily Anderson",159.1,167,86,22,111,19,"3.910",0.259,1.726,"4.590"
"146",1104,14928,2017,"Taylor Nowlin",159.1,146,72,28,158,21,"3.515",0.236,1.544,"4.013"
"147",365,9430,2017,"Carley Hoover",159,99,71,14,169,6,"1.189",0.172,1.157,"2.369"
"148",430,18635,2017,"Alexis Silkwood",158.2,146,50,6,108,12,"2.162",0.237,1.273,"3.081"
"149",483,10237,2017,"Jackie Johnson",158.2,127,79,11,144,16,"2.515",0.212,1.368,"3.597"
"150",709,21455,2017,"Heather Webb",158.2,158,101,11,103,16,"3.750",0.258,1.702,"4.530"
"151",294,425,2017,"Ashlyn Ames",157.2,193,57,8,97,13,"3.596",0.278,1.636,"3.478"
"152",6,8687,2017,"Caitlyn Hayden",157,171,42,3,87,10,"3.032",0.266,1.376,"2.980"
"153",71,13836,2017,"Meredith Miller",157,165,41,7,118,17,"2.898",0.257,1.357,"3.222"
"154",361,19050,2017,"Erynn Sobieski",157,218,34,13,58,17,"4.236",0.317,1.688,"3.967"
"155",539,11596,2017,"Marlaina Laubach",156.2,173,47,7,70,15,"3.351",0.265,1.449,"3.785"
"156",562,9023,2017,"Casey Herzog",156.2,165,54,18,106,9,"3.440",0.255,1.513,"3.172"
"157",694,656,2017,"Caylan Arnold",156.2,101,59,12,144,4,"1.966",0.174,1.098,"2.253"
"158",37,12792,2017,"Makayla Martin",155.1,133,50,14,105,3,"1.983",0.228,1.268,"2.535"
"159",732,5320,2017,"Katie Donovan",155.1,142,72,8,132,13,"3.290",0.237,1.429,"3.333"
"160",68,12478,2017,"Kali Magane",155,153,66,4,70,18,"2.890",0.247,1.439,"4.361"
"161",671,19436,2017,"Alex Stewart",154.2,105,32,10,148,12,"1.765",0.186,0.95,"2.309"
"162",683,16457,2017,"Melissa Rahrich",154.1,183,48,16,98,12,"3.538",0.285,1.6,"3.385"
"163",648,1781,2017,"Nickie Blue",154,148,54,3,102,12,"2.591",0.244,1.331,"3.199"
"164",28755,21092,2017,"Taylor Wade",154,170,51,8,61,2,"2.591",0.266,1.487,"2.926"
"165",198,15086,2017,"Madison Ogle",153.2,163,41,12,96,23,"3.553",0.265,1.406,"4.131"
"166",627,17682,2017,"Megan Sabbatini",153.2,184,53,10,120,16,"4.145",0.285,1.607,"3.422"
"167",742,5668,2017,"Carrie Eberle",153.2,179,76,5,79,7,"3.416",0.281,1.692,"3.545"
"168",254,10118,2017,"Kinsley Jennings",153,166,49,5,91,20,"3.111",0.267,1.438,"3.969"
"169",83,7196,2017,"Raeanne Geffert",152.2,133,20,6,117,9,"2.201",0.225,1.041,"2.145"
"170",101,16101,2017,"Daphne Pofek",152,126,38,13,79,13,"2.349",0.211,1.164,"3.479"
"171",371,5267,2017,"Keenan Dolezal",152,156,31,8,58,11,"2.579",0.258,1.283,"3.347"
"172",716,7761,2017,"Claire Graves",152,147,77,11,40,12,"3.132",0.243,1.546,"4.637"
"173",545,11037,2017,"Brittany Knight",151.2,187,61,11,62,14,"4.108",0.291,1.708,"4.207"
"174",287,14357,2017,"Emily Mueller",150.2,163,64,9,43,9,"3.438",0.268,1.566,"4.059"
"175",514,11180,2017,"Erin Kownacki",150.2,131,26,12,99,10,"1.673",0.221,1.122,"2.705"
"176",646,20938,2017,"Destin Vicknair",150.1,143,54,17,85,17,"2.654",0.241,1.424,"4.156"
"177",725,16109,2017,"Renee Poirier",150.1,136,58,12,78,3,"2.188",0.231,1.37,"3.019"
"178",149,8072,2017,"Ashley Guillette",149.2,102,97,14,186,11,"2.479",0.184,1.423,"3.095"
"179",489,22011,2017,"Dominque Wilson",149.1,162,71,9,104,12,"3.469",0.261,1.621,"3.659"
"180",650,4406,2017,"Rachel Cue",149.1,190,58,13,75,27,"4.922",0.297,1.748,"5.172"
"181",669,1246,2017,"Kaitlin Beason",149.1,151,41,8,54,17,"2.484",0.252,1.339,"4.141"
"182",202,17752,2017,"Alex Sallberg",149,168,41,8,104,8,"3.007",0.267,1.456,"2.689"
"183",676,8063,2017,"Callee Guffey",148,133,40,11,92,6,"2.176",0.232,1.243,"2.718"
"184",51,17248,2017,"Gia Rodoni",146.2,113,38,7,142,8,"1.718",0.204,1.077,"2.093"
"185",522,12253,2017,"Paige Lowary",146.2,84,33,9,122,6,"1.527",0.161,0.859,"2.127"
"186",678,9798,2017,"Brooke Hutto",146.1,158,57,12,33,13,"2.822",0.262,1.551,"4.518"
"187",158,2901,2017,"Madison Canby",146,194,53,7,64,11,"4.219",0.298,1.74,"3.736"
"188",587,19746,2017,"Shayla Sweeney",146,218,59,13,62,23,"4.699",0.333,1.986,"5.078"
"189",464,17322,2017,"Laura Roecker",145.2,203,64,15,66,16,"4.950",0.317,1.936,"4.549"
"190",68,194,2017,"Makinna Akers",145,155,21,2,74,4,"1.979",0.261,1.228,"2.214"
"191",169,3600,2017,"Bryana Clark",145,165,80,11,95,15,"3.910",0.272,1.766,"4.317"
"192",312,5323,2017,"Allison Doocy",145,149,29,15,119,11,"2.800",0.253,1.331,"2.655"
"193",66,21344,2017,"Christina Washington",144.2,161,41,13,66,17,"3.435",0.271,1.486,"4.135"
"194",116,12448,2017,"Erika Mackie",144.2,176,52,4,79,9,"4.065",0.29,1.604,"3.278"
"195",191,11119,2017,"Tara Konopka",144.2,175,69,9,79,11,"4.452",0.286,1.749,"3.914"
"196",416,16465,2017,"Bridgette Rainey",143.3,147,104,25,145,10,"3.840",0.25,1.917,"3.976"
"197",404,18957,2017,"Molly Smith",143.2,148,37,15,106,7,"2.241",0.255,1.392,"2.644"
"198",99,3690,2017,"Christina Clermont",143,133,73,15,76,6,"3.084",0.237,1.545,"3.729"
"199",559,14096,2017,"Kaitlynn Moody",142.1,159,72,9,72,8,"3.541",0.269,1.686,"3.826"
"200",404,14917,2017,"Christian Novak",142,160,45,7,108,9,"2.711",0.274,1.493,"2.801"
"201",674,11711,2017,"Carolyn Lee",142,164,75,11,90,12,"4.486",0.279,1.761,"4.048"
"202",156,9800,2017,"Bridgette Hutton",141.2,149,75,4,68,15,"3.459",0.269,1.609,"4.489"
"203",302,8799,2017,"Elaine Heflin",141.1,100,62,25,151,6,"2.031",0.188,1.323,"2.662"
"204",600,17897,2017,"Ethel Santai",141.1,110,38,24,82,7,"1.535",0.212,1.217,"3.200"
"205",308,1383,2017,"Bailey Benefiel",141,167,79,25,80,26,"4.567",0.285,1.922,"5.875"
"206",654,11254,2017,"Madeline Krumrey",141,149,45,4,96,8,"2.383",0.258,1.404,"2.818"
"207",61,543,2017,"Sabrina Anguiano",140.2,156,29,12,77,13,"3.483",0.267,1.4,"3.381"
"208",94,6083,2017,"Summer Evans",140.2,173,59,51,26,19,"5.076",0.289,2.012,"6.132"
"209",488,8750,2017,"Mohagony Headen",140.2,152,59,19,103,19,"4.329",0.269,1.635,"4.355"
"210",236,728,2017,"Madie Aughinbaugh",140,133,25,5,88,9,"2.000",0.235,1.164,"2.621"
"211",610,14321,2017,"Katie Moss",140,120,57,5,131,13,"2.550",0.224,1.3,"3.064"
"212",503,20032,2017,"Tara Thacker",139.1,111,68,10,92,6,"2.462",0.204,1.356,"3.319"
"213",519,19468,2017,"Danielle Stiene",139,116,42,13,170,5,"2.367",0.218,1.23,"1.609"
"214",312,19320,2017,"Shayla Starkenburg",138.2,144,45,11,88,9,"2.423",0.256,1.442,"3.186"
"215",534,22441,2017,"Marissa Young",138.2,119,53,7,99,8,"2.221",0.216,1.291,"3.020"
"216",624,714,2017,"Tayler Atkinson",138.2,133,41,11,68,10,"2.726",0.238,1.334,"3.482"
"217",706,13650,2017,"Nicole Merrill",138,143,88,17,74,19,"4.362",0.253,1.797,"5.400"
"218",71,15479,2017,"Brooke Parker",137.2,170,40,5,59,14,"3.254",0.291,1.562,"3.846"
"219",149,16456,2017,"Taylor Rahach",137.2,133,56,8,119,18,"2.797",0.24,1.431,"3.766"
"220",688,17382,2017,"Alexa Romero",137.2,110,59,7,148,18,"2.898",0.21,1.278,"3.388"
"221",47,21996,2017,"Carolyn Wilmes",137.1,124,62,9,129,13,"3.415",0.231,1.42,"3.303"
"222",505,17104,2017,"Ashlynn Roberts",137,178,63,8,76,20,"4.599",0.301,1.818,"4.743"
"223",697,18573,2017,"Samantha Show",137,110,65,6,119,7,"2.197",0.21,1.321,"2.882"
"224",794,17489,2017,"Katie Rossman",137,215,65,7,26,20,"6.285",0.352,2.095,"5.495"
"225",311,9812,2017,"Emma Hylen",136.2,157,76,6,65,9,"3.483",0.268,1.749,"4.105"
"226",472,5110,2017,"Samaria Diaz",136.1,152,82,18,78,21,"4.570",0.271,1.848,"5.459"
"227",1157,20949,2017,"Logan Viers",136.1,139,30,7,80,12,"2.465",0.253,1.291,"3.185"
"228",302,6699,2017,"Karissa Frazier",135,127,55,11,58,1,"1.659",0.233,1.43,"3.104"
"229",310,18773,2017,"Marnie Skinner",135,142,50,9,83,7,"2.852",0.26,1.489,"3.156"
"230",649,1378,2017,"Ashlyn Bender",135,183,48,10,63,12,"4.200",0.311,1.785,"3.911"
"231",116,21430,2017,"Madi Weathers",134.2,135,44,10,72,10,"2.495",0.248,1.403,"3.499"
"232",108,16816,2017,"Andrea Reynolds",134.1,169,27,13,39,9,"3.179",0.296,1.556,"3.584"
"233",27,12144,2017,"Kenzie Longanecker",134,133,45,4,112,10,"2.769",0.246,1.358,"2.796"
"234",285,8833,2017,"Alexandra Held",134,159,72,10,83,9,"4.284",0.27,1.799,"3.870"
"235",460,4757,2017,"Sarah Davis",134,123,58,12,80,5,"3.030",0.233,1.44,"3.258"
"236",692,11928,2017,"Danielle Liberatore",134,136,68,5,159,16,"3.552",0.26,1.56,"3.213"
"237",518,9762,2017,"Shelby Hursh",133.2,101,93,16,115,7,"2.200",0.208,1.571,"3.806"
"238",716,16993,2017,"Rachel Rigney",133.2,162,45,13,45,16,"4.347",0.286,1.646,"4.585"
"239",381,12934,2017,"Briana Matazinsky",133.1,130,34,7,68,3,"1.837",0.247,1.282,"2.595"
"240",503,6750,2017,"Alex Frenz",133,155,39,10,65,16,"3.632",0.279,1.534,"4.092"
"241",111,13939,2017,"Tayler Misfeldt",132.2,148,37,6,79,7,"2.744",0.276,1.44,"2.867"
"242",648,5826,2017,"Jessica Elliott",132.2,105,94,14,107,7,"2.796",0.209,1.606,"3.915"
"243",504,2477,2017,"Alyssa Buchanan",132.1,94,43,16,102,6,"1.428",0.191,1.156,"2.785"
"244",7,10067,2017,"Justine Jean",132,166,102,28,44,15,"5.780",0.295,2.242,"6.165"
"245",311,21510,2017,"Brianna Weilbacher",132,115,116,15,163,6,"3.871",0.225,1.864,"3.498"
"246",504,19194,2017,"Jaclyn Spencer",131.2,126,48,2,143,11,"2.552",0.243,1.337,"2.453"
"247",774,17796,2017,"Anissa Sanchez",131.2,172,37,2,32,16,"3.030",0.298,1.603,"4.382"
"248",102,20019,2017,"Taylor Tessier",131,109,72,8,141,7,"2.832",0.215,1.443,"2.774"
"249",204,13930,2017,"Nicolle Miranda",130.2,151,56,12,62,23,"4.768",0.286,1.676,"5.301"
"250",249,4134,2017,"Sarah Costlow",130.2,121,44,17,59,5,"2.518",0.239,1.393,"3.395"
"251",482,19799,2017,"Jennifer Szilagyi",130.1,161,40,10,41,7,"2.954",0.288,1.619,"3.620"
"252",540,17933,2017,"Alexis Sargent",130,122,27,9,101,11,"2.315",0.238,1.215,"2.777"
"253",671,4980,2017,"Alyssa Denham",129.2,99,42,22,80,15,"2.267",0.201,1.257,"4.151"
"254",2678,8234,2017,"Karia Hall",129.2,209,82,14,75,11,"6.586",0.344,2.352,"4.567"
"255",513,1449,2017,"Katie Beriont",128.2,164,65,3,66,15,"3.917",0.296,1.803,"4.475"
"256",600,20396,2017,"Abby Trahan",128.2,97,27,20,103,11,"2.448",0.2,1.119,"3.006"
"257",28600,20104,2017,"Mccarley Thomas",128.2,108,57,13,120,7,"2.285",0.217,1.383,"2.874"
"258",43,8364,2017,"Autumn Hanners",128.1,160,52,9,57,8,"3.655",0.288,1.722,"3.748"
"259",48,3615,2017,"Holly Clark",128.1,165,52,4,85,13,"4.745",0.295,1.722,"3.701"
"260",562,12130,2017,"Abbey Long",127.3,159,39,4,60,6,"3.391",0.291,1.578,"3.080"
"261",406,16264,2017,"Stella Preston",127.1,93,31,14,89,16,"2.584",0.194,1.084,"3.696"
