"","team_id","player_id","season","player","ip","ha","bb","hb","so","hr_a","era","opp_avg","whip","fip"
"35",355,2951,2015,"Chandler Ball",203.2,213,101,3,138,20,"3.299",0.245,1.556,"3.853"
"36",739,51775,2015,"Kate Poppe",201.3,171,96,26,246,20,"2.739",0.217,1.451,"3.064"
"37",129,34968,2015,"Rachel Knapp",201.2,143,67,15,215,11,"2.013",0.186,1.116,"2.197"
"38",648,5741,2015,"Nickie Blue",201,161,76,14,165,12,"1.880",0.207,1.248,"2.877"
"39",47,62279,2015,"Nicole Steinbach",199.2,228,73,8,164,17,"3.540",0.268,1.547,"3.081"
"40",418,4928,2015,"Megan Betsa",199.1,125,98,25,328,19,"1.792",0.168,1.245,"2.199"
"41",28,39620,2015,"Breanna Macha",199,230,77,5,150,41,"3.832",0.276,1.567,"4.806"
"42",228,50349,2015,"Kenya Pereira",197.1,196,91,23,117,15,"3.514",0.238,1.572,"3.937"
"43",67,21715,2015,"Allyson Frei",196,178,119,25,222,17,"2.784",0.234,1.642,"3.466"
"44",627,67574,2015,"Paige von Sprecken",195.2,165,68,17,136,12,"2.327",0.217,1.279,"3.111"
"45",51,62180,2015,"Heather Stearns",195,161,54,14,235,23,"2.655",0.213,1.174,"2.569"
"46",504,55956,2015,"Chelsea Ross",194.3,200,74,10,193,29,"3.593",0.251,1.458,"3.647"
"47",528,44080,2015,"Beverly Miller",192,212,104,8,122,17,"3.682",0.261,1.688,"4.030"
"48",26172,10174,2015,"Liz Carter",191.2,225,51,13,109,22,"3.250",0.28,1.508,"3.756"
"49",191,37372,2015,"Taylor Lee",190.3,215,28,3,88,23,"2.420",0.269,1.289,"3.531"
"50",529,27736,2015,"Cheridan Hawkins",190.3,94,53,20,275,21,"1.650",0.137,0.875,"2.096"
"51",299,55746,2015,"Regan Romshek",190.2,242,78,9,113,31,"4.520",0.295,1.727,"4.699"
"52",463,38485,2015,"Emily Lockman",190.1,234,92,14,102,22,"4.085",0.288,1.788,"4.503"
"53",625,26919,2015,"Mollie Hanson",190,210,35,18,144,18,"3.316",0.265,1.384,"2.953"
"54",509,71009,2015,"Kristen Wood",189.2,171,132,22,229,24,"4.322",0.232,1.715,"4.068"
"55",8,48770,2015,"Alexis Osorio",189.1,109,70,16,227,13,"1.702",0.158,1.031,"2.257"
"56",99,11912,2015,"Christina Clermont",188,138,64,13,179,23,"2.382",0.194,1.143,"3.314"
"57",249,13360,2015,"Sarah Costlow",188,214,87,12,72,17,"3.945",0.271,1.664,"4.388"
"58",178,66103,2015,"Tara Tursellino",187.2,235,109,22,134,21,"4.813",0.284,1.951,"4.522"
"59",28600,71808,2015,"Kelly Young",185.2,157,77,12,209,16,"2.676",0.216,1.325,"2.707"
"60",782,40154,2015,"Kaitlyn Malone",184.3,227,48,16,122,22,"3.598",0.289,1.575,"3.666"
"61",678,30333,2015,"Chelsea Hostetler",183.2,194,78,21,65,22,"3.622",0.26,1.596,"4.867"
"62",732,17177,2015,"Katie Donovan",182.1,152,62,6,147,23,"2.766",0.22,1.207,"3.547"
"63",742,66159,2015,"Maggie Tyler",182.1,179,57,9,227,21,"3.264",0.239,1.344,"2.493"
"64",317,24495,2015,"Megan Good",181.3,109,32,9,195,16,"1.039",0.16,0.825,"2.076"
"65",219,5572,2015,"Amanda Blankenship",181,262,93,36,112,33,"6.339",0.318,2.159,"5.669"
"66",234,8663,2015,"Jessica Burroughs",180.3,115,69,12,219,16,"2.129",0.168,1.084,"2.472"
"67",29,20969,2015,"Michelle Floyd",180.1,187,108,13,135,30,"3.686",0.253,1.707,"5.077"
"68",30024,45056,2015,"Bailey Moore",179.2,261,134,8,98,20,"5.772",0.309,2.245,"5.130"
"69",688,10564,2015,"Jocelyn Cater",179.1,172,112,24,236,21,"3.668",0.243,1.717,"3.565"
"70",513,46578,2015,"Rachel Nasland",178,136,67,7,170,28,"2.869",0.201,1.179,"3.781"
"71",83,19932,2015,"Amanda Fazio",177,221,48,13,164,10,"3.520",0.286,1.593,"2.315"
"72",796,62570,2015,"Taylor-Paige Stewart",175.1,229,124,19,124,26,"5.029",0.299,2.121,"5.359"
"73",609,38869,2015,"Brianna Lore",173.2,183,63,4,138,10,"2.702",0.253,1.44,"2.717"
"74",107,63401,2015,"Katie Sutherland-Finch",173.1,216,63,4,120,29,"4.042",0.287,1.634,"4.352"
"75",81,39817,2015,"Elle Madsen",173,208,30,15,96,17,"3.154",0.277,1.462,"3.347"
"76",654,35802,2015,"Madeline Krumrey",172.2,218,58,6,94,21,"4.094",0.287,1.633,"4.004"
"77",277,29412,2015,"Brittany Hitchcock",171.1,196,40,6,85,9,"2.411",0.271,1.413,"2.896"
"78",302,28112,2015,"Elaine Heflin",169.2,178,83,21,134,6,"2.560",0.256,1.664,"3.120"
"79",115,2811,2015,"Katie Baker",168.2,165,56,22,193,14,"2.946",0.235,1.44,"2.578"
"80",367,4100,2015,"Maryssa Becker",168.1,146,53,6,147,11,"2.163",0.22,1.218,"2.554"
"81",416,71966,2015,"Kristina Zalewski",168,215,56,12,141,15,"3.583",0.289,1.685,"3.096"
"82",703,71303,2015,"Erica Wright",168,132,79,21,178,22,"2.457",0.204,1.38,"3.768"
"83",630,36522,2015,"Allison Lang",166.1,197,73,10,89,11,"3.117",0.277,1.685,"3.688"
"84",669,63083,2015,"Erin Struemph",166.1,177,66,5,159,26,"3.197",0.257,1.49,"3.800"
"85",180,63742,2015,"Carolyn Szymanski",165.2,163,90,40,143,3,"2.999",0.238,1.768,"3.263"
"86",2699,5855,2015,"Brooke Boetjer",164.2,134,55,7,118,10,"2.041",0.207,1.191,"2.886"
"87",294,60471,2015,"Sophie Slagle",164,181,87,13,89,17,"3.626",0.269,1.712,"4.490"
"88",301,66982,2015,"Jade Vecvanags",162.3,193,101,34,118,18,"4.644",0.273,2.015,"4.875"
"89",365,30125,2015,"Carley Hoover",162.2,138,70,6,173,12,"1.851",0.217,1.316,"2.634"
"90",457,9844,2015,"Kaylee Carlson",162.2,177,58,5,121,15,"3.401",0.264,1.476,"3.273"
"91",371,30144,2015,"Madison Hope",162.1,194,91,8,107,25,"4.747",0.28,1.806,"4.915"
"92",231,32097,2015,"Corinne Jenkins",161.1,165,85,14,91,16,"3.209",0.248,1.636,"4.401"
"93",391,29990,2015,"Jessica Holte",159.1,185,17,8,110,13,"2.768",0.271,1.318,"2.551"
"94",514,35524,2015,"Erin Kownacki",159,165,51,14,96,7,"2.772",0.25,1.446,"2.991"
"95",498,13620,2015,"Melanie Coyne",157.1,157,74,13,103,30,"3.738",0.244,1.551,"5.229"
"96",229,26911,2015,"Kylee Hanson",156.1,111,56,11,219,13,"1.566",0.192,1.138,"1.965"
"97",434,39017,2015,"Paige Lowary",156.1,152,78,15,164,18,"3.538",0.239,1.567,"3.584"
"98",650,14191,2015,"Rachel Cue",156.1,176,96,22,99,27,"4.747",0.268,1.881,"5.644"
"99",702,44916,2015,"Sam Montes",155.1,226,36,18,74,23,"4.685",0.32,1.802,"4.414"
"100",87,26072,2015,"Kristin Gutierrez",153.3,145,45,13,82,22,"3.229",0.236,1.319,"4.323"
"101",254,71223,2015,"Katie Worley",153.2,138,95,26,145,27,"4.327",0.225,1.685,"5.159"
"102",277,585,2015,"Kanani Aina Cabrales",153.1,165,45,15,95,13,"2.922",0.258,1.468,"3.437"
"103",148,35025,2015,"Susan Knight",152.1,176,52,4,74,2,"3.355",0.272,1.523,"2.702"
"104",545,27232,2015,"Kayla Harris",152.1,183,67,4,93,17,"3.863",0.282,1.669,"4.029"
"105",631,24315,2015,"Ciara Gonzales",152.1,191,19,14,47,9,"3.449",0.291,1.472,"3.202"
"106",371,55492,2015,"Ashley Rogers",151.2,202,122,7,69,12,"5.076",0.297,2.182,"5.070"
"107",502,53467,2015,"Jayme Reddacliff",151.1,228,72,7,52,13,"4.855",0.324,2.028,"4.395"
"108",2743,28038,2015,"Kristin Hebert",151,235,24,12,48,16,"4.868",0.331,1.795,"3.857"
"109",683,56928,2015,"Jane Sallen",150.3,155,44,14,89,8,"2.553",0.245,1.412,"3.063"
"110",201,70680,2015,"Jessica Wireman",150.1,166,66,13,93,24,"3.866",0.266,1.63,"4.815"
"111",28600,57216,2015,"Tanner Sanders",150.1,128,88,21,125,15,"2.981",0.22,1.577,"4.210"
"112",108,46012,2015,"Leah Munden",150,165,54,10,64,13,"3.218",0.263,1.526,"3.952"
"113",101,12673,2015,"Zoe Conley",149.3,137,50,6,134,10,"1.916",0.225,1.288,"2.600"
"114",725,60701,2015,"Caroline Smith",149.1,203,59,10,54,4,"4.873",0.307,1.821,"3.411"
"115",1092,14888,2015,"Summer Darnell",148.3,196,68,18,52,27,"4.889",0.298,1.894,"5.792"
"116",31,71360,2015,"Sydney Wright",148,190,68,8,74,19,"4.493",0.287,1.797,"4.609"
"117",676,25874,2015,"Callee Guffey",148,137,60,16,105,24,"3.169",0.229,1.439,"4.630"
"118",102,41450,2015,"Celina Matthias",147.3,164,39,14,95,17,"4.215",0.258,1.468,"3.686"
"119",483,27799,2015,"Hannah Haydel",147.3,140,60,11,109,12,"3.029",0.23,1.427,"3.421"
"120",488,41571,2015,"Janika May",147.2,204,97,13,69,24,"5.932",0.313,2.129,"5.817"
"121",556,31071,2015,"Taylor Huntly",147.2,193,30,5,61,20,"3.791",0.298,1.544,"4.045"
"122",503,27841,2015,"Keegan Hayes",147.1,151,63,14,71,12,"2.853",0.243,1.549,"4.064"
"123",482,61046,2015,"Sydney Smyers",147,240,66,7,74,10,"5.905",0.353,2.129,"3.767"
"124",433,48758,2015,"Madi Osias",146.3,185,78,24,89,26,"5.194",0.286,1.954,"5.572"
"125",434,20501,2015,"Tori Finucane",146.3,147,80,18,136,24,"3.147",0.241,1.669,"4.675"
"126",655,5305,2015,"Taylor Bishop",146.3,143,64,12,56,21,"3.243",0.242,1.492,"5.050"
"127",37,15161,2015,"Lexi Davis",145.3,158,86,17,90,16,"4.081",0.262,1.79,"4.711"
"128",288,59744,2015,"Julana Shrum",145.2,151,48,11,68,16,"2.692",0.249,1.442,"4.110"
"129",494,4704,2015,"Hannah Bergh",145.2,277,37,20,68,22,"6.005",0.368,2.292,"4.603"
"130",704,20351,2015,"Kaitlin Fifield",145,189,73,16,90,13,"4.248",0.291,1.917,"4.166"
"131",521,46694,2015,"Brandi Needham",144.2,219,35,12,66,18,"4.893",0.336,1.841,"4.082"
"132",156,53776,2015,"Holly Reinke",144.1,212,72,9,88,24,"5.429",0.319,2.029,"5.025"
"133",472,17143,2015,"Karysta Donisthorpe",144,143,77,9,143,16,"3.257",0.242,1.59,"3.650"
"134",660,17335,2015,"Baylee Douglass",143.2,108,43,12,157,15,"2.390",0.194,1.136,"2.721"
"135",104,39207,2015,"Ashley Ludlow",143.1,204,68,18,69,12,"5.565",0.301,2.022,"4.325"
"136",254,64873,2015,"Taylor Thorpe",143.1,181,66,8,57,29,"4.930",0.294,1.778,"5.782"
"137",446,4183,2015,"Amy Begg",143.1,194,72,6,95,8,"5.133",0.303,1.899,"3.434"
"138",97,68464,2015,"Christina Washington",143,181,73,9,61,17,"4.158",0.288,1.838,"4.811"
"139",610,45716,2015,"Katie Moss",143,143,65,11,151,24,"3.864",0.24,1.53,"4.063"
"140",37,68185,2015,"Rachael Walters",142.3,134,60,23,118,24,"2.990",0.232,1.52,"4.676"
"141",746,21194,2015,"Andie Formby",142.1,224,92,9,100,21,"5.755",0.328,2.284,"5.042"
"142",86,36591,2015,"Bobbi Langlois",141.3,210,66,8,63,24,"4.736",0.312,2.001,"5.275"
"143",270,2511,2015,"Allyson Babinsack",141.3,158,62,15,115,7,"3.354",0.268,1.656,"3.048"
"144",66,70486,2015,"Nicole Wilson",141,188,89,24,36,25,"4.961",0.298,2.133,"6.596"
"145",572,34003,2015,"Caitlin Kennedy",141,262,84,21,33,36,"7.298",0.381,2.603,"7.485"
"146",632,18601,2015,"Ashley Eichenlaub",141,197,65,7,40,19,"4.865",0.314,1.908,"5.116"
"147",454,55078,2015,"Mason Robinson",140.3,135,88,4,83,2,"3.082",0.236,1.612,"3.366"
"148",28,56671,2015,"Dale Ryndak",140.1,187,52,8,82,30,"5.089",0.307,1.761,"5.294"
"149",149,17082,2015,"Kelsey Dominik",139.2,129,56,4,82,15,"2.355",0.235,1.353,"3.910"
"150",361,52334,2015,"Shelley Procter",139.2,223,66,9,72,25,"6.764",0.338,2.133,"5.306"
"151",116,39697,2015,"Erika Mackie",139.1,151,83,6,53,9,"3.467",0.265,1.723,"4.396"
"152",488,42741,2015,"Maiven McKnight",139.1,192,64,7,50,18,"4.322",0.305,1.888,"4.891"
"153",650,21448,2015,"Madison Frain",139.1,184,63,11,64,24,"4.419",0.295,1.851,"5.312"
"154",386,48088,2015,"Jayne Oberdorf",138.2,141,48,7,112,10,"2.628",0.249,1.415,"2.913"
"155",539,36875,2015,"Marlaina Laubach",137.2,161,49,8,87,29,"4.175",0.277,1.585,"5.120"
"156",810,59189,2015,"Ashley Sharp",137.1,198,51,14,46,14,"4.894",0.32,1.916,"4.476"
"157",709,24524,2015,"Marla Gooding",136,181,29,12,44,19,"4.526",0.301,1.631,"4.472"
"158",694,22180,2015,"Erin Gabriel",135.3,119,45,16,158,21,"3.041",0.218,1.325,"3.431"
"159",315,69270,2015,"Taylor West",135.2,138,56,14,115,9,"2.734",0.251,1.533,"3.115"
"160",647,57679,2015,"Jareece Sayles",135.2,188,35,10,66,13,"4.491",0.312,1.718,"3.668"
"161",459,3870,2015,"Alicia Bazonski",135.1,160,51,9,70,10,"3.466",0.273,1.626,"3.656"
"162",287,4394,2015,"Laci Belovsky",135,179,59,14,86,19,"4.719",0.292,1.867,"4.578"
"163",489,6134,2015,"London Booker",134.3,210,57,10,88,17,"5.500",0.334,2.053,"4.224"
"164",606,11790,2015,"Maddison Clarke",134.2,183,49,4,65,14,"3.794",0.312,1.752,"3.966"
"165",432,71786,2015,"Haley Young",134.1,189,119,19,112,10,"6.572",0.309,2.437,"4.785"
"166",235,48114,2015,"Aleshia Ocasio",133.3,101,25,14,155,16,"2.039",0.196,1.046,"2.512"
"167",466,31533,2015,"Mckenna Isenberg",133.2,175,50,13,94,17,"4.876",0.288,1.783,"4.063"
"168",317,21153,2015,"Jailyn Ford",133.1,80,27,16,192,13,"2.361",0.162,0.922,"1.755"
"169",725,69252,2015,"Kristen West",133.1,145,41,6,41,8,"2.834",0.255,1.439,"3.622"
"170",774,35990,2015,"Allyson Kus",133.1,127,50,6,74,6,"3.206",0.236,1.374,"3.136"
"171",48,22491,2015,"Cheyenne Gandara",132.3,137,38,10,156,10,"2.688",0.25,1.393,"2.114"
"172",695,69791,2015,"Elizabeth Wiegand",132.3,152,41,14,62,11,"3.057",0.282,1.559,"3.786"
"173",508,6438,2015,"Micaela Bouvier",132.1,129,40,16,79,2,"2.489",0.235,1.399,"2.672"
"174",158,71392,2015,"Tonia Wu",132,157,24,13,96,13,"3.076",0.272,1.47,"3.067"
"175",257,25041,2015,"Brittany Gray",132,117,49,11,99,5,"2.279",0.212,1.34,"2.756"
"176",393,25804,2015,"Adrienne Guerra",132,180,56,10,106,10,"5.670",0.307,1.862,"3.278"
"177",1014,40911,2015,"Sam Martin",132,137,53,9,121,14,"3.712",0.246,1.508,"3.355"
"178",2707,33820,2015,"Katie Kelley",132,160,47,14,110,20,"4.345",0.275,1.673,"4.088"
"179",66,55420,2015,"Rachel Rodriguez",131.2,208,69,21,34,26,"6.441",0.328,2.266,"6.506"
"180",201,55543,2015,"Michelle Rogers",131.2,170,48,13,67,21,"3.989",0.303,1.755,"4.847"
"181",352,9381,2015,"Christine Campbell",131.2,95,51,20,94,2,"1.648",0.191,1.26,"2.787"
"182",419,11178,2015,"Kelci Cheney",131.1,177,44,10,77,10,"3.836",0.301,1.758,"3.450"
"183",9,60909,2015,"Megan Smith",131,163,69,13,81,11,"4.752",0.296,1.869,"4.132"
"184",590,9839,2015,"Jamie Carlson",130.3,100,84,15,166,14,"2.727",0.199,1.52,"3.523"
"185",169,69689,2015,"Micaela Whitney",130.2,138,70,17,94,18,"3.752",0.253,1.723,"4.751"
"186",189,47046,2015,"Nicole Newman",130.1,92,61,10,175,9,"1.934",0.185,1.251,"2.247"
"187",368,26760,2015,"Marielle Handley",129.3,171,22,4,72,22,"4.746",0.301,1.518,"4.095"
"188",649,4450,2015,"Ashlyn Bender",129.2,204,59,9,78,21,"6.099",0.336,2.097,"4.875"
"189",719,59955,2015,"Caitlin Sill",129.2,117,47,10,80,9,"2.270",0.232,1.344,"3.388"
"190",9,24578,2015,"Cara Goodwin",129,131,57,20,108,14,"3.310",0.25,1.612,"3.927"
"191",107,65859,2015,"Stephanie Trzcinski",129,142,48,3,61,23,"3.961",0.26,1.496,"4.958"
"192",635,20531,2015,"Lauren Fischer",129,173,69,10,50,11,"4.663",0.293,1.952,"4.569"
"193",169,18344,2015,"Sydnee Eck",128.2,120,31,9,113,24,"3.209",0.233,1.243,"4.001"
"194",610,46330,2015,"Lujane Mussadi",128.2,206,30,6,59,10,"4.409",0.343,1.882,"3.333"
"195",739,36996,2015,"Brette Lawrence",128,127,41,10,101,10,"2.350",0.241,1.39,"3.032"
"196",489,70413,2015,"Dominque Wilson",127.2,156,63,18,100,14,"4.002",0.284,1.856,"4.162"
"197",513,54114,2015,"Allie Rhodes",127,140,58,4,118,11,"2.864",0.263,1.589,"3.132"
"198",444,25669,2015,"Mackenzie Grossman",126.2,109,67,11,83,4,"2.820",0.215,1.477,"3.348"
"199",439,66263,2015,"Sydney Underhill",126.1,162,52,14,91,12,"4.545",0.288,1.805,"3.762"
"200",617,9863,2015,"Crystal Carlucci",126.1,238,76,18,57,24,"7.864",0.374,2.627,"6.197"
"201",220,19691,2015,"Lauren Falkanger",124.1,160,42,10,97,16,"4.505",0.294,1.706,"3.768"
"202",316,56018,2015,"Taylor Rossman",124.1,148,35,17,59,12,"2.870",0.275,1.608,"3.959"
"203",68,610,2015,"Makinna Akers",123.3,167,23,2,55,11,"3.562",0.298,1.551,"3.272"
"204",817,44407,2015,"Caitlyn Minney",123.2,146,77,20,98,16,"5.206",0.274,1.964,"4.849"
"205",465,19392,2015,"Morgan Ettinger",123.1,175,48,31,54,15,"4.882",0.31,2.06,"5.028"
"206",164,18356,2015,"Chelsea Eckert",123,148,74,8,70,9,"4.610",0.284,1.87,"4.213"
"207",693,32154,2015,"Cori Jennings",123,146,51,5,78,3,"3.073",0.27,1.642,"2.815"
"208",1104,47680,2015,"Taylor Nowlin",122.3,110,67,21,134,14,"4.047",0.228,1.612,"3.850"
"209",83,47229,2015,"Dana Nielsen",122.1,134,29,2,82,11,"3.262",0.258,1.349,"2.989"
"210",220,49203,2015,"Destinee Pallotto",122,154,30,18,83,14,"4.189",0.291,1.656,"3.711"
"211",365,68077,2015,"Allie Walljasper",121.1,105,28,13,94,8,"1.906",0.213,1.205,"2.722"
"212",646,42412,2015,"Kalen McGill",120.3,138,17,16,72,11,"2.026",0.261,1.414,"3.211"
"213",711,15703,2015,"Megan Dejter",120.3,149,28,2,68,8,"3.184",0.285,1.481,"2.880"
"214",167,48537,2015,"Maddie Orcutt",120.2,132,78,11,90,10,"3.892",0.258,1.834,"4.201"
"215",306,63859,2015,"Miranda Tamayo",120.1,183,61,14,79,33,"6.697",0.315,2.146,"6.526"
"216",116,68691,2015,"Madi Weathers",119.3,142,44,11,76,7,"3.328",0.28,1.643,"3.267"
"217",153,31335,2015,"Brigit Ieuter",119.1,120,41,9,62,1,"2.406",0.237,1.425,"2.727"
"218",706,21713,2015,"Kacy Freeze",119.1,113,47,18,121,10,"3.107",0.233,1.491,"3.095"
"219",363,45507,2015,"Libby Morris",118,134,49,11,67,16,"3.915",0.266,1.644,"4.553"
"220",62,44245,2015,"Sarah Miller",117.1,157,70,10,74,25,"5.550",0.308,2.02,"5.955"
"221",175,10341,2015,"Manda Cash",117.1,84,32,16,167,5,"1.553",0.183,1.126,"1.333"
"222",603,21668,2015,"Tori Free",116.2,100,68,17,124,9,"2.403",0.215,1.588,"3.464"
"223",539,14272,2015,"Jessica Cummings",116.1,160,66,22,79,17,"5.361",0.314,2.134,"5.214"
"224",97,71596,2015,"Desiree Ybarra",116,137,37,6,51,9,"2.957",0.281,1.552,"3.641"
"225",253,9345,2015,"Kierra Camp",115.3,147,75,16,49,16,"5.199",0.286,2.055,"5.707"
"226",14,18001,2015,"Devin Durando",114.3,90,78,4,119,15,"3.659",0.202,1.498,"4.168"
"227",37,27131,2015,"Marcy Harper",114.2,113,53,14,67,18,"4.028",0.249,1.569,"5.024"
"228",14,61190,2015,"Erynn Sobieski",114.1,122,41,3,58,2,"2.876",0.259,1.451,"2.767"
"229",228,8677,2015,"Veronica Burse",114.1,164,62,5,57,6,"5.691",0.306,2.019,"3.842"
"230",402,67412,2015,"Emily Vincent",114.1,82,64,2,105,9,"2.205",0.189,1.295,"3.319"
"231",596,6274,2015,"Josie Borysevicz",114.1,157,17,13,31,10,"4.042",0.308,1.636,"3.782"
"232",694,22213,2015,"Rainey Gaffin",113.1,108,36,12,117,9,"2.348",0.229,1.377,"2.638"
"233",697,40586,2015,"Katie Marks",112.2,99,34,10,61,17,"3.230",0.221,1.269,"4.450"
"234",732,67459,2015,"Miranda Viramontes",112.2,128,68,17,80,8,"3.298",0.281,1.893,"4.169"
"235",14927,45021,2015,"Taylor Moon",112.2,164,39,14,60,18,"5.102",0.314,1.929,"4.827"
"236",43,2416,2015,"Natalie Ayala",112,181,26,7,34,13,"5.308",0.342,1.909,"4.184"
"237",646,7635,2015,"Devin Brown",111.2,75,81,11,183,14,"2.951",0.172,1.498,"3.225"
"238",691,25217,2015,"Taylor Green",111,181,68,20,50,16,"7.435",0.334,2.421,"5.748"
"239",460,15220,2015,"Sarah Davis",110.3,126,57,7,69,7,"3.598",0.268,1.713,"3.707"
"240",244,57456,2015,"Alex Sappington",110.2,152,45,1,43,10,"4.553",0.315,1.789,"4.044"
"241",771,27386,2015,"Kacyee Hart",110.2,111,52,13,87,14,"3.857",0.244,1.59,"4.234"
"242",639,8876,2015,"Laura Butts",110.1,105,70,19,112,1,"3.554",0.23,1.759,"2.908"
"243",649,11660,2015,"Bryana Clark",110,158,56,11,83,11,"6.167",0.314,2.044,"4.017"
"244",311,32521,2015,"Katie Johnson",109.3,131,89,13,54,14,"5.228",0.281,2.122,"5.861"
"245",497,22698,2015,"Monique Garcia",109.3,134,59,12,57,30,"6.369",0.287,1.865,"6.849"
"246",664,5680,2015,"Danielle Block",109.1,131,36,13,57,15,"4.159",0.282,1.645,"4.484"
"247",674,61148,2015,"Haley Snyder",109.1,138,80,6,38,21,"4.991",0.286,2.048,"6.559"
"248",80,48597,2015,"Katie Orona",108.2,113,53,18,92,7,"2.258",0.248,1.696,"3.506"
"249",26172,20925,2015,"Stephanie Flores",108.1,108,60,12,70,11,"3.299",0.245,1.664,"4.424"
"250",90,10835,2015,"Lindsey Chalmers",108,157,33,5,64,7,"4.274",0.322,1.804,"3.112"
"251",315,25194,2015,"Logan Green",108,109,36,5,56,8,"2.398",0.247,1.389,"3.465"
"252",2,44981,2015,"Julia Montoya",107.1,157,53,13,27,28,"7.111",0.317,2.078,"7.134"
"253",505,54869,2015,"Ashlynn Roberts",107.1,215,44,6,32,16,"7.372",0.389,2.47,"5.140"
"254",184,42373,2015,"Christa McGahuey",106.2,119,80,15,77,18,"5.253",0.255,2.008,"5.824"
"255",331,36157,2015,"Ronnie Ladines",106.2,103,34,7,104,8,"2.432",0.238,1.352,"2.578"
"256",28755,16917,2015,"Ashley Dobson",106.1,117,38,6,77,8,"3.227",0.255,1.515,"3.171"
"257",735,38101,2015,"Mollie Lindeman",106,175,83,5,68,16,"7.125",0.347,2.479,"5.567"
"258",14927,61107,2015,"Carolyn Snodgress",105.1,129,53,12,56,18,"4.915",0.282,1.841,"5.408"
"259",485,40671,2015,"Marissa Marrero",104.3,168,34,5,41,6,"4.676",0.323,1.975,"3.478"
"260",310,13347,2015,"Christine Costello",104.2,94,44,10,77,11,"2.744",0.229,1.415,"3.844"
