"","team_id","player_id","rank","player","slg"
"1",767,55456,1,"Diana Murtha","1.050"
"2",11416,2468,2,"Myah Arrieta","1.027"
"3",734,75885,3,"Abby Sulte","0.992"
"4",9004,75661,4,"Kaitlyn Stufft","0.971"
"5",358,53408,5,"Marissa Mitchell","0.956"
"6",11740,25282,6,"Jessica Ford","0.937"
"7",11416,62743,7,"Miranda Pruitt","0.932"
"8",11740,4501,8,"Jessie Baughan","0.913"
"9",1238,64018,9,"Sydnee Reaves","0.910"
"10",11740,80214,10,"Maddie Vasquez","0.909"
"11",1245,22566,11,"Kylie Emanuele","0.899"
"12",30138,32593,12,"Lauren Harris","0.895"
"13",2720,14568,13,"Caitlyn Cole","0.885"
"14",15646,49392,14,"Gracelyn Massey","0.865"
"15",1071,19569,15,"Alexis Dial","0.860"
"16",11416,20095,16,"Ally Distler","0.855"
"17",1009,65475,17,"Terin Ritz","0.843"
"18",1072,10315,18,"Gabby Burroughs","0.842"
"19",41,13719,19,"Torri Chute","0.841"
"20",10,20724,20,"Alexa Douthitt","0.826"
"21",11403,21815,21,"Kaila Eastburn","0.824"
"22",429,21853,22,"Kamryn Eaton","0.818"
"23",1462,8958,22,"Savanna Brooks","0.818"
"24",1199,30507,24,"Leah Grimes","0.810"
"25",1000,21680,25,"Hayden Dye","0.805"
"26",929,80123,26,"Belinda Vargas","0.792"
"27",407,25704,27,"Samantha Franck","0.786"
"28",1083,75192,27,"Kayla Stone","0.786"
"29",30154,11644,27,"Hannah Carey","0.786"
"30",216,76838,30,"Lydia Taylor","0.785"
"31",734,26939,30,"Aniston Gano","0.785"
"32",423,1915,32,"Aleese Angelo","0.783"
"33",11416,52047,33,"Iliana Mendoza","0.777"
"34",429,43307,34,"Jordan Lafosse","0.776"
"35",30002,1852,35,"Kendall Andrews","0.773"
"36",309,57305,36,"Emily O'connor","0.770"
"37",30063,55280,37,"Camryn Murphy","0.768"
"38",159,4573,38,"Kenzie Bayer","0.767"
"39",41,8694,39,"Gracey Brink","0.766"
"40",11416,26305,40,"Ava Fugate","0.764"
"41",30093,48917,40,"Gia Martin","0.764"
"42",30202,67812,42,"Ally Ryan","0.763"
"43",1000,3226,43,"Macauley Bailey","0.759"
"44",568,84191,44,"Rachel Williams","0.757"
"45",995,76730,44,"Ashleigh Tavaska","0.757"
"46",1096,31152,46,"Karlie Gutierrez","0.754"
"47",30052,6505,47,"Georgia Blair","0.753"
"48",333,49492,48,"Megan Matheis","0.752"
"49",30093,23535,48,"Kathryn Fallen","0.752"
"50",92,63508,50,"Mariah Ramirez","0.750"
"51",11276,70937,50,"Mallory Shaver","0.750"
"52",1013,1888,52,"Isabella Andujar","0.746"
"53",11740,30887,52,"Gianna Guerriero","0.746"
"54",1170,63375,54,"Lauren Rakes","0.744"
"55",1346,64699,54,"Reba Reyes","0.744"
"56",30193,303,54,"Alyssa Adams","0.744"
"57",11403,52595,57,"Kenzie Middleton","0.743"
"58",11403,52593,58,"Kayla Middleton","0.741"
"59",13028,83293,59,"Hannah Whitaker","0.740"
"60",1013,66940,60,"Hannah Rose","0.738"
"61",206,30982,61,"Samantha Guiterrez","0.737"
"62",1167,11309,62,"Raquel Camuglia","0.733"
"63",1257,84549,62,"Vanessa Wilson","0.733"
"64",10,80280,64,"Kaylee Vaught","0.732"
"65",280,57799,65,"Maggie Olaveson","0.731"
"66",11276,20138,66,"Austyn Dixon","0.729"
"67",205,70346,67,"Teagan Seeton","0.727"
"68",1167,1115,67,"Emily Allen","0.727"
"69",358,74252,69,"Ann marie Stanbridge","0.726"
"70",11276,19516,69,"Jena Dewalt","0.726"
"71",30052,53950,71,"Sophie Mooney","0.724"
"72",9081,53898,72,"Alexis Monty","0.717"
"73",767,29823,73,"Lauren Granger","0.716"
"74",1347,34749,74,"Kelsey Higgins","0.712"
"75",638,67943,75,"Sarah Sabocsik","0.709"
"76",41,16922,76,"Desi Cuevas","0.708"
"77",1079,8408,76,"Annika Bredel","0.708"
"78",30128,70201,76,"Riley Scwisow","0.708"
"79",734,6995,79,"Carly Bogart","0.707"
"80",1174,1764,79,"Santana Anderson","0.707"
"81",1097,66481,81,"Ashlyn Rogers","0.706"
"82",413,65686,82,"Shelby Robb","0.704"
"83",1199,71460,83,"Maia Sholter","0.703"
"84",103,24173,84,"Mikaela Ferreira","0.701"
"85",159,52822,84,"Brooke Miller","0.701"
"86",791,37822,86,"Aniyah Jackson","0.700"
"87",10,77635,87,"Sadie Thompson","0.699"
"88",638,45646,87,"Morgan Lindsay","0.699"
"89",30055,865,89,"Ally Alcayaga","0.696"
"90",30063,59162,89,"Grace Paredes","0.696"
"91",206,80184,91,"Alondra Vasquez","0.695"
"92",1245,17104,91,"Carly Curcio","0.695"
"93",1097,21137,93,"Ansley Duffey","0.694"
"94",1000,49681,94,"Brooke Matyasovsky","0.693"
"95",1085,82173,94,"Taylor Watford","0.693"
"96",159,59680,96,"Lindsey Patton","0.692"
"97",767,79764,97,"Gabriella Valforte","0.691"
"98",30092,74942,97,"Sydney Stewart","0.691"
"99",98,27020,99,"Annelise Garcia","0.689"
"100",537,18637,99,"Jai Deese","0.689"
"101",1314,33312,99,"Paxtyn Hayes","0.689"
