"","team_id","player_id","rank","player","k_bb"
"1",1085,62106,1,"Alyssa Poston","6.50"
"2",93,11723,2,"Natalie Carlos","6.00"
"3",30138,62958,3,"Ellie Quaethem","4.67"
"4",8956,4559,4,"Emily Baxter","4.00"
"5",30063,32833,5,"Logan Hartman","3.88"
"6",1126,31617,6,"Kinsley Hall","3.71"
"7",30126,82615,7,"Allison Weilnau","3.25"
"8",339,29921,10,"Haley Gravish","3.17"
"9",468,14531,10,"Julianna Colbert","3.17"
"10",1126,59621,10,"Makenna Patterson","3.17"
"11",1402,27770,11,"Annika Gels","3.12"
"12",174,38296,12,"Sammie Jarvis","3.11"
"13",24639,20973,14,"Alyssa Drogenmuller","3.00"
"14",720,31948,14,"Kamya Hampton","3.00"
"15",30126,24583,15,"Grace Fisher","2.80"
"16",2755,44874,16,"Paige Leithead","2.57"
"17",30198,72501,17,"Jayline Sloss","2.50"
"18",70,62846,18,"Akirra Pullen","2.29"
"19",30177,43441,19,"Teoni Lamb","2.25"
"20",435,67243,20,"Charlye Rowland","2.23"
"21",720,13909,21,"Caroline Clark","2.00"
"22",1438,60854,22,"Kadence Pettit","1.82"
"23",645,64114,24,"Bailee Reed","1.67"
"24",608,70842,24,"Morgan Shannon","1.67"
"25",1085,83950,26,"Abby Williams","1.62"
"26",1012,45228,26,"Brooklyn Levin","1.62"
"27",243,77208,27,"Sydney Theobald","1.50"
"28",30052,19209,28,"Tybee Denton","1.41"
"29",205,38093,29,"Caitlyn James","1.33"
"30",1348,63713,30,"Eliana Raposo","1.31"
"31",584,85342,31,"Ashley Worrell","1.25"
"32",9004,15692,32,"Kahlen Cornell","1.22"
"33",9081,50488,33,"Erica Mccullough","1.13"
"34",757,7246,35,"Alexis Bonk","1.11"
"35",12810,33676,35,"Madison Heinle","1.11"
"36",1266,67780,36,"Abby Rux","1.05"
"37",1059,44817,37,"Kendal Lehnen","0.76"
"38",675,25999,38,"Alexandra Frenza","0.73"
"39",470,51148,39,"Viana Mckinley","0.64"
"40",9004,6679,40,"Janelle Blaszka","0.62"
