"","team_id","player_id","rank","player","era"
"1",475,66623,1,"Lindsay Roman",0
"2",259,50494,2,"Emily Mccutcheon",0.583
"3",583,62931,3,"Keira Quadros",0.962
"4",321,57665,4,"Lindsay Ogden",1.094
"5",146,24675,5,"Devin Fitzpatrick",1.157
"6",420,46264,6,"Mckenna Lont",1.273
"7",564,74482,7,"Kassy Stefanski",1.386
"8",227,73330,7,"Madison Solt",1.386
"9",372,22673,9,"Olivia Engler",1.389
"10",567,26890,10,"Katlyn Gandara",1.451
"11",390,9940,11,"Caitlyn Burch",1.612
"12",28749,54694,12,"Sophie Moshos",1.615
"13",30044,8666,13,"Paige Brightwell",1.75
"14",114,37027,14,"Brooke Hunderman",1.823
"15",484,37524,15,"Chelsea Indyk",1.875
"16",775,6580,16,"Ava Blanchard",2
"17",570,74016,16,"Brooke Sroczinski",2
"18",42,10453,18,"Madelyn Buske",2.112
"19",800,9331,19,"Carlie jo Brownlee",2.165
"20",264,80461,20,"Kathryn Vermeulen",2.258
"21",565,4499,21,"Rilee Baughan",2.438
"22",8567,40597,22,"Casey Kemp",2.459
"23",8981,16048,23,"Jaylin Couto",2.523
"24",789,6576,23,"Katie Blanch",2.523
"25",607,51826,25,"Izzy Melanson",2.539
"26",313,15679,26,"Anna Cornell",2.667
"27",644,20646,27,"Emilie Doty",2.905
"28",762,67190,28,"Jess Rowe",2.943
"29",263,13151,29,"Katherine Charlton",2.944
"30",549,81086,30,"Devin Waddell",2.989
"31",238,36829,31,"Caroline Hughes",3.062
"32",809,4235,32,"Emily Bartlett",3.127
"33",424,81894,33,"Charly Warlow",3.15
"34",50,63649,33,"Delaney Rankin",3.15
"35",212,57380,35,"Chiara O'leary",3.206
"36",1094,83801,36,"Elise Wilkerson",3.227
"37",24400,62068,37,"Mayson Post",3.271
"38",607,5771,38,"Sofia Berryhill",3.291
"39",238,54172,39,"Ally Moran",3.4
"40",263,22640,40,"Lauren Engel",3.468
"41",524,63532,41,"Layla Ramos",3.5
"42",722,81371,42,"Dana Walker",3.85
"43",580,47907,43,"Jessica Majot",3.858
"44",195,15365,44,"Morgan Cooksey",4.153
"45",1355,48397,45,"Celina Marchan",4.527
"46",424,9437,46,"Kelsey Bruno",4.828
"47",787,31096,47,"Lilah Guthy",5.045
"48",30164,31555,48,"Arianna Hall",5.068
"49",337,44970,49,"Janet Lentini",6.274
"50",58,26694,50,"Caroline Gallagher",6.364
