"","team_id","player_id","rank","player","hr"
"1",414,73647,1,"Karli Spaid",35
"2",47,77930,2,"Mckayla Timmons",28
"3",414,28943,3,"Jenna Golembiewski",27
"4",782,3912,4,"Addison Barnard",24
"5",703,2692,5,"Reese Atwood",23
"6",458,66185,6,"Arianna Rodi",22
"7",522,38506,6,"Tiare Jennings",22
"8",386,50618,8,"Miah Mcdonald",21
"9",414,42016,8,"Kate Kobayashi",21
"10",428,57552,8,"Jess Oakland",21
"11",742,51353,8,"Cori Mcmillan",21
"12",110,58891,12,"Sharlize Palacios",20
"13",257,54749,12,"Sara Mosley",20
"14",255,6413,14,"Mallorie Black",19
"15",406,33569,14,"Tori Hedgecock",19
"16",414,6671,14,"Holly Blaska",19
"17",587,72965,14,"Morgan Smith",19
"18",669,54923,14,"Annie Mueller",19
"19",697,11391,14,"Trinity Cannon",19
"20",742,13198,14,"Michelle Chatfield",19
"21",66,32086,21,"Mykenzie Hanna",18
"22",257,40236,21,"Jayda Kearney",18
"23",463,1835,21,"Billie Andrews",18
"24",490,32978,21,"Amanda Hasler",18
"25",504,62887,21,"Alexis Pupillo",18
"26",521,81820,21,"Caroline Wang",18
"27",522,8750,21,"Alyssa Brito",18
"28",664,7383,21,"Hannah Borden",18
"29",107,10515,29,"Elon Butler",17
"30",110,8138,29,"Maya Brady",17
"31",193,17862,29,"Claire Davidson",17
"32",235,81696,29,"Reagan Walsh",17
"33",414,4229,29,"Reagan Bartholomew",17
"34",430,40749,29,"Madisyn Kennedy",17
"35",459,49762,29,"Brooklynn Maxwell",17
"36",466,58863,29,"Haley Painter",17
"37",472,73727,29,"Desirae Spearman",17
"38",772,68540,29,"Taylor Sanders",17
"39",66,30718,39,"Sydney Groves",16
"40",107,63173,39,"Lagi Quiroga",16
"41",234,4626,39,"Jaysoni Beachum",16
"42",255,1172,39,"Sara beth Allen",16
"43",414,17017,39,"Allie Cummins",16
"44",418,77297,39,"Keke Tholl",16
"45",419,6713,39,"Ansley Blevins",16
"46",466,34380,39,"Gabby Herrera",16
"47",521,28787,39,"Karli Godwin",16
"48",659,45803,39,"Jackie Lis",16
"49",1104,24331,39,"Kristin Fifield",16
"50",2711,5462,39,"Allison Benning",16
"51",30024,28099,39,"Megan Gibbs",16
"52",234,21996,52,"Michaela Edenfield",15
"53",234,32291,52,"Kalei Harding",15
"54",355,67189,52,"Rachel Roupe",15
"55",370,38152,52,"Izzy Jamgotchian",15
"56",371,4007,52,"Sydney Barnett",15
"57",388,27942,52,"Bella Gerlach",15
"58",416,5825,52,"Britain Beshears",15
"59",472,59568,52,"Dezianna Patmon",15
"60",625,11215,52,"Katie Campbell",15
"61",626,3726,52,"Mac Barbara",15
"62",646,74172,52,"Gabby Stagner",15
"63",693,61048,52,"Kaili Phillips",15
"64",1104,46452,52,"Ramsay Lopez",15
"65",31,22440,65,"Bri Ellis",14
"66",102,18269,65,"Lewa Day",14
"67",235,81601,65,"Skylar Wallace",14
"68",334,46546,65,"Grace Lorsung",14
"69",388,79412,65,"Brooklyn Ulrich",14
"70",392,84054,65,"Diamond Williams",14
"71",400,40219,65,"Sarah Keagy",14
"72",457,22580,65,"Isabela Emerling",14
"73",522,68490,65,"Cydney Sanders",14
"74",529,11731,65,"Ariel Carlson",14
"75",539,29459,65,"Maddie Gordon",14
"76",545,14978,65,"Cami Compson",14
"77",694,83069,65,"Rylie West",14
"78",694,53071,65,"Kiki Milloy",14
"79",742,30151,65,"Addy Greene",14
"80",742,65466,65,"Emma Ritter",14
"81",746,37412,65,"Jade Hylton",14
"82",756,56021,65,"Brooke Nelson",14
"83",756,38758,65,"Alana Johnson",14
"84",782,85057,65,"Cc Wong",14
"85",782,70323,65,"Taylor Sedlacek",14
"86",796,82827,65,"Emmy Wells",14
"87",29,70197,87,"Carlie Scupin",13
"88",87,36027,87,"Monique Hoosen",13
"89",167,35873,87,"Lauren Holt",13
"90",193,80331,87,"Aminah Vega",13
"91",196,37853,87,"Emma Jackson",13
"92",196,39024,87,"Morgan Johnson",13
"93",235,22842,87,"Jocelyn Erickson",13
"94",235,9072,87,"Ava Brown",13
"95",251,11283,87,"Dayanara Campos",13
"96",255,20193,87,"Madison Dobbins",13
"97",306,59226,87,"Avery Parker",13
"98",334,14424,87,"Erin Coffel",13
"99",367,26163,87,"Riley Frizell",13
"100",402,61919,87,"Corine Poncho",13
"101",414,5948,87,"Sami Bewick",13
"102",433,8135,87,"Lexie Brady",13
"103",459,46100,87,"Grace Loftin",13
"104",466,38461,87,"Taryn Jenkins",13
"105",545,30469,87,"Kylie Griggs",13
"106",697,83724,87,"Rylen Wiggins",13
"107",700,46645,87,"Riley Love",13
"108",716,3355,87,"Libby Baker",13
"109",742,59955,87,"Bre Peck",13
