"","team_id","player_id","rank","player","xbh"
"1",414,73647,1,"Karli Spaid",48
"2",386,50618,2,"Miah Mcdonald",43
"3",414,28943,3,"Jenna Golembiewski",41
"4",428,57552,3,"Jess Oakland",41
"5",47,77930,5,"Mckayla Timmons",40
"6",196,37853,6,"Emma Jackson",39
"7",193,17862,7,"Claire Davidson",38
"8",255,6413,8,"Mallorie Black",37
"9",587,72965,8,"Morgan Smith",37
"10",670,79965,8,"Sara Vanderford",37
"11",522,38506,11,"Tiare Jennings",36
"12",703,2692,11,"Reese Atwood",36
"13",782,3912,11,"Addison Barnard",36
"14",235,81601,14,"Skylar Wallace",35
"15",414,6671,14,"Holly Blaska",35
"16",466,58863,14,"Haley Painter",35
"17",502,54146,14,"Amailee Morales",35
"18",522,8750,14,"Alyssa Brito",35
"19",459,49762,19,"Brooklynn Maxwell",34
"20",466,34380,19,"Gabby Herrera",34
"21",539,29459,19,"Maddie Gordon",34
"22",1395,34887,19,"Kelci Hill",34
"23",193,80331,23,"Aminah Vega",33
"24",311,1081,23,"Angelina Allen",33
"25",388,79412,23,"Brooklyn Ulrich",33
"26",1104,24331,23,"Kristin Fifield",33
"27",2743,1312,23,"Victoria Altamirano",33
"28",27,36378,28,"Kayt Houston",32
"29",235,81696,28,"Reagan Walsh",32
"30",355,67189,28,"Rachel Roupe",32
"31",414,42016,28,"Kate Kobayashi",32
"32",646,74172,28,"Gabby Stagner",32
"33",772,68540,28,"Taylor Sanders",32
"34",30135,47296,28,"Kayla Lyon",32
"35",110,8138,35,"Maya Brady",31
"36",434,35959,35,"Alex Honnold",31
"37",466,38461,35,"Taryn Jenkins",31
"38",521,81820,35,"Caroline Wang",31
"39",693,61048,35,"Kaili Phillips",31
"40",742,30151,35,"Addy Greene",31
"41",742,51353,35,"Cori Mcmillan",31
"42",107,10515,42,"Elon Butler",30
"43",202,65307,42,"Jeanay Riley",30
"44",236,22728,42,"Bailey Enoch",30
"45",458,66185,42,"Arianna Rodi",30
"46",463,1835,42,"Billie Andrews",30
"47",503,22836,42,"Ellis Erickson",30
"48",539,54569,42,"Kaitlyn Morrison",30
"49",782,85057,42,"Cc Wong",30
"50",68,40410,50,"Lauren Keleher",29
"51",107,1592,50,"Acacia Anders",29
"52",201,30702,50,"Kendall Grover",29
"53",234,32291,50,"Kalei Harding",29
"54",257,54749,50,"Sara Mosley",29
"55",257,40236,50,"Jayda Kearney",29
"56",371,4007,50,"Sydney Barnett",29
"57",521,28787,50,"Karli Godwin",29
"58",529,11731,50,"Ariel Carlson",29
"59",655,42763,50,"Bailey Krolczyk",29
"60",660,66083,50,"Paige Rocha",29
"61",746,37412,50,"Jade Hylton",29
"62",66,32086,62,"Mykenzie Hanna",28
"63",234,4626,62,"Jaysoni Beachum",28
"64",235,22842,62,"Jocelyn Erickson",28
"65",301,67893,62,"Kelly Ryono",28
"66",334,46546,62,"Grace Lorsung",28
"67",418,22849,62,"Maddie Erickson",28
"68",465,49072,62,"Ariana Martinez",28
"69",697,11391,62,"Trinity Cannon",28
"70",700,46645,62,"Riley Love",28
"71",1356,24645,62,"Taylor Fitch",28
"72",14,60815,72,"Madison Petrella",27
"73",127,47438,72,"Kc Machado",27
"74",275,75924,72,"Sophie Sun",27
"75",310,71072,72,"Jamie Sheeran",27
"76",392,50746,72,"Jaeda Mcfarland",27
"77",466,38402,72,"Aaliyah Jenkins",27
"78",603,38273,72,"London Jarrard",27
"79",659,45803,72,"Jackie Lis",27
"80",664,7383,72,"Hannah Borden",27
"81",742,65466,72,"Emma Ritter",27
"82",796,43076,72,"Ava Kuszak",27
"83",1395,81575,72,"Kayla Wallace",27
"84",51,36298,84,"Emily Hott",26
"85",66,30718,84,"Sydney Groves",26
"86",81,36689,84,"Aleix Hudson",26
"87",87,83351,84,"Ella White",26
"88",110,58891,84,"Sharlize Palacios",26
"89",156,1162,84,"Peyton Allen",26
"90",234,21996,84,"Michaela Edenfield",26
"91",235,58486,84,"Korbe Otis",26
"92",306,53206,84,"Taylor Minnick",26
"93",308,35748,84,"Grace Hollopeter",26
"94",406,33569,84,"Tori Hedgecock",26
"95",430,40749,84,"Madisyn Kennedy",26
"96",458,27382,84,"Kiyah Garrett",26
"97",464,77484,84,"Sydney Thomason",26
"98",465,23700,84,"Jesse Farrell",26
"99",472,59568,84,"Dezianna Patmon",26
"100",490,32978,84,"Amanda Hasler",26
"101",522,59241,84,"Ella Parker",26
"102",539,39368,84,"Liana Jones",26
"103",600,79388,84,"Olivia Ulam",26
"104",635,34929,84,"Taylor Hill",26
"105",649,16976,84,"Lindsey Culver",26
"106",659,82071,84,"Elizabeth Warwick",26
"107",694,53071,84,"Kiki Milloy",26
"108",703,49224,84,"Viviana Martinez",26
"109",742,13198,84,"Michelle Chatfield",26
"110",766,6368,84,"Blaire Bizette",26
"111",1104,21320,84,"Katelyn Dunckel",26
