"","team_id","player_id","rank","player","so"
"1",674,11319,1,"Nijaree Canady",315
"2",68,64869,2,"Kasey Ricard",290
"3",37,60211,3,"Maddie Penta",264
"4",11504,16031,4,"Autumn Courtney",263
"5",222,71535,5,"Brooklyn Shroyer",262
"6",464,52416,6,"Kamryn Meyer",251
"7",392,85584,7,"Courtney Wyche",250
"8",115,72764,7,"Isabella Smith",250
"9",659,30583,9,"Maddia Groff",244
"10",732,46421,9,"Mariah Lopez",244
"11",646,43216,11,"Olivia Lackie",236
"12",661,56321,12,"Josie Newman",230
"13",694,61136,13,"Karlyn Pickens",225
"14",14927,38998,13,"Maya Johnson",225
"15",774,3285,15,"Rissa Bajusz",223
"16",670,55057,16,"Jessica Mullins",222
"17",600,80548,17,"Grace Vesco",221
"18",418,19283,18,"Lauren Derkowski",216
"19",539,56115,19,"Bridget Nemeth",215
"20",649,41868,20,"Tori Kniesche",207
"21",697,40702,21,"Emiley Kennedy",205
"22",817,36511,22,"Sophie Howell",203
"23",116,28197,23,"Megan Giese",202
"24",2711,5462,24,"Allison Benning",200
"25",193,85446,25,"Jala Wright",198
"26",371,60232,25,"Peyton Pepkowski",198
"27",504,34594,25,"Samantha Heyer",198
"28",26172,644,28,"Primrose Aholelei",197
"29",368,83407,29,"Ryley White",195
"30",2678,369,30,"Kayla Adams",193
"31",235,67138,31,"Keagan Rothrock",189
"32",746,6107,32,"Eden Bigham",186
"33",365,5817,33,"Sydney Berzon",185
"34",72,40750,33,"Sydney Kennedy",185
"35",651,20159,35,"Payton Dixon",184
"36",482,34629,36,"Madelyn Hickingbottom",183
"37",8,4788,37,"Kayla Beaver",182
"38",590,42478,38,"Sam Kowalski",180
"39",67,21425,39,"Abby Dunning",178
"40",66,12636,39,"Taylor Caudill",178
"41",502,12696,41,"Erin Caviness",176
"42",283,2125,41,"Julia Apsel",176
"43",306,15518,43,"Brianna Copeland",175
"44",603,70531,44,"Ana Serafinko",174
"45",149,8006,44,"Raelee Brabham",174
"46",334,69675,44,"Stephanie Schoonover",174
"47",349,5429,47,"Laura Bennett",173
"48",694,29600,47,"Payton Gottshall",173
"49",169,62772,49,"Natalia Puchino",171
"50",509,52787,50,"Ashley Miller",169
"51",769,39656,50,"Tess Juett",169
"52",97,63339,52,"Haley Rainey",168
"53",439,40884,53,"Billie Kerwood",167
"54",193,17103,54,"Cassidy Curd",166
"55",671,43650,55,"Sam Landry",165
"56",30136,83146,56,"Amanda Weyh",164
"57",202,67744,56,"Maddi Rutan",164
"58",416,30327,56,"Olivia Grey",164
"59",86,46902,59,"Alexis Lucyshyn",163
"60",164,71716,59,"Hallie Siems",163
"61",61,29169,59,"Halyne Gonzalez",163
"62",370,60337,59,"Jenna Perez",163
"63",110,77946,59,"Taylor Tinsley",163
"64",148,35913,64,"Melissa Holzopfel",162
"65",301,51511,64,"Tori Mcqueen",162
"66",391,49590,66,"Kya Matter",161
"67",587,7902,67,"Mattison Boyd",160
"68",90,63616,67,"Sophia Ramuno",160
"69",434,42711,69,"Laurin Krings",159
"70",742,44928,70,"Emma Lemley",158
"71",172,31607,71,"Jensin Hall",157
"72",402,68513,72,"Shaelyn Sanders",156
"73",603,25679,73,"Loreley Francia",155
"74",51,6193,74,"Aliyah Binford",154
"75",110,77088,74,"Kaitlyn Terry",154
"76",521,41077,74,"Lexi Kilfoyl",154
"77",386,55531,77,"Kiley Myers",153
"78",352,86038,78,"Katelyn Young",151
"79",96,28450,78,"Taylor Gilmore",151
"80",201,58396,80,"Mckenzie Oslanzi",150
"81",756,52460,81,"Ruby Meylan",149
"82",43,5348,82,"Jordan Benefiel",148
"83",180,84558,83,"Emily Winburn",147
"84",153,53306,84,"Bailey Misken",146
"85",175,40620,85,"Izzy Kemp",145
"86",81,40766,85,"Kylie Kenney",145
"87",600,48737,87,"Rachel Marsden",144
"88",97,12968,87,"Staci Chambers",144
"89",782,3753,89,"Chloe Barber",143
"90",31,34443,89,"Robyn Herron",143
"91",460,84673,91,"Emily Winstead",142
"92",308,39183,92,"Alanah Jones",140
"93",14,31913,92,"Wendi Hammond",140
"94",683,33341,94,"Mia Haynes",139
"95",355,85893,95,"Kaylan Yoder",138
"96",792,4312,95,"Reese Basinger",138
"97",518,72609,97,"Allison Smith",137
"98",31,44859,97,"Morgan Leinstock",137
"99",772,27243,99,"Katie Gardner",136
"100",522,49752,99,"Kelly Maxwell",136
