"","team_id","player_id","rank","player","hr"
"1",734,75861,1,"Abby Sulte",26
"2",11416,2468,2,"Myah Arrieta",23
"3",92,63489,3,"Mariah Ramirez",20
"4",358,53393,3,"Marissa Mitchell",20
"5",734,26934,3,"Aniston Gano",20
"6",11416,62725,6,"Miranda Pruitt",19
"7",11416,20091,6,"Ally Distler",19
"8",309,57289,8,"Emily O'connor",18
"9",1000,3226,8,"Macauley Bailey",18
"10",1462,8958,8,"Savanna Brooks",18
"11",30202,67789,8,"Ally Ryan",18
"12",767,55441,12,"Diana Murtha",17
"13",1013,1888,12,"Isabella Andujar",17
"14",1245,22561,12,"Kylie Emanuele",17
"15",1448,1827,12,"Emma Andrewjeski",17
"16",30093,48903,12,"Gia Martin",17
"17",41,13716,17,"Torri Chute",16
"18",638,45633,17,"Morgan Lindsay",16
"19",1170,63356,17,"Lauren Rakes",16
"20",9004,75637,17,"Kaitlyn Stufft",16
"21",11740,25277,17,"Jessica Ford",16
"22",30193,303,17,"Alyssa Adams",16
"23",159,52807,23,"Brooke Miller",15
"24",205,70323,23,"Teagan Seeton",15
"25",407,25699,23,"Samantha Franck",15
"26",1009,65453,23,"Terin Ritz",15
"27",1013,43375,23,"Allysa Lake",15
"28",1072,10315,23,"Gabby Burroughs",15
"29",1170,62573,23,"Madison Primm",15
"30",11403,52581,23,"Kenzie Middleton",15
"31",11740,4501,23,"Jessie Baughan",15
"32",11740,80187,23,"Maddie Vasquez",15
"33",13028,83263,23,"Hannah Whitaker",15
"34",30002,1852,23,"Kendall Andrews",15
"35",30052,6505,23,"Georgia Blair",15
"36",30154,11644,23,"Hannah Carey",15
"37",537,18633,37,"Jai Deese",14
"38",767,7927,37,"Emilee Boyer",14
"39",996,7400,37,"Kaiden Boren",14
"40",1000,21675,37,"Hayden Dye",14
"41",1238,63997,37,"Sydnee Reaves",14
"42",30138,32586,37,"Lauren Harris",14
"43",10,20720,43,"Alexa Douthitt",13
"44",159,4573,43,"Kenzie Bayer",13
"45",280,57783,43,"Maggie Olaveson",13
"46",309,64206,43,"Lexy Rees",13
"47",358,74228,43,"Ann marie Stanbridge",13
"48",423,1915,43,"Aleese Angelo",13
"49",423,79145,43,"Gabi Turner",13
"50",734,34900,43,"Morgan Hill",13
"51",1000,49667,43,"Brooke Matyasovsky",13
"52",1167,1115,43,"Emily Allen",13
"53",1167,11309,43,"Raquel Camuglia",13
"54",1170,82007,43,"Lani Warren",13
"55",1245,71524,43,"Cana Shrock",13
"56",1257,84518,43,"Vanessa Wilson",13
"57",30063,59146,43,"Grace Paredes",13
"58",30180,85824,43,"Callie Yellin",13
"59",10,77610,59,"Sadie Thompson",12
"60",93,29502,59,"Bri Goris",12
"61",206,80157,59,"Alondra Vasquez",12
"62",429,21848,59,"Kamryn Eaton",12
"63",429,43295,59,"Jordan Lafosse",12
"64",643,53852,59,"Julia Montie",12
"65",734,51421,59,"Saylor Mcnearney",12
"66",929,80096,59,"Belinda Vargas",12
"67",1012,86543,59,"Lauren Zimmerman",12
"68",1097,66458,59,"Ashlyn Rogers",12
"69",1199,30501,59,"Leah Grimes",12
"70",1445,25436,59,"Ramona Fossum",12
"71",11740,8577,59,"Emma Brice",12
"72",12830,38659,59,"Sammy Jimenez",12
"73",13028,85358,59,"Ava Worthy",12
"74",13028,80626,59,"Paige Vickery",12
"75",13302,65429,59,"Lauren Ritchie",12
"76",15646,49378,59,"Gracelyn Massey",12
"77",30063,55265,59,"Camryn Murphy",12
"78",30093,23530,59,"Kathryn Fallen",12
"79",30138,74305,59,"Olivia Stansbury",12
"80",30180,47284,59,"Kaylee Lyon",12
"81",30193,9771,59,"Gabby Buffington",12
"82",10,80253,82,"Kaylee Vaught",11
"83",41,9686,82,"Kennedy Buckman",11
"84",98,27015,82,"Annelise Garcia",11
"85",130,77629,82,"Taylor Thompson",11
"86",181,12590,82,"Abbie Cataldo",11
"87",206,83584,82,"Taighen Whitzel",11
"88",429,44686,82,"Mccall Lee",11
"89",598,24668,82,"Maggie Fitzgerald",11
"90",734,6995,82,"Carly Bogart",11
"91",767,29817,82,"Lauren Granger",11
"92",1012,42757,82,"Mackenzi Kroll",11
"93",1085,82144,82,"Taylor Watford",11
"94",1096,31146,82,"Karlie Gutierrez",11
"95",1097,48454,82,"Isabel Marcotte",11
"96",1176,62303,82,"Katy Pozzuto",11
"97",1245,17100,82,"Carly Curcio",11
"98",1257,34847,82,"Hailey Hill",11
"99",1314,33305,82,"Paxtyn Hayes",11
"100",2720,14565,82,"Caitlyn Cole",11
"101",11276,20134,82,"Austyn Dixon",11
"102",11276,56243,82,"Kate Newberry",11
"103",11403,21810,82,"Kaila Eastburn",11
"104",30051,75770,82,"Alyssa Suits",11
"105",30177,34394,82,"Skylar Herrera",11
