"","team_id","player_id","rank","player","opp_avg"
"1",1085,62106,1,"Alyssa Poston",0.096
"2",584,85342,2,"Ashley Worrell",0.145
"3",645,64114,3,"Bailee Reed",0.165
"4",30198,72501,4,"Jayline Sloss",0.167
"5",30177,43441,5,"Teoni Lamb",0.17
"6",30126,24583,6,"Grace Fisher",0.173
"7",30138,62958,7,"Ellie Quaethem",0.191
"8",468,14531,8,"Julianna Colbert",0.194
"9",1402,27770,9,"Annika Gels",0.195
"10",30052,19209,10,"Tybee Denton",0.197
"11",757,7246,11,"Alexis Bonk",0.202
"12",24639,20973,12,"Alyssa Drogenmuller",0.205
"13",1126,31617,13,"Kinsley Hall",0.215
"14",608,70842,14,"Morgan Shannon",0.216
"15",339,29921,15,"Haley Gravish",0.222
"16",1085,83950,16,"Abby Williams",0.223
"17",675,25999,17,"Alexandra Frenza",0.226
"18",30126,82615,17,"Allison Weilnau",0.226
"19",12810,33676,19,"Madison Heinle",0.231
"20",1348,63713,20,"Eliana Raposo",0.237
"21",30063,32833,21,"Logan Hartman",0.246
"22",9004,6679,22,"Janelle Blaszka",0.25
"23",1059,44817,23,"Kendal Lehnen",0.255
"24",9081,50488,24,"Erica Mccullough",0.26
"25",435,67243,25,"Charlye Rowland",0.264
"26",1438,60854,26,"Kadence Pettit",0.266
"27",470,51148,27,"Viana Mckinley",0.267
"28",720,31948,28,"Kamya Hampton",0.285
"29",174,38296,29,"Sammie Jarvis",0.287
"30",70,62846,30,"Akirra Pullen",0.294
"31",2755,44874,31,"Paige Leithead",0.303
"32",9004,15692,32,"Kahlen Cornell",0.309
"33",93,11723,33,"Natalie Carlos",0.313
"34",1126,59621,34,"Makenna Patterson",0.316
"35",1266,67780,35,"Abby Rux",0.325
"36",8956,4559,36,"Emily Baxter",0.327
"37",205,38093,37,"Caitlyn James",0.342
"38",243,77208,38,"Sydney Theobald",0.346
"39",720,13909,39,"Caroline Clark",0.389
"40",1012,45228,40,"Brooklyn Levin",0.424
