"","team_id","player_id","rank","player","sb"
"1",1400,13907,1,"Caelee Clark",77
"2",121,64612,2,"Clare Rettler",47
"3",453,13750,3,"Sophia Cicchetti",45
"4",139,72463,4,"Candace Slaw",39
"5",424,6551,4,"Rylee Blake",39
"6",467,26593,6,"Emily Gagne",38
"7",8490,24762,6,"Maddie Flanery",38
"8",30084,71122,6,"Molly Shelley",38
"9",279,60368,9,"Lizbeth Perez",37
"10",1130,74535,9,"Brooke Stefankiewicz",37
"11",1400,40183,9,"Annie Kay",37
"12",69,23335,12,"Anika Ewert",36
"13",745,61439,12,"Julia Piotrowski",36
"14",15882,4998,12,"Lauren Begg",36
"15",4,3130,15,"Karson Bagelmann",35
"16",745,5263,15,"Karley Beltran",35
"17",1400,44470,15,"Linzee Leal",35
"18",344,53323,18,"Kaia Mismash",34
"19",656,76460,18,"Kinu Takasugi",34
"20",30038,37994,18,"Sydney Jacobs",34
"21",30085,14156,18,"Phoebe Clemens",34
"22",190,57264,22,"Molly O'brien",33
"23",401,65101,22,"Sofie Richland",33
"24",686,4053,22,"Iris Barone",33
"25",712,56233,22,"Kaci Neveling",33
"26",326,67164,26,"Lizzy Rottenberk",32
"27",397,18050,26,"Kat Davis",32
"28",420,12032,26,"Kristyn Carroll",32
"29",745,11222,26,"Laci Campbell",32
"30",1062,83344,26,"Courtney White",32
"31",59,29354,31,"Destiny Goodnight",31
"32",30085,41353,31,"Sheyenne King",31
"33",351,10273,33,"Sam Burns",30
"34",401,53160,33,"Lauren Miner",30
"35",452,52156,33,"Sydney Mercer",30
"36",565,43852,33,"Amanda Lanyon",30
"37",567,36246,33,"Natalie Horton",30
"38",28593,32769,33,"Katie Hart",30
"39",622,47412,39,"Abby Mace",29
"40",18,80681,40,"Samantha Vidal",28
"41",442,28721,40,"Rileigh Glynn",28
"42",567,3803,40,"Brooklyn Bard",28
"43",750,74014,40,"Kaylie Springer",28
"44",793,75597,40,"Kenna Strunsee",28
"45",953,25572,40,"Tori Fowler",28
"46",341,887,46,"Angelina Alderete",27
"47",351,72893,46,"Lexi Smith",27
"48",526,31546,46,"Delaney Haley",27
"49",642,57283,46,"Grace O'connell",27
"50",1094,56850,46,"Makayla Noone",27
"51",30041,76682,46,"Maleah Tate",27
"52",120,17194,52,"Abby Curtis",26
"53",286,5370,52,"Peyton Benjamin",26
"54",411,21684,52,"Hannah Dyer",26
"55",730,48065,52,"Samantha Mallen",26
"56",1062,5148,52,"Emma Bell",26
"57",1062,47597,52,"Tristen Maddox",26
"58",1133,41272,52,"Camryn King",26
"59",1400,34969,52,"Reagan Hillis",26
"60",126,38851,60,"Emma Johnson",25
"61",217,13677,60,"Ashley Chu",25
"62",321,66200,60,"Elika Rodrigues",25
"63",571,40115,60,"Avery Katz",25
"64",745,62705,60,"Sarah Prosser",25
"65",781,47061,60,"Sara Luna",25
"66",953,62460,60,"Elizabeth Preston",25
"67",30037,83214,60,"Emily Wheaton",25
"68",4,27935,68,"Taylor Gerhardt",24
"69",122,65205,68,"Stevie Rieger",24
"70",552,5426,68,"Kelsey Bennett",24
"71",640,1752,68,"Raya Anderson",24
"72",641,74517,68,"Ashlyn Steen",24
"73",795,12312,68,"Cristin Casey",24
"74",806,50121,68,"Meghan Mccans",24
"75",939,69665,68,"Maddie Schoenradt",24
"76",59,36754,76,"Morgan Huey",23
"77",125,16179,76,"Mackenzie Cox",23
"78",452,16975,76,"Kaitlyn Culver",23
"79",455,76775,76,"Cara Taylor",23
"80",486,59863,76,"Hailey Peabody",23
"81",565,67985,76,"Naomi Sadler",23
"82",762,60858,76,"Kaitlin Pettenger",23
"83",795,36415,76,"Brooke Howard",23
"84",808,67720,76,"Sydney Russell",23
"85",938,24658,76,"Alexia Fitzgerald",23
"86",1164,38991,76,"Madi Johnson",23
"87",8600,31374,76,"Anabelle Hafner",23
"88",24400,19103,76,"Kylie Denaro",23
"89",27892,28329,76,"Jenna Giliberti",23
"90",28593,39166,76,"Emma Jolley",23
"91",139,20503,91,"Jules Donnelly",22
"92",150,6946,91,"Heather Boeckenstedt",22
"93",396,84019,91,"Brecca Williams",22
"94",715,76438,91,"Samantha Tagawa",22
"95",755,69621,91,"Sydney Schneider",22
"96",958,70568,91,"Rebecca Serfass",22
"97",11036,65355,91,"Madalyn Ring",22
"98",12973,17497,91,"Lindsey Dalenberg",22
"99",45,54103,99,"Sara Moore",21
"100",122,62173,99,"Karen Potts",21
"101",139,57100,99,"Delaney Nuckols",21
"102",286,48913,99,"Emily Martin",21
"103",300,52741,99,"Hailey Milgazo",21
"104",411,10035,99,"Alexa Burger",21
"105",567,37886,99,"Kayla Jackson",21
"106",612,74550,99,"Mikayla Steffes",21
"107",615,2589,99,"Shreya Ashok",21
"108",802,78579,99,"Sara Traxel",21
"109",973,26254,99,"Morgan Frye",21
"110",30039,26747,99,"Isabela Gallardo",21
