"","team_id","player_id","rank","player","k_7"
"1",14927,39007,1,"Maya Johnson","10.9"
"2",172,31614,2,"Jensin Hall","10.6"
"3",674,11319,3,"Nijaree Canady","10.6"
"4",2678,369,4,"Kayla Adams"," 9.7"
"5",222,71555,5,"Brooklyn Shroyer"," 9.6"
"6",649,41879,6,"Tori Kniesche"," 9.4"
"7",193,17107,7,"Cassidy Curd"," 9.4"
"8",392,85612,8,"Courtney Wyche"," 9.3"
"9",37,60226,10,"Maddie Penta"," 9.2"
"10",504,34603,10,"Samantha Heyer"," 9.2"
"11",68,64888,11,"Kasey Ricard"," 9.2"
"12",742,30295,12,"Lyndsey Grein"," 9.0"
"13",193,85474,13,"Jala Wright"," 8.9"
"14",746,6107,14,"Eden Bigham"," 8.9"
"15",742,44939,15,"Emma Lemley"," 8.8"
"16",774,3285,16,"Rissa Bajusz"," 8.8"
"17",175,40631,17,"Izzy Kemp"," 8.7"
"18",368,83433,18,"Ryley White"," 8.7"
"19",694,61152,19,"Karlyn Pickens"," 8.5"
"20",164,71736,20,"Hallie Siems"," 8.5"
"21",11504,16034,21,"Autumn Courtney"," 8.5"
"22",464,52429,22,"Kamryn Meyer"," 8.4"
"23",416,30333,23,"Olivia Grey"," 8.4"
"24",739,70392,24,"Alyssa Seidler"," 8.3"
"25",31,34452,25,"Robyn Herron"," 8.3"
"26",600,80571,26,"Grace Vesco"," 8.3"
"27",603,70551,27,"Ana Serafinko"," 8.3"
"28",110,77969,28,"Taylor Tinsley"," 8.2"
"29",2711,5462,29,"Allison Benning"," 8.2"
"30",694,29606,30,"Payton Gottshall"," 8.2"
"31",115,72785,31,"Isabella Smith"," 8.1"
"32",81,40777,32,"Kylie Kenney"," 8.1"
"33",756,52473,33,"Ruby Meylan"," 8.0"
"34",86,46914,34,"Alexis Lucyshyn"," 8.0"
"35",26172,644,35,"Primrose Aholelei"," 8.0"
"36",659,30589,36,"Maddia Groff"," 7.9"
"37",509,52801,37,"Ashley Miller"," 7.8"
"38",77,76992,38,"Chloe Temples"," 7.7"
"39",603,25684,39,"Loreley Francia"," 7.7"
"40",703,40161,40,"Teagan Kavan"," 7.6"
"41",2743,38038,41,"Larissa Jacquez"," 7.5"
"42",732,46433,42,"Mariah Lopez"," 7.5"
"43",502,12698,43,"Erin Caviness"," 7.5"
"44",370,60352,44,"Jenna Perez"," 7.5"
"45",693,29408,45,"Peja Goold"," 7.5"
"46",539,81023,46,"Mady Volpe"," 7.4"
"47",817,36520,47,"Sophie Howell"," 7.4"
"48",522,49765,48,"Kelly Maxwell"," 7.4"
"49",482,34638,49,"Madelyn Hickingbottom"," 7.4"
"50",43,5348,50,"Jordan Benefiel"," 7.3"
"51",418,19287,51,"Lauren Derkowski"," 7.3"
"52",62,65757,52,"Brianna Roberts"," 7.3"
"53",513,44157,53,"Alexis Laudenslager"," 7.3"
"54",371,60247,54,"Peyton Pepkowski"," 7.3"
"55",430,83004,55,"Aspen Wesley"," 7.3"
"56",334,69695,56,"Stephanie Schoonover"," 7.3"
"57",648,48483,57,"Sage Mardjetko"," 7.3"
"58",556,79293,58,"Alyssa Twomey"," 7.2"
"59",116,28202,59,"Megan Giese"," 7.2"
"60",355,85921,60,"Kaylan Yoder"," 7.2"
"61",90,63633,61,"Sophia Ramuno"," 7.2"
"62",460,84701,62,"Emily Winstead"," 7.2"
"63",51,6193,63,"Aliyah Binford"," 7.1"
"64",31,44870,64,"Morgan Leinstock"," 7.1"
"65",539,56129,65,"Bridget Nemeth"," 7.1"
"66",30136,83172,66,"Amanda Weyh"," 7.0"
"67",661,56335,67,"Josie Newman"," 7.0"
"68",439,40895,68,"Billie Kerwood"," 7.0"
"69",308,39192,69,"Alanah Jones"," 7.0"
"70",1104,28902,70,"Meghan Golden"," 7.0"
"71",590,42489,71,"Sam Kowalski"," 6.9"
"72",391,49603,72,"Kya Matter"," 6.9"
"73",97,12970,73,"Staci Chambers"," 6.9"
"74",748,86354,74,"Karson Zavala"," 6.9"
"75",697,40713,75,"Emiley Kennedy"," 6.9"
"76",651,20163,76,"Payton Dixon"," 6.8"
"77",8,4788,77,"Kayla Beaver"," 6.8"
"78",48,43449,78,"Nealy Lamb"," 6.8"
"79",772,73000,79,"Rylan Smith"," 6.8"
"80",149,8006,80,"Raelee Brabham"," 6.7"
"81",1320,30162,81,"Jenna Greene"," 6.7"
"82",67,21430,82,"Abby Dunning"," 6.7"
"83",30136,81841,83,"Avery Wapp"," 6.7"
"84",66,12638,84,"Taylor Caudill"," 6.7"
"85",792,62264,85,"Megan Powell"," 6.6"
"86",148,35922,86,"Melissa Holzopfel"," 6.6"
"87",62,43135,87,"Allison L'amoreaux"," 6.6"
"88",646,43227,88,"Olivia Lackie"," 6.6"
"89",331,37658,89,"Macy Irelan"," 6.5"
"90",306,15521,90,"Brianna Copeland"," 6.5"
"91",365,5817,91,"Sydney Berzon"," 6.5"
"92",355,22944,92,"Elena Escobar"," 6.5"
"93",97,63356,93,"Haley Rainey"," 6.5"
"94",108,9170,94,"Kenedi Brown"," 6.5"
"95",301,51524,95,"Tori Mcqueen"," 6.5"
"96",249,72711,96,"Cece Smith"," 6.5"
"97",670,55071,97,"Jessica Mullins"," 6.4"
"98",96,28456,98,"Taylor Gilmore"," 6.4"
"99",503,74885,99,"Danielle Stewart"," 6.4"
"100",72,40761,100,"Sydney Kennedy"," 6.4"
