"","team_id","player_id","rank","player","avg"
"1",782,84987,1,"Cc Wong","0.470"
"2",90,14160,2,"Jessica Clements","0.464"
"3",290,39485,2,"Maryn Jordan","0.464"
"4",2743,1311,4,"Victoria Altamirano","0.457"
"5",235,58445,5,"Korbe Otis","0.447"
"6",428,57512,6,"Jess Oakland","0.445"
"7",51,29625,7,"Shaylon Govan","0.444"
"8",1395,34864,7,"Kelci Hill","0.444"
"9",1104,78649,9,"Ashley Trierweiler","0.440"
"10",5,44667,10,"Meagan Lee","0.435"
"11",311,1080,10,"Angelina Allen","0.435"
"12",732,18278,12,"Abby Dayton","0.434"
"13",193,17848,13,"Claire Davidson","0.433"
"14",742,65417,14,"Emma Ritter","0.432"
"15",550,1274,15,"Lorraine Alo","0.431"
"16",703,2689,16,"Reese Atwood","0.430"
"17",110,8133,17,"Maya Brady","0.429"
"18",27,36355,18,"Kayt Houston","0.428"
"19",386,646,19,"Haley Ahr","0.427"
"20",2,5422,20,"Kaydee Bennett","0.425"
"21",77,522,21,"Ailana Agbayani","0.424"
"22",742,30131,21,"Addy Greene","0.424"
"23",275,75866,23,"Sophie Sun","0.421"
"24",2699,11040,24,"Kendal Calvert","0.420"
"25",671,18094,25,"Mihyia Davis","0.419"
"26",104,51372,26,"Madelyn Mcnally","0.418"
"27",587,68409,26,"Kyleigh Sand","0.418"
"28",235,81535,28,"Skylar Wallace","0.417"
"29",522,59200,28,"Ella Parker","0.417"
"30",234,4623,30,"Jaysoni Beachum","0.416"
"31",97,18851,31,"Megan Delgadillo","0.415"
"32",317,10538,31,"Reed Butler","0.415"
"33",732,19140,31,"Haley Denning","0.415"
"34",522,7324,34,"Rylie Boone","0.414"
"35",522,32135,35,"Kinzie Hansen","0.413"
"36",563,65754,35,"Lexie Roberts","0.413"
"37",7,19258,37,"Kindall Deramus","0.412"
"38",703,70082,38,"Mia Scott","0.411"
"39",465,49037,39,"Ariana Martinez","0.410"
"40",522,8745,39,"Alyssa Brito","0.410"
"41",529,47096,39,"Kai Luschar","0.410"
"42",522,14639,42,"Jayda Coleman","0.409"
"43",107,2044,43,"Tatum Anzaldo","0.408"
"44",294,72711,44,"Gracie Smith","0.407"
"45",310,71019,44,"Jamie Sheeran","0.407"
"46",391,74000,44,"Ella Squaires","0.407"
"47",473,33052,44,"Rachael Hathoot","0.407"
"48",178,53483,48,"Uxua Modrego lopez","0.406"
"49",66,41875,49,"Sophia Knight","0.405"
"50",457,14610,49,"Alex Coleman","0.405"
"51",472,22272,49,"Devin Elam","0.405"
"52",68,14503,52,"Caitlin Coker","0.404"
"53",457,77579,52,"Sanaa Thompson","0.404"
"54",766,64248,52,"Makayla Register","0.404"
"55",29,71384,55,"Regan Shockey","0.403"
"56",457,52552,55,"Destiny Middleton","0.403"
"57",731,49443,55,"Grace Matej","0.403"
"58",772,82484,55,"Tj Webster","0.403"
"59",68,40380,59,"Lauren Keleher","0.402"
"60",702,15720,59,"Camille Corona","0.402"
"61",202,65258,61,"Jeanay Riley","0.401"
"62",386,62885,62,"Peyton Pusey","0.400"
"63",414,73591,62,"Karli Spaid","0.400"
"64",553,24325,62,"Biviana Figueroa","0.400"
"65",639,79350,62,"Jocelyn Ulrich","0.400"
"66",700,85544,62,"Kailey Wyckoff","0.400"
"67",766,6364,62,"Blaire Bizette","0.400"
"68",47,77869,68,"Mckayla Timmons","0.399"
"69",386,50582,69,"Miah Mcdonald","0.398"
"70",466,13889,69,"Bailie Clark","0.398"
"71",7,72544,71,"Kendall Smiley","0.397"
"72",29,40679,71,"Dakota Kennedy","0.397"
"73",196,37827,71,"Emma Jackson","0.397"
"74",228,39381,71,"Nyomi Jones","0.397"
"75",466,70468,71,"Chelie Senini","0.397"
"76",703,18281,71,"Isabella Dayton","0.397"
"77",703,48062,71,"Ashton Maloney","0.397"
"78",782,3909,71,"Addison Barnard","0.397"
"79",6,17637,79,"Dakota Daniels","0.396"
"80",156,27556,79,"Molly Gates","0.396"
"81",116,50764,81,"Christie Mcgee-ross","0.395"
"82",193,38455,82,"D'auna Jennings","0.394"
"83",198,85949,82,"Cameron Young","0.394"
"84",630,86400,82,"Reina Zermeno","0.394"
"85",769,5163,82,"Lily Bell","0.394"
"86",388,79349,86,"Brooklyn Ulrich","0.393"
"87",393,54796,86,"Nola Mountain","0.393"
"88",441,38206,86,"Presley Jantzi","0.393"
"89",522,61118,86,"Kasidi Pickering","0.393"
"90",111,84780,90,"Nadia Witt","0.392"
"91",235,22826,90,"Jocelyn Erickson","0.392"
"92",393,3563,90,"Ameenah Ballenger","0.392"
"93",1104,30609,90,"Savannah Groshong-kirk","0.392"
"94",249,63402,94,"Alena Ramirez","0.391"
"95",414,28923,94,"Jenna Golembiewski","0.391"
"96",518,15786,94,"Tegan Cortelletti","0.391"
"97",587,72909,94,"Morgan Smith","0.391"
"98",709,22725,94,"Eli Enriquez","0.391"
"99",731,24315,94,"Ariel Fifita","0.391"
"100",31,39026,100,"Reagan Johnson","0.390"
"101",77,2779,100,"Huntyr Ava","0.390"
"102",312,54736,100,"Rylie Moss","0.390"
"103",703,49189,100,"Viviana Martinez","0.390"
"104",719,19186,100,"Mackenzie Denson","0.390"
