"","team_id","player_id","rank","player","h"
"1",1104,78711,1,"Ashley Trierweiler",96
"2",671,18108,2,"Mihyia Davis",91
"3",1395,34887,2,"Kelci Hill",91
"4",68,40410,4,"Lauren Keleher",86
"5",68,66790,4,"Kayla Roncin",86
"6",97,18865,4,"Megan Delgadillo",86
"7",66,41906,7,"Sophia Knight",85
"8",68,14515,8,"Caitlin Coker",84
"9",235,23497,8,"Kendra Falby",84
"10",386,50618,10,"Miah Mcdonald",82
"11",742,65466,10,"Emma Ritter",82
"12",29,71437,12,"Regan Shockey",81
"13",732,19154,12,"Haley Denning",81
"14",464,57262,14,"Maggie O'brien",80
"15",234,4626,15,"Jaysoni Beachum",79
"16",670,21784,15,"Hannah Earls",79
"17",193,17862,17,"Claire Davidson",78
"18",434,35959,17,"Alex Honnold",78
"19",660,66083,17,"Paige Rocha",78
"20",5,44699,20,"Meagan Lee",77
"21",428,57552,20,"Jess Oakland",77
"22",434,43372,20,"Jenna Laird",77
"23",466,70521,20,"Chelie Senini",77
"24",587,68461,20,"Kyleigh Sand",77
"25",703,2692,20,"Reese Atwood",77
"26",725,22105,20,"Kayla Edwards",77
"27",193,38481,27,"D'auna Jennings",76
"28",235,58486,27,"Korbe Otis",76
"29",386,62929,27,"Peyton Pusey",76
"30",769,5166,27,"Lily Bell",76
"31",107,2046,31,"Tatum Anzaldo",75
"32",196,37853,31,"Emma Jackson",75
"33",202,65307,31,"Jeanay Riley",75
"34",235,81601,31,"Skylar Wallace",75
"35",732,18292,31,"Abby Dayton",75
"36",2743,1312,31,"Victoria Altamirano",75
"37",311,1081,37,"Angelina Allen",74
"38",7,72600,38,"Kendall Smiley",73
"39",31,39053,38,"Reagan Johnson",73
"40",164,33012,38,"Lexi Hastings",73
"41",386,646,38,"Haley Ahr",73
"42",459,49762,38,"Brooklynn Maxwell",73
"43",498,3059,38,"Lourdes Bacon",73
"44",522,8750,38,"Alyssa Brito",73
"45",529,47130,38,"Kai Luschar",73
"46",655,82243,38,"Ka'lyn Watson",73
"47",1104,24331,38,"Kristin Fifield",73
"48",30135,7427,38,"Merissa Borkowski",73
"49",193,80331,49,"Aminah Vega",72
"50",414,73647,49,"Karli Spaid",72
"51",414,28943,49,"Jenna Golembiewski",72
"52",521,81820,49,"Caroline Wang",72
"53",703,70135,49,"Mia Scott",72
"54",725,83326,49,"Ashton White",72
"55",27,36378,55,"Kayt Houston",71
"56",47,77930,55,"Mckayla Timmons",71
"57",90,14171,55,"Jessica Clements",71
"58",317,10543,55,"Reed Butler",71
"59",349,21663,55,"Alyssa Dybacz",71
"60",466,34380,55,"Gabby Herrera",71
"61",671,33254,55,"Maddie Hayden",71
"62",782,85057,55,"Cc Wong",71
"63",2699,11045,55,"Kendal Calvert",71
"64",77,522,64,"Ailana Agbayani",70
"65",388,79412,64,"Brooklyn Ulrich",70
"66",464,79019,64,"Lynsey Tucker",70
"67",30135,47296,64,"Kayla Lyon",70
"68",29,40709,68,"Dakota Kennedy",69
"69",104,51408,68,"Madelyn Mcnally",69
"70",110,8138,68,"Maya Brady",69
"71",169,56562,68,"Cayla Nielsen",69
"72",201,30702,68,"Kendall Grover",69
"73",235,22842,68,"Jocelyn Erickson",69
"74",418,22849,68,"Maddie Erickson",69
"75",600,79388,68,"Olivia Ulam",69
"76",649,38261,68,"Mia Jarecki",69
"77",655,42763,68,"Bailey Krolczyk",69
"78",683,50749,68,"Kyra Mcfarland",69
"79",703,34040,68,"Kayden Henry",69
"80",719,19200,68,"Mackenzie Denson",69
"81",732,56060,68,"Kaylah Nelson",69
"82",1356,25758,68,"Sydney Frankenberger",69
"83",81,13857,83,"Alexis Clancy",68
"84",234,78335,83,"Isa Torres",68
"85",257,40236,83,"Jayda Kearney",68
"86",365,8641,83,"Ciara Briggs",68
"87",522,38506,83,"Tiare Jennings",68
"88",610,24063,83,"Hannah Ferguson",68
"89",625,15941,83,"Mckayla Cothran",68
"90",702,15732,83,"Camille Corona",68
"91",28755,57549,83,"Riley Oakes",68
"92",229,54133,92,"Jesiana Mora",67
"93",306,53206,92,"Taylor Minnick",67
"94",460,80943,92,"Tayler Vitola",67
"95",463,1835,92,"Billie Andrews",67
"96",503,22836,92,"Ellis Erickson",67
"97",522,7328,92,"Rylie Boone",67
"98",670,79965,92,"Sara Vanderford",67
"99",703,49224,92,"Viviana Martinez",67
"100",742,30151,92,"Addy Greene",67
"101",1104,30629,92,"Savannah Groshong-kirk",67
"102",1356,24645,92,"Taylor Fitch",67
